,AML-GZMB CD8 T ,AML-GZMK CD8 T ,AML-MAIT,AML-NK,AML-Naïve CD4 T ,AML-Naïve CD8 T ,AML-T reg,Effector memory CD8 T,GZMB CD8 T ,GZMB DN T,GZMB NK,GZMK CD8 T ,GZMK NK,MAIT,Naïve CD4 T,Naïve CD8 T ,T reg
1306,1.0,1.0,0.4337803982369571,0.41000919521061546,0.7905984763154206,0.42858653883152836,0.16909812563392382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1307,1.0,1.0,0.4337803982369571,0.4100452252232992,0.793753463261317,0.42965437114040966,0.16909812563392382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1308,1.0,1.0,0.4337803982369571,0.4109285852662527,0.7941815492292348,0.4301175959736335,0.16972135461018487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1309,1.0,1.0,0.4337803982369571,0.4109285852662527,0.7946223138457456,0.43024882622434085,0.1699154823867947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1310,1.0,1.0,0.4337803982369571,0.4109285852662527,0.7978926027955964,0.43413449923249464,0.17049935013704076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1311,1.0,1.0,0.4369985864868064,0.41146299856808893,0.7979586512750059,0.43541553596593796,0.171330526474035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1312,1.0,1.0,0.44216097594561876,0.41146299856808893,0.7979586512750059,0.4360269831767211,0.17213442714752175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1313,1.0,1.0,0.44362665914450106,0.41837887868386,0.7979586512750059,0.43709378877964894,0.17238131491764624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1314,1.0,1.0,0.44421978197694423,0.41837887868386,0.7991176482348499,0.43724776058179127,0.17258992802531353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1315,1.0,1.0,0.44504726435446046,0.41837887868386,0.8011962711560107,0.43724776058179127,0.17289163735639942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1316,1.0,1.0,0.44504726435446046,0.4190333902098301,0.8011962711560107,0.43724776058179127,0.17322872274298506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1317,1.0,1.0,0.44504726435446046,0.4203608415014934,0.8047245414901705,0.43724776058179127,0.1734034692604679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1318,1.0,1.0,0.4450530843833757,0.42144576526782673,0.8053580068002913,0.43724776058179127,0.17352841436496558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1319,1.0,1.0,0.44868450684600275,0.4228440697988082,0.8070771789747511,0.43761764049098906,0.17352841436496558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1320,1.0,1.0,0.4491123850066927,0.4236013140232762,0.8078597317554852,0.4377848585400685,0.1735483338475187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1321,1.0,1.0,0.44967901245607084,0.4254703912870345,0.8078597317554852,0.4377848585400685,0.17377021278225724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1322,1.0,1.0,0.44967901245607084,0.4254703912870345,0.809095734293804,0.4377848585400685,0.17497866743601756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1323,1.0,1.0,0.4527574952535834,0.4254703912870345,0.8114847755469801,0.4388221197876384,0.17540643827043373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1324,1.0,1.0,0.4528834202007827,0.4266422937374852,0.8114847755469801,0.4397770267770123,0.17554823522526947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1325,1.0,1.0,0.45420654350474576,0.42681070743707944,0.8130265572503851,0.4401836322737261,0.17592560286359676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1326,1.0,1.0,0.4564012876838041,0.42769337905519045,0.8137162406259331,0.4401836322737261,0.17612287672183966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1327,1.0,1.0,0.45708370088718503,0.42850172070026643,0.8137162406259331,0.4406582116225255,0.1766126691088941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1328,1.0,1.0,0.45708370088718503,0.4292136633172633,0.814231077750298,0.44295120981978914,0.1766126691088941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1329,1.0,1.0,0.4579613987899827,0.42928157212553125,0.8144080760393153,0.44347957935768584,0.17689357596216973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1330,1.0,1.0,0.46037345032945187,0.43297206396680504,0.8144080760393153,0.4500782141763511,0.17732228640764242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1331,1.0,1.0,0.46085211169858437,0.43354414091036503,0.8144080760393153,0.4504495703140871,0.17732228640764242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1332,1.0,1.0,0.4620331216602501,0.4343292439004819,0.8151094396530798,0.4504846656436145,0.17792907301684083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1333,1.0,1.0,0.4624728954801828,0.4345887713663686,0.8151094396530798,0.454139732091734,0.1781326153851762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1334,1.0,1.0,0.46597463968847047,0.43724669507829556,0.8151094396530798,0.4548011113446668,0.17823319097278195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1335,1.0,1.0,0.46597463968847047,0.4373202416608083,0.8151094396530798,0.45570061832603,0.17850469751019069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1336,1.0,1.0,0.46597463968847047,0.4375924879838136,0.8151094396530798,0.45570061832603,0.17871693068641561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1337,1.0,1.0,0.46753824627715046,0.43761118826433276,0.8151647133049031,0.4557280333568314,0.179213972755572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1338,1.0,1.0,0.46753824627715046,0.4389776758106332,0.8151647133049031,0.4569604449623919,0.179213972755572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1339,1.0,1.0,0.46753824627715046,0.4391816287835491,0.8190934239117166,0.4569604449623919,0.1801387977487927,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1340,1.0,1.0,0.4684789014975834,0.4391816287835491,0.8215828887548781,0.4599923100039459,0.18075597251534375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1341,1.0,1.0,0.4684789014975834,0.4395328585796613,0.8224766731723939,0.4612594102550188,0.18081404229158646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1342,1.0,1.0,0.4684789014975834,0.44043857110712087,0.8224766731723939,0.4652256551721379,0.18151218473267522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1343,1.0,1.0,0.4706770217097289,0.4409683728927867,0.8225974070955098,0.46652261538696527,0.18157862850890835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1344,1.0,1.0,0.47159169480502583,0.44125442474199056,0.8225974070955098,0.46683710499776127,0.18225107750756478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1345,1.0,1.0,0.47209553608082067,0.44176299278484726,0.8227656035621161,0.46683710499776127,0.1829176069902241,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1346,1.0,1.0,0.4721797006789556,0.44269277734106127,0.8232629315212099,0.46869939095818314,0.18303334436429688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1347,1.0,1.0,0.4721797006789556,0.44269277734106127,0.8242460895138377,0.4688173165056144,0.18311671346366068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1348,1.0,1.0,0.4735756866397717,0.44306928380383015,0.8242460895138377,0.4698458623519553,0.18368831962990154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1349,1.0,1.0,0.4735756866397717,0.44452481024808094,0.8275354106708612,0.46986597850753087,0.18392110034708942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1350,1.0,1.0,0.47412347311572156,0.44452481024808094,0.8283043337227084,0.4733451613637052,0.18392110034708942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1351,1.0,1.0,0.4741310914358301,0.44452481024808094,0.8283043337227084,0.4737880692901082,0.18401729020748134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1352,1.0,1.0,0.4741310914358301,0.4456492723000437,0.8283043337227084,0.4751053357548557,0.18526568600709614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1353,1.0,1.0,0.47633236849236993,0.4456492723000437,0.8283859382230172,0.4776948165033476,0.18526568600709614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1354,1.0,1.0,0.47633236849236993,0.4456492723000437,0.8302612524058453,0.480129914585978,0.1854816634745831,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1355,1.0,1.0,0.47633236849236993,0.44719447457370787,0.8349680994281526,0.48330677231369323,0.18657108707825742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1356,1.0,1.0,0.4764364779520296,0.4482816585095912,0.8349680994281526,0.48371184493726455,0.18674300875264055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1357,1.0,1.0,0.4764364779520296,0.4504552362062477,0.834973052282832,0.48466712283373375,0.18813810046493157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1358,1.0,1.0,0.4764364779520296,0.45215040940411894,0.834973052282832,0.4870978695838292,0.18813810046493157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1359,1.0,1.0,0.4770713065432553,0.45481768781044707,0.834973052282832,0.48737991774592204,0.18813810046493157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1360,1.0,1.0,0.47767922744176905,0.4554087272125741,0.8373601623226001,0.48737991774592204,0.18813810046493157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1361,1.0,1.0,0.4794786755838384,0.4560679365414741,0.8374756806224005,0.49009679456360994,0.18847798158966803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1362,1.0,1.0,0.4794786755838384,0.45750550793926703,0.8374756806224005,0.4911250340660718,0.18851012580194015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1363,1.0,1.0,0.4794786755838384,0.45750550793926703,0.8377458562677103,0.4911250340660718,0.18851320641915395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1364,1.0,1.0,0.4806327195337844,0.458202905796066,0.8411931272340633,0.4911250340660718,0.188566326675487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1365,1.0,1.0,0.48117539501633494,0.4623627189433101,0.8422109917203534,0.49209303671807436,0.18895713068075973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1366,1.0,1.0,0.4815087376174017,0.4659623946115982,0.8430295240209023,0.49424456812216216,0.1890563770670845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1367,1.0,1.0,0.4815087376174017,0.46629790814339195,0.8450299587854266,0.4942947573279924,0.19037735519743781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1368,1.0,1.0,0.4815087376174017,0.4664136338013851,0.8458333228580635,0.49491365664084674,0.1920200400694636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1369,1.0,1.0,0.48255556721088366,0.4713631054703583,0.8458333228580635,0.4975061832601024,0.19223083122705403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1370,1.0,1.0,0.48255556721088366,0.4719139122111996,0.8464227201008492,0.498342887758772,0.19232748939932662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1371,1.0,1.0,0.48257025173371454,0.4734531360350051,0.8483400187192128,0.498342887758772,0.1928016829847667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1372,1.0,1.0,0.4833255775259293,0.4761071008426876,0.8485558807742947,0.498342887758772,0.19280955235334263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1373,1.0,1.0,0.48392798053873926,0.477562939254244,0.8497558699646621,0.49852537353147275,0.19315256078400395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1374,1.0,1.0,0.4856111096110752,0.47826231928510166,0.8540012692823346,0.4987501952448866,0.19315256078400395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1375,1.0,1.0,0.48625821257239427,0.47884379372185826,0.8540012692823346,0.4987501952448866,0.19353073852028077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1376,1.0,1.0,0.48749735302598896,0.4794140438836564,0.8552857262390099,0.4990646228532421,0.1937092577097756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1377,1.0,1.0,0.4891937235270256,0.4810215339646171,0.8599719688670153,0.4997080789877681,0.19396877863466053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1378,1.0,1.0,0.4891937235270256,0.48106906355240386,0.8599719688670153,0.5023974968673569,0.19396877863466053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1379,1.0,1.0,0.4891937235270256,0.4834830154600075,0.8611298788554989,0.5023974968673569,0.1942630046696454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1380,1.0,1.0,0.489223625941774,0.4855465641325319,0.8613364592191199,0.5023974968673569,0.1942630046696454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1381,1.0,1.0,0.48956447529794844,0.4855465641325319,0.8617265224209912,0.5044823624795818,0.1942630046696454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1382,1.0,1.0,0.49167971204499994,0.48714723948468464,0.8620121397261279,0.5056133752486064,0.19436129932902346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1383,1.0,1.0,0.49167971204499994,0.4903258367123814,0.8658374579037783,0.5056133752486064,0.19604225899703337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1384,1.0,1.0,0.49167971204499994,0.4903258367123814,0.8669112292262522,0.5056133752486064,0.19633526155604586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1385,1.0,1.0,0.49448176817966155,0.4903258367123814,0.8708068775202753,0.5056133752486064,0.1967714018645547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1386,1.0,1.0,0.4955677940454324,0.49187949968679845,0.8708068775202753,0.5066124520004839,0.1967714018645547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1387,1.0,1.0,0.49599286797322995,0.4954013394785401,0.8709239866772618,0.5066124520004839,0.19677177142657618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1388,1.0,1.0,0.49599286797322995,0.5032745194102647,0.8711864935917227,0.5081402711471176,0.19768916655429034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1389,1.0,1.0,0.49599286797322995,0.5040553564058514,0.8755746212517564,0.5096337694260534,0.1986091468847115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1390,1.0,1.0,0.49599286797322995,0.5050607796919019,0.8796491666750583,0.5106083224146458,0.1986091468847115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1391,1.0,1.0,0.4960071119710621,0.5075629227456516,0.8804715585292505,0.5106083224146458,0.1986091468847115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1392,1.0,1.0,0.4960071119710621,0.5085118307098756,0.8804715585292505,0.5106083224146458,0.1986091468847115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1393,1.0,1.0,0.4960071119710621,0.5098000900423657,0.8807227084938701,0.5113610647661776,0.1986091468847115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1394,1.0,1.0,0.4960071119710621,0.5106648241866706,0.8807227084938701,0.5115472148924142,0.1986091468847115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1395,1.0,1.0,0.4982744692391038,0.5139584862615654,0.8816941668100766,0.5115472148924142,0.19902364235108141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1396,1.0,1.0,0.4982744692391038,0.5142742796650367,0.8824796864205682,0.5115544009656711,0.19921202702386434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1397,1.0,1.0,0.4988663388318949,0.519135519591321,0.8824796864205682,0.5164431661187235,0.19922174688750133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1398,1.0,1.0,0.5001769770595601,0.5195429929418753,0.8825463103815578,0.5172033060920426,0.1994926460666421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1399,1.0,1.0,0.5037314788258322,0.5205702209842241,0.882880780788049,0.5172202348691245,0.1994926460666421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1400,1.0,1.0,0.5037314788258322,0.5205702209842241,0.882880780788049,0.5172373323343042,0.1994926460666421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1401,1.0,1.0,0.5042180270727775,0.5205702209842241,0.8832148757006903,0.5198216751170831,0.1994926460666421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1402,1.0,1.0,0.5042180270727775,0.5205702209842241,0.8842561950617986,0.5198216751170831,0.20047233903119763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1403,1.0,1.0,0.5055116901223093,0.5205702209842241,0.8901708891811799,0.5198216751170831,0.20147254893698952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1404,1.0,1.0,0.5056472028595995,0.5205702209842241,0.8902265073925048,0.5227439178098451,0.20147254893698952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1405,1.0,1.0,0.5058554259221769,0.5205702209842241,0.8902265073925048,0.5229556880330966,0.20274539708111441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1406,1.0,1.0,0.5099204404273039,0.5208267846027688,0.8919326259137518,0.5256101483068055,0.20516748854767639,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1407,1.0,1.0,0.5114460181367799,0.5215039948656999,0.8959104433022058,0.5256384072510776,0.20551816520983843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1408,1.0,1.0,0.5116123842573684,0.5238217530681085,0.8959104433022058,0.5273812954029531,0.2055690516509276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1409,1.0,1.0,0.5136528250832663,0.5253608541428647,0.8959104433022058,0.5308815465821658,0.20600567555655835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1410,1.0,1.0,0.5136528250832663,0.5257994624119777,0.8959104433022058,0.5308815465821658,0.2061124747415901,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1411,1.0,1.0,0.5136528250832663,0.5268549523364499,0.8959104433022058,0.5323422439876947,0.2061124747415901,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
