Cell_Type_Sample,ASCL2_(+),ATF3_(+),ATF4_(+),BACH1_(+),BACH2_(+),BATF3_(+),BCL6_(+),BHLHE41_(+),BRCA1_(+),CBFB_(+),CEBPG_(+),CTCF_(+),CUX2_(+),E2F1_(+),E2F2_(+),E2F4_(+),E2F6_(+),EBF1_(+),EGR2_(+),EOMES_(+),ERG_(+),ESRRG_(+),ETS1_(+),ETV4_(+),FOSB_(+),FOXO4_(+),GATA1_(+),GATA2_(+),GATA5_(+),GRHPR_(+),HMX3_(+),HOXA10_(+),HOXA11_(+),HOXA13_(+),HOXA2_(+),HOXA5_(+),HOXA7_(+),HOXA9_(+),HOXB5_(+),HOXB6_(+),HOXB9_(+),HOXC10_(+),IKZF2_(+),IRF4_(+),IRF5_(+),IRF8_(+),JUNB_(+),KLF10_(+),KLF2_(+),KLF9_(+),LBX1_(+),LEF1_(+),LHX6_(+),LHX9_(+),MAFB_(+),MAFF_(+),MAFG_(+),MAF_(+),MAZ_(+),MTF1_(+),MXI1_(+),MYC_(+),MYF6_(+),NFE2L2_(+),NFIB_(+),NR1H3_(+),OLIG2_(+),PAX5_(+),PLAGL2_(+),POLE3_(+),POU2AF1_(+),PPARGC1A_(+),PPARG_(+),RORC_(+),RUNX1_(+),RXRA_(+),SALL2_(+),SHOX2_(+),SMAD3_(+),SOX5_(+),SPIC_(+),SREBF1_(+),STAT1_(+),STAT4_(+),STAT5B_(+),TAL1_(+),TBX19_(+),TBX21_(+),TCF4_(+),TCF7L2_(+),TCF7_(+),TEAD4_(+),TFCP2L1_(+),TP73_(+),UNCX_(+),XBP1_(+),ZNF354B_(+),ZNF467_(+),ZNF831_(+)
AML4239-M5a-CBFB/MYH11,-0.8298454382758353,0.49005867506256484,0.16230991660087185,0.008003632789353891,-0.4954726462688612,-0.1997385984810363,0.039129127438306946,-0.1454215793247543,0.25891180936774905,-0.5338037137756564,-0.1436660660701853,-0.29002453980022,-0.1789372459306118,0.4353499404083639,-0.1328072211655041,-0.2357349342844842,-0.21846366141130086,-0.08123041931142716,0.8367592214871211,-0.08608812602640006,0.24032088204397553,-0.26902186362481284,-0.2194315058409806,-0.24727958497397937,0.0057398942700164855,-0.3423001872363724,-0.36907936533416574,-0.1590161151338063,0.09364901888031674,0.8528354909687128,-0.3274399602881183,-0.482972128771419,-0.4279562116626052,-0.320812172015958,-0.21754687058110145,-0.6703903270286836,-0.5324523786961552,-0.5875082877892571,-0.26842631808624245,-0.7003503677548955,-0.22055634133560728,-0.32191976246775417,0.20860625532794222,-0.29280192053042364,0.043283256793217095,0.19028289446655938,0.001848103961789985,-0.6447242750477341,0.9571508408166263,-0.30054519803837176,-0.3090730325559841,-0.32222837217044975,-0.25021757101536574,0.2637967717112769,-0.032873740182954816,0.368316654289607,0.1608126042264008,-0.01081272943125548,-0.2842206441018631,-0.22290999554734184,-0.4196103174274433,0.11070550970103497,-0.07748998960427035,0.06719350190130331,-0.02103224576315758,1.3198024779232842,-0.16473013055104557,-0.25025244162484483,-0.0634196685998265,0.1659824847197505,-0.17900316159621507,-0.2590906980594746,0.5456096370266522,-0.18411941023831147,0.41481760828066444,-0.17031964918985726,0.1176137394589938,-0.32501466480430585,-0.3497518012051563,0.3502726740664315,-0.11062238264595867,-0.508873763347254,-0.24419360324158917,-0.31083566065048057,-0.2419523964627959,-0.2739276787771855,0.11598913814072359,-0.2986065801016912,-0.14799465559389,0.3245944356046924,-0.25331154398410816,1.091663207622729,0.6860958088741873,-0.5338951905415246,-0.259547278813824,0.32466862202075025,-0.08437903975166836,0.4337510676263194,-0.05884668882390025
AML4264-RUNX1/RUNX1T1,0.04127369511210939,0.3007313987012619,0.22935968535727513,0.2827101759688564,-0.2589805305383991,-0.24354596369892856,-0.3708642904902906,-0.15806109979247393,-0.01324544743687404,-0.45219473153225614,-0.8481437996303192,-0.14507199883872773,-0.12713844604003133,0.23486801612735306,-0.05195091186934262,-0.5068270050226703,-0.17146357227014253,-0.3229802148398258,0.4910918186754716,-0.11424099428551192,1.4462740651481585,-0.3123388308069503,-0.22756108305901238,-0.1828592907876687,0.5173224688179505,0.13192360803702546,-0.42993302074308326,0.5498465331541558,0.030760168454132243,1.166821991721087,-0.24694045667525338,-0.797841353608071,-0.6570612894396386,-0.2975764627910317,-0.23453440143083892,-0.5428360040403732,-0.6864822966806622,-0.48000529346345894,-0.457374950510528,-0.3620887122174308,-0.42171014882761126,-0.2861958721184197,2.1350666302277994,-0.2863065992007278,0.18418070139590637,-0.023029162758616738,0.6323506254765925,-0.3511691499669215,0.6586497505158112,-0.47719242663672096,-0.25576427370135324,-0.275235414137813,2.2671820448913067,-0.10806355452509338,-0.208449960010016,0.21885379038588137,0.20979052440366006,0.1329847576221166,-0.65603930286121,-0.2321455818811402,0.14080126137801527,0.9593215204141903,-0.06099209961347005,-0.41386072170937876,-0.04939359608142287,1.228363302689093,-0.4014311619460447,-0.11193046150656816,-0.27585653811422245,-0.29699028635091124,-0.17269948117123693,-0.5683397299517228,0.15515655668538264,-0.19766808105768172,0.8332867364424607,-0.17582553598546471,-0.08121149178492067,-0.10143261490463693,-0.813099805745703,-0.25914006857940663,-0.3498982418778987,-0.5975895678240828,1.0303378277204418,-0.4130860541672817,0.07304495451168484,-0.12496160897156286,-0.14958171922115726,-0.4797051052170651,0.27941782520355257,0.5601502658060787,-0.30038112374384135,-0.30784745748005626,0.45862080868314337,-1.0443638897936391,0.002849719412490329,0.6554816214479979,-0.20551658424692126,0.5340044000354339,0.0037001794228430154
AML4271-CBFB/MYH11,-0.8138535336320608,2.0070872531132418,1.929077828746379,0.11601579332482063,-0.2643693382226667,-0.17990803876828412,-0.3238237034167313,0.4329591074994049,0.3117794230210456,-0.4870188628271186,-0.7318066970035326,-0.21315078775147978,0.06169987309863268,0.5899261270172428,0.26398485927353105,-0.22415201303456336,-0.29665108885570574,0.3051075746827731,0.1316049710228879,-0.04365189731548364,0.4117593608535101,-0.3191450226791447,-0.16940290454485768,-0.0752013031456061,1.05113040198846,0.15527483815775142,-0.6113800868942973,0.2565410862181148,0.07869828050855807,1.369803669309556,-0.2934419312653777,-0.49791668133556277,-0.7293290886316282,-0.3131447694518774,-0.11926653255188405,-0.7236588020531992,-0.37304882739924006,-0.5117717663906896,-0.4523594561026454,-0.3447213720711616,-0.46113999023127444,-0.33367566207371424,0.20272623897475492,0.16554742870350442,0.09162075319484547,0.6248593618012176,0.8643696978469413,-0.518421591010293,1.7464704035935863,-0.14376745570118535,-0.3138941307776741,-0.23036677542615117,0.5179827836544385,-0.22273390289164746,-0.12317400313809643,1.9075002312240585,0.48302606188918185,-0.40979594696569305,0.3908053645516038,-0.4281982376313076,0.12896839025342652,0.4150101683342383,0.009548338616238859,1.29363131238274,0.04485871085279509,1.3385084148498219,-0.2337541518579827,0.03805587934782778,-0.16216521836938233,0.12384853833538947,0.2694318828883264,-0.5003138791709731,-0.008218478788366816,-0.18015613516992776,1.3924519937026758,-0.3405884158314879,-0.10541835407430644,-0.2269931330292315,-0.36235821368041143,-0.23904360334614935,-0.479269797443906,-0.6569932340054933,0.007107691634319667,-0.20815211463234393,-0.41033966862369653,-0.2889436295051402,-0.08610757417489118,-0.3604653183987378,0.5867337721795651,0.41978284696335266,-0.1438288387394722,1.6003081791707983,0.15983741052170175,-0.4038674305306518,0.1336191748616418,1.3428265309539016,-0.15346970297589912,0.0707726145591751,-0.13208957505270466
AML4304-M2-MLLr,-0.15591078233361255,-0.9053504064950707,-0.463851225377728,-0.011748336698020124,-0.4129306486172415,1.0863735981267864,0.24187961897019972,-0.4676274783210225,-0.6503405660897871,-0.3847823927630936,0.5905245173189063,-0.11643987273466067,0.19404657973592576,-0.7967988837737809,-0.3644155099132731,-0.171825196379153,0.07217102325756097,-0.634721508151132,-0.31716559558293056,-0.35697856849070725,-0.9063013084473157,-0.22123859262949985,-0.18385451921285453,-0.5026666131182428,-0.4513270421702473,-0.41823488889937244,-0.021999139425219635,-0.27515510002829563,-0.05893790310776882,-0.3307979105645638,3.4901977065341705,0.1417408199724589,0.06381475576961151,-0.21777234872819864,0.06317572188040761,0.26623017910471086,-0.36536928315977457,-0.3634371482110093,0.03967646073212844,-0.07298355863724405,0.41588165070254696,3.065827181439194,-0.7369093977446017,-0.286171361249775,0.7225022126475223,0.5021083890680921,-0.6761968547315085,-0.34744836722852634,-0.35436818860652813,0.4204706090305899,1.7938758712087208,-0.3765203126274617,-0.7053926008202221,1.3362083317637274,0.3694969193501329,-0.9069797234710413,0.23014165120908361,-0.07766371716746807,0.4512855486299557,1.212427209253919,-0.13032512636441376,-0.7786139217341875,-0.3669315341794098,0.3964029687310084,-0.07042694833294703,-0.8232393242969253,0.8936450815163804,-0.002305296843456146,0.28565564076318867,-0.6478564582018843,-0.2811300390148218,1.208288734418213,0.24675543048403406,-0.08532985865638068,-0.6414826338951317,0.3143327167536157,-0.11336314970917484,3.8946910017372813,0.44690993358519127,0.10558355018596505,0.7609488619778231,0.6417453844259012,-0.5218519098390678,0.0810040988120707,-0.17566098625896373,-0.1391662993186244,-0.06183887227622878,-0.16033457785095942,-0.34881705170794464,-0.22468948201286335,-0.22192943107055801,-0.21018352568657278,-0.2458438961860873,0.18563333156355613,0.06922923030397317,-1.1947474342397444,0.0028254028602184406,0.5829078764262833,-0.06190168666836502
AML4363-MPAL-BCR/ABL,0.7062930860262446,-0.4503693648874404,-0.5576736422080913,-0.31312703821097865,-0.3087686940604685,-0.20247428007184676,-0.37655959366177755,0.06997172870278863,0.5359348299221173,0.9964661217078215,-0.3347887518239807,0.4259011862924735,-0.13050395588538816,0.3526946422530713,0.14642720399041217,-0.3561460094870528,-0.20637734020241058,0.30614744537559585,-0.44909429414853513,0.015238534705127496,0.6469410308008343,-0.2108517460213812,-0.1560242858400291,0.16850414539537714,-0.5564515413448523,-0.42707934227069233,-0.44064195794945177,-0.3382705129574266,0.052903336627082256,-0.6565387991661173,-0.2879820775237624,-0.34087321512746305,-0.2742104981922656,-0.19072435283212244,-0.11390067614124866,-0.5914424123708708,-0.4232456164199347,-0.30853826799944173,-0.18292033130434088,-0.3746953393481451,-0.20939887748822905,-0.10981777852303398,0.5845665076226314,0.15005602320139336,-0.41012225318046247,-0.07531350733667085,-0.5734296843696022,1.2286447987075515,-0.6039660458167513,-0.08417495724172486,-0.018184236823589987,-0.2787491064227637,-0.19619527124287126,-0.5310583868581352,-0.5110969459290731,-0.5655642399909062,-0.1139784529628312,0.21409367442934815,-0.5786993028014341,-0.3363891526200816,-0.5010609749878623,-0.1959310574095776,-0.22125592178064193,-0.19295568034481128,-0.03961237411061326,-0.36508937845481454,-0.04253958848317074,0.30617530275540794,-0.21079161888320694,0.6611552137998451,-0.05606634472492933,-0.4796818845416746,-0.7690280930854101,-0.012406336806225172,0.06366986959068668,-0.46948758210650127,-0.14633650268227433,-0.23327258093866066,0.9601791384389382,-0.07210536825690204,-0.08554985609782895,-0.4168476775552501,-0.3772739591278876,0.05400529425775108,-0.26074415627614117,-0.3821366608115997,-0.16969936464342816,-0.04197202376921374,0.6021309115239658,-0.13531639616686622,-0.11566286426309476,-0.34565743396128495,-0.656917723936874,-0.11098090253466769,-0.16977546947745462,0.3812763622166084,-0.06587176214164941,-0.8090936272902383,-0.10946115341768299
CD14_Monocyte,0.3210866404774797,0.3306021259532329,-0.5136290254652439,2.1021587556399735,0.18669384958407576,0.7778088051855293,3.2696298917017836,0.090451312063716,-1.2727288269554315,0.026692316972596383,1.6145607014334025,-0.4934996079816763,0.10422431842187936,-1.1270962601730103,-0.25949726794870753,-0.6675959724802489,-0.1864769521326546,0.05576414508185954,-0.4208663319476846,0.18176439762497598,-0.8253108966748895,-0.03229865005937917,0.5081844592920741,-0.6782333709656801,0.45308718605539455,0.693802372458481,-0.002201658886846081,-1.0115504927094856,-0.21485126810096822,-0.7281771142029779,-0.09292543012190692,-0.02151250337550409,0.06669218155604267,-0.2847425550211035,-0.06866274686047462,0.11021535730155271,-0.3498852881586537,-0.5203756430830062,0.49382041048523656,0.5624600622148171,0.4742686790942585,0.025437733523917355,-0.6828516505659835,0.6521940087154423,1.304223405771071,1.0835044935432283,0.8607177480721513,0.4735243481713763,0.48948407768689406,1.3887906058880375,-0.07411088942565734,-0.016196249443998324,-0.793688821944955,0.45878687609689045,2.7092557410591294,0.5138437918984275,-0.10327179619713114,0.9240935021674839,-0.13800902715704477,2.15803422367585,0.41388959941506837,-1.411940476675131,-0.3206860387172863,1.2817750436849644,0.03871650992783022,-0.541381651302294,0.697865895803782,0.4192266611438141,1.4811990925377878,-0.925332761967544,-0.4551596839026494,2.0502386708790383,0.43539072937342393,0.33638065891684543,-0.43469144086745837,2.625023096755943,1.2105346376799466,-0.12486765666567709,0.9191364053364781,0.03401921618547188,1.5903128219987255,0.5392617606629841,0.11698780259284261,0.3518281341423892,-0.06512942456058032,0.07562517471825966,1.4601675242656156,0.34760806796742866,-0.39680754071306534,2.0576316763269245,0.07336298961922111,-0.20864547857667232,2.044366381915205,0.14238136170612456,-0.30841498005431317,-1.3638857612863973,0.2197006586311031,2.188383191491986,0.5943280132334245
CD16_Monocyte,0.740382026647635,0.8388893615870352,-0.35426823255710815,2.0691303209577088,0.5455479782924523,3.7750177101194664,1.8475759796220956,0.16421276416438815,-0.9559675192923083,0.7771019929182971,0.8903220303249103,-0.05572359690028554,0.20448688283737368,-0.7980914436867124,0.6181874806110654,-0.08150464363198025,-0.04987339445271848,0.5594189383647994,-0.4924048588962502,1.0529431802110074,-0.7919896007848832,-0.13515700637947864,1.5590550215795265,-0.3617789736610121,0.7374629321801488,0.9712821020571561,0.13027436727205993,-0.14217565941051521,-0.5235028777373023,-0.23673066779627613,-0.0472113149546503,0.06660477223948473,-0.4143259639459719,-0.2630332311323528,0.006147940111485221,-0.06660683626245582,-0.4495922713866303,-0.4567970523403585,0.14660216081215216,0.5705896602275993,-0.06669027355300258,0.19513074385734844,-0.623104953967716,1.5757650013459676,2.335395202168123,1.9952258149986453,2.029100462280422,1.0212599147045145,1.5857944418927017,1.6296531062955288,-0.2897639730015731,0.26792112807560103,-0.7119075111996551,0.42780524258439595,3.9693123482949257,0.47974260986927225,0.6612715376314561,1.4939191934763254,0.17587040728365513,1.346058022745094,0.9965542408160114,-0.910657109012492,-0.2678934214537064,2.031862355187251,-0.050153468099740646,-0.163980803189882,1.4205913589133266,0.8876557922695746,4.0121169592535635,-0.7663322231582607,-0.13036030331622112,0.45326786503863153,0.8523904809272478,0.9448223976766977,-0.39567578157738853,3.7808572166309524,0.40637594389317805,-0.07346546105480854,1.2532747748026383,0.42573893866621393,4.348546715523951,0.5842915406183107,1.6958467101914718,0.9795574198015099,-0.3190429645733804,0.33301982767102184,1.569149236216116,0.9340406486522462,-0.2548589946299026,5.574461982833309,0.10132468456663442,-0.3981066979845178,0.7195279512676014,-0.27002601492805667,-0.21641554113180989,-1.0598367186268083,0.13622284781908126,1.927618760128483,1.1775410619720166
CD20+B,-0.14896868941589597,-0.3419273378183954,-0.8078117279914541,-0.8093453110856927,2.5952428009893342,0.7118571883609066,-0.16730874961443687,0.5596806777609366,-0.7258310579230454,0.5845992197051367,0.42532130111731353,1.0260000632844504,0.9998334248493492,-0.6852991523878932,0.6436377898022004,-0.7620814587068178,-0.17087313052772085,2.9749645138836422,-0.37054991465780207,0.3682356175041411,-0.5295029575627437,0.047880973914914804,1.8147500809970922,-0.3773624216723268,-0.5383624686478562,0.520178684081475,0.008080901402995841,-0.48279241570990117,0.0062783923769173956,-1.0831599970518335,-0.08179396615695804,-0.7075593647626066,0.11279943338353983,-0.30861381740305094,0.1561877433366588,-0.08403492207377533,-0.37404118080242094,-0.5654267523737169,0.5418978530260817,-0.37742090317801413,0.603843074183508,-0.03885513062321417,-0.26144108886983464,2.6812099344270117,-0.0801936647284642,0.2129849386947924,0.17840451618227285,0.46164772639208923,-0.19264829115712562,1.0608495176888393,-0.4410446498954716,0.9190764867667445,-0.23147912083880232,-0.4559172766782769,-0.4768231705269016,0.043138078474810264,-0.9499928593185903,0.2466153481599134,-0.2015894235432086,-0.051932095386294744,-0.11587842018874876,-1.1639240734514524,-0.314364461433965,0.26814625930945973,0.008203288690420727,-0.6232985082861279,-0.1544027647144341,4.184222900971496,-0.10520668594903364,-0.8554056482852734,5.113111842654565,-0.6114427235043071,-0.7902664885239999,0.3145034930526235,-0.6687637082778332,-0.5992319204222629,-0.2068048150323208,-0.6558299332486839,0.35187193817298595,5.725446655495943,-0.43762956873064096,-0.1962323813948024,0.4648591026091838,0.856431603422079,-0.07663315469304885,-0.12439312119130302,-0.010257393697028732,0.4055138928690614,0.9314931639729036,-0.08110236579161818,0.35100584551374897,-0.14790640730092916,-0.9986838111602421,-0.3939114911169325,-0.4350455779147306,-1.0008206852275656,0.15639966615373713,-0.48175444086076463,0.7536857511197181
CD34+ProB,-0.4549370954940105,-0.2956288007600884,-0.527800811686434,-0.44161091122665713,1.5137988171206525,-0.08521204474460793,-0.35409273587609785,0.8025315539015233,-0.19282703335153073,1.0515080200851423,-0.03699040255168378,1.7149028055211692,0.5663486011833726,-0.10415219643398517,1.6716980849969643,-0.22393590767242127,0.019413121011104942,4.200584659564311,-0.665248111307539,-0.3171914355210076,0.17339632728133528,-0.1479549866031927,0.5842465821053163,-0.1700930397178465,-0.34096479289520254,0.5936778743129172,0.03292163312729827,-0.3414158399938179,0.08879581406327824,-0.26010464093462227,-0.24290792282727489,-0.37680418832852275,0.12140988193684542,-0.23576797945066927,0.15066422635287732,0.08409813441666555,0.5779767320766557,0.001194905936233493,-0.015243363974737264,-0.20925733366032484,-0.08627397426995032,0.002286075203878678,0.1934390214322913,2.08211080315496,-0.46512997131076395,-0.5206789122994263,0.13709504440993178,0.6715897344209696,-0.3343097446429336,0.2434416276948227,-0.4824668881050874,0.5584543466838991,-0.47619993778743896,-1.0918866604153,-0.8277278500639069,0.10100348676167484,-0.9048273020088551,-0.009123035148850588,0.3337292137342889,-0.4037749188143147,0.14619129328496838,-0.7403466532379478,-0.34599983369525134,-0.2253399695248639,4.262425648173022,-0.18025202022874134,-0.17681800220750285,3.0294981920828445,-0.1164251528210674,-0.11128811447937188,1.8009146945561325,-0.7057965894576824,-1.113420134829827,-0.19421128577124855,-0.5658139180398022,-0.7217315231320355,-0.07049115933137584,-0.4021738576202256,-0.17815504868796886,0.10482676656470039,-0.6691625920239195,0.19181758566124255,0.23957979936079316,0.33233609156412075,-0.2969155104811212,0.05756373516212369,0.4831025845607988,-0.11514376207641694,2.4203100381132323,-0.43605923848569156,0.23724711026921874,-0.07356347180250321,-0.9042437969369914,-0.35253233492514746,-0.22919199466769385,-0.17156436026286875,0.24531927242170878,-0.6221247944827019,-0.05727018016268481
CTL,1.2844029122791536,-0.5368363600572263,-0.9340042498691404,-0.6125463325056724,0.9220777373306062,-0.24356929723897125,-0.33541704568194775,0.48063822138848816,-0.6120741149459585,0.886962362617574,0.9335821475982415,0.5323562058577311,0.06997793126475887,-0.8921139543588392,-0.10883013929988322,-0.4382717175586639,-0.12987020519969983,0.22166286664220614,-0.4423425801854935,3.320162861983525,-0.5161281898537313,0.024489795772532325,2.9983028498216036,0.8207646812343145,-0.5999436299520333,0.7191892350538099,0.07686310342246579,-0.4639425949954731,-0.2109832993842056,-0.9774809245143076,0.001527255351313093,-0.6400577052209846,0.10385516798521466,-0.2733795371019837,0.17524358450844776,-0.1356503100985839,-0.2992774557460029,-0.4753782550670747,0.12760245186005026,-0.1950918414623837,0.6556963956675826,-0.29453782171444365,-0.4748421364662316,1.1209462822902552,-0.48959920616659985,-0.302333812948473,0.3385897686191235,0.05143482776394056,0.14878715561594724,1.333179215205791,-0.38634560028958037,2.447859777807426,-0.6509543682014317,-0.5024173334916012,-0.2108464940702276,-0.0663085338316433,-0.7995815563533205,0.40773236239931837,-0.5706383123903839,0.4199196681597513,-0.059529389626093984,-1.1595079637614942,-0.35420994566794867,-0.03326597037027868,-0.02638232917398255,-0.7002524671195756,-0.1763186139213541,0.6636693327477535,0.13433902839407183,-0.5408152244611241,0.32250210579722605,-0.42458490251445385,-0.007209222249879404,3.06283695856504,-0.7204849111374214,-0.2757821500466027,-0.18934005562080614,-0.5671442403282612,0.012987550730302682,0.3514155425436092,-0.3894481713770219,0.06006369298773417,0.6418407610611222,2.866695656891924,0.04404643199451959,-0.20442845764328457,-0.14403795355429289,2.8380452657888933,-0.24334846906049887,-0.004862766094711758,2.6033590006833034,-0.23538077637059762,-0.48708046211820477,0.45163002931845647,-0.2574672635647105,-1.087603320727652,0.6070064913084339,-0.28255679131291395,3.301010187894831
Erythrocytes,-1.4007355824666596,-1.6218362724480782,-1.3400631602654727,-0.6162610738481874,-0.573039905385719,-0.2380103300057226,-0.4005682042225021,-0.19649238143901496,1.6314189496115892,-0.2719050655025714,-0.6722395433438133,0.880955700885358,0.11526042835898866,1.1587802374621117,1.981705586633545,4.865862992216838,-0.1277532577757937,-0.7243551487250436,-0.66492643003724,-1.279450724596203,-0.5111210868876832,1.4291584926314487,-1.1687121294227718,-1.0823679900826533,-1.4977253296488746,-0.3421996312590518,4.659066598416823,-0.32259498583363827,1.42569187354638,-1.2297811863035415,-0.42510128055209073,-0.8669351525731513,-0.8233872678043355,0.09924222072541765,0.06375647709237582,-0.6530889601759213,-0.42499548015101873,-0.8197417852845447,0.6654327139677345,-0.9678018176551457,0.9442624617869907,-0.2546925771054766,-0.6365042284929779,-1.3815617596657295,-2.1181740705516123,-1.7708055829951415,-1.4150612475653948,-1.2660966238572537,-1.8361194396653557,-0.7035004607601292,-0.5541213224760637,-0.42763413280226537,-0.5127184112919065,-0.896986409795017,-1.0537296520663733,-1.1169808417011762,-0.8282481106496831,-0.6879897260019227,2.1581617161146975,-0.7577843309342328,3.1023116292779136,0.5916498529706755,-0.39106611786602846,-0.29787973641730764,-0.07062061431361755,-1.3162231382278822,-0.34391433009669764,-1.0284268324790011,-0.27597632927461474,3.134897892388453,-0.16269488338094532,-0.7591094667888653,-0.8295292222442853,-0.3953817459131243,-1.0448145072327724,-0.8292570128753405,-0.1897306317769382,-0.5988803742555588,-1.3455581140097648,-0.2949147853460496,-0.9931696963044441,5.738862606041309,-1.526707421977328,-0.9851391078319228,-0.2124458808331372,4.3345700889502705,-0.15251549773907544,-0.8208884923519794,-0.5842984355925906,-1.6121572401406223,-0.29767388758180496,-0.31278789438993587,-0.9257789974474974,-0.8230373178393637,-1.254693723348683,-0.8047612806666269,-0.20145152740076797,-0.9545171389287443,-1.1632875536684197
GZMB+CD8T,2.11431362543908,-0.6921400221886186,-1.2695875213708387,-0.27345345297373813,0.6626402710613851,-0.24087227653411097,-0.22462535615542353,0.34359288835977575,-0.83010228425383,0.9776278430726753,1.3145025178390672,0.43070327215373566,0.019248468324006517,-1.0519243432463028,-0.15597116883720122,-0.6240422328517317,-0.17662794991192962,0.19400509780717784,-0.4699058793132716,3.712043094803458,-0.6117835700008005,-0.026498633469545216,2.924025622770553,1.3499961984011717,-0.9506225672983782,0.6454813850469078,0.12825562080789776,-0.5971894942991014,-0.00851253375182648,-1.0403552420294264,-0.005380928473359328,-0.5598858465017044,0.3549265185014096,-0.27837900241750985,0.17632945912743636,-0.07918126564187573,-0.1858289051903313,-0.38543632655092674,0.34032779553420905,-0.13122934647990428,0.9289384537989477,-0.30382851941755346,-0.5831940992886376,1.046357604371476,-0.3426974157369049,-0.33557981903361767,0.025119541721571114,0.2696250620793044,0.12381209849615439,1.4716557363867613,-0.40796781086659345,1.4738767810190676,-0.6570431338777474,-0.3310032717084354,-0.011601758667270208,-0.2995946870706315,-0.7377040511043979,0.2917692293748854,-0.7253239643332011,0.5611092538955855,-0.21435130294783333,-1.43446875262502,-0.30878278544593285,0.23732123096595276,0.023005810686812938,-0.7720237464155928,0.024246036074632597,0.5337546088861441,0.5277467952448407,-0.607806843204993,-0.19914955991626962,-0.3272149803980334,0.12367777543584095,2.754691583234534,-0.6166737494412833,0.061443204884232,-0.20898777722332443,-0.44776517288673434,0.33001834511864697,0.255336143030479,-0.2992777876928249,-0.135175708862775,0.46850905632866197,2.9272675125103746,0.19714324745623577,-0.15946317323799086,-0.16080082215508124,4.238741663523767,-0.36643906932587866,0.1466450908866656,1.7270868416867797,-0.4014128670498515,-0.2743449993183991,0.33049293352023534,-0.0003978790069030533,-1.3510535513976452,1.9515348305667544,-0.39487874903277004,3.0969065178608073
HSPC,-0.08218068592325908,0.16904626635529005,-0.07891442698609501,-0.4259627731834453,-0.2061802309351327,-0.20320113390152875,-0.40795149098647565,0.3566744032970054,0.8589292235702387,0.2654392502467268,-0.14403289856704454,0.30188701262304585,-0.10502713553940637,0.9738109965987158,0.34440884989921466,0.2936074520451247,-0.18713563852414064,0.2578019495933355,-0.33137126054075705,-0.3562267590911428,0.310976551022543,-0.1111914639489969,-0.31953705322556086,0.12453112638826468,0.07447795082102104,0.17673395187704685,0.18869726924469196,0.16628746874607248,0.3703644563031985,0.049782497859668026,-0.3714885582851228,0.3112035013459748,-0.09353421526469312,1.5723955566917303,-0.024081317649655917,0.22411980452609803,0.7754968895731088,0.4539601182572259,-0.5180828411218859,0.08803012669718784,-0.3343838601527853,-0.3376693737517479,0.09291359559049914,-0.16050282418561362,-0.38319682172257385,-0.277298954227352,0.05473548373789236,0.0916915297871024,-0.2650412420047528,0.04072325735757978,-0.5184319155276786,-0.21067388857715177,-0.09976557256713364,-0.7578088997403495,-0.6474306768115545,0.43776408635795083,-0.39593414666508736,-0.01860869772878389,0.37970032207923854,-0.64622211237799,-0.14688525371286,0.5242314082297408,-0.3413538854117948,-0.1825618681014095,0.5371491928401497,0.2844215179528011,-0.08333171913431173,-0.023338584671293735,-0.28837679767871727,0.47409313633960376,-0.23617352596832641,-0.5231176264995606,-0.8074912961980966,-0.44192202098926875,-0.4094879240729546,-0.48626302280093014,0.20036899542257047,-0.49050034583930263,-0.21055814548649507,0.04930948485863588,-0.2779025782451052,0.08089496826207002,0.015216938030235655,-0.18673897797464895,-0.0694456736093997,0.23355134295569346,-0.1774988964254257,-0.2827822385416351,0.43700430286812025,-0.2718884982318988,-0.044904667088999636,-0.22320588063304317,-0.4745792265859532,-0.3893489985099176,-0.32961449556706507,0.43908143997993676,-0.08570627132572928,-0.46901223376736617,-0.26674802346555276
