"","normalized_mcc","f1","thresholds","Factor"
"1270",NA,NA,Inf,"PRG2"
"1271",0.487704266971825,0.0205726266133788,1,"PRG2"
"1272",NA,0.241578861167222,0,"PRG2"
"1273",NA,NA,Inf,"YPEL4"
"1274",0.474224316841394,0.00456591220403105,1,"YPEL4"
"1275",NA,0.241578861167222,0,"YPEL4"
"1276",NA,NA,Inf,"TCN1"
"1277",0.486997182680965,0.00509734513274336,1,"TCN1"
"1278",NA,0.241578861167222,0,"TCN1"
"1279",NA,NA,Inf,"MS4A2"
"1280",0.487477988763664,0.00441689819762057,1,"MS4A2"
"1281",NA,0.241578861167222,0,"MS4A2"
"1282",NA,NA,Inf,"MS4A6A"
"1283",0.557340383950842,0.254698334013115,1,"MS4A6A"
"1284",NA,0.241578861167222,0,"MS4A6A"
"1285",NA,NA,Inf,"MS4A4A"
"1286",0.517003796503547,0.0838472485768501,1,"MS4A4A"
"1287",NA,0.241578861167222,0,"MS4A4A"
"1288",NA,NA,Inf,"MS4A4E"
"1289",0.536632576816734,0.149772529775597,1,"MS4A4E"
"1290",NA,0.241578861167222,0,"MS4A4E"
"1291",NA,NA,Inf,"SLC15A3"
"1292",0.506873968338914,0.0526382546930492,1,"SLC15A3"
"1293",NA,0.241578861167222,0,"SLC15A3"
"1294",NA,NA,Inf,"CD6"
"1295",0.461822441046168,0.00944510035419126,1,"CD6"
"1296",NA,0.241578861167222,0,"CD6"
"1297",NA,NA,Inf,"CD5"
"1298",0.465414714567353,0.00480942647589275,1,"CD5"
"1299",NA,0.241578861167222,0,"CD5"
"1300",NA,NA,Inf,"RAB3IL1"
"1301",0.492328020106374,0.0127077223851417,1,"RAB3IL1"
"1302",NA,0.241578861167222,0,"RAB3IL1"
"1303",NA,NA,Inf,"LGALS12"
"1304",0.515017004605877,0.0939830651040206,1,"LGALS12"
"1305",NA,0.241578861167222,0,"LGALS12"
"1306",NA,NA,Inf,"PLAAT2"
"1307",0.494224969192521,0.000298886647239035,1,"PLAAT2"
"1308",NA,0.241578861167222,0,"PLAAT2"
"1309",NA,NA,Inf,"PLAAT3"
"1310",0.544256098337264,0.157236325569223,1,"PLAAT3"
"1311",NA,0.241578861167222,0,"PLAAT3"
"1312",NA,NA,Inf,"PPP1R14B.AS1"
"1313",0.505240404437759,0.023327712197864,1,"PPP1R14B.AS1"
"1314",NA,0.241578861167222,0,"PPP1R14B.AS1"
"1315",NA,NA,Inf,"LINC02723"
"1316",0.515964627844839,0.0417894087826266,1,"LINC02723"
"1317",NA,0.241578861167222,0,"LINC02723"
"1318",NA,NA,Inf,"AP005273.2"
"1319",0.52015583341403,0.10716832117589,1,"AP005273.2"
"1320",NA,0.241578861167222,0,"AP005273.2"
"1321",NA,NA,Inf,"CATSPER1"
"1322",0.516566313723318,0.0831504655714371,1,"CATSPER1"
"1323",NA,0.241578861167222,0,"CATSPER1"
"1324",NA,NA,Inf,"CD248"
"1325",0.488720859940024,0.0124965668772315,1,"CD248"
"1326",NA,0.241578861167222,0,"CD248"
"1327",NA,NA,Inf,"GAL"
"1328",0.502893585435781,0.0168427062517842,1,"GAL"
"1329",NA,0.241578861167222,0,"GAL"
"1330",NA,NA,Inf,"CCND1"
"1331",0.522198186296551,0.063175830657317,1,"CCND1"
"1332",NA,0.241578861167222,0,"CCND1"
"1333",NA,NA,Inf,"CTTN"
"1334",0.479540531812275,0.00342090859332239,1,"CTTN"
"1335",NA,0.241578861167222,0,"CTTN"
"1336",NA,NA,Inf,"FOLR3"
"1337",0.495602212283389,0.0163066202090592,1,"FOLR3"
"1338",NA,0.241578861167222,0,"FOLR3"
"1339",NA,NA,Inf,"RAB30"
"1340",0.489823132245382,0.0104646295521139,1,"RAB30"
"1341",NA,0.241578861167222,0,"RAB30"
"1342",NA,NA,Inf,"PRSS23"
"1343",0.483506440062796,0.00184292599943295,1,"PRSS23"
"1344",NA,0.241578861167222,0,"PRSS23"
"1345",NA,NA,Inf,"PIWIL4"
"1346",0.54763529329196,0.153167383844436,1,"PIWIL4"
"1347",NA,0.241578861167222,0,"PIWIL4"
"1348",NA,NA,Inf,"CASP5"
"1349",0.497178474579625,0.0013445880331665,1,"CASP5"
"1350",NA,0.241578861167222,0,"CASP5"
"1351",NA,NA,Inf,"NCAM1"
"1352",0.517898961456204,0.0752926678989525,1,"NCAM1"
"1353",NA,0.241578861167222,0,"NCAM1"
"1354",NA,NA,Inf,"CADM1"
"1355",0.521628520632847,0.0356713143180692,1,"CADM1"
"1356",NA,0.241578861167222,0,"CADM1"
"1357",NA,NA,Inf,"TAGLN"
"1358",0.503321604233564,0.0325082619545424,1,"TAGLN"
"1359",NA,0.241578861167222,0,"TAGLN"
"1360",NA,NA,Inf,"CD3G"
"1361",0.456866655333557,0.0194853859605296,1,"CD3G"
"1362",NA,0.241578861167222,0,"CD3G"
"1363",NA,NA,Inf,"CXCR5"
"1364",0.485254493855128,0.0010074116715838,1,"CXCR5"
"1365",NA,0.241578861167222,0,"CXCR5"
"1366",NA,NA,Inf,"CRTAM"
"1367",0.488192982341307,0.00906112776190144,1,"CRTAM"
"1368",NA,0.241578861167222,0,"CRTAM"
"1369",NA,NA,Inf,"SLC37A2"
"1370",0.505237830430811,0.0343080975214426,1,"SLC37A2"
"1371",NA,0.241578861167222,0,"SLC37A2"
"1372",NA,NA,Inf,"FEZ1"
"1373",0.527933675538281,0.0574923547400612,1,"FEZ1"
"1374",NA,0.241578861167222,0,"FEZ1"
"1375",NA,NA,Inf,"CD27"
"1376",0.46068494663937,0.0127249986404916,1,"CD27"
"1377",NA,0.241578861167222,0,"CD27"
"1378",NA,NA,Inf,"LPAR5"
"1379",0.51445577583364,0.0728715288373512,1,"LPAR5"
"1380",NA,0.241578861167222,0,"LPAR5"
"1381",NA,NA,Inf,"CD163"
"1382",0.506164248845879,0.0467041852642474,1,"CD163"
"1383",NA,0.241578861167222,0,"CD163"
"1384",NA,NA,Inf,"CLEC4C"
"1385",0.49122078986901,0.00248719824433065,1,"CLEC4C"
"1386",NA,0.241578861167222,0,"CLEC4C"
"1387",NA,NA,Inf,"SLC2A14"
"1388",0.519987956001342,0.0416261967531567,1,"SLC2A14"
"1389",NA,0.241578861167222,0,"SLC2A14"
"1390",NA,NA,Inf,"C3AR1"
"1391",0.506558515767778,0.0725093109869646,1,"C3AR1"
"1392",NA,0.241578861167222,0,"C3AR1"
"1393",NA,NA,Inf,"CLEC4A"
"1394",0.495063386937936,0.051966458013464,1,"CLEC4A"
"1395",NA,0.241578861167222,0,"CLEC4A"
"1396",NA,NA,Inf,"CLEC4E"
"1397",0.521763033342988,0.068531018964963,1,"CLEC4E"
"1398",NA,0.241578861167222,0,"CLEC4E"
"1399",NA,NA,Inf,"AC092490.1"
"1400",0.480454392391786,0.00764536248407216,1,"AC092490.1"
"1401",NA,0.241578861167222,0,"AC092490.1"
"1402",NA,NA,Inf,"CLECL1"
"1403",0.505868019901934,0.119377241160183,1,"CLECL1"
"1404",NA,0.241578861167222,0,"CLECL1"
"1405",NA,NA,Inf,"KLRF1"
"1406",0.484199672980399,0.00515859184384803,1,"KLRF1"
"1407",NA,0.241578861167222,0,"KLRF1"
"1408",NA,NA,Inf,"CLEC7A"
"1409",0.48983586752089,0.049058559336673,1,"CLEC7A"
"1410",NA,0.241578861167222,0,"CLEC7A"
"1411",NA,NA,Inf,"KLRD1"
"1412",0.471390271049089,0.00532184490623416,1,"KLRD1"
"1413",NA,0.241578861167222,0,"KLRD1"
"1414",NA,NA,Inf,"KLRK1"
"1415",0.467365389527299,0.0142890066835676,1,"KLRK1"
"1416",NA,0.241578861167222,0,"KLRK1"
"1417",NA,NA,Inf,"KLRC4"
"1418",0.4852912662083,0.0091862617399054,1,"KLRC4"
"1419",NA,0.241578861167222,0,"KLRC4"
"1420",NA,NA,Inf,"KLRC3"
"1421",0.492344244039504,0.00350544073614255,1,"KLRC3"
"1422",NA,0.241578861167222,0,"KLRC3"
"1423",NA,NA,Inf,"KLRC2"
"1424",0.488697249647991,0.00934970694948367,1,"KLRC2"
"1425",NA,0.241578861167222,0,"KLRC2"
"1426",NA,NA,Inf,"KLRC1"
"1427",0.486120465025332,0.00172637030643073,1,"KLRC1"
"1428",NA,0.241578861167222,0,"KLRC1"
"1429",NA,NA,Inf,"LINC02446"
"1430",0.477105524610143,0.00203555434930113,1,"LINC02446"
"1431",NA,0.241578861167222,0,"LINC02446"
"1432",NA,NA,Inf,"GPRC5D"
"1433",0.49436699748678,0.000298976007175424,1,"GPRC5D"
"1434",NA,0.241578861167222,0,"GPRC5D"
"1435",NA,NA,Inf,"PLBD1"
"1436",0.505174013697024,0.0790518253480181,1,"PLBD1"
"1437",NA,0.241578861167222,0,"PLBD1"
"1438",NA,NA,Inf,"ART4"
"1439",0.527806517974603,0.0490277777777778,1,"ART4"
"1440",NA,0.241578861167222,0,"ART4"
"1441",NA,NA,Inf,"BHLHE41"
"1442",0.49966834457594,0.0123616501365531,1,"BHLHE41"
"1443",NA,0.241578861167222,0,"BHLHE41"
"1444",NA,NA,Inf,"ABCD2"
"1445",0.48878917762412,0.00360023041474654,1,"ABCD2"
"1446",NA,0.241578861167222,0,"ABCD2"
"1447",NA,NA,Inf,"LRRK2"
"1448",0.487965418027495,0.0318601624000496,1,"LRRK2"
"1449",NA,0.241578861167222,0,"LRRK2"
"1450",NA,NA,Inf,"PRICKLE1"
"1451",0.510134185060385,0.0790129178010774,1,"PRICKLE1"
"1452",NA,0.241578861167222,0,"PRICKLE1"
"1453",NA,NA,Inf,"NELL2"
"1454",0.474257781241596,0.00172895331826041,1,"NELL2"
"1455",NA,0.241578861167222,0,"NELL2"
"1456",NA,NA,Inf,"PCED1B"
"1457",0.475843167587616,0.00764595347631698,1,"PCED1B"
"1458",NA,0.241578861167222,0,"PCED1B"
"1459",NA,NA,Inf,"PCED1B.AS1"
"1460",0.457998815603871,0.0377867746288799,1,"PCED1B.AS1"
"1461",NA,0.241578861167222,0,"PCED1B.AS1"
"1462",NA,NA,Inf,"KRT5"
"1463",0.495692875590391,0,1,"KRT5"
"1464",NA,0.241578861167222,0,"KRT5"
"1465",NA,NA,Inf,"KRT1"
"1466",0.485150136163868,0.000863868691958822,1,"KRT1"
"1467",NA,0.241578861167222,0,"KRT1"
"1468",NA,NA,Inf,"IFNG.AS1"
"1469",0.488255800906216,0.000293319645083229,1,"IFNG.AS1"
"1470",NA,0.241578861167222,0,"IFNG.AS1"
"1471",NA,NA,Inf,"IFNG"
"1472",0.485980480103176,0.000579458206576851,1,"IFNG"
"1473",NA,0.241578861167222,0,"IFNG"
"1474",NA,NA,Inf,"CPM"
"1475",0.527549692477191,0.0747482571649884,1,"CPM"
"1476",NA,0.241578861167222,0,"CPM"
"1477",NA,NA,Inf,"AC020656.1"
"1478",0.566947532001566,0.216747365422956,1,"AC020656.1"
"1479",NA,0.241578861167222,0,"AC020656.1"
"1480",NA,NA,Inf,"CSRP2"
"1481",0.507058840801008,0.0863325116406464,1,"CSRP2"
"1482",NA,0.241578861167222,0,"CSRP2"
"1483",NA,NA,Inf,"LINC02397"
"1484",0.488790117811641,0,1,"LINC02397"
"1485",NA,0.241578861167222,0,"LINC02397"
"1486",NA,NA,Inf,"HAL"
"1487",0.549187902673604,0.156618006186574,1,"HAL"
"1488",NA,0.241578861167222,0,"HAL"
"1489",NA,NA,Inf,"IGF1"
"1490",0.492724752807999,0.000297818479636661,1,"IGF1"
"1491",NA,0.241578861167222,0,"IGF1"
"1492",NA,NA,Inf,"ALDH1L2"
"1493",0.501369441676996,0.00591191250369495,1,"ALDH1L2"
"1494",NA,0.241578861167222,0,"ALDH1L2"
"1495",NA,NA,Inf,"CMKLR1"
"1496",0.487980259606564,0.00259815242494226,1,"CMKLR1"
"1497",NA,0.241578861167222,0,"CMKLR1"
"1498",NA,NA,Inf,"CUX2"
"1499",0.496649366807047,0.00599502851294049,1,"CUX2"
"1500",NA,0.241578861167222,0,"CUX2"
"1501",NA,NA,Inf,"DTX1"
"1502",0.489523509072039,0.0124163620059323,1,"DTX1"
"1503",NA,0.241578861167222,0,"DTX1"
"1504",NA,NA,Inf,"CFAP73"
"1505",0.493744202569979,0.00664691857524745,1,"CFAP73"
"1506",NA,0.241578861167222,0,"CFAP73"
"1507",NA,NA,Inf,"OASL"
"1508",0.511048224240778,0.0656686995626194,1,"OASL"
"1509",NA,0.241578861167222,0,"OASL"
"1510",NA,NA,Inf,"HCAR2"
"1511",0.508826466228227,0.0463224197887278,1,"HCAR2"
"1512",NA,0.241578861167222,0,"HCAR2"
"1513",NA,NA,Inf,"HCAR3"
"1514",0.512313043721617,0.05768369891923,1,"HCAR3"
"1515",NA,0.241578861167222,0,"HCAR3"
"1516",NA,NA,Inf,"RFLNA"
"1517",0.494365387340839,0.00847214244686961,1,"RFLNA"
"1518",NA,0.241578861167222,0,"RFLNA"
"1519",NA,NA,Inf,"GLT1D1"
"1520",0.503180972573359,0.0266078444888674,1,"GLT1D1"
"1521",NA,0.241578861167222,0,"GLT1D1"
"1522",NA,NA,Inf,"GSX1"
"1523",0.489394902015954,0.00639886242445787,1,"GSX1"
"1524",NA,0.241578861167222,0,"GSX1"
"1525",NA,NA,Inf,"CCNA1"
"1526",0.499014549810017,0.134528466709712,1,"CCNA1"
"1527",NA,0.241578861167222,0,"CCNA1"
"1528",NA,NA,Inf,"RUBCNL"
"1529",0.486523543144757,0.0304079110012361,1,"RUBCNL"
"1530",NA,0.241578861167222,0,"RUBCNL"
"1531",NA,NA,Inf,"ATP7B"
"1532",0.487225022325332,0.0173947682910636,1,"ATP7B"
"1533",NA,0.241578861167222,0,"ATP7B"
"1534",NA,NA,Inf,"LINC00402"
"1535",0.488184038535191,0.00014676744698026,1,"LINC00402"
"1536",NA,0.241578861167222,0,"LINC00402"
"1537",NA,NA,Inf,"POU4F1"
"1538",0.528226166194081,0.139481210175104,1,"POU4F1"
"1539",NA,0.241578861167222,0,"POU4F1"
"1540",NA,NA,Inf,"NDFIP2"
"1541",0.49275570022832,0.0259227580761892,1,"NDFIP2"
"1542",NA,0.241578861167222,0,"NDFIP2"
"1543",NA,NA,Inf,"GPR18"
"1544",0.484768316840212,0.0071882775781034,1,"GPR18"
"1545",NA,0.241578861167222,0,"GPR18"
"1546",NA,NA,Inf,"GRTP1"
"1547",0.541307429986512,0.0789033767970578,1,"GRTP1"
"1548",NA,0.241578861167222,0,"GRTP1"
"1549",NA,NA,Inf,"RNASE1"
"1550",0.484568986502169,0.0167659964634226,1,"RNASE1"
"1551",NA,0.241578861167222,0,"RNASE1"
"1552",NA,NA,Inf,"TRDV2"
"1553",0.490547239898217,0.00305521204626464,1,"TRDV2"
"1554",NA,0.241578861167222,0,"TRDV2"
"1555",NA,NA,Inf,"TRDC"
"1556",0.515429352262578,0.0853323994630246,1,"TRDC"
"1557",NA,0.241578861167222,0,"TRDC"
"1558",NA,NA,Inf,"TRAC"
"1559",0.465785875251382,0.0193406593406593,1,"TRAC"
"1560",NA,0.241578861167222,0,"TRAC"
"1561",NA,NA,Inf,"SLC7A7"
"1562",0.494242933694428,0.065393899495282,1,"SLC7A7"
"1563",NA,0.241578861167222,0,"SLC7A7"
"1564",NA,NA,Inf,"MMP14"
"1565",0.509671263545085,0.0674634471880119,1,"MMP14"
"1566",NA,0.241578861167222,0,"MMP14"
"1567",NA,NA,Inf,"GZMH"
"1568",0.472470877477261,0.00437608597721861,1,"GZMH"
"1569",NA,0.241578861167222,0,"GZMH"
"1570",NA,NA,Inf,"STXBP6"
"1571",0.582118498439921,0.160962533507886,1,"STXBP6"
"1572",NA,0.241578861167222,0,"STXBP6"
"1573",NA,NA,Inf,"COCH"
"1574",0.512919397807871,0.0803566191565488,1,"COCH"
"1575",NA,0.241578861167222,0,"COCH"
"1576",NA,NA,Inf,"SLC25A21"
"1577",0.535206905221429,0.0530329531938711,1,"SLC25A21"
"1578",NA,0.241578861167222,0,"SLC25A21"
"1579",NA,NA,Inf,"ABHD12B"
"1580",0.503556125951774,0.0316944331572531,1,"ABHD12B"
"1581",NA,0.241578861167222,0,"ABHD12B"
"1582",NA,NA,Inf,"PTGDR"
"1583",0.477730885136069,0.00284745762711864,1,"PTGDR"
"1584",NA,0.241578861167222,0,"PTGDR"
"1585",NA,NA,Inf,"PLEKHG3"
"1586",0.514640084541154,0.0731201171875,1,"PLEKHG3"
"1587",NA,0.241578861167222,0,"PLEKHG3"
"1588",NA,NA,Inf,"SPTB"
"1589",0.472428652018886,0.0112068965517241,1,"SPTB"
"1590",NA,0.241578861167222,0,"SPTB"
"1591",NA,NA,Inf,"PLEK2"
"1592",0.483726637244642,0.00128223393645818,1,"PLEK2"
"1593",NA,0.241578861167222,0,"PLEK2"
"1594",NA,NA,Inf,"AC004817.3"
"1595",0.491887563778791,0.00407124681933842,1,"AC004817.3"
"1596",NA,0.241578861167222,0,"AC004817.3"
"1597",NA,NA,Inf,"AC005280.2"
"1598",0.509807512698521,0.0402693602693603,1,"AC005280.2"
"1599",NA,0.241578861167222,0,"AC005280.2"
"1600",NA,NA,Inf,"PGF"
"1601",0.493344042800255,0.0188228875400668,1,"PGF"
"1602",NA,0.241578861167222,0,"PGF"
"1603",NA,NA,Inf,"GPR65"
"1604",0.493167652514683,0.064219681636672,1,"GPR65"
"1605",NA,0.241578861167222,0,"GPR65"
"1606",NA,NA,Inf,"KCNK10"
"1607",0.499231655891751,0.0032711322578247,1,"KCNK10"
"1608",NA,0.241578861167222,0,"KCNK10"
"1609",NA,NA,Inf,"SLC24A4"
"1610",0.510218039584385,0.0678254527774401,1,"SLC24A4"
"1611",NA,0.241578861167222,0,"SLC24A4"
"1612",NA,NA,Inf,"IFI27"
"1613",0.500793697488303,0.053331706126434,1,"IFI27"
"1614",NA,0.241578861167222,0,"IFI27"
"1615",NA,NA,Inf,"AL133467.1"
"1616",0.494023074855876,0.00956118444523725,1,"AL133467.1"
"1617",NA,0.241578861167222,0,"AL133467.1"
"1618",NA,NA,Inf,"TCL6"
"1619",0.484673029717766,0.00143071750482867,1,"TCL6"
"1620",NA,0.241578861167222,0,"TCL6"
"1621",NA,NA,Inf,"AL139020.1"
"1622",0.487221963757122,0.000146156094709149,1,"AL139020.1"
"1623",NA,0.241578861167222,0,"AL139020.1"
"1624",NA,NA,Inf,"LINC01550"
"1625",0.483098134553843,0.00698773720627526,1,"LINC01550"
"1626",NA,0.241578861167222,0,"LINC01550"
"1627",NA,NA,Inf,"BCL11B"
"1628",0.465171178508273,0.0222972610816316,1,"BCL11B"
"1629",NA,0.241578861167222,0,"BCL11B"
"1630",NA,NA,Inf,"CYP46A1"
"1631",0.510792445328213,0.0164519181771857,1,"CYP46A1"
"1632",NA,0.241578861167222,0,"CYP46A1"
"1633",NA,NA,Inf,"GPR132"
"1634",0.495601414388535,0.0335787162598476,1,"GPR132"
"1635",NA,0.241578861167222,0,"GPR132"
"1636",NA,NA,Inf,"IGHA2"
"1637",0.489945127014357,0.000295246530853262,1,"IGHA2"
"1638",NA,0.241578861167222,0,"IGHA2"
"1639",NA,NA,Inf,"IGHG4"
"1640",0.494344859183084,0.00148467077425581,1,"IGHG4"
"1641",NA,0.241578861167222,0,"IGHG4"
"1642",NA,NA,Inf,"IGHG2"
"1643",0.493369070087002,0.00789039523707051,1,"IGHG2"
"1644",NA,0.241578861167222,0,"IGHG2"
"1645",NA,NA,Inf,"IGHG3"
"1646",0.487529274655801,0.000583643393886335,1,"IGHG3"
"1647",NA,0.241578861167222,0,"IGHG3"
"1648",NA,NA,Inf,"IGHV6.1"
"1649",0.493082170666785,0,1,"IGHV6.1"
"1650",NA,0.241578861167222,0,"IGHV6.1"
"1651",NA,NA,Inf,"IGHV3.7"
"1652",0.491836359277633,0.00162062615101289,1,"IGHV3.7"
"1653",NA,0.241578861167222,0,"IGHV3.7"
"1654",NA,NA,Inf,"IGHV3.30"
"1655",0.487737120483246,0.00245327945739231,1,"IGHV3.30"
"1656",NA,0.241578861167222,0,"IGHV3.30"
"1657",NA,NA,Inf,"IGHV4.34"
"1658",0.488827245351799,0.00388265746333046,1,"IGHV4.34"
"1659",NA,0.241578861167222,0,"IGHV4.34"
"1660",NA,NA,Inf,"IGHV5.78"
"1661",0.477743024421743,0.000276033400041405,1,"IGHV5.78"
"1662",NA,0.241578861167222,0,"IGHV5.78"
"1663",NA,NA,Inf,"MKRN3"
"1664",0.488079988748424,0.0275206087507926,1,"MKRN3"
"1665",NA,0.241578861167222,0,"MKRN3"
"1666",NA,NA,Inf,"APBA2"
"1667",0.518157128104827,0.0639979438411617,1,"APBA2"
"1668",NA,0.241578861167222,0,"APBA2"
"1669",NA,NA,Inf,"AC012236.1"
"1670",0.487045117031523,0.00116026105873822,1,"AC012236.1"
"1671",NA,0.241578861167222,0,"AC012236.1"
"1672",NA,NA,Inf,"MEIS2"
"1673",0.584307151401808,0.147799148057313,1,"MEIS2"
"1674",NA,0.241578861167222,0,"MEIS2"
"1675",NA,NA,Inf,"CHAC1"
"1676",0.491849628217928,0.00421297305149996,1,"CHAC1"
"1677",NA,0.241578861167222,0,"CHAC1"
"1678",NA,NA,Inf,"EPB42"
"1679",0.47821803051294,0.0254549779945284,1,"EPB42"
"1680",NA,0.241578861167222,0,"EPB42"
"1681",NA,NA,Inf,"ELL3"
"1682",0.493535510863978,0.0104949652531556,1,"ELL3"
"1683",NA,0.241578861167222,0,"ELL3"
"1684",NA,NA,Inf,"HDC"
"1685",0.583831048801291,0.168074480547506,1,"HDC"
"1686",NA,0.241578861167222,0,"HDC"
"1687",NA,NA,Inf,"AQP9"
"1688",0.49466095380242,0.00999357555856949,1,"AQP9"
"1689",NA,0.241578861167222,0,"AQP9"
"1690",NA,NA,Inf,"C2CD4B"
"1691",0.50962424134382,0.0350757004864013,1,"C2CD4B"
"1692",NA,0.241578861167222,0,"C2CD4B"
"1693",NA,NA,Inf,"RBPMS2"
"1694",0.511101384723187,0.0562444075162981,1,"RBPMS2"
"1695",NA,0.241578861167222,0,"RBPMS2"
"1696",NA,NA,Inf,"PIF1"
"1697",0.479015130165166,0.00124498547516946,1,"PIF1"
"1698",NA,0.241578861167222,0,"PIF1"
"1699",NA,NA,Inf,"NEO1"
"1700",0.560746931424024,0.123329515082092,1,"NEO1"
"1701",NA,0.241578861167222,0,"NEO1"
"1702",NA,NA,Inf,"AC100835.2"
"1703",0.488908058630767,0.000147199528961507,1,"AC100835.2"
"1704",NA,0.241578861167222,0,"AC100835.2"
"1705",NA,NA,Inf,"TM6SF1"
"1706",0.499508873070606,0.0415683774306662,1,"TM6SF1"
"1707",NA,0.241578861167222,0,"TM6SF1"
"1708",NA,NA,Inf,"LINC02207"
"1709",0.501380429638094,0.0365669187767182,1,"LINC02207"
"1710",NA,0.241578861167222,0,"LINC02207"
"1711",NA,NA,Inf,"WASIR2"
"1712",0.494686688927628,0.0318508448242377,1,"WASIR2"
"1713",NA,0.241578861167222,0,"WASIR2"
"1714",NA,NA,Inf,"FBXL16"
"1715",0.488725648809707,0.00289121792555114,1,"FBXL16"
"1716",NA,0.241578861167222,0,"FBXL16"
"1717",NA,NA,Inf,"MSLN"
"1718",0.547796476635971,0.193713746121678,1,"MSLN"
"1719",NA,0.241578861167222,0,"MSLN"
"1720",NA,NA,Inf,"TPSD1"
"1721",0.497833881524512,0.076153805016311,1,"TPSD1"
"1722",NA,0.241578861167222,0,"TPSD1"
"1723",NA,NA,Inf,"MMP25"
"1724",0.498556924517102,0.0251597987216102,1,"MMP25"
"1725",NA,0.241578861167222,0,"MMP25"
"1726",NA,NA,Inf,"MEFV"
"1727",0.50231074798997,0.043212655134718,1,"MEFV"
"1728",NA,0.241578861167222,0,"MEFV"
"1729",NA,NA,Inf,"TNFRSF17"
"1730",0.488369333499046,0.000585737296822375,1,"TNFRSF17"
"1731",NA,0.241578861167222,0,"TNFRSF17"
"1732",NA,NA,Inf,"SYT17"
"1733",0.499563189865289,0.010840500108405,1,"SYT17"
"1734",NA,0.241578861167222,0,"SYT17"
"1735",NA,NA,Inf,"AC130456.3"
"1736",0.474971343509756,0.000135263086703639,1,"AC130456.3"
"1737",NA,0.241578861167222,0,"AC130456.3"
"1738",NA,NA,Inf,"SCNN1B"
"1739",0.494739686982874,0.000149745432764301,1,"SCNN1B"
"1740",NA,0.241578861167222,0,"SCNN1B"
"1741",NA,NA,Inf,"IL21R"
"1742",0.479561170477885,0.00261401939877554,1,"IL21R"
"1743",NA,0.241578861167222,0,"IL21R"
"1744",NA,NA,Inf,"SBK1"
"1745",0.494214258673095,0.0164728682170543,1,"SBK1"
"1746",NA,0.241578861167222,0,"SBK1"
"1747",NA,NA,Inf,"LAT"
"1748",0.470378847583151,0.074632337963906,1,"LAT"
"1749",NA,0.241578861167222,0,"LAT"
"1750",NA,NA,Inf,"AC009133.3"
"1751",0.499631819642197,0.0118104565749676,1,"AC009133.3"
"1752",NA,0.241578861167222,0,"AC009133.3"
"1753",NA,NA,Inf,"AC012645.3"
"1754",0.497277288346341,0.0280429992655405,1,"AC012645.3"
"1755",NA,0.241578861167222,0,"AC012645.3"
"1756",NA,NA,Inf,"SLX1A"
"1757",0.499732865050757,0.0237817032098426,1,"SLX1A"
"1758",NA,0.241578861167222,0,"SLX1A"
"1759",NA,NA,Inf,"ITGAX"
"1760",0.523492399167054,0.161611894905804,1,"ITGAX"
"1761",NA,0.241578861167222,0,"ITGAX"
"1762",NA,NA,Inf,"NETO2"
"1763",0.527717011642246,0.126824091270894,1,"NETO2"
"1764",NA,0.241578861167222,0,"NETO2"
"1765",NA,NA,Inf,"NOD2"
"1766",0.495959310203379,0.0258470603990893,1,"NOD2"
"1767",NA,0.241578861167222,0,"NOD2"
"1768",NA,NA,Inf,"IRX3"
"1769",0.498868649381938,0.055767397521449,1,"IRX3"
"1770",NA,0.241578861167222,0,"IRX3"
"1771",NA,NA,Inf,"CES1"
"1772",0.542929078154405,0.185867276067572,1,"CES1"
"1773",NA,0.241578861167222,0,"CES1"
"1774",NA,NA,Inf,"SLC12A3"
"1775",0.49574470886114,0.000299737729486699,1,"SLC12A3"
"1776",NA,0.241578861167222,0,"SLC12A3"
"1777",NA,NA,Inf,"CETP"
"1778",0.514889729657933,0.0513431255789334,1,"CETP"
"1779",NA,0.241578861167222,0,"CETP"
"1780",NA,NA,Inf,"MMP15"
"1781",0.505566356550366,0.0450503083414476,1,"MMP15"
"1782",NA,0.241578861167222,0,"MMP15"
"1783",NA,NA,Inf,"CMTM2"
"1784",0.510862685542908,0.0551317392140522,1,"CMTM2"
"1785",NA,0.241578861167222,0,"CMTM2"
"1786",NA,NA,Inf,"TPPP3"
"1787",0.525808527671645,0.106178489702517,1,"TPPP3"
"1788",NA,0.241578861167222,0,"TPPP3"
"1789",NA,NA,Inf,"SMPD3"
"1790",0.489589308415672,0.00515759312320917,1,"SMPD3"
"1791",NA,0.241578861167222,0,"SMPD3"
"1792",NA,NA,Inf,"CDH1"
"1793",0.483170873579798,0.00071285999429712,1,"CDH1"
"1794",NA,0.241578861167222,0,"CDH1"
"1795",NA,NA,Inf,"HP"
"1796",0.523250038788342,0.051739396827558,1,"HP"
"1797",NA,0.241578861167222,0,"HP"
"1798",NA,NA,Inf,"MAF"
"1799",0.484062142671039,0.0155089702306631,1,"MAF"
"1800",NA,0.241578861167222,0,"MAF"
"1801",NA,NA,Inf,"CRISPLD2"
"1802",0.501225613004675,0.0293620188079291,1,"CRISPLD2"
"1803",NA,0.241578861167222,0,"CRISPLD2"
"1804",NA,NA,Inf,"KIAA0513"
"1805",0.496869334389303,0.056905819116616,1,"KIAA0513"
"1806",NA,0.241578861167222,0,"KIAA0513"
"1807",NA,NA,Inf,"FAM92B"
"1808",0.495607521011619,0.000299670362601139,1,"FAM92B"
"1809",NA,0.241578861167222,0,"FAM92B"
