"","normalized_mcc","f1","thresholds","Factor"
"473",0.524242987518392,0.284807764091079,1,"RNF11"
"474",NA,0.462060070020269,0,"RNF11"
"475",NA,NA,Inf,"EPS15"
"476",0.515229590929624,0.346804596863788,1,"EPS15"
"477",NA,0.462060070020269,0,"EPS15"
"478",NA,NA,Inf,"OSBPL9"
"479",0.519296346577014,0.306055611447653,1,"OSBPL9"
"480",NA,0.462060070020269,0,"OSBPL9"
"481",NA,NA,Inf,"NRDC"
"482",0.530531458341294,0.38723283177398,1,"NRDC"
"483",NA,0.462060070020269,0,"NRDC"
"484",NA,NA,Inf,"TXNDC12"
"485",0.503746378585235,0.289693710348305,1,"TXNDC12"
"486",NA,0.462060070020269,0,"TXNDC12"
"487",NA,NA,Inf,"BTF3L4"
"488",0.523661891092785,0.356091473038946,1,"BTF3L4"
"489",NA,0.462060070020269,0,"BTF3L4"
"490",NA,NA,Inf,"PRPF38A"
"491",0.516859543661811,0.321570046852064,1,"PRPF38A"
"492",NA,0.462060070020269,0,"PRPF38A"
"493",NA,NA,Inf,"TUT4"
"494",0.518458998580285,0.329408516261365,1,"TUT4"
"495",NA,0.462060070020269,0,"TUT4"
"496",NA,NA,Inf,"GPX7"
"497",0.520968395918886,0.27863400009369,1,"GPX7"
"498",NA,0.462060070020269,0,"GPX7"
"499",NA,NA,Inf,"SCP2"
"500",0.528610228233905,0.375850369725968,1,"SCP2"
"501",NA,0.462060070020269,0,"SCP2"
"502",NA,NA,Inf,"CZIB"
"503",0.509878504698688,0.302401792010619,1,"CZIB"
"504",NA,0.462060070020269,0,"CZIB"
"505",NA,NA,Inf,"MAGOH"
"506",0.520222464073685,0.358652198743575,1,"MAGOH"
"507",NA,0.462060070020269,0,"MAGOH"
"508",NA,NA,Inf,"HSPB11"
"509",0.503419178460099,0.299931003693332,1,"HSPB11"
"510",NA,0.462060070020269,0,"HSPB11"
"511",NA,NA,Inf,"TMEM59"
"512",0.5051363998462,0.383324438118959,1,"TMEM59"
"513",NA,0.462060070020269,0,"TMEM59"
"514",NA,NA,Inf,"MRPL37"
"515",0.503453695891647,0.338308810494593,1,"MRPL37"
"516",NA,0.462060070020269,0,"MRPL37"
"517",NA,NA,Inf,"SSBP3"
"518",0.489165779849556,0.233523853960107,1,"SSBP3"
