normalized_mcc,f1,thresholds,Factor
0.5879627189851969,0.2673817374680848,1,NRXN2
0.51888697825134,0.02378714906613415,1,CDC42EP2
0.5365471430277058,0.20125207144172344,1,AP5B1
0.5339375786957576,0.07297726070861978,1,CATSPER1
0.5202727815159734,0.04288742414123522,1,RIN1
0.534836374887646,0.18645598194130927,1,PTPRCAP
0.5336215153336058,0.1771455286181794,1,PITPNM1
0.5132207065956659,0.01358214243533719,1,FOLR3
0.5327361711422604,0.06966954928125536,1,P2RY2
0.5577942038628954,0.1322371339840284,1,PIWIL4
0.5039426986203025,5.649969519901275e-4,1,CASP5
0.5141233077125859,0.06909044229864073,1,NCAM1
0.5153911640294561,0.02006413462387102,1,CADM1
0.5046168023665678,0.027545067766130093,1,TAGLN
0.5205107659981376,0.02795276744117905,1,FXYD6
0.5104336435830568,0.11901906455481574,1,C2CD2L
0.5189224207179852,0.09329134566721026,1,ZNF202
0.5144400449370246,0.021078625920536227,1,SLC37A2
0.5189753591836778,0.0764617265000995,1,HYLS1
0.5120086948353836,0.028897761008496756,1,ST14
0.5252534805760237,0.11585111993116656,1,RAD52
0.5905507558146056,0.3306887404205148,1,CACNA2D4
0.5246504893874908,0.09840436729023112,1,TIGAR
0.5456269252065534,0.07998858528929158,1,VWF
0.5230405862797506,0.10417016043378614,1,VAMP1
0.524034900999731,0.03049994145884557,1,CD163
0.5007799395599288,0.002583634014878168,1,CLEC4C
0.544818849400813,0.09202923181509176,1,C3AR1
0.5182836915322414,0.03634191122898027,1,CLEC4A
0.5305502383972496,0.03940542116001166,1,CLEC4E
0.5743529876569383,0.20922023461967193,1,CLECL1
0.536505881260509,0.07509497557770858,1,LINC02470
0.5230855369664775,0.03662555040387251,1,CLEC7A
0.502719300330905,0.03439996507617759,1,APOLD1
0.500411063051324,5.946805821922899e-4,1,GPRC5D
0.5152957357629038,0.03447069116360455,1,PLBD1
0.5533950577877691,0.197598035963108,1,EPS8
0.5155566204209392,0.014990335954674892,1,BHLHE41
0.5328218929592125,0.079417039082292,1,ARNTL2
0.5309184437628496,0.11349334521356573,1,AC023157.3
0.5292974923211481,0.0738341229522233,1,FGD4
0.506337911253974,0.023863969510407503,1,LRRK2
0.5122995484765085,0.009706008551940462,1,PDZRN4
0.5472394666870044,0.10165957566707051,1,PRICKLE1
0.5445507210371349,0.11509786948873311,1,ACVR1B
0.5129219532145644,0.14195686423643178,1,SMUG1
0.538386754768103,0.06765503681272154,1,METTL7B
0.5231573855108226,0.03436847561064634,1,ITGA7
0.5328061848090443,0.11227747340833369,1,NAB2
0.5809273544896242,0.25069875776397516,1,STAC3
0.5060569703203259,0.16943521594684388,1,HELB
0.515116622100325,0.04454297803280589,1,CPM
0.5413630644732979,0.13363292988889194,1,AC020656.1
0.5406741388330342,0.1148787189823274,1,KCNMB4
0.5276278966082228,0.11266664811155334,1,PHLDA1
0.5559729186131022,0.1324040846299863,1,CSRP2
0.5604032753749937,0.1605855333996647,1,TMTC2
0.5579459236576594,0.13134494000138727,1,HAL
0.5087921808774022,0.049904805861651184,1,HELLPAR
0.5093216556435873,0.003385149881965168,1,IGF1
0.5454508350698322,0.12496183417992061,1,NT5DC3
0.506890959781664,0.005279079423453349,1,ALDH1L2
0.507030291143616,0.06405805797225675,1,CKAP4
0.5104417338915374,0.08169149447381066,1,POLR3B
0.5043410934184549,0.038867924528301886,1,FICD
0.5020055822537104,0.09389947134345893,1,MVK
0.5101712399949763,0.007819557780311893,1,CUX2
0.5289287181616539,0.0644402026493678,1,PHETA1
0.6171005719456558,0.3813244493444862,1,AC125603.2
0.5281846327107897,0.03893568035438464,1,HCAR2
0.5297144326716197,0.043350584404256556,1,HCAR3
0.5071541801923996,0.04571478140180431,1,ABCB9
0.502527107218435,0.06418378995433789,1,PITPNM2
0.5147201905819664,0.014199052412510517,1,GLT1D1
0.531960588316964,0.07417664777512883,1,MMP17
0.5372565005542647,0.06143875567077123,1,GPR12
0.5060809422226227,0.05981094242337439,1,B3GLCT
0.6048896374942834,0.31692638098092096,1,CCNA1
0.5181285654681316,0.11977404251205062,1,MTRF1
0.5395464124102486,0.14100999574940698,1,LPAR6
0.52712889294542975,0.13000233866640987,1,RCBTB2
0.5009534998497056,0.07577880627857274,1,BORA
0.5267473973519576,0.08824693312227937,1,KCTD12
0.5667208317535948,0.1731248645133319,1,POU4F1
0.539135505925236,0.09695294764597227,1,RAB20
0.5479258493688254,0.21562087143062697,1,ATP11A
0.5283258256925827,0.06663800515907137,1,GAS6
0.545833857126921,0.1303584026115945,1,AL355075.4
0.5368232471531205,0.15002247068596877,1,TEP1
0.5025601992416019,0.01066721824951244,1,ANG
0.5374908239774057,0.1476944065484311,1,RNASE6
0.5690144375449047,0.21834026644199883,1,RNASE3
0.5198268025508306,0.04285589849307511,1,SLC7A7
0.5398056812072854,0.07991791597788292,1,MMP14
0.5629013747694709,0.1600327488572013,1,CEBPE
0.5218683492583474,0.09267104874238179,1,RIPK3
0.5061555697728776,0.08318172202242437,1,COCH
0.5417392448320494,0.07717133636078027,1,CLEC14A
0.5048447004451058,0.06446455591400918,1,AL627171.1
0.5060715854448317,0.072060808410883,1,L2HGDH
0.506459525175281,0.006342526044368044,1,RTN1
0.5158680209968145,0.0201815159672271,1,AC004846.1
0.5197797515450466,0.022224182026633742,1,AC005280.2
0.5270388861009933,0.06816002290130968,1,VASH1
0.5051423466032859,0.0733991825613079,1,ALKBH1
0.5354818829700247,0.09681464053760866,1,LINC02328
0.5080771896194858,0.002821712333853122,1,KCNK10
0.5330072957073958,0.05991732561321638,1,SLC24A4
0.5501054540769557,0.1398697669296108,1,SERPINA1
0.5300662011962176,0.0870562255817904,1,MOK
0.586995087380741,0.28450122302067093,1,AMN
0.5248541344655363,0.09700936942505163,1,CDC42BPB
0.5312041094982366,0.12437267561626411,1,CRIP2
0.5044417908245663,0.01963118066269929,1,IGHV4.59
0.5020806024098557,0.08213268672286914,1,NIPA1
0.5096264233401023,0.07949962500176885,1,ATP10A
0.5318617406403333,0.04520693211696857,1,GOLGA8M
0.5409211934388383,0.17209589851099286,1,AC127502.2
0.5363653519490301,0.1664870979906265,1,MTMR10
0.5134280450523528,0.06313167463566867,1,LINC02352
0.5439688512980494,0.08330249110320286,1,GOLGA8O
0.5616581532758675,0.1657719853770572,1,GOLGA8N
0.51077624670124,0.04768372684449325,1,RYR3
0.5028279380597714,0.014269498946002919,1,THBS1
0.5374354734804012,0.07775575110172997,1,BMF
0.5348172752400826,0.07329169465605213,1,ITPKA
0.5640757600216452,0.17423063916131215,1,LTK
0.5348743550007327,0.07342937174869948,1,CAPN3
0.5286119906997532,0.03080617294796334,1,TGM5
0.5055721438125252,0.09021627766627836,1,ADAL
0.5100668959036444,0.10322922181048172,1,SPATA5L1
0.5072709748337153,0.09200302936804017,1,AP4E1
0.5055570399429397,0.051936087519792715,1,TEX9
0.5365099167292635,0.17530659240614793,1,LINC00926
0.5156239148813846,0.010385229895260075,1,AQP9
0.5434175991675863,0.10610973093603941,1,CALML4
0.5381876506697123,0.09722339675828047,1,ADPGK.AS1
0.5257859180036029,0.0341810426678742,1,SCAMP5
0.559998028272652,0.15431135922064418,1,NRG4
0.5364432164855529,0.06591796875,1,CRABP1
0.520164230151541,0.1487816116878541,1,CTSH
0.5301126623790658,0.05938426979235666,1,TMC3.AS1
0.5237733339576963,0.048134847080630205,1,TM6SF1
0.5243270590500793,0.09030510769751597,1,ZNF710
0.5432595172252572,0.08515780494739834,1,AC124248.1
0.5375980217154889,0.0603579972905197,1,WASIR2
0.5282835200921964,0.041752134887036475,1,RHBDF1
0.512334848081874,0.09358119957909505,1,NHLRC4
0.5739890667453428,0.20667198298777248,1,MSLN
0.5621057967757296,0.15647132817413656,1,TPSB2
0.5993073667845445,0.3153996733289279,1,TPSAB1
0.5601589885525696,0.14466058178113686,1,TPSD1
0.533960806977467,0.11176519822559496,1,IFT140
0.5582218443303981,0.13296928706064973,1,ZG16B
0.510496446745132,0.022199057420974586,1,MMP25
0.548195107348846,0.14385112602412614,1,AC108134.3
0.5191089365766983,0.024800786581160205,1,MEFV
0.5117149781992795,0.09221740168204091,1,ZSCAN32
0.5376926696116977,0.09302851329584311,1,ADCY9
0.5531648524663013,0.10736330019824813,1,AC099489.1
0.5179495985014576,0.12033023165916559,1,SNN
0.5232090994479333,0.05658148713664257,1,MYH11
0.5209532420480731,0.029336846728151074,1,ABCC6
0.5081132786417724,0.009438009438009438,1,SYT17
0.5388220436266131,0.12335168263564388,1,IGSF6
0.5059466223806416,0.058954186549732744,1,USP31
0.5009044226544321,2.9744642246315383e-5,1,SCNN1B
0.5145208426793186,0.07862428761802148,1,PALB2
0.5488703556731055,0.118426558794811,1,LINC02175
0.5266447077992716,0.1232159387650773,1,KIAA0556
0.5287816169346821,0.11560211751955649,1,BOLA2
0.5053430016411407,0.07375455822466905,1,BOLA2B
0.5138586757530393,0.09335429710531487,1,ZNF764
0.5390717011498115,0.12484934125763683,1,FBXL19
0.5096075808006542,0.06480833249989285,1,HSD3B7
0.5294166568285273,0.19165566411407445,1,ITGAM
0.5547174866138505,0.1930749766946331,1,ITGAX
0.5467668207648367,0.1336812746803634,1,NETO2
0.5144242502123054,0.02671979374194304,1,NOD2
0.5509971473544549,0.09690010182147302,1,IRX3
0.5720274800042756,0.36654311192165134,1,CRNDE
0.5642866032046352,0.20062495844691178,1,CES1
0.5228970596517668,0.1143563119464727,1,MT1F
0.5067898511320862,0.12507712769604148,1,MT1X
0.5039426986203025,5.649969519901275e-4,1,SLC12A3
0.532910165507869,0.04888656924147529,1,CETP
0.5514893270260726,0.10449253121964266,1,ADGRG3
0.553836884506325,0.18024598528384983,1,TK2
0.5380167031878917,0.05983361928516846,1,CMTM2
0.5235901180698369,0.10339957208183585,1,FBXL8
0.5485744648762154,0.09159612630623734,1,TPPP3
0.5465293458021144,0.09853370778588465,1,ZDHHC1
0.5204486506489526,0.053485654939633906,1,DPEP3
0.5171270994023288,0.10874191529313582,1,DUS2
0.5161719566301699,0.11106946006358727,1,ATXN1L
0.5023970883587223,0.08115009664084874,1,ZNF821
0.5196964316720244,0.025149665453691745,1,HP
0.5145881108376924,0.138058837155432,1,ADAT1
0.5091499226726781,0.01842151727385086,1,VAT1L
0.5465757717663883,0.08926924114048906,1,WFDC1
0.5226206369678976,0.026806270438314784,1,CRISPLD2
0.5148644607674888,0.0659815034520219,1,KIAA0513
0.5048016685983667,0.02287658376349132,1,LINC02132
0.5455358198219488,0.1611551759202766,1,SNAI3
0.5178108736139957,0.10496366856808134,1,SPATA2L
0.5342028408167404,0.10059853317222582,1,VPS9D1
0.5379968197131428,0.08018572323819291,1,RPH3AL
0.5192501864407275,0.10703785757081748,1,SLC43A2
0.528005426918321,0.049633683722815854,1,SERPINF2
0.5267208651454902,0.08446314477170017,1,SERPINF1
0.5090452796327961,0.023641563393708296,1,CXCL16
0.5045703280322696,0.0013672774830204943,1,VMO1
0.5190351786277457,0.1563363387646734,1,CAMTA2
0.5052445162822871,0.027145218141664106,1,SCIMP
0.5176594897069126,0.024564904763302323,1,CLEC10A
0.5261716469254748,0.03638538748832867,1,ASGR2
0.5416132661052362,0.07921385172718716,1,SOX15
0.5126098129623701,0.07247119078104994,1,CYB5D1
0.5083274505005885,0.09845087932503598,1,SLC25A35
0.5670856221674161,0.17650319771765438,1,PIK3R6
0.5733904188055214,0.2674844122559833,1,GAS7
0.5155993684436717,0.08109638690678445,1,HS3ST3B1
0.5174551043653902,0.06941530733113556,1,PMP22
0.5233480480634437,0.11702584713464072,1,CCDC144A
0.5243052777402994,0.11582058076779002,1,RASD1
0.5027900156290664,0.09088870199046817,1,MAPK7
0.5246381876684637,0.03973972662561684,1,CCDC144NL.AS1
0.5244906892803762,0.1040268456375839,1,SPAG5.AS1
0.5351741068812275,0.09892939041375332,1,PROCA1
0.5205627344296937,0.08621566632756866,1,NEK8
0.5356782558212242,0.08136557610241821,1,ADAP2
0.5202160031069791,0.01581610823411381,1,CCL1
0.5402058108082818,0.11082369719934562,1,SLFN12
0.5431075717370344,0.08968470001134173,1,CCL23
0.5146309880077286,0.11883429738945567,1,CCL3
0.5335867146589988,0.09891717058079032,1,CCL3L1
0.5034257903936237,0.07808699587080717,1,PIGW
0.5118438700701646,0.049262932963716956,1,PNMT
0.5329595022014163,0.08939558962898,1,RARA.AS1
0.5031449316038831,0.037811465412092696,1,IGFBP4
0.5480822765639098,0.09107540453533391,1,KRT17
0.5087979839558793,0.014687882496940023,1,CCR10
0.5049699642669736,0.11550822792667284,1,ITGA2B
0.5340881448408616,0.06654996269299202,1,FZD2
0.5464187157690776,0.12432469967363377,1,TBKBP1
0.5195631502234027,0.1540227091687256,1,SNX11
0.5214376098459416,0.13444503771854163,1,HOXB6
0.5005080318690249,0.03963237852255595,1,EME1
0.5041137529707559,0.0020203820899070027,1,ABCC3
0.53500953083034275,0.10738123556985937,1,AC015912.3
0.5223386717438914,0.027469144850634696,1,CUEDC1
0.5014137731402952,0.10479125027759273,1,PRR11
0.5125137170818271,0.09682884144207211,1,SMG8
0.5084438764874581,0.09553935084748136,1,GDPD1
0.5673316706205636,0.2007267693372556,1,MILR1
0.5088437796418906,0.03292265072537727,1,AC005332.1
0.5315226234656829,0.07936711202174129,1,TTYH2
0.5379048582908664,0.06513459520832435,1,GPRC5C
0.5253273493383487,0.035923775060553886,1,CD300LB
0.5357736397146576,0.09253242166530105,1,CD300C
0.5156580690331098,0.011472840710843018,1,AC064805.1
0.5204467754913186,0.023212082035611446,1,CD300E
0.5300373387700852,0.14258793969849246,1,TMEM104
0.505287932658305,0.17913637742918587,1,FDXR
0.5436048447423809,0.09141384096767796,1,SLC16A5
0.5260756234260239,0.11101054126690153,1,ARMC7
0.5501561537710852,0.13490035769034237,1,EVPL
0.5024446016976561,0.024456680920859935,1,CYGB
0.5103359987096877,0.022546127086177287,1,PRCD
0.5577715494523723,0.1376499198585088,1,BAIAP2.DT
0.5563727029058557,0.16315603511537521,1,BAIAP2
0.5323797639431719,0.04614424068185448,1,AC027601.1
0.570465427498269,0.1745364848747696,1,PPP1R27
0.5205188405689299,0.032809395816290755,1,SECTM1
0.5382151961488053,0.1195191439093878,1,RAB31
0.584762981055566,0.25891510832162695,1,PCAT18
0.5427973806032835,0.08830623421582814,1,DSC2
0.53532706880516,0.04797492417756236,1,ONECUT2
0.507623688798665,0.014247577469358858,1,TNFRSF11A
0.5252148881568356,0.04232742706804076,1,SERPINB2
0.5186854494625157,0.03816704998689918,1,SERPINB10
0.5511487503788736,0.1572381860275092,1,SERPINB8
0.52334943126903255,0.026664319971839663,1,NETO1
0.5257896697377822,0.10027902020442787,1,AC009005.1
0.5969880600733428,0.33205754581143776,1,PLPPR3
0.5233884663408546,0.08911030823077791,1,ATP8B3
0.5100717412269646,0.07440750891044119,1,TMPRSS9
0.5496023240705465,0.13533772311260195,1,TBXA2R
0.5364374490768683,0.05789321789321789,1,SHD
0.5325105730381774,0.088742996208048,1,LRG1
0.5261945332068717,0.03915171288743882,1,PTPRS
0.5076651234454725,0.11249757906095233,1,TNFSF9
0.5181623620322366,0.06479228104331893,1,CD70
0.549357722560622,0.09995625855427466,1,ADGRE1
0.5434779980689839,0.14927696530252754,1,RETN
0.5222550287282544,0.06106650964397019,1,MCEMP1
0.5326445971410231,0.09658842910043225,1,P2RY11
0.5536744063872525,0.16088546836544607,1,ICAM1
0.5365502854188836,0.07934585962763004,1,ICAM5
0.530357840224479,0.0645967012617889,1,ZGLP1
0.5077758102679378,0.04698335644937587,1,PDE4A
0.5639512604037226,0.15473320915963623,1,AC011472.2
0.5292212348066406,0.13445516559836393,1,ZNF700
0.5288320630910294,0.06909184578837402,1,ZNF709
0.5518168676045827,0.17681549220010756,1,AC011446.2
0.5346182896616614,0.12215708286557732,1,AC022098.1
0.5319149734927864,0.042315415732953054,1,PTGER1
0.5111066379224092,0.008439068445286706,1,CYP4F3
0.5196675606531793,0.09896190863114834,1,AC020911.2
0.5466175839676859,0.11828016952933303,1,LRRC25
0.6337890554371546,0.4630236752844551,1,HOMER3
0.5276641411776747,0.08113826448745438,1,MEF2B
0.5134584577009674,0.06236124837078732,1,AC011447.3
0.5159064897400891,0.03775177552683666,1,AC074135.1
0.5250889017498495,0.09048203478776082,1,ZNF726
0.5302592697068478,0.033915649440830344,1,AC079466.1
0.5075466807465314,0.10793034066467773,1,NUDT19
0.544524970340253,0.0894171713876399,1,SCN1B
0.5044673774302596,0.09517283812506992,1,PROSER3
0.5294338514782619,0.10868836897649227,1,THAP8
0.5101081191503299,0.08774843758797365,1,ZNF420
0.5078105214513208,0.09143466546924113,1,ZNF569
0.5078611934737278,0.10342571583680174,1,PPP1R14A
0.5291811142775572,0.12099811676082861,1,KCNK6
0.5844337642566407,0.24844913956446132,1,RASGRP4
0.5203206987790909,0.04178349871424213,1,DLL3
0.5031550773445276,0.07552407932011332,1,C19orf47
0.5233057213475947,0.04756800602566703,1,PRX
0.5433468653174723,0.08358948087431693,1,CYP2S1
0.5114068949434851,0.0053987511679990515,1,CEACAM3
0.5033554873906729,0.03574077036046123,1,ATP1A3
0.5356316663501726,0.12429566252716978,1,IRGQ
0.5023303899026238,0.0029395608474249153,1,CADM4
0.5212046889236005,0.09278829240835855,1,ZNF234
0.5950726792164671,0.3306460546235553,1,APOC2
0.5257171552488781,0.1288085211790934,1,ZNF296
0.5251879591962353,0.02843115703084927,1,PGLYRP1
0.545964124278854,0.11464416440805834,1,PTGIR
0.5262105917045984,0.036642646672695976,1,NPAS1
0.5346462093597354,0.06821114201336125,1,C5AR1
0.5724174309927772,0.20422553950134378,1,TRPM4
0.5232831476416224,0.02940358173112123,1,KCNC3
0.5182813207142704,0.06311444868009974,1,NAPSA
0.5221404389020273,0.022723598148012055,1,AC020909.2
0.5338445197577553,0.049035101709414095,1,SHANK1
0.5137658561004684,0.0340055703807399,1,SIGLEC9
0.5651513843187598,0.15998689079761302,1,SIGLEC12
0.5365234731849613,0.05535082014596431,1,SIGLEC6
0.5220792205831496,0.023622394264811736,1,SIGLEC5
0.5226223921491551,0.04134562265577297,1,FPR1
0.5104527158262334,0.008733236626306286,1,FPR2
0.5279168172769213,0.10679109794772208,1,ZNF577
0.5207082629925802,0.09927845884413311,1,ZNF701
0.5101665993897175,0.10922714028028307,1,ZNF611
0.5129181872361633,0.1103988010989926,1,ZNF600
0.516201817100894,0.10157319697096712,1,ZNF468
0.5315523763793293,0.09462335282925799,1,ZNF888
0.5177648053716543,0.0938198064035741,1,ZNF765
0.5169267835833006,0.023057379095622037,1,NLRP12
0.5788140475158837,0.24247545992329195,1,VSTM1
0.5671044977852323,0.1715812603423487,1,OSCAR
0.5299224195497914,0.05085898716223061,1,LILRB3
0.5183114335175364,0.018294569075991692,1,LILRA6
0.5401434229345691,0.09396371446334707,1,LILRB2
0.5731014617440182,0.22249102646699187,1,LILRA5
0.5002162634076506,0.003028143925899537,1,LILRA4
0.539706149658634,0.07506288589069289,1,LILRA1
0.507595745548544,0.050953945472361525,1,LILRB1
0.5943320333348193,0.3144109152474853,1,LILRB4
0.5132123875133081,0.017439462676014848,1,FCAR
0.5112288587383218,0.017901834349144656,1,BRSK1
0.5372199213134553,0.06096577158003918,1,SSC5D
0.5180317866319658,0.09973407977606717,1,ZNF587B
0.5267358068993347,0.11847539847539848,1,ZNF587
0.5569929442025046,0.1350730573389418,1,SIRPB2
0.5388121507257962,0.09548135813270865,1,SIRPB1
0.534776594451201,0.08072616557827193,1,LAMP5
0.527759705802463,0.10965627832392107,1,MKKS
0.5562216354857159,0.12668261208143286,1,JAG1
0.5082716018315457,0.0845094251836395,1,NDUFAF5
0.5616324082004495,0.16983842984168296,1,SLC24A3
0.5183389403470632,0.021610973081842375,1,THBD
0.5547723678468793,0.1439414773664815,1,CD93
0.5761045523401361,0.28206812898008693,1,HCK
0.5044914184891871,0.0015157594400606303,1,ASIP
0.5416950947848305,0.25838459007264536,1,DYNLRB1
0.5083381081668364,0.08805367617064971,1,MAP1LC3A
0.5151257356804664,0.07379066095836831,1,TP53INP2
0.5361815357735626,0.11873097928044359,1,FO393401.1
0.5288388718974623,0.04212486181416186,1,BPI
0.538059106003157,0.07610263146622501,1,MAFB
0.5039183524048817,0.07677825748460612,1,ZHX3
0.5374854887447122,0.057513245080914085,1,SLPI
0.5240170838650446,0.023279738984744718,1,MATN4
0.5238185165464696,0.024843990896409953,1,MMP9
0.5271961678658893,0.06151458096784857,1,SULF2
0.5496812182061429,0.1563542759080942,1,SNAI1
0.520251296788449,0.03140304966301662,1,SMIM25
0.5108162089064927,0.06783722489266714,1,MOCS3
0.5398976135293476,0.1323845771967566,1,CASS4
0.5343774232730332,0.04638531470562607,1,PHACTR3
0.5092247833989124,0.08308630473447953,1,TAF4
0.5650662165583951,0.1773666441593518,1,LAMA5
0.5250820545772421,0.04374282934196959,1,COL9A3
0.5104705784014928,0.09632854163458983,1,HELZ2
0.5466739847361866,0.10995571500644655,1,ZBTB46
0.5214894288790389,0.16508225955672357,1,DNAJC5
0.5550626750409603,0.11754344270316368,1,OLIG1
0.5461178342758903,0.17479068392264374,1,LINC00649
0.5025560435223096,0.0956213150026546,1,RCAN1
0.5024199728329243,0.04746584334828964,1,BACE2
0.5825019693870014,0.23891934220830066,1,UMODL1
0.5282337660452916,0.038651004168245545,1,AATBC
0.515690738792448,0.04587182531638239,1,ICOSLG
0.5666153101430436,0.1938804154580331,1,TRPM2
0.5218529258932121,0.03983588430425421,1,COL6A1
0.5355925031104101,0.14581939799331103,1,S100B
0.5254326836867642,0.062903735178433,1,TMEM191B
0.5351100739543908,0.06692207251804341,1,CLTCL1
0.5214389962291612,0.029942924045075373,1,CLDN5
0.55627287215432,0.12169061235876691,1,PRAME
0.5303913664811408,0.0402872249005928,1,LINC01659
0.5737623532060917,0.17855547886809306,1,GGT5
0.5464847710912186,0.09805333220401191,1,MYO18B
0.5173770486546271,0.014143979212189217,1,SEZ6L
0.5535542181077268,0.14439619633925135,1,TTC28
0.504886221105706,0.03884340707193868,1,ZNRF3
0.5172427515945301,0.09971314629538935,1,GAS2L1
0.5461554273492196,0.1071293215985177,1,TCN2
0.5163128519485288,0.06369390268350661,1,SMTN
0.5245547455598042,0.04373901805033182,1,HMOX1
0.5496148449868126,0.11805914121045506,1,LGALS2
0.5037341852797212,0.008816828900263321,1,KDELR3
0.512411942911575,0.019824695570327667,1,APOBEC3A
0.5325760058374024,0.06338028169014083,1,NFAM1
0.5691274481875308,0.2157250619823812,1,BIK
0.5454087600876554,0.07856745062759714,1,SCUBE1
0.5343615610509842,0.061821844869765434,1,UPK3A
0.5023560018222373,0.03257385933220675,1,RIBC2
0.5293080356524849,0.07764585290851628,1,LINC00899
0.5708832673807817,0.2435928981209288,1,ODF3B
0.5463183082399994,0.14236683141131248,1,CPT1B
0.5600553852263701,0.15354077400101301,1,CSF2RA
0.5105096900720348,0.013197909592843012,1,TLR7
0.5134998636272955,0.013201612545961989,1,TLR8
0.5287362684431103,0.050623751772844366,1,GPM6B
0.5421356752483087,0.18300234892163142,1,MOSPD2
0.5283209594844871,0.10371137773173363,1,MBTPS2
0.5450926690366412,0.1836781025894419,1,CYBB
0.5608259393626696,0.1749101812582728,1,TSPAN7
0.5092720226302938,0.04384783584575062,1,CHST7
0.5151141945057192,0.11531381911286415,1,TBC1D25
0.5375214598546781,0.0791449946562166,1,IQSEC2
0.5092018480423766,0.02228224172856178,1,VSIG4
0.5574024180864624,0.12669532195468014,1,AR
0.540115268086087,0.11652433162902799,1,AL590764.1
0.5295821854448515,0.0667927989909414,1,NHSL2
0.5357268314395501,0.09405255878284924,1,TSIX
0.501228791376726,0.02075352619141972,1,NUP62CL
0.5130166482388278,0.08198529411764706,1,COL4A5
0.5535024005115425,0.1330583773908711,1,IL13RA1
0.5563005714623552,0.14172946314179835,1,SOWAHD
0.5337352795662906,0.23507381327997742,1,SH2D1A
0.5456154980086073,0.07756058527663466,1,SLITRK4
0.5552687073875333,0.13330010522235142,1,AFF2
0.5341337320918254,0.1134089578862287,1,ABCD1
0.5452885039674267,0.08194151513424158,1,IL9R
0.5035484367610769,0.046496180670873466,1,LINC00278
