"","normalized_mcc","f1","thresholds","Factor"
"365",0.54849398148858,0.435617587285885,1,"AKIRIN1"
"366",NA,0.81399245144067,0,"AKIRIN1"
"367",NA,NA,Inf,"NDUFS5"
"368",0.57106414778107,0.635421565041712,1,"NDUFS5"
"369",NA,0.81399245144067,0,"NDUFS5"
"370",NA,NA,Inf,"MACF1"
"371",0.623344480737329,0.647098827561818,1,"MACF1"
"372",NA,0.81399245144067,0,"MACF1"
"373",NA,NA,Inf,"PABPC4"
"374",0.565623938161318,0.530996135341904,1,"PABPC4"
"375",NA,0.81399245144067,0,"PABPC4"
"376",NA,NA,Inf,"PPIE"
"377",0.545763375643833,0.363912508198042,1,"PPIE"
"378",NA,0.81399245144067,0,"PPIE"
"379",NA,NA,Inf,"CAP1"
"380",0.532969294062342,0.595824623607546,1,"CAP1"
"381",NA,0.81399245144067,0,"CAP1"
"382",NA,NA,Inf,"PPT1"
"383",0.552856593838718,0.509947842390275,1,"PPT1"
"384",NA,0.81399245144067,0,"PPT1"
"385",NA,NA,Inf,"SMAP2"
"386",0.473680546226013,0.488352926688328,1,"SMAP2"
"387",NA,0.81399245144067,0,"SMAP2"
"388",NA,NA,Inf,"NFYC"
"389",0.550282962977192,0.378360521279504,1,"NFYC"
"390",NA,0.81399245144067,0,"NFYC"
"391",NA,NA,Inf,"CITED4"
"392",0.582658449608165,0.480105033564153,1,"CITED4"
"393",NA,0.81399245144067,0,"CITED4"
"394",NA,NA,Inf,"SCMH1"
"395",0.590970744697574,0.341272731687183,1,"SCMH1"
"396",NA,0.81399245144067,0,"SCMH1"
"397",NA,NA,Inf,"PPCS"
"398",0.561544300867958,0.50120315561828,1,"PPCS"
"399",NA,0.81399245144067,0,"PPCS"
"400",NA,NA,Inf,"PPIH"
"401",0.559705197869111,0.442143188462078,1,"PPIH"
"402",NA,0.81399245144067,0,"PPIH"
"403",NA,NA,Inf,"YBX1"
"404",0.541468640954247,0.688715101274732,1,"YBX1"
"405",NA,0.81399245144067,0,"YBX1"
"406",NA,NA,Inf,"P3H1"
"407",0.590843962167514,0.39455057286176,1,"P3H1"
"408",NA,0.81399245144067,0,"P3H1"
"409",NA,NA,Inf,"SVBP"
"410",0.542257890575298,0.379353233830846,1,"SVBP"
"411",NA,0.81399245144067,0,"SVBP"
"412",NA,NA,Inf,"EBNA1BP2"
"413",0.575961771521372,0.45071369690659,1,"EBNA1BP2"
"414",NA,0.81399245144067,0,"EBNA1BP2"
"415",NA,NA,Inf,"ELOVL1"
"416",0.547621122171402,0.46772383406767,1,"ELOVL1"
"417",NA,0.81399245144067,0,"ELOVL1"
"418",NA,NA,Inf,"HYI"
"419",0.560451596708,0.326808080565014,1,"HYI"
"420",NA,0.81399245144067,0,"HYI"
"421",NA,NA,Inf,"ATP6V0B"
"422",0.547668041897142,0.646218754708768,1,"ATP6V0B"
"423",NA,0.81399245144067,0,"ATP6V0B"
"424",NA,NA,Inf,"DMAP1"
"425",0.555262475761613,0.351840782024684,1,"DMAP1"
"426",NA,0.81399245144067,0,"DMAP1"
"427",NA,NA,Inf,"ERI3"
"428",0.563508229219145,0.399331813359218,1,"ERI3"
"429",NA,0.81399245144067,0,"ERI3"
"430",NA,NA,Inf,"RNF220"
"431",0.603951855211239,0.58179256571583,1,"RNF220"
"432",NA,0.81399245144067,0,"RNF220"
"433",NA,NA,Inf,"ARMH1"
"434",0.678769467733761,0.665676859177959,1,"ARMH1"
"435",NA,0.81399245144067,0,"ARMH1"
"436",NA,NA,Inf,"UROD"
"437",0.554050562345867,0.491064601959365,1,"UROD"
"438",NA,0.81399245144067,0,"UROD"
"439",NA,NA,Inf,"PRDX1"
"440",0.564521779144673,0.623045672780992,1,"PRDX1"
"441",NA,0.81399245144067,0,"PRDX1"
"442",NA,NA,Inf,"AKR1A1"
"443",0.602840608031064,0.606619915848527,1,"AKR1A1"
"444",NA,0.81399245144067,0,"AKR1A1"
"445",NA,NA,Inf,"NASP"
"446",0.599998582238657,0.590610408999705,1,"NASP"
"447",NA,0.81399245144067,0,"NASP"
"448",NA,NA,Inf,"GPBP1L1"
"449",0.566925949570759,0.401166009468178,1,"GPBP1L1"
"450",NA,0.81399245144067,0,"GPBP1L1"
"451",NA,NA,Inf,"TMEM69"
"452",0.564428062119283,0.336058215939965,1,"TMEM69"
"453",NA,0.81399245144067,0,"TMEM69"
"454",NA,NA,Inf,"LRRC41"
"455",0.569155298826597,0.383305901175171,1,"LRRC41"
"456",NA,0.81399245144067,0,"LRRC41"
"457",NA,NA,Inf,"UQCRH"
"458",0.568925477181069,0.682916531341345,1,"UQCRH"
"459",NA,0.81399245144067,0,"UQCRH"
"460",NA,NA,Inf,"EFCAB14"
"461",0.537802615342908,0.383979542625139,1,"EFCAB14"
"462",NA,0.81399245144067,0,"EFCAB14"
"463",NA,NA,Inf,"CMPK1"
"464",0.552954064827866,0.523695425889192,1,"CMPK1"
"465",NA,0.81399245144067,0,"CMPK1"
"466",NA,NA,Inf,"FAF1"
"467",0.566665304169861,0.435096232663366,1,"FAF1"
"468",NA,0.81399245144067,0,"FAF1"
"469",NA,NA,Inf,"CDKN2C"
"470",0.587919094994787,0.355152269680138,1,"CDKN2C"
"471",NA,0.81399245144067,0,"CDKN2C"
"472",NA,NA,Inf,"RNF11"
"473",0.538429955887826,0.337561547479484,1,"RNF11"
"474",NA,0.81399245144067,0,"RNF11"
"475",NA,NA,Inf,"EPS15"
"476",0.577633202762288,0.513335367714373,1,"EPS15"
"477",NA,0.81399245144067,0,"EPS15"
"478",NA,NA,Inf,"OSBPL9"
"479",0.583457384295348,0.424154156397042,1,"OSBPL9"
"480",NA,0.81399245144067,0,"OSBPL9"
"481",NA,NA,Inf,"NRDC"
"482",0.576217964614171,0.560325820086462,1,"NRDC"
"483",NA,0.81399245144067,0,"NRDC"
"484",NA,NA,Inf,"TXNDC12"
"485",0.563201112363576,0.426958145666264,1,"TXNDC12"
"486",NA,0.81399245144067,0,"TXNDC12"
"487",NA,NA,Inf,"BTF3L4"
"488",0.579344508280694,0.510622209051614,1,"BTF3L4"
"489",NA,0.81399245144067,0,"BTF3L4"
"490",NA,NA,Inf,"PRPF38A"
"491",0.572582944801363,0.452954378695671,1,"PRPF38A"
"492",NA,0.81399245144067,0,"PRPF38A"
"493",NA,NA,Inf,"TUT4"
"494",0.591869605260736,0.479348731864704,1,"TUT4"
"495",NA,0.81399245144067,0,"TUT4"
"496",NA,NA,Inf,"GPX7"
"497",0.596458241555786,0.379477867132043,1,"GPX7"
"498",NA,0.81399245144067,0,"GPX7"
"499",NA,NA,Inf,"SCP2"
"500",0.575775063478165,0.540324884497552,1,"SCP2"
"501",NA,0.81399245144067,0,"SCP2"
"502",NA,NA,Inf,"CZIB"
"503",0.56389538305023,0.431029952706253,1,"CZIB"
"504",NA,0.81399245144067,0,"CZIB"
"505",NA,NA,Inf,"MAGOH"
"506",0.558849679291394,0.514931476789882,1,"MAGOH"
"507",NA,0.81399245144067,0,"MAGOH"
"508",NA,NA,Inf,"HSPB11"
"509",0.558771634145231,0.440283357090407,1,"HSPB11"
"510",NA,0.81399245144067,0,"HSPB11"
"511",NA,NA,Inf,"TMEM59"
"512",0.548470792963377,0.608377489574425,1,"TMEM59"
"513",NA,0.81399245144067,0,"TMEM59"
"514",NA,NA,Inf,"MRPL37"
"515",0.575615221598487,0.530536632006693,1,"MRPL37"
"516",NA,0.81399245144067,0,"MRPL37"
"517",NA,NA,Inf,"SSBP3"
"518",0.526739653077449,0.335842865288169,1,"SSBP3"
