Mixture,Naïve CD4 T,Memory CD4 T,Treg,Naïve CD8 T,Memory CD8 T,GZMK CD8 T,GZMB CD8 T,GZMB DNT,MAIT,GZMK NK,GZMB NK,Proliferating T,P-value,Correlation,RMSE
TARGET.20.PARMZC.09A,0.0747643802711717,0.0681148510084458,0.0826611825896645,0.0843375853651407,0.105070101413796,0.154587066997058,0,0.0890067970269342,0.102782133692181,0.0882389091892872,0.0554274063442295,0.0950095861020905,0,0.721903879639955,0.747796528319857
TARGET.20.PAUYSN.09A,0.135068854556211,0.0404556464988016,0.10409857612106,0.128379585525319,0.0897170585399832,0.127742615596326,0,0.0837707345331543,0.0476474533196399,0.0311288000851666,0.110150679046751,0.101839996177588,0,0.791508240783402,0.708852261402634
TARGET.20.PAVAYD.09A,0.0425864570922002,0.140924087746937,0.0771900955770574,0.104238730910408,0.0798147401900416,0.177633201275002,0,0.076752304682947,0.0859626685000403,0.0457574144879299,0.0767556061468227,0.0923846933906135,0,0.807839134249068,0.687651004846654
TARGET.20.PAUSBK.09A,0.113399908622594,0.0576080708908491,0.0717767901438914,0.235947923673706,0.0598236587253308,0,0.0430124541534091,0.000123261302821727,0.122791972339156,0.0520804082155208,0.120604435275456,0.122831116657265,0,0.616095804629709,0.819661143291242
TARGET.20.PAVBZM.09A,0.0711189130233017,0.116403199208117,0.0999292158034491,0.11144515770418,0.0998814110231071,0,0.0755500948834384,0.0465410423974397,0.124170703825181,0.0735937202709842,0.094371142298311,0.0869953995624907,0,0.553688047845065,0.853845722895415
TARGET.20.PAXGZA.09A,0.0466205967171199,0.123897089758463,0.157631111974534,0.126554149751706,0.12874823649759,0,0,0.0520292052946224,0.150106562292127,0.0475290036159421,0.140550733648306,0.0263333104495898,0,0.635570918369995,0.818458209023931
TARGET.20.PARYGA.09A,0.0336149030360616,0.206009802168078,0.0673534796053918,0.0405570027289256,0.11543973437852,0.10495779812673,0,0.133328907406254,0.0989684730056322,0.0686308309932023,0.03646916023706,0.0946699083141438,0,0.503882975485479,0.869020038059336
TARGET.20.PAWGFC.09A,0.0848879332957483,0.0437166217256108,0.158520753811016,0.0774080270891722,0.0777013191774941,0.0463402656749284,0.0318735957837918,0.0744295586773219,0.101406115607092,0.0671678686417047,0.151819842406832,0.0847280981092877,0,0.526003844331715,0.85905570417733
TARGET.20.PAENSG.09A,0.103766041670201,0.115609539021259,0.0224686629119625,0.169298179539779,0.0918512404380972,0.00589381302900914,0.0285230125734157,0.0689455815885703,0.16080028034024,0.0854635882473702,0.0675425044768963,0.0798375561631991,0,0.640742274084763,0.815218844187927
TARGET.20.PARCVS.09A,0.0522850570057125,0.026614702812744,0.164511108430156,0.0801133760192012,0.17847599372012,0.0706727434471992,0,0.0895395034281795,0.153883605910226,0.0501723771235519,0.0683877866704443,0.0653437454324661,0,0.591091213801644,0.833973411227069
TARGET.20.PAXFSI.09A,0.107650867095603,0,0.0625874233641531,0.152905251118007,0.0566293769578095,0.178645331314755,0.0267594518531748,0.0525556529543168,0.0975072901668544,0.0370970855219516,0.0839766532151907,0.143685616438184,0,0.661680215566499,0.773305560905305
TARGET.20.PAUVWV.09A,0.0455996053134811,0.0370279055520733,0.115457609516076,0.146545963575085,0.0818180191643939,0.185774988483733,0,0.0493015536404569,0.133762566136761,0.0235893485650806,0.1072989765593,0.0738234634935582,0,0.722530109341144,0.737893215250475
TARGET.20.PATHWS.09A,0.0605792724276669,0.135696787291455,0.0761686430149322,0.0541820424976751,0.0891388278156278,0.181402116014542,0,0.137187801922416,0.0326642900297693,0.0513164016146709,0.0691001251383202,0.112563692232925,0,0.752848300692297,0.713144637321404
TARGET.20.PAVBVP.09A,0.0961603208233138,0.0980566483299927,0.0716054977970475,0.112633089558442,0.062248020087997,0.114039416599358,0.0213190770494371,0.10299226862181,0.0567735241568309,0.0507571622046529,0.0642005161062499,0.149214458664868,0,0.707723502976779,0.762404650263045
TARGET.20.PAYHGK.Sorted.leukemic.09A,0.0845682714711793,0.040703808096258,0.138152478703676,0.0923268856831885,0.101522430652169,0.173357007877744,0,0.126904275157986,0.0915397060347567,0.0356225367727072,0.0674764173997805,0.047826182150555,0,0.81949938671842,0.675274924127446
TARGET.20.PALKYG.09A,0.0568109222832374,0.0970100155596415,0.0883624667438335,0.0843358046005667,0.117056806438822,0.140254219390492,0,0.0654430316128621,0.124542157711959,0.0790922372689209,0.0551749672406038,0.0919173711490614,0,0.722455843820546,0.754998015181814
TARGET.20.PASTWE.09A,0.083097479797033,0.00612256533722196,0.138750655320887,0.11075233242676,0.0966670080536001,0.18752422523069,0,0.10510057210128,0.051751708838024,0.0455345127169259,0.0675015674790927,0.107197372698484,0,0.752645465072132,0.71173422715406
TARGET.20.PAVHWK.09A,0.0774871713804698,0.0397266304686826,0.0946115902196379,0.108739840398713,0.0953633966053263,0.18693165129819,0,0.118910666826637,0.0698512867090859,0.0443514827309783,0.0677559095851205,0.0962703737771591,0,0.775653616402661,0.698327761464226
TARGET.20.PAUXRA.09A,0.0752302665390312,0.122155180493524,0.0682020450218958,0.0948594802304357,0.0535981555962541,0.0740685762020594,0.0351169317973412,0.0981616579924548,0.0649554769373384,0.0534722077450569,0.114101572094922,0.146078449349686,0,0.490755659241596,0.874510880713833
TARGET.20.PASEYM.09A,0.0783991165592606,0.183102236790301,0.0611615093342562,0.0832659042524118,0.100115574943926,0.0363147049720981,0.0627267309785746,0.0910493976135953,0.0846351385391666,0.0946170735545431,0.0442789732453652,0.0803336392165013,0,0.515835987389903,0.869178868843173
TARGET.20.PATCYY.09A,0.104266699162146,0.0334906805020042,0.144946319285621,0.123247036617173,0.081718641984272,0.00976015606790513,0.0170955757225261,0.105174748458995,0.0931531244578716,0.0333206974093982,0.122273445052165,0.131552875279922,0,0.662555368396908,0.797815748744139
TARGET.20.PAWYJF.09A,0.0707682124896079,0,0.146372762270602,0.109035744760433,0.119205226207431,0.182972062432165,0,0.0812097680411243,0.102691884731176,0.0494759657875291,0.0738583151376673,0.0644100581422653,0,0.804842631713502,0.681093169219638
TARGET.20.PAUTAG.09A,0.0255389678050796,0,0.169365719411022,0.132633943437882,0.12169592020175,0.20462481390189,0,0,0.0888360691824931,0.0482013421812419,0.162366538644937,0.0467366852337044,0,0.785183004000521,0.676890566374017
TARGET.20.PAUSKR.09A,0.0713245061028236,0.17084058459105,0.0504613205293637,0.174104130841346,0.0456581430068885,0,0.0581165279597406,0.0449797869241661,0.0994041060530301,0.0787497844135696,0.0901358030396205,0.116225306538401,0,0.66117109772729,0.801708439989123
TARGET.20.PAPAJE.09A,0.0152863862144157,0.249934075831264,0.0652571751584394,0.0886265469922719,0.0906335280317802,0,0.100238130130595,0.0475366686049109,0.114859270012993,0.072639165003973,0.0767476184753217,0.0782414355440353,0,0.50498284670403,0.872378009284194
TARGET.20.PAEFGR.09A,0.0268065761039765,0.159956297293909,0.101453240676554,0.0677211931864962,0.138898630293022,0.177244274230605,0.00261272228594233,0.0851450914245049,0.0897230992797162,0.0639935971060792,0.0460103383363435,0.0404349397828513,0,0.767009398200502,0.711251751523724
TARGET.20.PAWVUX.09A,0.0855942101349017,0.0531705092004926,0.128185543826117,0.107117279008654,0.0561016409470226,0.155786171077277,0.0311060385149875,0.0722037573421686,0.07392577679576,0.0601477468558005,0.0914754206238288,0.0851859056729894,0,0.749301829721355,0.729328726401711
TARGET.20.PARLMY.09A,0.0592215815736787,0.0426415767791712,0.137745066822259,0.124112202389536,0.0846810981478743,0.153172477389384,0,0.0652518279174402,0.113239656955833,0.0606025573658477,0.0713434165072257,0.0879885381517494,0,0.742110058217618,0.738535924599837
TARGET.20.PARNIL.09A,0.0269553343438291,0.259329956849906,0.0561529731185421,0.0311722432190276,0.0545522105078435,0.189068184885625,0.0122261953618244,0.110936041305572,0.0766319014532735,0.053425333164497,0.0606411947471759,0.0689084310428841,0,0.483568368466311,0.875222012738604
TARGET.20.PAUTFD.09A,0.0501138102980698,0.0843477165065633,0.0744940298262238,0.153698371026748,0.141442080526215,0.156752263096437,0,0.0561368673349235,0.0885594289730063,0.0407306911698762,0.078875348206378,0.0748493930355592,0,0.636009603751742,0.796736751819317
TARGET.20.PARUBE.09A,0.011073027511244,0.121233572889132,0.091634598765932,0.229403237218402,0.087078717913225,0,0.0609698290530116,0,0.162582928035381,0.0567084815726418,0.0893226782997753,0.0899929287412559,0,0.547958577159113,0.857514113184948
TARGET.20.PATIVW.09A,0.0495532801703536,0.119980114462335,0.0853642622388116,0.0848435490658725,0.0944980236575247,0.139801869348305,0.0134372658080428,0.112721097160007,0.0658395867740541,0.075146900065681,0.0704504675083797,0.0883635837406329,0,0.724365486045539,0.748589425567258
TARGET.20.PAWHFV.09A,0.128171707029824,0.060040225727416,0.125210471117948,0.137120694334721,0.0917603109254748,0.0858266857473727,0.0125503599297387,0.0691633056040367,0.0766752242259249,0.0479431411095482,0.103558066395278,0.0619798078527171,0,0.771203447722058,0.740314307406203
TARGET.20.PAWEVC.09A,0.0258217614831766,0.0993753027215958,0.170330334808732,0.162101604247938,0.100424733726426,0,0.0183351473359924,0,0.147324327384921,0.0803783753927488,0.144348949318255,0.0515594635802142,0,0.576636265994708,0.842348388072693
TARGET.20.PAWKHN.09A,0.0701519694621215,0.0151946484518856,0.136591299516226,0.134198576212028,0.168700100757731,0.0386498681570476,0.0289636586424261,0,0.124565136505345,0.0317556225227175,0.109996969624337,0.141232150148136,0,0.633500500837498,0.81467525464141
TARGET.20.PAWTLZ.09A,0.0952606159320094,0.0131332063523581,0.205093893176931,0.14838619001062,0.108196576631101,0.0645925797992963,0.00112892169884392,0.0253785467293481,0.078686691354924,0.0294452548948489,0.102800230776812,0.127897292642907,0,0.662133697791555,0.797673522294002
TARGET.20.PASFVP.09A,0.0703695117055434,0.0330597815919308,0.112397548393745,0.148077247005279,0.148416982734304,0.039593874639174,0.0373415672859101,0.00546470610763201,0.172786877695016,0.0720941279505754,0.0766735640273178,0.0837242108635718,0,0.533106970065388,0.863328800486925
TARGET.20.PAVPBC.09A,0.0868904795957064,0.0898769446069823,0.0986738257018403,0.108479497755475,0.081266894622189,0.0379371710360473,0.0314814378111026,0.0547938823761148,0.125049079308737,0.0812311533093799,0.108216557225759,0.0961030766506673,0,0.687834288212346,0.790075979715243
TARGET.20.PAWRVC.09A,0.0861106998372798,0.166304354811456,0.10942220520216,0.0670183407656964,0.0495123547304151,0.000990535423644147,0.0377823413594012,0.0678933862232672,0.0746061557136194,0.101634801543731,0.123866592704549,0.11485823168478,0,0.562536337022736,0.843841166116606
TARGET.20.PARFGK.09A,0.104285361511796,0.152098787023216,0.0501381966149528,0.0678497076615252,0.0902736021804472,0.0856865381521082,0.0527364514163162,0.0926207892773584,0.0699285339079629,0.0699679281676057,0.0632828904650403,0.101131213621672,0,0.566790162548783,0.841307034413634
TARGET.20.PAVCIH.09A,0.0599671711354352,0.0564640540532598,0.139687054695177,0.0686292122191582,0.106017788660289,0.19870484766695,0.00537188916877021,0.0907969998574404,0.107359005255402,0.0529515944062593,0.074567254690939,0.0394831281909197,0,0.760828814485205,0.705285524456398
TARGET.20.PAYIRH.Unsorted.09A,0.0419875000382969,0.0673089292403784,0.155356416153327,0.125099812784959,0.207292699487098,0.0542781964350696,0.0628995952778597,0,0.0938635234549195,0.0374846396313658,0.0895437664455803,0.0648849210511457,0,0.602151103297437,0.831120636556277
TARGET.20.PAYKYZ.Sorted.CD34neg.Myeloid.Mono.09A,0.0511185568088846,0.146953842536949,0.0789719018145979,0.0437833641331982,0.0602308920765933,0.163562854301074,0.0304025546007487,0.0810244720930872,0.104546311419765,0.0725593334789245,0.103272842531193,0.063573074204984,0,0.627174919403817,0.796903172986116
TARGET.20.PAWLII.09A,0.0756706776178026,0.0561489927367166,0.144830228633284,0.0893053342981736,0.0700147175101136,0.159590207662297,0,0.0904225629366603,0.0706201713697153,0.0701313454406838,0.105674542507686,0.0675912192868667,0,0.804305813568948,0.689853339217273
TARGET.20.PASLMR.09A,0.0899389278822531,0.176065108765771,0.092687457026563,0.04108058240147,0.119956690956679,0.0688619765850768,0.0281606238993236,0.0946464398673335,0.0232255140252613,0.09804797242274,0.0810016308898381,0.0863270752776907,0,0.582635989521889,0.833546374505365
TARGET.20.PARAEG.09A,0.0542526830883797,0.109652796907592,0.121033478262204,0.102974600232999,0.134289159477718,0,0.0135966675659339,0.113323335404009,0.139106509197069,0.0796971845555566,0.0538005310658585,0.0782730542426803,0,0.552505960006627,0.858132289799568
TARGET.20.PATGIY.09A,0.0781960509487475,0.0331466904376539,0.0990519973197124,0.118559071667316,0.0907228757590143,0.176211570534299,0,0.0764334589525996,0.100726751111454,0.0597048063265688,0.0728581159744717,0.094388610968163,0,0.824837291287842,0.674352646638892
TARGET.20.PAUYNI.09A,0.0267681616142171,0.0739431268863769,0.129721068197172,0.103379296258882,0.112191497741361,0.201450044141807,0,0.0847367901545121,0.127903942368922,0.0422441170420648,0.0633463356736285,0.0343156199210568,0,0.768425169349172,0.701324907013054
TARGET.20.PASFIT.09A,0.0965932227357188,0,0.108354313311884,0.100092091519582,0.141671848505979,0.18007688445038,0,0.0955934281349396,0.111146923513465,0.0510403565086409,0.0618914479836426,0.0535394833357682,0,0.78259529717856,0.696749996572144
TARGET.20.PASCBW.09A,0.0563846388907022,0.237269179155833,0.0661643437872001,0.059676124687774,0.0408140071796666,0.0202902193196497,0.0959430336010501,0.085548639438418,0.0783247814261236,0.119209556663668,0.0829480985116005,0.0574273773383142,0,0.392887899624774,0.919132431725097
TARGET.20.PAXKSZ.09A,0.0703098409205714,0.0311567368328316,0.160392346123747,0.169330122467439,0.158042562295424,0,7.61342490529276e-05,0.0307192136062502,0.127407627929543,0.0343877483890646,0.0729235476719788,0.145254119514098,0,0.517302298206558,0.869151525220526
TARGET.20.PAVDFC.09A,0.0979576047436371,0,0.175714808186327,0.117077769110145,0.155264585370124,0,0.0489733440471,0,0.142134987803893,0.0408934826094663,0.106626159002858,0.115357259126449,0,0.585877293632281,0.840028837728982
TARGET.20.PAVTMY.09A,0.0235261262017397,0.117278831421028,0.123496177190989,0.00742129174126408,0.159264169047271,0.169145906766054,0.0445053097235547,0.00712913780038132,0.162874033000906,0.0791920778162575,0.049879324237298,0.0562876150532562,0,0.586958956627438,0.820120916810026
TARGET.20.PAWNPG.09A,0.0761595544985487,0.0321673063969181,0.124425801514364,0.107686180079303,0.0747898792964361,0.168236152848441,0.026235311107778,0.0826712996123598,0.0973180162363502,0.0525429230293252,0.0949596007901947,0.0628079745899799,0,0.744647172070702,0.726601050483313
TARGET.20.PASWLN.09A,0.0808773727051377,0.0186928641988523,0.137849963886176,0.18650525761627,0.0682203701740355,0,0.107347098559823,0.0318633698660572,0.180622782645331,0.125717341422383,0.0212030389006707,0.0411005400252636,0,0.532525895975078,0.863534803617185
TARGET.20.PASBYL.09A,0.0833780696660873,0.0650743817018353,0.106528250752144,0.0937309159737904,0.0849845931734475,0.165824190396254,0.021442385173658,0.0810671588542819,0.0880539511142372,0.0457107476722017,0.0859888125744546,0.0782165429476079,0,0.748839335500207,0.72732631472935
TARGET.20.PAUKTH.09A,0.0140890841095352,0,0.238949808523348,0.158906461339938,0.11100422017475,0.0228093081226629,0.0275708025683491,0.0245982399914218,0.154764198447206,0.0383137157813027,0.104963627677196,0.10403053326429,0,0.504204117529181,0.874022022749515
TARGET.20.PAVBAY.09A,0.0852213396065806,0.0395249382983196,0.10543186992031,0.122667248091773,0.116350158874365,0.131811888919737,0.0302801277562802,0.119221964364197,0.0519777498572544,0.0453186302861154,0.0692957344940028,0.0828983495310655,0,0.658289399531686,0.785905772102298
TARGET.20.PAULSL.09A,0.141294742509341,0.115524087055546,0.0847701350106186,0.150546090493125,0.0323496830124774,0.01356290391075,0.00861671047118996,0.0766828445029694,0.061814789708804,0.0601218434166047,0.121959256990707,0.132756912917867,0,0.682804133306525,0.784905847223328
TARGET.20.PAWGYG.09A,0,0.115728264807706,0.120054597327877,0.125501389737432,0.203168522645882,0,0.0251692647169982,0,0.153679459616974,0.00899019582971668,0.061421241446045,0.18628706387137,0,0.542112038822836,0.855229313643598
TARGET.20.PAWERK.09A,0.100635757243097,0.123065853701661,0.0315774818654399,0.220375787960764,0.0624216540824871,0,0.010991950765335,0.0476573190737041,0.10103526169949,0.0687532002394537,0.0927081064765583,0.14077762689201,0,0.649884439154056,0.803780942490484
TARGET.20.PASXLJ.09A,0.0886654069272435,0.0236020364060605,0.158490530817343,0.0670911166548645,0.106703640541873,0.138449047210922,0,0.0861417656932116,0.074636649520193,0.0674607254564162,0.0720926398444187,0.116666440927453,0,0.714029233737808,0.753650162335591
TARGET.20.PANYBI.09A,0.0532885299085493,0.213633275306642,0.0668633016532246,0.14259860589764,0.094925679223313,0,0.0359850919497855,0.0820345932024067,0.114240754963918,0.0746067502304997,0.0656161337150812,0.0562072839489397,0,0.660272530356198,0.809549256119579
TARGET.20.PASAUN.09A,0.0471772599257231,0.0657972501507218,0.0947586753344146,0.102526296880667,0.102818375359659,0.177027078796759,0.000411619616175102,0.10184225748872,0.113791466316063,0.0485055522251966,0.0907449603603159,0.054599207545585,0,0.71672981316546,0.741555861544947
TARGET.20.PATBFL.09A,0.0951678620280448,0.127962411738106,0.0858038412978811,0.0835686966319827,0.0801977081709491,0,0.0560616596716742,0.0665054441073673,0.0979084791940695,0.109346348094824,0.0732666268268277,0.124210922238273,0,0.607904134928017,0.827317455642269
TARGET.20.PAULNJ.09A,0.0733781623966161,0.0187322192740541,0.140606065094478,0.0890525539108962,0.118541695568691,0.165730099395908,0,0.116330832300331,0.0831669373121981,0.0465949940052339,0.0868759230511971,0.0609905176903968,0,0.779503080746105,0.701746855467084
TARGET.20.PAVEAF.09A,0.0798705327661441,0,0.157238898831581,0.087048305010161,0.0907469543946706,0.138678178883231,0.0190076851163421,0.0784490769712757,0.0962562818122337,0.0747090710000727,0.121679048325249,0.0563159668890394,0,0.724763716077589,0.74159357780374
TARGET.20.PAEARG.09A,0.0108542948915845,0.0891465531163723,0.132842991548992,0.0743758678233768,0.13176914582164,0.198764919618597,0,0.0661288996202874,0.126946005337087,0.0405021294887536,0.0764151135408782,0.052254079192431,0,0.785697335058674,0.68886801931974
TARGET.20.PASGZS.09A,0.0692731700222101,0.19169437969882,0,0.0662879714355693,0.125578297191967,0.146542468556586,0.0197060879207865,0.0751649601583765,0.094306038795082,0.0658607669976465,0.0492051214493765,0.0963807377735793,0,0.652272499619345,0.789018990283303
TARGET.20.PAVTDW.09A,0.0589110866203062,0.169738975372773,0.0862103535936989,0.162486408750282,0.09791654400095,0.0245908987187686,0.0013286566067388,0.0166922608684423,0.136041695782512,0.059676641592631,0.0974020342560267,0.08900444383687,0,0.679811203396868,0.800438877951807
TARGET.20.PAXLXM.09A,0.0681228054975597,0.0176476851497704,0.120997241079199,0.148867805101787,0.12684224916638,0.121760078200054,0,0.0454639942702635,0.132349119993087,0.0451634489954926,0.0959091800002795,0.0768763925461269,0,0.67488037686757,0.783478219614727
TARGET.20.PASVSS.09A,0.0725922119903394,0.0779099356480282,0.122445133650698,0.0361399272244381,0.0682356506464916,0.192077765548216,0.0399347087666854,0.0685928676608592,0.108080426913435,0.0757411789185317,0.107382643560076,0.0308675494722005,0,0.701585515901321,0.743392653563679
TARGET.20.PAXCWR.09A,0.0639376623202244,0.12407596722809,0.135194628537071,0.0905344236426078,0.0951448474883357,0,0.0520337014084401,0.0394170884388067,0.129736424123703,0.0691128203104232,0.142781061777497,0.0580313747248005,0,0.646645624954153,0.808940744247461
TARGET.20.PATKMB.09A,0.0656983844488293,0.0218767155255178,0.135428296108641,0.087262370264961,0.109938944222735,0.194583998896697,0.0414754499597133,0.0256379386863625,0.108559152691411,0.0538093990512113,0.0664271358233959,0.0893022143205257,0,0.814209941225634,0.673411880062084
TARGET.20.PAUVCB.09A,0.0844558846547962,0.0185937620210961,0.140269424381588,0.12291463690308,0.0429344601999034,0.148910040251775,0.0506903065948383,0.0805406199719957,0.0757789774776921,0.0546150315822903,0.117246064371039,0.0630507915899059,0,0.696138362791681,0.75722364585379
TARGET.20.PACEFU.09A,0.0915129353428652,0.0547950908872041,0.0829314586691935,0.0713142312594849,0.13256737780124,0.179562288966373,0.0130441791050278,0.0575189873669281,0.102082991413379,0.0555435111444954,0.065480233468855,0.093646714574955,0,0.793125850158996,0.694599727273942
TARGET.20.PAWCBJ.09A,0.0907046540247956,0.0748390683961289,0.103976515364345,0.124142449089218,0.0651692181126861,0.0240258695304811,0.0472966455802463,0.0806128745618315,0.0663527057150741,0.0527482417642195,0.157122373549768,0.113009384311207,0,0.570002176026514,0.837405404920833
TARGET.20.PAWHUE.09A,0.0781432669457207,0.016988184058856,0.109271646985063,0.100966620416196,0.0730720943405856,0.15527719811032,0.0357748588059244,0.0863775580837826,0.0965040833060149,0.0544743262045628,0.0862543439252946,0.106895818817679,0,0.71160570599741,0.749143517187017
TARGET.20.PAWYDD.09A,0.0677019982154334,0.125094886379563,0.0635380100623427,0.0749997839395341,0.0603039786454472,0.181811291104407,0.0214239289444774,0.0720330123644764,0.128427666403247,0.0551346796031291,0.0895669096942143,0.0599638546437279,0,0.611752852651227,0.80542215332459
TARGET.20.PAYKYZ.Sorted.CD34pos.09A,0.0588020328748833,0.0724497564172999,0.104853058280916,0.0998468662539295,0.134462414534081,0.168169659503128,0,0.0397321985347876,0.135216983195255,0.0693288937993185,0.0672735985280871,0.0498645380783149,0,0.788380222473507,0.705207611865211
TARGET.20.PAVTWF.09A,0.11023964913808,0.0500560530858262,0.107587727868191,0.060810781548297,0.0814645874126171,0.149747665180591,0.00064446027320554,0.0856321456292612,0.115850120978105,0.0694665615747922,0.0880773469274415,0.0804229003835911,0,0.707284869267,0.756366060119166
TARGET.20.PAUBKI.09A,0.0798520080005596,0.0269406663878971,0.11619300913958,0.104664533457633,0.140474133207427,0.183284188337499,0,0.11234010909563,0.0885338672556469,0.0369148112806836,0.068585177407615,0.0422174964298287,0,0.69750969131503,0.750287299834641
TARGET.20.PASWAT.09A,0.0526068727760623,0.130396137899711,0.10684815100462,0.0755857336098162,0.11634370929957,0.0231970227323011,0.0591782110983404,0.0899912049295122,0.132494494501482,0.0899884985343896,0.0610746435194001,0.0622953200947956,0,0.698609141829114,0.791598025327456
TARGET.20.PAVBWL.09A,0.0965387449999519,0.0236454732667204,0.12018313721562,0.100975394942755,0.0219209716857824,0.191780518407056,0.0289082959393564,0.106147654743432,0.107765581881945,0.0514837933218763,0.0848685167329193,0.0657819168625862,0,0.809247243026667,0.673171553133978
TARGET.20.PAWGEG.09A,0.0894654679579914,0.0373457993734983,0.0793312023126358,0.128555232390204,0.0506920877403128,0.145254551924247,0.0279344046548275,0.0750756563322751,0.0999604082402217,0.0418715896039114,0.109178744003873,0.115334855466002,0,0.6436472745277,0.790795023179081
TARGET.20.PAWNYK.09A,0.0431233766931946,0.0613921651223621,0.172205390383471,0.159796283429897,0.09565252651455,0.00248923173732513,0.0619013964840268,0.00882992004824602,0.109837571072152,0.068950127915952,0.123923187527491,0.091898823071332,0,0.596482554807114,0.833841302171324
TARGET.20.PATMDJ.09A,0.0502700173262079,0.0911178356641265,0.174850461248282,0.12902074018645,0.15128237547187,0,0.0954926233633071,0.0687283815049873,0.0622276700379856,0.0673784600097161,0.0536531649181335,0.0559782702689333,0,0.549587112822219,0.858977207062466
TARGET.20.PAWRPX.09A,0.0893813796842576,0.050896759719281,0.110094329077582,0.142483890513444,0.0339964539861063,0.181730614974949,0,0.0793047788357125,0.0243287622161918,0.0460668319165762,0.0981744958703412,0.143541703205559,0,0.707111164947809,0.742933990647263
TARGET.20.PATFYN.09A,0.00185509251948254,0.10822033960975,0.102409708336625,0.159159642457569,0.185691800488471,0,0,0.0598986540107077,0.110118382739046,0.0772246529512357,0.0752748070247317,0.120146919862381,0,0.422438226015656,0.908162277603583
TARGET.20.PASULX.09A,0.129726711225143,0.0169626552596586,0.137842639979099,0.0766262902341203,0.093327258034174,0.144993877750652,0,0.110247368562016,0.0879843565279887,0.0813638368298997,0.05357383058944,0.0673511750078077,0,0.739633347043996,0.737649482019927
TARGET.20.PAXECE.09A,0.0398599111857535,0.103010662872806,0.185550608495364,0.138082830147887,0.107976356538985,0,0.0157797527820642,0.0473597707760137,0.115482370078117,0.0455514476380778,0.122430020698192,0.0789162687867397,0,0.592009971087945,0.839414256480418
TARGET.20.PAUZRY.09A,0.0752998942494998,0.0268097568271745,0.126263170844631,0.0736654565647633,0.0947816442494414,0.17974278403297,0,0.0868763578665137,0.118656227636919,0.0446669401752416,0.104690840639425,0.0685469269134207,0,0.759230822715115,0.711846579700375
TARGET.20.PAVHCV.09A,0.0792148830349986,0.0503385156536545,0.130655842694094,0.131048322281631,0.036590280343746,0.176189550544092,0.00994499179469667,0.073562997519301,0.0439330650179836,0.0658097414738417,0.108289254774018,0.0944225548679426,0,0.765621012592633,0.708545176743057
TARGET.20.PATKJB.09A,0.0572908348346549,0.0478899391676533,0.125278667720316,0.0972998751083172,0.0883842818040967,0.143843482304803,0.0298658752257218,0.0393686146923473,0.122038850192641,0.0422585193917702,0.0964553728984428,0.110025686659236,0,0.750478841963862,0.73434149366724
TARGET.20.PARAFA.09A,0.0911836213852286,0.0741285114743787,0.14159942222353,0.0900112124902152,0.12155759692992,0,0.0351538837705771,0.126518611408187,0.066661116001999,0.0970401983694466,0.0761774446283766,0.0799683813181409,0,0.53433189365273,0.860989448064303
TARGET.20.PASTVM.09A,0.0722311207273812,0.106975198597512,0.128129068817567,0.107029378287186,0.153035386154738,0,0,0.167723082286594,0.0491087921367383,0.0171480808200195,0.0749654674124081,0.123654424759857,0,0.547786598629668,0.854411183179029
TARGET.20.PAUYFL.09A,0.117411121231192,0,0.137371787285537,0.089840743221275,0.0873159223401959,0.156546993186388,0,0.0749977918516259,0.113404636846187,0.0470676722498702,0.107677445381754,0.0683658864059749,0,0.779803080507875,0.707476803769216
TARGET.20.PALXRY.09A,0.0606235106072635,0.191883565490138,0.0351871313217532,0.0852060112147234,0.0597960071949738,0.00619235348760138,0.0668511348677123,0.0647562335312013,0.127200619758798,0.067913011881307,0.0889534569049854,0.145436963739542,0,0.600729268232005,0.82639006599495
TARGET.20.PAWNZJ.09A,0.0693887292397199,0.103584100256334,0.0977428572413988,0.0861692417548505,0.0517468352923296,0.183852011711634,0.0232417037268126,0.0932936734282177,0.0980058952242902,0.0480724080132237,0.0904928695607388,0.0544096745504495,0,0.724880622185878,0.736055651665096
TARGET.20.PAXEFX.09A,0.0350813966069906,0.0301962610055885,0.138413159745301,0.113349985046,0.0878425786459231,0.143137584761598,0.00466453894718401,0.0436638960676292,0.142106444771456,0.0916329339929048,0.0857619098688551,0.0841493105405695,0,0.721064237925808,0.751172108368583
TARGET.20.PAXKAI.09A,0.114434606614152,0.0425921923819972,0.113577865046731,0.111095373337231,0.103714784901069,0.0232422143666605,0.0930298649849119,0.0855014235328343,0.0575085934410413,0.0963285097258543,0.0945554749327013,0.0644190967348167,0,0.613828464090302,0.819819750796186
TARGET.20.PAYKXV.Unsorted.09A,0.0372312892611662,0.142350525666112,0.102743052392965,0.151458818224864,0.106909013223296,0.00101806189031708,0.0797103793354063,0.0163683292010217,0.0987418452208067,0.0936773869920973,0.109973149420352,0.0598181491715962,0,0.64535377787992,0.811185374578247
TARGET.20.PAPSCM.09A,0.053892097793335,0.0337698712475713,0.161007675975199,0.0907938158227689,0.10639711875255,0.0587102433762062,0.0413325422030964,0.0365429979668812,0.183104448599712,0.0600743673254296,0.0972035274473585,0.0771712934898913,0,0.633149489254691,0.815886580855726
