"subset","term","NES","padj","size"
"GZMK CD8 T","positive regulation of natural killer cell mediated immunity",1.1675495952675,0.595830147692382,22
"GZMK CD8 T","positive regulation of nervous system development",1.22339684251285,0.311307304785894,92
"GZMK CD8 T","positive regulation of neural precursor cell proliferation",0.846414466259283,0.966088229109433,16
"GZMK CD8 T","positive regulation of neurogenesis",1.25123947463545,0.277024699438493,88
"GZMK CD8 T","positive regulation of neuron apoptotic process",1.12533030510385,0.636102607615435,38
"GZMK CD8 T","positive regulation of neuron differentiation",0.99028226393861,0.8688638746722,22
"GZMK CD8 T","positive regulation of neuron projection development",0.802518534483912,0.993361198280636,59
"GZMK CD8 T","positive regulation of neutrophil migration",0.882940964204409,0.941683775051074,14
"GZMK CD8 T","positive regulation of nf kappab transcription factor activity",1.16601432419525,0.535142273096313,54
"GZMK CD8 T","positive regulation of nitric oxide metabolic process",1.58363450830299,0.0695152350529894,20
"GZMK CD8 T","positive regulation of non canonical nf kappab signal transduction",1.49576826947564,0.077696991222286,32
"GZMK CD8 T","positive regulation of notch signaling pathway",0.937422758629835,0.9088656043036,18
"GZMK CD8 T","positive regulation of nuclear division",0.997605631996291,0.851907882047818,17
"GZMK CD8 T","positive regulation of nuclear transcribed mrna catabolic process deadenylation dependent decay",0.811100908351569,0.973647016346216,11
"GZMK CD8 T","positive regulation of nucleocytoplasmic transport",1.36122041959663,0.201555545906018,43
"GZMK CD8 T","positive regulation of nucleotide catabolic process",1.06154259876099,0.760982209880966,12
"GZMK CD8 T","positive regulation of nucleotide metabolic process",1.16093390237435,0.61502134229407,20
"GZMK CD8 T","positive regulation of organelle assembly",1.11605588678831,0.637485794093081,56
"GZMK CD8 T","positive regulation of organelle organization",1.09715246386468,0.466464140841365,279
"GZMK CD8 T","positive regulation of organic acid transport",1.03524005679759,0.789257525532522,11
"GZMK CD8 T","positive regulation of ossification",1.13960514464261,0.683111456422243,15
"GZMK CD8 T","positive regulation of osteoblast differentiation",0.822713023855796,0.973647016346216,19
"GZMK CD8 T","positive regulation of osteoclast differentiation",1.59466889861563,0.0756897992176799,12
"GZMK CD8 T","positive regulation of p38mapk cascade",1.30111215309029,0.434635657504409,14
"GZMK CD8 T","positive regulation of pattern recognition receptor signaling pathway",1.53384653179247,0.0313043433611267,43
"GZMK CD8 T","positive regulation of peptide secretion",0.747288644449848,0.997830542543836,39
"GZMK CD8 T","positive regulation of peptidyl serine phosphorylation",1.26236859237508,0.511057898869579,11
"GZMK CD8 T","positive regulation of peptidyl tyrosine phosphorylation",0.885270645620079,0.948622839694387,18
"GZMK CD8 T","positive regulation of phagocytosis",1.27921098403538,0.378294886438209,29
"GZMK CD8 T","positive regulation of phosphatidylinositol 3 kinase protein kinase b signal transduction",0.755536216120926,1,74
"GZMK CD8 T","positive regulation of phosphorus metabolic process",0.825395023664781,0.997830542543836,145
"GZMK CD8 T","positive regulation of phosphorylation",0.787102034531112,1,124
"GZMK CD8 T","positive regulation of plasma membrane bounded cell projection assembly",1.23655688614477,0.3798569316862,57
"GZMK CD8 T","positive regulation of post translational protein modification",1.30262836795597,0.198434796288019,90
"GZMK CD8 T","positive regulation of production of molecular mediator of immune response",1.0688458480965,0.726904998644129,77
"GZMK CD8 T","positive regulation of programmed cell death",1.26639006670959,0.0323913655457538,288
"GZMK CD8 T","positive regulation of proteasomal protein catabolic process",1.1107127996733,0.638452176091313,71
"GZMK CD8 T","positive regulation of proteasomal ubiquitin dependent protein catabolic process",0.996584344795246,0.85632479790453,50
"GZMK CD8 T","positive regulation of protein binding",0.58512304032805,1,17
"GZMK CD8 T","positive regulation of protein catabolic process",1.23984904917289,0.218170103092783,129
"GZMK CD8 T","positive regulation of protein containing complex assembly",1.2389581955032,0.249337260677467,115
"GZMK CD8 T","positive regulation of protein containing complex disassembly",1.41105879662877,0.218170103092783,25
"GZMK CD8 T","positive regulation of protein depolymerization",0.783013386787896,0.976625416957743,10
"GZMK CD8 T","positive regulation of protein export from nucleus",1.09218968033009,0.739516598718695,13
"GZMK CD8 T","positive regulation of protein import into nucleus",1.44134709130673,0.201555545906018,27
"GZMK CD8 T","positive regulation of protein localization",1.0024856707706,0.851215002516549,279
"GZMK CD8 T","positive regulation of protein localization to cajal body",0.897890131432665,0.924554079843904,10
"GZMK CD8 T","positive regulation of protein localization to cell periphery",0.819907648964515,0.991055299852765,42
"GZMK CD8 T","positive regulation of protein localization to cell surface",1.26153448757961,0.491451953699594,13
"GZMK CD8 T","positive regulation of protein localization to nucleus",1.21385232783752,0.39811373838408,64
"GZMK CD8 T","positive regulation of protein localization to plasma membrane",0.807007125438525,0.993361198280636,37
"GZMK CD8 T","positive regulation of protein metabolic process",1.19057564571915,0.0719278056964473,458
"GZMK CD8 T","positive regulation of protein modification process",1.05481666260417,0.678122420369246,212
"GZMK CD8 T","positive regulation of protein polymerization",0.829012137252807,0.990451695798739,47
"GZMK CD8 T","positive regulation of protein polyubiquitination",1.44070519303326,0.257380398118675,12
"GZMK CD8 T","positive regulation of protein secretion",0.719378901582744,1,60
"GZMK CD8 T","positive regulation of protein serine threonine kinase activity",1.07911153665492,0.732622483894097,32
"GZMK CD8 T","positive regulation of protein sumoylation",0.757622508694391,0.990137041053538,11
"GZMK CD8 T","positive regulation of protein targeting to membrane",-1.50381947781145,0.303724503724504,16
"GZMK CD8 T","positive regulation of protein transport",1.01250549937586,0.825844639483369,129
"GZMK CD8 T","positive regulation of protein ubiquitination",1.35596282172754,0.160749351943416,71
"GZMK CD8 T","positive regulation of proteolysis",1.29886918010614,0.159725444507383,121
"GZMK CD8 T","positive regulation of proteolysis involved in protein catabolic process",1.23561703846422,0.293533045901111,88
"GZMK CD8 T","positive regulation of reactive oxygen species metabolic process",0.731544641974756,0.997830542543836,37
"GZMK CD8 T","positive regulation of receptor internalization",-1.26438675793803,0.433637777005604,12
"GZMK CD8 T","positive regulation of receptor mediated endocytosis",-1.25989249973946,0.414748068349681,23
"GZMK CD8 T","positive regulation of receptor signaling pathway via stat",-1.30722359607633,0.449201405655587,20
"GZMK CD8 T","positive regulation of regulated secretory pathway",0.702725349281672,0.994430813212416,19
"GZMK CD8 T","positive regulation of regulatory t cell differentiation",1.32629761977104,0.394288766625714,13
"GZMK CD8 T","positive regulation of release of cytochrome c from mitochondria",1.19004953872767,0.609625012928607,14
"GZMK CD8 T","positive regulation of release of sequestered calcium ion into cytosol",1.06082514555867,0.78363655115005,10
"GZMK CD8 T","positive regulation of reproductive process",0.858662553870658,0.948622839694387,15
"GZMK CD8 T","positive regulation of response to biotic stimulus",1.30014226055319,0.0223312739187776,241
"GZMK CD8 T","positive regulation of response to cytokine stimulus",1.18153106899616,0.528747769185009,39
"GZMK CD8 T","positive regulation of response to endoplasmic reticulum stress",1.17433558758012,0.549615549457227,30
"GZMK CD8 T","positive regulation of response to external stimulus",1.17462095734277,0.20125412345092,320
"GZMK CD8 T","positive regulation of response to tumor cell",0.94037548269493,0.899232276908589,10
"GZMK CD8 T","positive regulation of response to wounding",0.958207834784054,0.899142622705291,19
"GZMK CD8 T","positive regulation of rho protein signal transduction",0.79973116555306,0.976501128950806,12
"GZMK CD8 T","positive regulation of rna splicing",1.43432771473312,0.13462367437482,35
"GZMK CD8 T","positive regulation of secretion",0.864000585703535,0.993361198280636,116
"GZMK CD8 T","positive regulation of signal transduction by p53 class mediator",1.68379362941251,0.0190454917034565,18
"GZMK CD8 T","positive regulation of smad protein signal transduction",0.549185174242084,1,13
"GZMK CD8 T","positive regulation of small gtpase mediated signal transduction",0.545802762274022,1,33
"GZMK CD8 T","positive regulation of small molecule metabolic process",1.16653704352511,0.49502246814448,70
"GZMK CD8 T","positive regulation of smooth muscle cell migration",1.20589758793667,0.604890394134505,11
"GZMK CD8 T","positive regulation of smooth muscle cell proliferation",1.48422611668195,0.0820219678833915,39
"GZMK CD8 T","positive regulation of sodium ion transport",-1.07115801849521,0.694564102564103,11
"GZMK CD8 T","positive regulation of stem cell population maintenance",0.834030069495346,0.98165970744203,38
"GZMK CD8 T","positive regulation of stem cell proliferation",0.956863164892868,0.879951922296035,12
"GZMK CD8 T","positive regulation of steroid biosynthetic process",1.37762507279734,0.317331533934204,14
"GZMK CD8 T","positive regulation of steroid metabolic process",1.35478981947659,0.32030018288453,16
"GZMK CD8 T","positive regulation of sterol transport",0.899079158268651,0.927002477075156,11
"GZMK CD8 T","positive regulation of stress fiber assembly",1.10920935112097,0.683111456422243,24
"GZMK CD8 T","positive regulation of substrate adhesion dependent cell spreading",1.43739935367927,0.18907411824375,22
"GZMK CD8 T","positive regulation of supramolecular fiber organization",0.93300428103609,0.948622839694387,84
"GZMK CD8 T","positive regulation of syncytium formation by plasma membrane fusion",1.32762685997938,0.407953855190036,10
"GZMK CD8 T","positive regulation of telomere maintenance",1.26175808022416,0.304155492488348,62
"GZMK CD8 T","positive regulation of telomere maintenance via telomere lengthening",1.432113859518,0.213055994390898,22
"GZMK CD8 T","positive regulation of torc1 signaling",0.970346045975283,0.898916901029491,44
"GZMK CD8 T","positive regulation of tor signaling",0.839212556758238,0.988092397708043,56
"GZMK CD8 T","positive regulation of transcription by rna polymerase i",1.25167194428254,0.427162878713213,25
"GZMK CD8 T","positive regulation of transcription by rna polymerase iii",1.15757262349665,0.654566436599117,15
"GZMK CD8 T","positive regulation of transferase activity",0.964845180109888,0.9088656043036,87
"GZMK CD8 T","positive regulation of translation",1.38538890040285,0.0526954040753945,90
"GZMK CD8 T","positive regulation of translational initiation",1.52834355017763,0.0911093384092408,21
"GZMK CD8 T","positive regulation of transmembrane receptor protein serine threonine kinase signaling pathway",0.93675253471174,0.92868366769709,41
"GZMK CD8 T","positive regulation of transmembrane transport",1.05244113856425,0.780520729684909,69
"GZMK CD8 T","positive regulation of transport",0.930488249721174,0.986182200152788,347
"GZMK CD8 T","positive regulation of transporter activity",1.15197338604548,0.650931101065529,16
"GZMK CD8 T","positive regulation of tumor necrosis factor mediated signaling pathway",1.29299371552072,0.458025593160728,11
"GZMK CD8 T","positive regulation of tumor necrosis factor superfamily cytokine production",1.29187835798976,0.288711988314311,55
"GZMK CD8 T","positive regulation of type ii interferon production",1.40781713211527,0.160692670810233,42
"GZMK CD8 T","positive regulation of type i interferon mediated signaling pathway",1.18554644736004,0.60954572493034,12
"GZMK CD8 T","positive regulation of type i interferon production",1.52985063938086,0.0304876920184001,53
"GZMK CD8 T","positive regulation of t cell cytokine production",0.734562387409082,0.993361198280636,18
"GZMK CD8 T","positive regulation of t cell mediated cytotoxicity",-1.39294687459747,0.283348704843372,15
"GZMK CD8 T","positive regulation of t cell mediated immunity",0.789681564916102,0.993361198280636,36
"GZMK CD8 T","positive regulation of t cell migration",1.41255091062462,0.213132396059225,27
"GZMK CD8 T","positive regulation of t cell proliferation",1.00429993955124,0.854600868671623,53
"GZMK CD8 T","positive regulation of t cell receptor signaling pathway",0.700543559250838,0.997263647655022,16
"GZMK CD8 T","positive regulation of t helper 17 type immune response",1.25575242762076,0.523346098315822,11
"GZMK CD8 T","positive regulation of t helper cell differentiation",1.43216290147712,0.25604012345679,13
"GZMK CD8 T","positive regulation of ubiquitin dependent protein catabolic process",1.19252122651228,0.415782545483123,70
"GZMK CD8 T","positive regulation of vacuole organization",-0.865933431201738,0.903377979036914,17
"GZMK CD8 T","positive regulation of vascular associated smooth muscle cell proliferation",1.67550451712756,0.0289391542362755,19
"GZMK CD8 T","positive regulation of vascular endothelial growth factor production",1.29412617386162,0.462464085115037,10
"GZMK CD8 T","positive regulation of vasculature development",1.14607812793246,0.568461136357566,59
"GZMK CD8 T","positive regulation of viral genome replication",1.25732521640081,0.429690632896485,26
"GZMK CD8 T","positive regulation of viral life cycle",1.22400317626864,0.513566945606695,19
"GZMK CD8 T","positive regulation of viral process",1.25004933560818,0.359852913044402,53
"GZMK CD8 T","positive regulation of wnt signaling pathway",1.24656287720642,0.334893052850707,65
"GZMK CD8 T","positive thymic t cell selection",1.0724208939181,0.760982209880966,13
"GZMK CD8 T","positive t cell selection",1.42676917370686,0.144903100268447,40
"GZMK CD8 T","postreplication repair",0.859293739848296,0.973647016346216,26
"GZMK CD8 T","postsynapse assembly",0.541639395902349,1,30
"GZMK CD8 T","postsynapse organization",0.810232862350509,0.995070986337362,81
"GZMK CD8 T","postsynaptic density organization",-0.935450807821837,0.871214030665827,12
"GZMK CD8 T","postsynaptic membrane organization",-1.48143336479099,0.336507320358336,13
"GZMK CD8 T","postsynaptic modulation of chemical synaptic transmission",0.818207890642842,0.972612933880654,12
"GZMK CD8 T","postsynaptic signal transduction",1.28980083378125,0.426076592112071,18
"GZMK CD8 T","postsynaptic specialization assembly",-0.738322278428104,0.993361198280636,10
"GZMK CD8 T","postsynaptic specialization organization",-0.821323544806244,0.959983799108951,16
"GZMK CD8 T","post embryonic development",1.20560030794925,0.457935566238815,49
"GZMK CD8 T","post golgi vesicle mediated transport",0.717344975399966,1,84
"GZMK CD8 T","post transcriptional regulation of gene expression",1.30226119243219,0.00888361583538245,353
"GZMK CD8 T","post translational protein targeting to endoplasmic reticulum membrane",1.4101736563936,0.281160789703503,14
"GZMK CD8 T","potassium ion homeostasis",0.934838092467453,0.903377979036914,11
"GZMK CD8 T","potassium ion transport",0.614540905642063,1,45
"GZMK CD8 T","presynaptic endocytosis",0.791547493245024,0.993361198280636,47
"GZMK CD8 T","presynaptic modulation of chemical synaptic transmission",0.873519795886154,0.950604602728314,12
"GZMK CD8 T","pre mirna processing",0.725748775421458,0.993361198280636,11
"GZMK CD8 T","primary alcohol metabolic process",0.443420024738274,1,23
"GZMK CD8 T","primary mirna processing",1.53646240845913,0.154781070980382,13
"GZMK CD8 T","process utilizing autophagic mechanism",0.950664615064195,0.973647016346216,426
"GZMK CD8 T","production of molecular mediator involved in inflammatory response",1.29812505601678,0.266160094327263,52
"GZMK CD8 T","production of molecular mediator of immune response",1.20691921150102,0.294729314780121,123
"GZMK CD8 T","programmed cell death involved in cell development",1.10949742170189,0.71842226644351,10
"GZMK CD8 T","programmed cell death in response to reactive oxygen species",0.875632824398342,0.945617582493711,11
"GZMK CD8 T","programmed necrotic cell death",1.07953235921077,0.715951971315801,39
"GZMK CD8 T","prostanoid biosynthetic process",-1.43134739283355,0.30339948019262,12
"GZMK CD8 T","prostanoid metabolic process",-1.04922313575799,0.614815351068023,21
"GZMK CD8 T","prostate gland development",1.18748949715263,0.607381255883432,15
"GZMK CD8 T","proteasomal protein catabolic process",1.1063438510079,0.362828233219295,388
"GZMK CD8 T","proteasome assembly",0.86990366499339,0.948622839694387,14
"GZMK CD8 T","proteasome mediated ubiquitin dependent protein catabolic process",1.021927976256,0.781752169507272,305
"GZMK CD8 T","proteinogenic amino acid biosynthetic process",0.361752539333829,1,22
"GZMK CD8 T","proteinogenic amino acid metabolic process",0.563324878824331,1,55
"GZMK CD8 T","protein acetylation",1.14800376049733,0.61502134229407,28
"GZMK CD8 T","protein acylation",1.03055930242131,0.808708766732146,48
"GZMK CD8 T","protein autophosphorylation",0.955951402737834,0.910918950333469,63
"GZMK CD8 T","protein autoprocessing",1.02321651974131,0.808013281074297,13
"GZMK CD8 T","protein autoubiquitination",1.17244131400083,0.535142273096313,46
"GZMK CD8 T","protein branched polyubiquitination",1.08121281459507,0.755602784124117,18
"GZMK CD8 T","protein catabolic process in the vacuole",-1.55312568915564,0.143264824233172,19
"GZMK CD8 T","protein complex oligomerization",1.23024027796184,0.25409332451586,118
"GZMK CD8 T","protein containing complex disassembly",1.094404091257,0.565913174278193,170
"GZMK CD8 T","protein containing complex localization",0.928324741598376,0.960551000889952,100
"GZMK CD8 T","protein deacetylation",1.15546267270461,0.650991381817573,17
"GZMK CD8 T","protein deacylation",0.760316337091526,0.993361198280636,22
"GZMK CD8 T","protein deglycosylation",1.02631263225451,0.821273951802345,16
"GZMK CD8 T","protein deneddylation",0.640307364198625,0.997830542543836,10
"GZMK CD8 T","protein dephosphorylation",1.10748622909353,0.651366370617898,51
"GZMK CD8 T","protein depolymerization",1.05915740194036,0.747431706458062,57
"GZMK CD8 T","protein destabilization",1.18237525213351,0.533696606696539,36
"GZMK CD8 T","protein dna complex disassembly",1.0420433713119,0.800915768800929,17
"GZMK CD8 T","protein dna complex organization",1.29853998102301,0.132008322750477,129
"GZMK CD8 T","protein exit from endoplasmic reticulum",0.809764327032825,0.991689231379735,37
"GZMK CD8 T","protein export from nucleus",1.33540589016339,0.221085072326962,46
"GZMK CD8 T","protein folding",1.27395148689425,0.0902735503715726,156
"GZMK CD8 T","protein folding in endoplasmic reticulum",1.46997709959137,0.248641503891908,11
"GZMK CD8 T","protein heterooligomerization",0.729760016417532,0.993361198280636,16
"GZMK CD8 T","protein homooligomerization",1.28880376541359,0.245688851949148,77
"GZMK CD8 T","protein homotetramerization",1.32819306461947,0.302862652402731,28
"GZMK CD8 T","protein import into mitochondrial matrix",1.11666630767303,0.686660857596667,19
"GZMK CD8 T","protein import into peroxisome matrix",0.492966104584369,1,11
"GZMK CD8 T","protein insertion into er membrane",0.978408607890275,0.879806978470676,25
"GZMK CD8 T","protein insertion into er membrane by stop transfer membrane anchor sequence",0.905659831655968,0.91869164898528,10
"GZMK CD8 T","protein insertion into membrane",0.933608015885686,0.92589595447686,32
"GZMK CD8 T","protein insertion into mitochondrial inner membrane",0.79686257683224,0.976625416957743,12
"GZMK CD8 T","protein insertion into mitochondrial outer membrane",0.965915585933091,0.8688638746722,12
"GZMK CD8 T","protein k11 linked ubiquitination",1.1049850334855,0.691712120283549,31
"GZMK CD8 T","protein k48 linked deubiquitination",1.05721133845632,0.788785883604281,19
"GZMK CD8 T","protein k48 linked ubiquitination",1.15027755169227,0.503090028111232,78
"GZMK CD8 T","protein k63 linked deubiquitination",0.948449668869446,0.903377979036914,19
"GZMK CD8 T","protein k63 linked ubiquitination",1.27710728594756,0.311307304785894,50
"GZMK CD8 T","protein k6 linked ubiquitination",1.20287111572714,0.606810035842294,11
"GZMK CD8 T","protein lipid complex assembly",0.710395025424701,0.993572577119442,12
"GZMK CD8 T","protein lipid complex organization",1.14887476334129,0.65459407429038,16
"GZMK CD8 T","protein localization to cell cell junction",0.921297620729907,0.9088656043036,14
"GZMK CD8 T","protein localization to cell junction",0.804230306083207,0.993361198280636,45
"GZMK CD8 T","protein localization to cell periphery",0.970027447600064,0.916054022187107,182
"GZMK CD8 T","protein localization to cell surface",0.905937779628003,0.952875562832583,35
"GZMK CD8 T","protein localization to chromatin",0.98203686371318,0.878540903540904,30
"GZMK CD8 T","protein localization to chromosome",0.94936581303618,0.92589595447686,73
"GZMK CD8 T","protein localization to chromosome centromeric region",0.643772729148481,0.997830542543836,10
"GZMK CD8 T","protein localization to chromosome telomeric region",0.976307183053348,0.879951922296035,20
"GZMK CD8 T","protein localization to cilium",1.15223300534194,0.607381255883432,28
"GZMK CD8 T","protein localization to cytoskeleton",0.728222162660394,0.997830542543836,41
"GZMK CD8 T","protein localization to endoplasmic reticulum",1.27756626787188,0.29411269723645,59
"GZMK CD8 T","protein localization to endosome",0.724347563951879,0.993361198280636,21
"GZMK CD8 T","protein localization to extracellular region",0.822973129524455,1,155
"GZMK CD8 T","protein localization to golgi apparatus",1.07277815913951,0.737793041840701,26
"GZMK CD8 T","protein localization to lysosome",0.788518183583049,0.993361198280636,39
"GZMK CD8 T","protein localization to microtubule",0.963990910344819,0.879951922296035,10
"GZMK CD8 T","protein localization to microtubule organizing center",0.736401094493219,0.995296884185773,29
"GZMK CD8 T","protein localization to mitochondrion",1.13994985103461,0.481971547132277,108
"GZMK CD8 T","protein localization to nuclear envelope",1.10245565887274,0.706987750556793,12
"GZMK CD8 T","protein localization to nucleolus",0.877036390377054,0.936693480583867,15
"GZMK CD8 T","protein localization to nucleoplasm",-0.901221446753469,0.882322284761309,13
"GZMK CD8 T","protein localization to nucleus",1.11787435128223,0.427162878713213,222
"GZMK CD8 T","protein localization to phagophore assembly site",0.922352475455521,0.915291089551099,16
"GZMK CD8 T","protein localization to plasma membrane",0.917378185681037,0.973647016346216,157
"GZMK CD8 T","protein localization to postsynapse",0.601143081395924,1,20
"GZMK CD8 T","protein localization to site of double strand break",0.683465277764896,0.997830542543836,13
"GZMK CD8 T","protein localization to synapse",0.65327327186305,1,27
"GZMK CD8 T","protein localization to vacuole",0.946504854969478,0.927002477075156,61
"GZMK CD8 T","protein maturation",1.05118303412953,0.648504468143747,322
"GZMK CD8 T","protein methylation",1.04328026246752,0.790851842539044,28
"GZMK CD8 T","protein modification by small protein removal",0.978445987554698,0.89839407903924,83
"GZMK CD8 T","protein monoubiquitination",0.88473894906411,0.969747897837292,36
"GZMK CD8 T","protein neddylation",0.780136786700271,0.989884380357849,20
"GZMK CD8 T","protein n linked glycosylation",1.18677264068436,0.511194778862422,44
"GZMK CD8 T","protein n linked glycosylation via asparagine",1.34052343160051,0.264588095098556,30
"GZMK CD8 T","protein o linked glycosylation",0.464601593931626,1,36
"GZMK CD8 T","protein palmitoylation",0.816478487040821,0.973060906112165,14
"GZMK CD8 T","protein polymerization",1.19860109446844,0.277024699438493,150
"GZMK CD8 T","protein polyubiquitination",1.05919708048558,0.684854566812139,185
"GZMK CD8 T","protein processing",0.947946471871033,0.935662260127932,94
"GZMK CD8 T","protein quality control for misfolded or incompletely synthesized proteins",0.643335819246836,1,24
"GZMK CD8 T","protein refolding",1.66995338496702,0.0319324848969243,17
"GZMK CD8 T","protein rna complex organization",1.32646704451751,0.0560261421950695,165
"GZMK CD8 T","protein stabilization",1.17530143894048,0.341005460356561,150
"GZMK CD8 T","protein sumoylation",1.11382086815884,0.640918864895969,53
"GZMK CD8 T","protein targeting",1.03625899437539,0.723276723276723,229
"GZMK CD8 T","protein targeting to lysosome",1.12197388838988,0.65459407429038,23
"GZMK CD8 T","protein targeting to membrane",0.900110639829281,0.969747897837292,72
"GZMK CD8 T","protein targeting to mitochondrion",1.0779627950903,0.691712120283549,85
"GZMK CD8 T","protein targeting to vacuole",0.946738421098274,0.911210441333313,34
"GZMK CD8 T","protein tetramerization",1.22974952037454,0.414457932039241,45
"GZMK CD8 T","protein transmembrane import into intracellular organelle",1.04887323661828,0.783931697604465,33
"GZMK CD8 T","protein transmembrane transport",1.14774700901182,0.568461136357566,55
"GZMK CD8 T","protein transport to vacuole involved in ubiquitin dependent protein catabolic process via the multivesicular body sorting pathway",-0.811672099012528,0.94529061784897,12
"GZMK CD8 T","proteoglycan biosynthetic process",0.330272865979315,1,25
"GZMK CD8 T","proteoglycan catabolic process",1.06008325414751,0.783931697604465,10
"GZMK CD8 T","proteoglycan metabolic process",0.627800862120684,1,36
"GZMK CD8 T","proton motive force driven atp synthesis",1.31093361349815,0.244681284718491,61
"GZMK CD8 T","proton transmembrane transport",1.31059364929994,0.120635335308264,106
"GZMK CD8 T","proton transporting two sector atpase complex assembly",1.00968840626126,0.82255096311405,12
"GZMK CD8 T","pseudouridine synthesis",0.703307426796649,0.993531197301855,14
"GZMK CD8 T","pteridine containing compound metabolic process",0.515183800547628,1,18
"GZMK CD8 T","purine containing compound biosynthetic process",1.03963185961502,0.751142729369675,160
"GZMK CD8 T","purine containing compound catabolic process",1.17782021136431,0.406183467741935,86
"GZMK CD8 T","purine containing compound metabolic process",1.04931531943383,0.656130239354355,304
"GZMK CD8 T","purine containing compound salvage",0.836508404882958,0.968491936044065,12
"GZMK CD8 T","purine containing compound transmembrane transport",0.96106594976629,0.881183377748168,17
"GZMK CD8 T","purine deoxyribonucleotide metabolic process",0.988622257404427,0.850433018041494,12
"GZMK CD8 T","purine nucleobase metabolic process",-0.857482278155214,0.903377979036914,13
"GZMK CD8 T","purine nucleoside metabolic process",0.554515222701947,1,17
"GZMK CD8 T","purine nucleoside monophosphate biosynthetic process",0.459682110282629,1,15
"GZMK CD8 T","purine nucleoside monophosphate metabolic process",0.539531555249097,1,28
"GZMK CD8 T","purine nucleotide biosynthetic process",1.15203703444547,0.433637777005604,117
"GZMK CD8 T","purine nucleotide catabolic process",1.20953147433728,0.364211519609641,76
"GZMK CD8 T","purine nucleotide transport",1.03064395636881,0.816917514393173,19
"GZMK CD8 T","purine ribonucleoside metabolic process",0.588519641892286,1,15
"GZMK CD8 T","pyridine containing compound catabolic process",1.18543953572157,0.46168488444017,60
"GZMK CD8 T","pyridine containing compound metabolic process",1.16035463505347,0.426096061479347,94
"GZMK CD8 T","pyrimidine containing compound biosynthetic process",0.599631207891054,1,24
"GZMK CD8 T","pyrimidine containing compound catabolic process",0.734247641141042,0.993361198280636,18
"GZMK CD8 T","pyrimidine containing compound metabolic process",0.737354592032858,0.997830542543836,44
"GZMK CD8 T","pyrimidine deoxyribonucleotide metabolic process",-0.775910710575251,0.976625416957743,16
"GZMK CD8 T","pyrimidine nucleobase metabolic process",0.902987818693155,0.91998056215873,10
"GZMK CD8 T","pyrimidine nucleoside metabolic process",1.12589398787931,0.692093859864279,11
"GZMK CD8 T","pyrimidine nucleoside monophosphate biosynthetic process",0.495214138667176,1,11
"GZMK CD8 T","pyrimidine nucleoside monophosphate metabolic process",0.482341344996775,1,14
"GZMK CD8 T","pyrimidine nucleoside triphosphate biosynthetic process",0.60568014325804,1,11
"GZMK CD8 T","pyrimidine nucleoside triphosphate metabolic process",0.595471292089695,1,15
"GZMK CD8 T","pyrimidine nucleotide biosynthetic process",0.676237256190853,0.997830542543836,22
"GZMK CD8 T","pyrimidine nucleotide catabolic process",-0.739578464908872,0.993361198280636,13
"GZMK CD8 T","pyrimidine nucleotide metabolic process",0.464699531077753,1,34
"GZMK CD8 T","pyrimidine ribonucleoside monophosphate metabolic process",-0.749423805138897,0.993361198280636,10
"GZMK CD8 T","pyrimidine ribonucleoside triphosphate metabolic process",0.506966692291951,1,11
"GZMK CD8 T","pyrimidine ribonucleotide biosynthetic process",0.558978482265372,1,15
"GZMK CD8 T","pyrimidine ribonucleotide metabolic process",0.374936449541272,1,19
"GZMK CD8 T","pyroptotic inflammatory response",1.32710551153422,0.327255154639175,24
"GZMK CD8 T","pyruvate decarboxylation to acetyl coa",-0.884698220489156,0.878540903540904,11
"GZMK CD8 T","pyruvate metabolic process",1.16063505770812,0.491451953699594,72
"GZMK CD8 T","p body assembly",1.12121339129572,0.683843173621041,22
"GZMK CD8 T","quinone metabolic process",0.895247981115499,0.935759342232981,16
"GZMK CD8 T","rab protein signal transduction",0.617191616916355,1,15
"GZMK CD8 T","rac protein signal transduction",0.695782571601902,0.997830542543836,27
"GZMK CD8 T","random inactivation of x chromosome",1.19971076484847,0.599791601542149,12
"GZMK CD8 T","rap protein signal transduction",0.773645500988684,0.984514974164551,11
"GZMK CD8 T","ras protein signal transduction",0.719127648977221,1,60
"GZMK CD8 T","reactive nitrogen species metabolic process",1.21878698011659,0.421714229675395,42
"GZMK CD8 T","reactive oxygen species biosynthetic process",0.898195213581008,0.952997238616682,28
"GZMK CD8 T","reactive oxygen species metabolic process",1.00761597494676,0.843852342482479,112
"GZMK CD8 T","receptor catabolic process",0.938783319407886,0.916529031784482,19
"GZMK CD8 T","receptor clustering",-1.34392933224169,0.290383246889295,23
"GZMK CD8 T","receptor internalization",0.748458868386329,0.999462371540319,62
"GZMK CD8 T","receptor localization to synapse",-1.02661034061416,0.671585248759125,30
"GZMK CD8 T","receptor mediated endocytosis",0.721065930401711,1,116
"GZMK CD8 T","receptor metabolic process",1.08093600813346,0.71726985494758,48
"GZMK CD8 T","receptor recycling",1.10771897784622,0.683843173621041,30
"GZMK CD8 T","recombinational repair",1.26159908104145,0.198434796288019,123
"GZMK CD8 T","regeneration",1.24034241959084,0.345908094654333,66
"GZMK CD8 T","regulated exocytosis",0.796086356512281,0.997830542543836,90
"GZMK CD8 T","regulation of actin filament based movement",1.45021115584931,0.257547944788698,11
"GZMK CD8 T","regulation of actin filament based process",1.3588314647557,0.0159059871464957,175
