names,scores,logfoldchanges,pvals,pvals_adj
GP6,0.19662154,0.4492396,0.8441237107585324,1.0
CALCB,0.19658794,0.6047816,0.8441500117621946,1.0
ZSWIM5,0.19657673,0.88485587,0.8441587788020307,1.0
AKAP5,0.19656554,0.39680117,0.8441675458611727,1.0
AC097662.1,0.19652072,0.2536758,0.8442026142907785,1.0
PCSK5,0.19648711,0.5318776,0.844228915815643,1.0
AL359715.1,0.19646472,0.58360434,0.8442464502620416,1.0
AC092343.1,0.19645351,0.39863583,0.8442552175141844,1.0
RNF32,0.1964311,0.43454525,0.8442727520763518,1.0
AC009133.4,0.1964311,1.0854744,0.8442727520763518,1.0
SLC16A14,0.19641991,1.2326726,0.8442815193863742,1.0
C10orf55,0.19641991,0.3768201,0.8442815193863742,1.0
DYNAP,0.1964087,1.4834999,0.8442902867156877,1.0
AC025449.2,0.19635269,0.34036934,0.8443341236515848,1.0
AC007319.1,0.19631909,1.0829765,0.8443604260445484,1.0
LRRN1,0.19631909,0.5234709,0.8443604260445484,1.0
TMEM86A,0.19629668,0.9113104,0.8443779610696004,1.0
LINC02334,0.19628547,0.78711283,0.8443867286110461,1.0
LY6H,0.19626307,0.77051693,0.8444042637517718,1.0
PRMT5-AS1,0.19622946,0.06509402,0.8444305666074297,1.0
TCHH,0.19622946,1.0023243,0.8444305666074297,1.0
AL591846.2,0.19619586,0.6404369,0.8444568696365455,1.0
AC011322.1,0.19618465,0.9141226,0.8444656373514589,1.0
AC011476.3,0.19617346,0.40053254,0.844474405085641,1.0
AL136090.2,0.19615105,1.6309055,0.8444919406118075,1.0
AC005332.6,0.19615105,-0.08039013,0.8444919406118075,1.0
AC012459.1,0.19613984,1.4216273,0.84450070840379,1.0
MIAT,0.19610624,0.27449492,0.8445270118953209,1.0
MPP2,0.19608383,0.50746465,0.8445445476526505,1.0
AC092287.1,0.19606143,1.1488224,0.8445620834870177,1.0
AL359397.2,0.19606143,1.5626462,0.8445620834870177,1.0
SPRY3,0.19602783,1.1064719,0.844588387382995,1.0
L3MBTL4-AS1,0.19599421,0.45987412,0.844614691452259,1.0
H3F3C,0.19598302,0.99635667,0.8446234595138502,1.0
AP001267.1,0.19598302,0.39379945,0.8446234595138502,1.0
AL133227.1,0.19597182,1.3597597,0.8446322275946911,1.0
PCAT1,0.19596061,0.6308807,0.8446409956947809,1.0
AC135279.4,0.19596061,1.249902,0.8446409956947809,1.0
CTSE,0.19596061,1.1837565,0.8446409956947809,1.0
AC020663.3,0.1959494,0.26047423,0.8446497638141185,1.0
AC006538.1,0.1959382,0.80409807,0.8446585319527027,1.0
IGHV1-69D,0.19592701,1.0689464,0.8446673001105325,1.0
C17orf50,0.19592701,0.42526323,0.8446673001105325,1.0
IL17D,0.1959158,0.31914213,0.8446760682876067,1.0
CHRDL1,0.1959046,0.9096567,0.8446848364839246,1.0
AATK,0.19589339,0.66529757,0.8446936046994847,1.0
Z93930.3,0.1958822,0.92414355,0.8447023729342863,1.0
AC010401.1,0.1958822,0.91230536,0.8447023729342863,1.0
AC093515.1,0.19584858,1.0879142,0.8447286777541287,1.0
ZNF622,0.1958374,-0.060133453,0.8447374460658852,1.0
CT70,0.19582619,1.783071,0.8447462143968778,1.0
AC022784.1,0.19580378,1.384216,0.844763751116567,1.0
AL122035.2,0.19578138,1.7886438,0.8447812879131877,1.0
AC092718.2,0.19577017,0.9048103,0.8447900563403449,1.0
KLRC2,0.19575897,0.88141453,0.8447988247867316,1.0
FP671120.7,0.19574776,0.41300246,0.8448075932523471,1.0
AC083949.1,0.19574776,1.0311834,0.8448075932523471,1.0
AC012150.2,0.19573657,0.64620787,0.8448163617371902,1.0
SORCS1,0.19573657,0.87047935,0.8448163617371902,1.0
AP005230.1,0.19573657,0.8602457,0.8448163617371902,1.0
PHKA2-AS1,0.19571416,1.5712776,0.8448338987645551,1.0
AC005062.1,0.19570296,2.263375,0.8448426673070747,1.0
AL139424.1,0.19570296,0.26182714,0.8448426673070747,1.0
APC2,0.19570296,1.1688665,0.8448426673070747,1.0
FKBP1C,0.19570296,0.115961775,0.8448426673070747,1.0
CSRP3-AS1,0.19570296,2.1917052,0.8448426673070747,1.0
AL513493.1,0.19569176,1.2609268,0.8448514358688177,1.0
LTF,0.19566935,5.744287,0.8448689730499696,1.0
HM13-IT1,0.19565815,2.4899287,0.8448777416693763,1.0
AL592166.1,0.19564694,0.40949357,0.8448865103080023,1.0
OSR2,0.19563575,0.8467089,0.8448952789658463,1.0
OXCT2,0.19563575,0.71233815,0.8448952789658463,1.0
CNTF,0.19562455,0.768196,0.8449040476429074,1.0
AC008115.1,0.19561334,2.09503,0.8449128163391844,1.0
AL449423.1,0.19560213,1.191482,0.8449215850546763,1.0
AC103718.1,0.19559094,2.0274832,0.8449303537893821,1.0
LINC02062,0.19559094,0.29225495,0.8449303537893821,1.0
AC127496.1,0.19556853,2.0489218,0.844947891316431,1.0
C7orf57,0.19556853,1.1714696,0.844947891316431,1.0
VDAC2,0.19555733,0.098726474,0.8449566601087721,1.0
LAIR2,0.19555733,2.662611,0.8449566601087721,1.0
AC092652.1,0.19553493,1.1316304,0.8449741977510818,1.0
AC005520.5,0.19553493,0.4737709,0.8449741977510818,1.0
AC099508.1,0.19552372,1.6217104,0.8449829666010485,1.0
AC116348.2,0.19551252,1.0813379,0.8449917354702218,1.0
AC104564.3,0.19550131,1.4506872,0.8450005043586002,1.0
BASP1-AS1,0.19550131,0.61626345,0.8450005043586002,1.0
PTPRO,0.19547892,0.18594123,0.8450180421929693,1.0
AC138150.2,0.19546771,0.32503968,0.8450268111389577,1.0
DNMBP-AS1,0.19546771,0.38785303,0.8450268111389577,1.0
LUNAR1,0.1954565,0.26987043,0.8450355801041471,1.0
ITGB1BP2,0.19544531,0.35494563,0.8450443490885369,1.0
SSSCA1-AS1,0.19543411,0.07696137,0.8450531180921256,1.0
LOXL1,0.1954117,0.21192007,0.8450706561568957,1.0
AC006460.2,0.1953893,0.120381124,0.8450881942984494,1.0
AC083843.3,0.1953557,0.5897323,0.8451145016547303,1.0
SEL1L3,0.19531088,-0.16863032,0.8451495783984347,1.0
CC2D2A,0.19528848,0.2967967,0.8451671168854091,1.0
AL049795.1,0.19524367,0.29099163,0.8452021940895603,1.0
RAB38,0.19522126,0.007546383,0.84521973280672,1.0
CRYGS,0.19516525,0.2074824,0.8452635799352135,1.0
TLR10,0.19516525,-0.007677919,0.8452635799352135,1.0
ECM2,0.19513164,0.2619924,0.845289888442389,1.0
TNFRSF13C,0.19484039,0.14231221,0.8455179027283816,1.0
AC025165.2,0.19478437,0.17499399,0.8455617531136038,1.0
AC026691.1,0.19476198,0.10862321,0.8455792934016562,1.0
ZNF57,0.19467236,0.06258596,0.8456494553191596,1.0
TPM3,0.19459394,0.07982868,0.8457108480011084,1.0
ITGAE,0.19457154,-0.06451239,0.8457283889394626,1.0
TVP23A,0.1943363,0.10002443,0.845912573407188,1.0
RPA4,0.19425787,0.02356688,0.8459739701014815,1.0
AC005899.8,0.19423547,0.026613045,0.8459915121859339,1.0
MIR3142HG,0.19412345,0.17497706,0.8460792237531084,1.0
PLK2,0.1939218,-0.19098309,0.8462371093799841,1.0
ZNF347,0.19383219,-0.10270435,0.8463072827517972,1.0
POMGNT1,0.19379859,-0.07869744,0.8463335980805247,1.0
ZNF461,0.19358574,0.0071928534,0.8465002658080164,1.0
MAEL,0.19349612,0.012923107,0.8465704437482068,1.0
NAGLU,0.19347371,-0.15875798,0.8465879884234233,1.0
DIPK1A,0.1933953,0.017842574,0.8466493953855239,1.0
CATSPERG,0.19321607,-0.08963279,0.8467897576524184,1.0
TMEM117,0.19317126,0.044236198,0.8468248489788427,1.0
GAL3ST2,0.19303682,-0.09616642,0.8469301247803125,1.0
ARMC7,0.19298081,-0.028621793,0.8469739905039779,1.0
LOXL1-AS1,0.19296962,0.05048048,0.8469827637056133,1.0
ADAMTS6,0.19280158,-0.06987771,0.8471143640053461,1.0
AC015912.3,0.19273438,-0.06987198,0.8471670053192305,1.0
ZNF844,0.19256634,-0.07946632,0.8472986115869163,1.0
C16orf46,0.19253273,-0.048967123,0.8473249333515916,1.0
LCK,0.19251032,-0.18217593,0.8473424812893283,1.0
FAM72B,0.19249912,-0.12547827,0.8473512552865794,1.0
PKD2L2,0.19239831,0.055790506,0.8474302221131322,1.0
AC105339.6,0.19216305,-0.03652413,0.8476144839973516,1.0
ANO7,0.19205104,0.02290896,0.8477022306800818,1.0
RAP2C-AS1,0.19198382,-0.14213273,0.8477548795959329,1.0
AC021188.1,0.19107644,-0.00094635144,0.848465706360781,1.0
PAX8-AS1,0.19094202,-0.21932094,0.8485710245257019,1.0
SNRPD1,0.19075157,0.048734322,0.8487202298864475,1.0
BACH2,0.19070676,-0.07719235,0.8487553378180535,1.0
PPP1R26,0.19058354,0.06890914,0.8488518861766994,1.0
PITPNA,0.19053873,-0.12955043,0.8488869952329978,1.0
RCC2,0.19049393,-0.007089805,0.8489221045890527,1.0
AFG3L2,0.189889,-0.10148645,0.8493961102001157,1.0
AC211476.2,0.18965375,-0.1813849,0.8495804604298801,1.0
TPT1-AS1,0.18925047,-0.14122991,0.8498965085255749,1.0
SLC50A1,0.18904884,-0.09804952,0.8500545416222783,1.0
MED14OS,0.18866795,-0.122807235,0.8503530650144073,1.0
BCL2A1,0.18814145,0.018241977,0.8507657650188176,1.0
MNX1,0.18743572,0.14223346,0.8513190227504962,1.0
TRIM73,0.18717806,-0.13505438,0.8515210239835714,1.0
TVP23C,0.18665156,0.17922938,0.8519338393924073,1.0
ZNF677,0.18647233,0.01718735,0.8520743815595668,1.0
THEM4,0.1863939,-0.09565926,0.8521358702350519,1.0
FAM86C1,0.1858002,-0.19107726,0.8526014564865898,1.0
LILRA1,0.18532969,-0.15060772,0.8529704481160068,1.0
FOXP4,0.18524007,-0.13661578,0.8530407358863998,1.0
S100P,0.18508324,-0.2566469,0.8531637422919782,1.0
CAMKMT,0.18451193,-0.06314628,0.8536118672281157,1.0
CBR3,0.18410864,-0.0853196,0.8539282191636,1.0
LINC00926,0.18324608,-0.3199633,0.854604939590082,1.0
RAB5IF,0.18313406,0.0487591,0.8546928332185137,1.0
H1FX-AS1,0.18294363,0.17853181,0.8548422565245403,1.0
SMN1,0.18270837,-0.01877965,0.8550268454423442,1.0
STON1,0.18250674,0.41067415,0.8551850708300108,1.0
PRXL2A,0.1818906,-0.20888594,0.8556685733445963,1.0
ZNF43,0.18171138,-0.05958656,0.8558092388041872,1.0
RASGEF1A,0.18149853,0.12492665,0.8559762849875878,1.0
ZNF449,0.18149853,0.23268366,0.8559762849875878,1.0
CHRNA10,0.18120727,0.7479445,0.856204884957685,1.0
COX6A1,0.18107285,0.07947097,0.8563103967067162,1.0
ZNF652,0.18073678,-0.12672944,0.8565741873115573,1.0
ZNF169,0.18038951,-0.0919074,0.8568467877693126,1.0
GPR3,0.18004224,0.4054071,0.8571194053043062,1.0
CRYL1,0.18001984,-0.11561094,0.8571369941180379,1.0
PPP1R3D,0.1798518,-0.14530975,0.8572689124816537,1.0
SYNM,0.17977339,0.30899993,0.8573304757492588,1.0
Z99716.2,0.17959416,0.611471,0.8574711950478345,1.0
FUCA1,0.17956054,-0.028307369,0.8574975804207415,1.0
DTX4,0.17939252,0.28945792,0.8576295096730197,1.0
AP002812.5,0.1793029,0.57396644,0.8576998735672522,1.0
SPRED1,0.1792581,0.4228924,0.8577350559384032,1.0
IGFBP4,0.17916846,-0.10313309,0.8578054215284328,1.0
AC067930.3,0.17912365,0.2076096,0.8578406047471745,1.0
SRPX,0.17903404,0.88426095,0.8579109720317705,1.0
AP000345.2,0.17889962,0.22630778,0.8580165250754191,1.0
ANKRD44-IT1,0.1788324,0.33838308,0.8580693025492832,1.0
AC004825.3,0.17865317,1.0029628,0.8582100455803998,1.0
RNASE6,0.17863075,-0.20433165,0.8582276387762642,1.0
AL049557.1,0.17860836,0.3624905,0.8582452320425387,1.0
SIX3-AS1,0.17860836,0.55716217,0.8582452320425387,1.0
LHX4,0.17858595,0.653582,0.858262825379215,1.0
BAIAP2-DT,0.17854114,-0.10268426,0.8582980122637389,1.0
AC026202.2,0.17854114,0.48433268,0.8582980122637389,1.0
AC010883.2,0.17851874,0.91187966,0.8583156058115694,1.0
GDPGP1,0.17849633,0.119429015,0.8583331994297674,1.0
LINC01136,0.17849633,0.2123055,0.8583331994297674,1.0
HP,0.17847393,0.22905748,0.8583507931183244,1.0
AP005717.1,0.17847393,0.33780622,0.8583507931183244,1.0
AC022413.2,0.17845152,0.6692589,0.8583683868772318,1.0
AC015912.1,0.17836191,0.19699639,0.8584387626161956,1.0
FGF11,0.17836191,0.42541096,0.8584387626161956,1.0
AL117336.2,0.1783395,0.107199006,0.8584563567267272,1.0
EXOSC10-AS1,0.1783395,0.359461,0.8584563567267272,1.0
AC020550.2,0.1783395,1.4141442,0.8584563567267272,1.0
HEYL,0.17829469,0.78139895,0.8584915451586794,1.0
HMGA1P4,0.17827229,0.12953341,0.8585091394800828,1.0
AC110285.4,0.17827229,1.4542623,0.8585091394800828,1.0
PAQR5,0.17824988,0.28818396,0.8585267338717598,1.0
AOX1,0.17824988,1.3001173,0.8585267338717598,1.0
AC005041.5,0.17822748,0.7736396,0.8585443283337019,1.0
SAXO2,0.17822748,0.2745498,0.8585443283337019,1.0
RAPH1,0.17822748,0.7951,0.8585443283337019,1.0
AC009630.2,0.17818268,1.0808247,0.8585795174683465,1.0
TACSTD2,0.17818268,0.779074,0.8585795174683465,1.0
AL139384.2,0.17818268,2.3412817,0.8585795174683465,1.0
Z68871.1,0.17818268,0.7233299,0.8585795174683465,1.0
PRUNE2,0.17816027,0.2067101,0.8585971121410321,1.0
TRBV14,0.17813787,1.6535656,0.8586147068839484,1.0
AL023806.1,0.17813787,0.2392981,0.8586147068839484,1.0
ZNF831,0.17813787,1.901232,0.8586147068839484,1.0
GPR152,0.17811546,0.937807,0.8586323016970869,1.0
C1QTNF6,0.17809306,0.08514582,0.8586498965804391,1.0
AC140847.2,0.17809306,1.1274897,0.8586498965804391,1.0
DLG1-AS1,0.17807065,2.138604,0.8586674915339965,1.0
CCDC8,0.17804824,0.13548042,0.8586850865577504,1.0
AC127002.2,0.17802584,0.6651928,0.8587026816516923,1.0
PCAT14,0.17802584,1.3603286,0.8587026816516923,1.0
ALS2CL,0.17802584,0.06788879,0.8587026816516923,1.0
SHROOM4,0.17800343,0.23990625,0.8587202768158136,1.0
SLC35F3,0.17800343,2.1291704,0.8587202768158136,1.0
AC079921.1,0.17800343,1.1492574,0.8587202768158136,1.0
AC009152.3,0.17800343,0.44312394,0.8587202768158136,1.0
AC137932.3,0.17800343,0.37837005,0.8587202768158136,1.0
ADD3-AS1,0.17800343,2.264755,0.8587202768158136,1.0
AC008622.2,0.17800343,0.3516337,0.8587202768158136,1.0
CDA,0.17799224,-0.0982628,0.8587290744241889,1.0
C22orf23,0.17798103,1.3882571,0.8587378720501059,1.0
OR3A2,0.17798103,0.31172174,0.8587378720501059,1.0
HRH1,0.17798103,1.3927156,0.8587378720501059,1.0
ZNF705E,0.17798103,2.0764458,0.8587378720501059,1.0
SRGAP1,0.17796983,0.9283741,0.8587466696935634,1.0
AC027796.1,0.17795862,1.6941081,0.8587554673545604,1.0
PCDHGA8,0.17793623,1.3357894,0.8587730627291689,1.0
ULBP3,0.17793623,0.4929728,0.8587730627291689,1.0
AC016595.1,0.17793623,1.3808029,0.8587730627291689,1.0
AC010327.5,0.17793623,1.2322274,0.8587730627291689,1.0
SLC9A5,0.17791381,0.4184216,0.8587906581739225,1.0
C17orf107,0.17791381,1.0927144,0.8587906581739225,1.0
TRGV5P,0.17789142,1.4711636,0.8588082536888129,1.0
IL18RAP,0.17789142,3.0641637,0.8588082536888129,1.0
AC020915.1,0.17789142,1.1626295,0.8588082536888129,1.0
AC010327.4,0.17789142,1.6973279,0.8588082536888129,1.0
AL354920.1,0.17788021,0.10513372,0.8588170514725566,1.0
DUSP8,0.177869,0.40762058,0.8588258492738313,1.0
EFCAB6,0.177869,0.70507497,0.8588258492738313,1.0
TFCP2L1,0.177869,0.39960188,0.8588258492738313,1.0
AC243965.2,0.177869,2.5363533,0.8588258492738313,1.0
AC005329.1,0.177869,0.22335626,0.8588258492738313,1.0
IGHV1-2,0.177869,0.8574055,0.8588258492738313,1.0
AL713852.1,0.177869,2.3780572,0.8588258492738313,1.0
AC009549.1,0.177869,2.4833581,0.8588258492738313,1.0
AZIN2,0.17784661,0.10625785,0.8588434449289695,1.0
AC064836.3,0.17784661,0.23647209,0.8588434449289695,1.0
ZNF91,0.17784661,-0.05088472,0.8588434449289695,1.0
AC048344.4,0.17784661,2.4653938,0.8588434449289695,1.0
APOBEC3A,0.17784661,1.6965357,0.8588434449289695,1.0
AC245884.9,0.17784661,2.5079994,0.8588434449289695,1.0
AC004877.1,0.17784661,2.540137,0.8588434449289695,1.0
DAGLA,0.1778242,0.23348188,0.8588610406542185,1.0
AC008696.2,0.1778242,1.254699,0.8588610406542185,1.0
C9orf163,0.1778242,0.3123431,0.8588610406542185,1.0
AC108066.2,0.1778242,1.2535701,0.8588610406542185,1.0
TBL1XR1-AS1,0.1778242,2.4420242,0.8588610406542185,1.0
AC009093.6,0.1778242,0.9347805,0.8588610406542185,1.0
AC107068.2,0.1778242,1.2485323,0.8588610406542185,1.0
AC092159.2,0.1778018,1.2517182,0.8588786364495701,1.0
ASAP1-IT2,0.1778018,0.16303562,0.8588786364495701,1.0
COBL,0.17777939,21.46085,0.8588962323150156,1.0
RAPGEF3,0.17777939,0.105705336,0.8588962323150156,1.0
MYOSLID,0.17777939,2.1573105,0.8588962323150156,1.0
LINC02801,0.17777939,1.3537005,0.8588962323150156,1.0
AC018797.3,0.17777939,20.71085,0.8588962323150156,1.0
AC009554.1,0.17777939,1.3031448,0.8588962323150156,1.0
AC080162.1,0.17777939,20.54141,0.8588962323150156,1.0
AL021878.2,0.17777939,0.86481506,0.8588962323150156,1.0
MIR663AHG,0.17777939,21.151188,0.8588962323150156,1.0
PCDH10,0.17777939,21.034395,0.8588962323150156,1.0
SEPTIN4,0.177757,1.9362319,0.8589138282505464,1.0
TGFBR3,0.177757,1.1646293,0.8589138282505464,1.0
FFAR4,0.17773458,0.6435153,0.8589314242561541,1.0
LINC02572,0.17773458,1.8311769,0.8589314242561541,1.0
GTF2IRD1,0.17771217,-0.15605134,0.8589490203318301,1.0
AC009318.2,0.17771217,0.36886597,0.8589490203318301,1.0
AC006538.3,0.17771217,0.67928517,0.8589490203318301,1.0
AC104958.2,0.17768978,0.7448518,0.8589666164775658,1.0
AL023803.1,0.17768978,0.980012,0.8589666164775658,1.0
AC087294.1,0.17766736,0.18308784,0.8589842126933527,1.0
IGKV1-5,0.17764497,0.22867844,0.8590018089791821,1.0
AL512408.1,0.17764497,0.29454365,0.8590018089791821,1.0
AC092115.3,0.17757775,0.18091854,0.8590545982568405,1.0
AC112482.2,0.17757775,0.40610754,0.8590545982568405,1.0
ATP6V1G2,0.17757775,0.22754566,0.8590545982568405,1.0
CHRM3-AS2,0.17755535,0.14573805,0.8590721948227549,1.0
AC010336.1,0.17755535,0.737416,0.8590721948227549,1.0
GPR161,0.17746574,0.3476609,0.8591425817863251,1.0
KCTD19,0.17744333,0.43813708,0.859160178702153,1.0
ADPGK-AS1,0.17742091,-0.2729653,0.8591777756879381,1.0
LY86-AS1,0.17742091,0.25265738,0.8591777756879381,1.0
NLRC4,0.1773761,0.023716541,0.8592129698693451,1.0
RNFT1-DT,0.1773313,0.19632366,0.8592481643304778,1.0
MYRF,0.1773089,0.21393059,0.8592657616659198,1.0
AC018553.1,0.1773089,0.14365509,0.8592657616659198,1.0
AP001107.2,0.1773089,0.22305049,0.8592657616659198,1.0
SNRK-AS1,0.1773089,-0.003518648,0.8592657616659198,1.0
AC000032.1,0.17728649,0.26232973,0.8592833590712676,1.0
LGR6,0.17728649,0.15002288,0.8592833590712676,1.0
EPB41L4A-AS1,0.17728649,-0.07986048,0.8592833590712676,1.0
AL392046.1,0.17724168,-0.004349104,0.8593185540916461,1.0
MIR210HG,0.17695042,-0.014276021,0.859547328534354,1.0
LINC01550,0.17692803,0.05046935,0.8595649270570299,1.0
ETV4,0.17688322,0.030588055,0.8596001243116539,1.0
NPB,0.17679359,-0.0223117,0.8596705196577513,1.0
CRTC3-AS1,0.17674878,-0.007928755,0.8597057177490879,1.0
CDH23,0.17672639,-0.07919435,0.8597233168992982,1.0
PLCG1-AS1,0.17656955,0.058753837,0.8598465129014219,1.0
ZNF48,0.17636791,-0.096381016,0.8600049127737653,1.0
TMEM241,0.17622228,-0.08734841,0.8601193161853237,1.0
UCN,0.17612146,-0.036269046,0.8601985202672071,1.0
TGFBR3L,0.17587501,-0.06493599,0.8603921361643584,1.0
NDST1,0.17586382,-0.17264919,0.8604009370864465,1.0
AL645939.5,0.17544933,-0.089432046,0.8607265833835879,1.0
NBPF9,0.1753373,0.054455474,0.8608145999638149,1.0
ARAP3,0.1752701,-0.071920864,0.860867410741849,1.0
LINC02785,0.17512447,0.04205827,0.8609818362282364,1.0
AC016355.1,0.17511326,0.07444878,0.8609906383096322,1.0
AC010654.1,0.17502365,0.02297663,0.861061055582309,1.0
USP45,0.17499004,0.02466471,0.8610874623443515,1.0
NALT1,0.17464277,-0.033347502,0.8613603413068671,1.0
LINC02193,0.17457555,-0.05273383,0.8614131585025366,1.0
ZNF630,0.17450835,-0.046262268,0.8614659763179568,1.0
NDRG2,0.17436272,-0.3156153,0.8615804170430212,1.0
ARF4-AS1,0.1742843,-0.061918557,0.8616420401756983,1.0
ARL15,0.17421709,0.023066772,0.8616948606740318,1.0
SLC4A8,0.17412746,0.0972133,0.8617652889672404,1.0
AC006333.2,0.17397064,-0.04853055,0.8618885411245831,1.0
ANKRD18B,0.1737914,0.06897696,0.8620294048505923,1.0
NT5M,0.17357856,-0.06419339,0.8621966862240258,1.0
CCN3,0.1732761,0.013093922,0.8624344124896738,1.0
KHDRBS2,0.17320888,0.026257617,0.8624872422414601,1.0
LCMT1-AS1,0.1727832,-0.031329967,0.8628218449425975,1.0
KDM4A,0.17252554,-0.096187174,0.8630243795901519,1.0
TRMT1,0.17209986,-0.05634922,0.8633590217703634,1.0
APOA1,0.17205505,-0.09645005,0.8633942486902279,1.0
AL355488.1,0.1717974,-0.10048453,0.8635968087478159,1.0
ZNF670,0.17152855,-0.05886594,0.8638081853237408,1.0
CLEC4E,0.17141652,-0.051850237,0.863896261774931,1.0
COL6A3,0.1713157,-0.045275643,0.8639755320270959,1.0
ARHGEF11,0.17106925,-0.12810043,0.8641693095170718,1.0
AC240274.1,0.17099084,-0.17124328,0.8642309677049952,1.0
ZNF619,0.17096844,0.014288165,0.8642485844819825,1.0
OASL,0.17084521,0.21456383,0.8643454779613948,1.0
KBTBD3,0.17065477,-0.021393772,0.8644952264413418,1.0
UBQLN1,0.17015067,-0.046973657,0.8648916429543967,1.0
CROT,0.17010586,-0.13492176,0.8649268816248089,1.0
SNAI3-AS1,0.1698258,-0.020130038,0.8651471293976142,1.0
C11orf95,0.16961296,-0.14766017,0.865314524711782,1.0
ST6GAL1,0.16961296,-0.09801627,0.865314524711782,1.0
ZNF570,0.16960177,-0.09886279,0.8653233351589417,1.0
LETM1,0.16951215,-0.046690755,0.8653938193387378,1.0
AL161891.1,0.16931051,-0.09180226,0.8655524126573906,1.0
WDR35,0.16832471,-0.04300824,0.8663278355950474,1.0
ZSCAN21,0.1683135,0.0792827,0.8663366479601681,1.0
HIBCH,0.16820149,-0.09871642,0.8664247725250558,1.0
CDK18,0.16767497,-0.19537458,0.8668389802044926,1.0
MPEG1,0.16620749,0.0058984784,0.8679936666055383,1.0
EBAG9,0.16598344,-0.07763388,0.8681699794501563,1.0
MAP3K12,0.16559136,-0.104244985,0.8684785427003363,1.0
ARMCX5-GPRASP2,0.16536732,0.14485411,0.8686548735554158,1.0
ZNF264,0.16532251,-0.13342063,0.8686901405106815,1.0
HECTD2,0.16522169,0.34113982,0.868769492115141,1.0
AC009065.4,0.16498645,-0.2287841,0.8689546509979474,1.0
EID3,0.16460557,-0.04016361,0.8692544472788899,1.0
TMEM129,0.16423589,-0.091807835,0.8695454439975459,1.0
AP001062.1,0.16417989,-0.24923046,0.8695895359517051,1.0
SHANK3,0.163743,-0.0038522906,0.8699334670993122,1.0
BCLAF3,0.1632725,-0.09388835,0.8703038820037601,1.0
AC048341.2,0.16298124,0.40410972,0.8705332007336986,1.0
JHY,0.16290283,-0.20239282,0.8705949422524941,1.0
RNASE1,0.16280201,0.36139765,0.8706743253640841,1.0
LRRC46,0.1626788,0.2441027,0.8707713509365413,1.0
ARMH4,0.16247715,0.32060358,0.8709301242498555,1.0
ZNF202,0.16239873,-0.18314157,0.8709918708324091,1.0
LINC00467,0.16237633,-0.32607362,0.8710095128575817,1.0
RAB43,0.1622531,-0.015923178,0.8711065451430339,1.0
SLC16A13,0.16211867,0.19610983,0.8712124007579041,1.0
CCDC188,0.16206266,0.69171876,0.8712565079450763,1.0
GPAT2,0.16196184,0.015272948,0.871335901890845,1.0
FOXO6,0.16192824,0.41996524,0.87136236682757,1.0
AC061958.1,0.16160338,0.4301024,0.8716182019698991,1.0
AC004893.3,0.16154736,0.30225137,0.8716623128354541,1.0
TSKS,0.16151376,0.21155019,0.8716887795463816,1.0
IL6R,0.16143534,-0.11731011,0.8717505357638402,1.0
AC005083.1,0.16142413,0.3136143,0.8717593581444475,1.0
AC008264.2,0.16140173,0.80543935,0.8717770029535217,1.0
GPX3,0.1612113,0.600596,0.8719269864059425,1.0
LOX,0.16118889,0.24001417,0.8719446318208238,1.0
AC080013.5,0.16118889,0.7116491,0.8719446318208238,1.0
FRMD6,0.16114408,0.5766843,0.8719799228417496,1.0
SV2B,0.16108806,0.27838582,0.8720240369762485,1.0
AC068491.3,0.16097605,0.79825586,0.8721122664392065,1.0
AC127496.5,0.16097605,0.22933118,0.8721122664392065,1.0
AC123777.1,0.16095364,0.87256354,0.8721299125227584,1.0
AC069287.2,0.16089763,0.4199163,0.872174028010015,1.0
AC087533.1,0.16088642,0.76306075,0.8721828511551794,1.0
TERC,0.16081922,0.19330174,0.8722357903600669,1.0
ADCY9,0.16080801,-0.3215611,0.8722446136165216,1.0
AC008875.1,0.1607968,0.072492465,0.8722534368888706,1.0
AC136297.1,0.16077441,1.0502855,0.8722710834812473,1.0
LINC01538,0.1607632,0.52284527,0.8722799068012728,1.0
EP300-AS1,0.16067359,0.677262,0.8723504939334253,1.0
AC018809.2,0.16067359,1.757663,0.8723504939334253,1.0
LDHAL6A,0.16065118,0.89246494,0.8723681408752987,1.0
PROC,0.16058397,0.57100534,0.8724210820819849,1.0
AC080023.1,0.16057277,0.6254005,0.8724299056719935,1.0
IGKV3-20,0.16049436,0.16614431,0.8724916712463993,1.0
AC012510.1,0.16048315,0.53119475,0.8725004949633508,1.0
SLC26A8,0.16047195,0.29713395,0.8725093186961653,1.0
TMEM88,0.16047195,0.78185886,0.8725093186961653,1.0
RNF213-AS1,0.16047195,0.37949374,0.8725093186961653,1.0
AC009060.1,0.16044953,0.42715544,0.8725269662093792,1.0
AL158163.2,0.16044953,0.31390148,0.8725269662093792,1.0
PCDH15,0.16043834,0.6708189,0.8725357899897763,1.0
AP003501.2,0.16042714,1.1716276,0.8725446137860322,1.0
DIAPH3-AS1,0.16042714,1.4584061,0.8725446137860322,1.0
RAPGEF4,0.16041593,1.787485,0.8725534375981457,1.0
AC026369.1,0.16040473,1.2850809,0.8725622614261158,1.0
SNTG2,0.16039354,1.1966692,0.8725710852699413,1.0
DNM3,0.16039354,0.14380747,0.8725710852699413,1.0
AC012557.2,0.16038233,0.6796925,0.8725799091296212,1.0
