"subtype","n","LS","mean_pct","pval","fdr","neglog10fdr"
"inv(16)",129,"LS_43",2.63925491290942,0.212966138138501,0.579741153821476,0.23676586947019
"inv(16)",129,"LS_44",0.781033942699291,0.588605733906332,1,0
"inv(16)",129,"LS_45",3.66079434799234,0.00232882734210047,0.017289778751958,1.76221056412449
"inv(16)",129,"LS_46",1.02427133415626,0.010069975219874,0.0575881004091488,1.23966724679447
"inv(16)",129,"LS_47",0.786059112053535,0.604208896729457,1,0
"inv(16)",129,"LS_48",1.02403150111408,0.747300126368314,1,0
"inv(16)",129,"LS_49",2.39160075786587,0.604146143698615,1,0
"Normal",296,"LS_1",4.76988984006333,0.000321300773157404,0.00302764190090631,2.51889549299535
"Normal",296,"LS_2",1.27494805184728,0.916231331674825,1,0
"Normal",296,"LS_3",3.30343205782744,0.855556217855383,1,0
"Normal",296,"LS_4",0.57896166295913,0.637154317695075,1,0
"Normal",296,"LS_5",2.23455906394857,0.467798271297739,0.996613708416921,0.00147314340529978
"Normal",296,"LS_6",3.4373105316415,0.000410191723132523,0.0037221100802766,2.42921078688775
"Normal",296,"LS_7",0.818194193310482,0.041030511089319,0.164794675686609,0.783056823933073
"Normal",296,"LS_8",2.87827674890563,0.357466265412118,0.858619951234988,0.0661990242998674
"Normal",296,"LS_9",0.608359246074824,0.997957138232042,1,0
"Normal",296,"LS_10",0.262638825277215,0.0386103270592323,0.156662184192259,0.805035822795116
"Normal",296,"LS_11",2.40984748997795,5.10338541539712e-09,1.087242979802e-07,6.96367338784115
"Normal",296,"LS_12",0.298447376602777,0.996981093939347,1,0
"Normal",296,"LS_13",1.43364208048818,0.0527871126944237,0.188800622045749,0.723996579155581
"Normal",296,"LS_14",2.87280706039938,3.67208749313302e-09,8.17874032561446e-08,7.08731358040714
"Normal",296,"LS_15",1.05729933121288,0.870071958755854,1,0
"Normal",296,"LS_16",0.134507830901005,0.999999986274764,1,0
"Normal",296,"LS_17",0.929628370200741,0.997589934139052,1,0
"Normal",296,"LS_18",0.858004586819674,0.832650273729334,1,0
"Normal",296,"LS_19",1.73165001048645,0.00312298479230018,0.0225038610033395,1.6477429632846
"Normal",296,"LS_20",2.11486573096263,5.81083868065596e-05,0.000694466086224737,3.15834895788185
