"subtype","n","LS","mean_pct","pval","fdr","neglog10fdr"
"CEBPA-mut",80,"LS_25",2.80004450187347,3.39078590354844e-40,6.64594037095494e-38,37.1774435596389
"CEBPA-mut",80,"LS_26",2.48587261732665,0.0062632055527681,0.0395996222045983,1.40230895738865
"CEBPA-mut",80,"LS_27",0.507992139288666,0.823479141681527,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_28",3.65867977348476,2.34225720746571e-10,7.65137354438797e-09,8.116260595016
"CEBPA-mut",80,"LS_29",1.5873737633072,0.988041809401578,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_30",3.93295975222757,0.367802613729201,0.78357948142308,0.105916944833253
"CEBPA-mut",80,"LS_31",1.35004698377613,0.0855640581079308,0.273303857577571,0.563354238366508
"CEBPA-mut",80,"LS_32",0.530650426630569,0.989371157738955,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_33",4.84700842607624,1.87733270808279e-20,1.83978605392113e-18,17.735232677536
"CEBPA-mut",80,"LS_34",0.790079335988756,0.872063950882,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_35",1.3186684447147,0.983881285035095,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_36",1.7715127545532,0.997027586812167,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_37",0.945192101634485,0.99716223343789,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_38",0.773986580765147,0.0941363965594532,0.288292714463325,0.540166332666788
"CEBPA-mut",80,"LS_39",1.8327495184264,0.0864532610704561,0.273303857577571,0.563354238366508
"CEBPA-mut",80,"LS_40",2.91589783027395,0.00479024233643919,0.03237543096352,1.48978444178844
"CEBPA-mut",80,"LS_41",0.942315219157729,0.94454503837115,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_42",2.12219378457031,0.00394357986169392,0.0276050590318574,1.55901131980866
"CEBPA-mut",80,"LS_43",2.89528102128788,0.322841907673634,0.738419194173479,0.131697022958193
"CEBPA-mut",80,"LS_44",0.188891932447994,0.518687453933144,0.997944950297996,0.000893415066548759
"CEBPA-mut",80,"LS_45",2.65638927870617,0.930632515135509,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_46",0.852726277988428,0.577028968704373,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_47",0.918212652959338,0.922863583572462,0.999999989059467,4.75141310398859e-09
"CEBPA-mut",80,"LS_48",1.02979456270359,0.0776008535165625,0.26223736705597,0.581305424202206
"CEBPA-mut",80,"LS_49",3.54159057183506,0.0100383061769827,0.0564900985269299,1.24802766779041
"WT1-mut",31,"LS_1",3.04455155217605,0.324000258667955,0.738419194173479,0.131697022958193
"WT1-mut",31,"LS_2",1.47092527159826,0.983389035579575,0.999999989059467,4.75141310398859e-09
"WT1-mut",31,"LS_3",2.81875178742756,0.998261374089697,0.999999989059467,4.75141310398859e-09
"WT1-mut",31,"LS_4",0.936825850773468,0.990101067126559,0.999999989059467,4.75141310398859e-09
"WT1-mut",31,"LS_5",1.6793835987724,0.542373149582337,0.999999989059467,4.75141310398859e-09
"WT1-mut",31,"LS_6",2.43816941182969,0.159737371937049,0.447264641423736,0.349435433688578
"WT1-mut",31,"LS_7",0.455986141427129,0.633994149776995,0.999999989059467,4.75141310398859e-09
"WT1-mut",31,"LS_8",1.62224069684491,0.0936766344527552,0.288292714463325,0.540166332666788
"WT1-mut",31,"LS_9",2.18408070710491,0.901103692198007,0.999999989059467,4.75141310398859e-09
