sample,LS_1,LS_2,LS_3,LS_4,LS_5,LS_6,LS_7,LS_8,LS_9,LS_10,LS_11,LS_12,LS_13,LS_14,LS_15,LS_16,LS_17,LS_18,LS_19,LS_20,LS_21,LS_22,LS_23,LS_24,LS_25,LS_26,LS_27,LS_28,LS_29,LS_30
TARGET.20.PADYMH.09A,0.0,0.0,0.0,0.1078075177664407,0.0,0.0,0.0,0.0,0.27099358426307746,0.0,0.0,0.0,0.0,0.0,0.0,0.2635717060184655,0.034131840927379885,0.0,0.0,0.007914835786362508,0.0,0.0,0.0,0.018858231811914664,0.0,0.29672228342635926,0.0,0.0,0.0,0.0
TARGET.20.PATILU.09A,0.0,0.07495311786159782,0.0,0.0,0.0,0.0,0.0,0.0898966037677948,0.11165538477415837,0.0,0.0,0.0,0.0,0.0,0.0,0.29162156324991273,0.0,0.0,0.006448002319496898,0.0,0.0,0.02348619912720053,0.03163263293195624,0.0,0.0020684194773292934,0.06884860980981783,0.0,0.0,0.29938946668073557,0.0
TARGET.20.PAVKEX.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14463668139325656,0.1122891045087548,0.0,0.0,0.0,0.0,0.0,0.15304735258686078,0.5900268615111277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAVKZH.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06603039821994541,0.32274710385539884,0.0,0.0,0.0,0.0,0.0,0.0,0.41452216637864053,0.0,0.0,0.008262870541080096,0.0,0.0,0.046050920891356824,0.0,0.0,0.0,0.043953943903102755,0.0,0.0,0.09843259621047558,0.0
TARGET.20.PAVLPL.09A,0.0,0.0,0.0,0.0,0.023066448075447235,0.0,0.0,0.03414573230302603,0.08117248127687067,0.0,0.0,0.0,0.0,0.0,0.07721077291201588,0.5096103431774412,0.0,0.0,0.003686584265221541,0.0,0.12852175744991193,0.0042418781363204195,0.0,0.0,0.0,0.138344002403745,0.0,0.0,0.0,0.0
TARGET.20.PARYEB.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016310605197467295,0.32907649746153134,0.0,0.0,0.0,0.0,0.0,0.17288275798175398,0.23668671928162277,0.0,0.0,0.0308677830563467,0.0,0.0,0.0007338556784340191,0.0,0.0,0.034341012693494315,0.1791007686493495,0.0,0.0,0.0,0.0
TARGET.20.PASNDA.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18463888823499763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7687243998087804,0.0,0.0,0.034432441697262735,0.0,0.0,0.012204270258959198,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAWXSL.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15889717448235233,0.1955291045601678,0.0,0.0,0.0,0.0,0.0,0.12461140273924229,0.45170063325715065,0.0,0.0,0.003483246191242532,0.06577843876984445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAWVCG.09A,0.0,0.0,0.01466203818397495,0.0,0.05968285610096172,0.0,0.0,0.06820207565069755,0.1629044586681216,0.0,0.0,0.0,0.0,0.0,0.13246191762307816,0.24275699890189414,0.0,0.0,0.039802288550392195,0.020639187515880623,0.0,0.0037036948404323613,0.0,0.0,0.0364992627941587,0.218685221170408,0.0,0.0,0.0,0.0
TARGET.20.PAVTWM.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07883044744824275,0.2621778161964994,0.0,0.0,0.0,0.0,0.0,0.16443553900339297,0.2787326782629639,0.0,0.0,0.0,0.0,0.0,0.0037558244348166255,0.0,0.0,0.0,0.21206769465408426,0.0,0.0,0.0,0.0
TARGET.20.PAUUZT.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007509452992863454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5577220896862437,0.0,0.0,0.0,0.0,0.1213325901585279,0.012931072039519848,0.0,0.0,0.0,0.3005047951228452,0.0,0.0,0.0,0.0
TARGET.20.PARVSF.09A,0.0,0.0,0.0,0.0,0.03155440078430987,0.0,0.0,0.08652695854780093,0.332231935649044,0.0,0.0,0.0,0.0,0.0,0.09388068638595494,0.29878495887050616,0.0,0.0,0.0,0.02890178722664374,0.0,0.005781828554945479,0.0,0.0,0.0,0.12233744398079477,0.0,0.0,0.0,0.0
TARGET.20.PAVHWT.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08524438514815352,0.11247285450399525,0.0,0.0,0.0,0.0,0.0,0.30524431627313736,0.2968382327750405,0.0,0.0,0.0,0.0,0.0,0.001742690437702958,0.0,0.0,0.0,0.1984575208619705,0.0,0.0,0.0,0.0
TARGET.20.PARUUB.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10597944347786703,0.05867923252913857,0.0,0.0,0.0,0.0,0.0,0.0,0.3125881792031961,0.0,0.0,0.00043152037209831355,0.038296302675944936,0.2933178308230223,0.015393202116849233,0.0,0.0,0.0,0.1275406493749021,0.0,0.0,0.04777363942698127,0.0
TARGET.20.PAWKLE.09A,0.0,0.0,0.0,0.0,0.18343277492756271,0.0,0.0,0.09089919899455508,0.18800518219460957,0.0,0.0,0.0,0.0,0.0,0.3865454572305228,0.0,0.0,0.0,0.0,0.14130068356435424,0.0,0.009816703088395716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAURPD.09A,0.0,0.0,0.0,0.015391429265287833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6283894176747344,0.0,0.0,0.005646688596078891,0.0,0.0,0.0,0.20157439437073427,0.0,0.1489980700931646,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAUUCG.09A,0.0,0.0,0.0,0.0,0.03920983035296392,0.0,0.0,0.09831351131350939,0.0,0.0,0.0,0.0,0.0,0.0,0.4761006742892071,0.25873001203613116,0.0,0.0,0.0012823687660616205,0.0,0.0,0.0,0.0,0.0,0.0,0.1263636032421268,0.0,0.0,0.0,0.0
TARGET.20.PARUNX.09A,0.0,0.41509707531876466,0.0,0.0,0.0,0.0,0.0,0.10403452724718502,0.015658645377590104,0.0,0.46087593719678727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004333814859672876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARGET.20.PARZVA.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019479988831103863,0.36115533792787446,0.0,0.0,0.0,0.0,0.0,0.0,0.35927012316719253,0.0,0.0,0.0,0.0,0.0,0.008953117409328852,0.022014611678982582,0.0,0.06378348635999405,0.0,0.0,0.0,0.16534333462552356,0.0
TARGET.20.PASMTB.09A,0.0,0.0,0.0,0.0,0.12618139682376758,0.0,0.0,0.05666237495406694,0.1256677558558106,0.0,0.0,0.0,0.0,0.0,0.19786036327737044,0.11994115540096106,0.0,0.0,0.05557399496804728,0.0,0.2879530070486895,0.0018259786411789982,0.0,0.0,0.0,0.028333973030107675,0.0,0.0,0.0,0.0
TARGET.20.PASDGX.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025466717373157685,0.08375780292621911,0.0,0.0,0.0,0.0,0.0,0.0,0.2940427835129068,0.0,0.0,0.0,0.0,0.028311569662377235,0.0,0.16423231608165845,0.0,0.22439953255706158,0.17978927788661922,0.0,0.0,0.0,0.0
TARGET.20.PAVDZK.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06038017479283312,0.0,0.0,0.0,0.0,0.0,0.0,0.20965243001492298,0.6725009225270946,0.0,0.0,0.026176205630528526,0.0,0.0,0.0,0.0,0.0,0.0,0.03129026703462073,0.0,0.0,0.0,0.0
TARGET.20.PATKPC.09A,0.0,0.0,0.0860827197316332,0.0,0.0,0.0,0.0,0.06173841475141837,0.39313102962523244,0.0,0.0,0.0,0.0,0.0,0.0,0.14178627710600655,0.0,0.0,0.0,0.03053080898222566,0.08213895136586374,0.024037642270754053,0.0,0.0,0.013276755293153742,0.16727740087371218,0.0,0.0,0.0,0.0
TARGET.20.PASPTW.09A,0.0,0.042763741806321906,0.0,0.0,0.0,0.0,0.0,0.0,0.01874938130737469,0.0,0.0,0.0,0.0,0.0,0.0,0.1384474722816576,0.0,0.0,0.0,0.0,0.27772005093436636,0.0,0.0,0.09254665760535481,0.0,0.4297726960649247,0.0,0.0,0.0,0.0
TARGET.20.PATMIK.09A,0.0,0.1684892378869647,0.0,0.0,0.0,0.0,0.0,0.0,0.17712257941136686,0.0,0.0,0.0,0.0,0.0,0.0,0.17447267916298076,0.052268153142832084,0.027344727240101,0.0,0.0574506543976715,0.06620779833773105,0.013816666142827182,0.0,0.04024608241016391,0.0,0.2225814218673609,0.0,0.0,0.0,0.0
TARGET.20.PANUTB.09A,0.0,0.7135314059528385,0.0,0.0,0.0,0.0,0.0,0.00300651145581674,0.172545394562065,0.0,0.0,0.0,0.0,0.0,0.0,0.10673375893884461,0.0,0.0,9.93944538053272e-05,0.0,0.0,0.004083534636629904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAXKWG.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051225965486807225,0.1655142229859908,0.0,0.0,0.0,0.0,0.0,0.0,0.4293342111751097,0.0,0.0,0.0,0.0,0.0,0.015777155213258485,0.0,0.0,0.0,0.0,0.0,0.0,0.3381484451388337,0.0
TARGET.20.PAWCIL.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029826752856581394,0.047818348678464496,0.0,0.0,0.0,0.0,0.0,0.04239280226202701,0.5148633083866746,0.0,0.0,0.02944464642150413,0.0,0.0,0.01833338671366588,0.0,0.0,0.0,0.24626816818063335,0.0,0.0,0.07105258650044907,0.0
TARGET.20.PANHYK.09A,0.0,0.10463219495106918,0.0,0.0,0.024243184615689677,0.0,0.0,0.0463187600203219,0.16658359662180133,0.0,0.0,0.0,0.0,0.0,0.10461321878243213,0.10301271752868331,0.0,0.0,0.03249241029027942,0.0,0.2250394298112572,0.0015149519995236824,0.0,0.0,0.0,0.19154953537894215,0.0,0.0,0.0,0.0
TARGET.20.PAXXND.09A,0.0,0.0,0.0,0.04712387020582881,0.0,0.0,0.0,0.048574193673272315,0.0,0.0,0.0,0.0,0.0,0.0,0.03354472854159992,0.8001690989221276,0.0,0.0,0.01651358878410582,0.0,0.0,0.0,0.0,0.0,0.0,0.05407451987306549,0.0,0.0,0.0,0.0
TARGET.20.PARCHJ.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1568445311238949,0.0,0.0,0.0,0.01869004914656728,0.0,0.0,0.0,0.0,0.00943781077110568,0.0,0.3130914883011342,0.15669500793328126,0.34524111272401664,0.0,0.0,0.0,0.0
TARGET.20.PATGVS.09A,0.0,0.0,0.0,0.27763636099180755,0.0,0.0,0.0,0.014130226803615845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5925130125078876,0.0,0.0,0.036460896406709485,0.0,0.0,0.00420156420128121,0.0,0.0,0.07505793908869836,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAXMKU.09A,0.0,0.0,0.0,0.0,0.0,0.016738001981960585,0.0,0.05646826992539775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307659470951489,0.0,0.0,0.0,0.0,0.31258214098457504,0.0002894821232118198,0.0027856887624114813,0.0,0.004382107344391519,0.29909483792656283,0.0,0.0,0.0,0.0
TARGET.20.PARKUY.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013908155594085777,0.02659870662148663,0.0,0.0,0.0,0.0,0.0,0.0,0.11621161757352809,0.0,0.0,0.0,0.0,0.4662443058070691,4.0128259282505886e-05,0.0,0.0,0.0,0.2860905456409722,0.0,0.0,0.09090654050357583,0.0
TARGET.20.PAVIRD.09A,0.0,0.0,0.0,0.0,0.10775190136583519,0.0,0.0,0.10383019264394555,0.22605892375590494,0.0,0.0,0.0,0.0,0.0,0.31608744912682535,0.13400733207426346,0.0,0.0,0.0,0.10253925894100382,0.0,0.009724942092221668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAERAH.09A,0.0,0.023187552834921462,0.0,0.0,0.0,0.0,0.0,0.00441720181647459,0.07942543588546523,0.0,0.0,0.0,0.0,0.0,0.013792378453026166,0.048695078888544484,0.08848546933453816,0.08459842667460012,0.0034587235271618198,0.0,0.4098676059690199,0.0,0.0,0.0,0.0,0.24407212661624803,0.0,0.0,0.0,0.0
TARGET.20.PAVMIY.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02880976316046096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4784364257065519,0.0,0.0,0.0,0.0,0.0,0.021693085243994912,0.06207899305530902,0.0,0.004773899663407622,0.0,0.0,0.0,0.40420783317027553,0.0
TARGET.20.PAYIPA.Sorted.leukemic.09A,0.0,0.0,0.025131620653111853,0.0,0.0,0.0,0.0,0.1324552965742052,0.006329406770687035,0.0,0.0,0.0,0.0,0.0,0.0,0.1750967028419605,0.003123092183086675,0.27875652641978704,0.0,0.0,0.06963246856418845,0.0,0.0,0.0,0.0,0.3094748859929731,0.0,0.0,0.0,0.0
TARGET.20.PARZHI.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0698781673972731,0.11851200226394874,0.0,0.0,0.0,0.0,0.0,0.0,0.34187166925631157,0.0,0.0,0.0,0.04033413714246483,0.0,0.1902253044455937,0.0,0.0,0.021191997526098662,0.097996774553204,0.0,0.0,0.11998994741510541,0.0
TARGET.20.PAUDNA.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243510319433018,0.06568264621702817,0.0,0.0,0.0,0.0,0.03387972446038063,0.0,0.4233698790592464,0.0,0.0,0.010062340022682201,0.0,0.0,0.0,0.22617747161705617,0.0,0.14311399512570042,0.0,0.0,0.0,0.07336291155460425,0.0
TARGET.20.PAKJSB.09A,0.0,0.0,0.052039514906500946,0.0,0.0,0.0,0.0,0.08343574818510666,0.15707740919564708,0.0,0.0,0.0,0.0,0.0,0.09249132694091257,0.35071809919763913,0.0,0.0,0.0,0.0,0.0,0.018457807876860823,0.0,0.0,0.0,0.24578009369733275,0.0,0.0,0.0,0.0
TARGET.20.PASICM.09A,0.0,0.5819538600324733,0.0,0.0,0.0,0.0,0.0,0.16003407800836966,0.008931019080785984,0.0,0.0,0.0,0.0,0.0,0.022051955614985116,0.09195209039383401,0.0,0.0,0.014390094945342232,0.12068690192420968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAVANT.09A,0.06606301658962385,0.0,0.0,0.0,0.14813845251939536,0.0,0.0,0.10666970645826161,0.29886749507698696,0.0,0.0,0.0,0.0,0.0,0.3235253254203277,0.05121061988047949,0.0,0.0,0.0,0.0,0.0,0.005525384054925054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARGET.20.PARTXH.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03621506598513651,0.06124481304536251,0.0,0.0,0.0,0.0,0.0,0.13669045384387532,0.17408222212296873,0.0,0.053806056155653946,0.0,0.0015157201302308328,0.11166106500530618,0.023148713586613346,0.0,0.0,0.0,0.40163589012485257,0.0,0.0,0.0,0.0
TARGET.20.PAVWRI.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06256504243710935,0.0029529699352827685,0.0,0.0,0.0,0.0,0.0,0.0,0.43404919594755337,0.0,0.0,0.01458507933187126,0.0,0.014703792997032096,0.029533003927090885,0.0,0.0,0.0,0.20196642043939925,0.0,0.0,0.23964449498466106,0.0
TARGET.20.PAVMED.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005042922784034294,0.06341234311753811,0.0,0.0,0.0,0.0,0.0,0.0,0.5546125435973729,0.0,0.0,0.0,0.0,0.0,0.003153345527668794,0.0,0.0,0.0,0.3737788449733859,0.0,0.0,0.0,0.0
TARGET.20.PAVSNL.09A,0.0,0.0,0.007513239717890863,0.0,0.0,0.0,0.0,0.021930518840190257,0.10779715203687298,0.0,0.0,0.0,0.0,0.0,0.14754620716082134,0.27119703364682707,0.0,0.0,0.00234432211188732,0.018998286231547246,0.07516503470425083,0.01549870707952729,0.0,0.0,0.0,0.33200949847018474,0.0,0.0,0.0,0.0
TARGET.20.PAKTGM.09A,0.0,0.0,0.0,0.0008413399742527575,0.0,0.0,0.0,0.033913268358138196,0.1419550620279896,0.0,0.0,0.0,0.0,0.0,0.0,0.587199654869449,0.0,0.0,0.0,0.0037626084171450526,0.0,0.002329282919535602,0.03985324198645593,0.0,0.006838845156580363,0.18330669629045346,0.0,0.0,0.0,0.0
TARGET.20.PANTIV.09A,0.0,0.0381813131823828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43426851254240223,0.0,0.0,0.0,0.0,0.0,0.07881721330698842,0.0,0.0,0.03499518002007117,0.03815559681416422,0.0,0.0,0.03562822354046081,0.0,0.25674918138203184,0.0,0.0,0.0,0.08320477921149849,0.0
TARGET.20.PAXAFN.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05565236695514166,0.427222720438854,0.0,0.0,0.0,0.0,0.0,0.014925589215278418,0.21634933034050596,0.0,0.0,0.04186316721936922,0.01767189358134102,0.0,0.11787901870861113,0.0,0.0,0.0,0.10843591354089875,0.0,0.0,0.0,0.0
TARGET.20.PAVCNG.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0402348958897262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6822741429731147,0.0,0.0,0.01782801982271894,0.0,0.0,0.07638321295719534,0.0,0.0,0.0,0.18327972835724482,0.0,0.0,0.0,0.0
TARGET.20.PAVHUI.09A,0.0,0.0,0.0,0.0,0.005854680736314055,0.0,0.0,0.03768596852774591,0.19586636895492288,0.0,0.0,0.0,0.0,0.0,0.05526771804495783,0.15940024788209403,0.0,0.0,0.0752871491874531,0.030781107864246385,0.0,0.02005533570792641,0.0,0.0,0.0,0.4198014230943393,0.0,0.0,0.0,0.0
TARGET.20.PAXJIH.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02014450645068477,0.24557852402189279,0.0,0.0,0.0,0.0,0.0,0.0,0.46561561199227686,0.0,0.0,0.0,0.0,0.05683073754929408,0.017070689622751982,0.0,0.0,0.0,0.0,0.0,0.0,0.1947599303630995,0.0
TARGET.20.PAXCCW.09A,0.0,0.0,0.0,0.0,0.15612722571927562,0.0,0.0,0.05744195623674046,0.20980529888548086,0.008315918298550112,0.0,0.0,0.0,0.0,0.0,0.41835573227769024,0.0,0.0,0.0,0.0,0.0735355514205159,0.01220994007364911,0.0,0.0,0.0,0.0,0.0,0.0,0.06420837708809769,0.0
TARGET.20.PAVMEH.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0782016146738728,0.11991055483781915,0.0,0.0,0.0,0.0,0.0,0.19919602559497102,0.49953282847841673,0.0,0.0,0.0,0.0,0.0,0.022188299254758605,0.0,0.0,0.0,0.08097067716016172,0.0,0.0,0.0,0.0
TARGET.20.PATHAE.09A,0.0,0.0,0.0,0.0,0.0072649298762988085,0.0,0.0,0.03165786029553435,0.3013191674026434,0.0,0.0,0.0,0.0,0.0,0.0,0.21168256550291045,0.0,0.0,0.0,0.0,0.0,0.004908379594851538,0.0,0.0,0.40563799365933584,0.0,0.03752910366842568,0.0,0.0,0.0
TARGET.20.PAWTKY.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08467324705234851,0.2824297713545724,0.0,0.0,0.0,0.0,0.0,0.19929983341214963,0.42277609933902843,0.0,0.0,0.0,0.0,0.0,0.01082104884190108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAWVGN.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02289620622654887,0.02805875391282639,0.0,0.0,0.0,0.0,0.0,0.02184326482390275,0.28218832190811494,0.0,0.0,0.0,0.011433291738250093,0.0,0.0,0.0,0.0,0.2747705793136806,0.3588095820766764,0.0,0.0,0.0,0.0
TARGET.20.PASUHK.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09569049020039372,0.13580696139951484,0.0,0.0,0.0,0.0,0.0,0.0,0.34092763673649445,0.0,0.0,0.0,0.012387199777806484,0.0008877928479582341,0.030332655099875146,0.033525388815491795,0.0,0.0,0.30477330777085043,0.0,0.0,0.04566856735161483,0.0
TARGET.20.PAWXPN.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19154186512118107,0.01643355592755438,0.0,0.0,0.0,0.0,0.0,0.4457957802056195,0.33852774508258,0.0,0.0,0.0021962915892665266,0.0,0.0,0.005504762073798546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAWKUR.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05032011766518182,0.10981628932685542,0.0,0.0,0.0,0.0,0.0,0.0,0.38005114699278875,0.0,0.0,0.0,0.0,0.0,0.006069794819216974,0.010588805768243894,0.0,0.0,0.06279280967357366,0.0,0.0,0.3803610357541396,0.0
TARGET.20.PAUMMR.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07422974286374893,0.20930535976099895,0.0,0.0,0.0,0.0,0.0,0.0,0.5328554947373499,0.0,0.0,0.06175631320209869,0.0,0.0,0.0026328268804320836,0.0,0.0,0.11922026255537135,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAWVLB.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12040872233634332,0.2207223783086685,0.0,0.0,0.0,0.0,0.0,0.20326654349806483,0.32984864263295927,0.0,0.0,0.0,0.07621181922701956,0.0,0.030552582101875714,0.0,0.0,0.0,0.01898931189506884,0.0,0.0,0.0,0.0
TARGET.20.PAWIAT.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06550355653686833,0.031094657127935663,0.0,0.0,0.0,0.023526716449929264,0.0,0.0,0.3972948289514493,0.0,0.0,0.0394233511345646,0.0,0.0,0.009448186270900135,0.0005272932868564039,0.0,0.0,0.12243037586572042,0.0,0.0,0.31075103437577606,0.0
TARGET.20.PAWPMA.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12922224896416531,0.21637768672074803,0.0,0.0,0.0,0.0,0.0,0.4355504473517325,0.2174552040035905,0.0,0.0,0.0,0.0,0.0,0.0013944129597636436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARGET.20.PARGKA.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035458156184418,0.20345169177951664,0.0,0.0,0.0,0.0,0.0,0.2593345529071056,0.41316517200820196,0.0,0.0,0.0,0.0,0.0,0.00042991514452645635,0.0,0.0,0.0,0.08816051197623136,0.0,0.0,0.0,0.0
TARGET.20.PAVPDN.09A,0.0,0.10888318451223249,0.0,0.0,0.0008293670685778822,0.0,0.0,0.03869206040905485,0.12592997451861476,0.0,0.0,0.0,0.0,0.0,0.2857036391652008,0.3219903395622833,0.0,0.0,0.09885736997067202,0.007846345698952909,0.0,0.003459061774791242,0.0,0.0,0.0,0.0078086573196196225,0.0,0.0,0.0,0.0
TARGET.20.PAYKGB.Unsorted.09A,0.0,0.14798921051329403,0.0,0.0,0.028277773044089398,0.0,0.0,0.0805866685433537,0.27452958802064414,0.0,0.0,0.0,0.0,0.0,0.048572327078161545,0.3612483828488501,0.0,0.0,0.0,0.0,0.02882176005945107,0.005550748649451424,0.0,0.0,0.0,0.016341026999018782,0.0,0.0,0.008082514243685819,0.0
TARGET.20.PANKBX.09A,0.0,0.0,0.09606724090461428,0.0,0.0,0.0,0.0,0.023042234623887943,0.08868201536713254,0.0,0.0,0.0,0.0,0.0,0.067731392605086,0.1385959989419278,0.0,0.0,0.005899962410489263,0.0,0.15647012715205086,0.02971161082828679,0.0,0.0,0.0,0.39377475626130454,0.0,0.0,0.0,2.4660905219987206e-05
TARGET.20.PAVGXF.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09443359863676072,0.0,0.0,0.0,0.0,0.0,0.10706619801178686,0.24518952288854332,0.0,0.0,0.0,0.021809719641013886,0.0,0.0,0.0,0.1503846309821396,0.0,0.3811163298397555,0.0,0.0,0.0,0.0
TARGET.20.PAVLLR.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030178417456724102,0.3661029948496166,0.0,0.0,0.0,0.0,0.0,0.009276365039514716,0.3192146079915307,0.0,0.0,0.0,0.0,0.019414036754432127,0.009516985953591382,0.0,0.0,0.0,0.05117589295087744,0.0,0.0,0.19512069900371276,0.0
TARGET.20.PAXKKE.09A,0.0,0.013347578738953127,0.0,0.0,0.0,0.0,0.0,0.026315166245520074,0.057183009300134174,0.0,0.0,0.0,0.0,0.0,0.1845415033171299,0.3433674325927893,0.0,0.19035476671820808,0.008195132950560775,0.0,0.0,0.00026564579008811294,0.0,0.0,0.0,0.17642976434661656,0.0,0.0,0.0,0.0
TARGET.20.PALHVV.09A,0.0,0.1993046281582955,0.0,0.0,0.0,0.0,0.0,0.0,0.19458967207325872,0.0,0.0,0.0,0.0,0.0,0.0,0.23884376662817575,0.011687226460689043,0.0,0.0,0.0,0.11117850251712663,0.002229950143905401,0.0,0.03910028185365263,0.0,0.20306597216489633,0.0,0.0,0.0,0.0
TARGET.20.PARHVK.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10521404746491998,0.1446021039624682,0.0,0.0,0.0,0.0,0.06806058403905563,0.0,0.23134433087170828,0.0,0.0,0.0,0.0,0.0,0.0,0.045452869429298264,0.0,0.0,0.22525297362896768,0.0,0.0,0.18007309060358184,0.0
TARGET.20.PAVDDA.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02347382286748522,0.21081838156388477,0.0,0.0,0.0,0.0,0.0,0.0,0.4662677177616724,0.0,0.0,0.0,0.02640120997065118,0.019686874151555577,0.000553657243070761,0.0,0.0,0.0,0.11470381358163075,0.0,0.0,0.1380945228600493,0.0
TARGET.20.PARNXZ.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12093021813394307,0.17520036300224254,0.0,0.0,0.0,0.0,0.0,0.23791312021476702,0.46595629864904736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAWGPM.09A,0.0,0.0,0.0,0.0,0.004555972916969458,0.0,0.0,0.014950188818575521,0.3311982150686485,0.0,0.0,0.0,0.0,0.0,0.03310719509323297,0.4610233892516029,0.0,0.0,0.0,0.0,0.09396361034187994,0.0027741227781195,0.0,0.0,0.0,0.0495704080201234,0.0,0.0,0.00885689771084784,0.0
TARGET.20.PAVPLL.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023588417836860144,0.29114580938390866,0.0,0.0,0.0,0.0,0.0,0.0,0.4338585707842529,0.0,0.0,0.0,0.0,0.07087397820904066,0.02115282602819116,0.01526431305932522,0.0,0.0,0.0,0.0,0.0,0.1441160846984213,0.0
TARGET.20.PAVIGB.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07720706150936771,0.09818302050292452,0.0,0.0,0.0,0.0,0.0,0.3537276052611099,0.44656678951125683,0.0,0.0,0.0,0.0,0.0,0.020158372065809324,0.0,0.0,0.0,0.0041571511495317156,0.0,0.0,0.0,0.0
