PAC,gene,log2FC,pval_adj,score
FPAC_1,CD63,0.13259539,1.770130796741229e-06,5.1886716
FPAC_1,NHP2,0.11473608,1.8844922794339637e-06,5.1767144
FPAC_1,TLE1,1.6907841,1.9138851320408743e-06,5.173597
FPAC_1,DUSP2,0.56375843,2.2540991569625264e-06,5.140963
FPAC_1,AGRN,1.6685767,2.2651052237754694e-06,5.1399913
FPAC_1,ZEB2,0.14969593,2.352032847374561e-06,5.1324005
FPAC_1,S100A10,0.20811704,2.398287526774562e-06,5.1284523
FPAC_1,GFI1,0.59524494,2.607111830013869e-06,5.1117477
FPAC_1,ERGIC3,0.10098198,2.7675560032789993e-06,5.0997233
FPAC_1,RBM4,0.262752,3.5541006380787037e-06,5.0496283
FPAC_1,CSNK2B,0.043650236,3.601336296851862e-06,5.0470495
FPAC_1,RPUSD3,0.3053056,3.739286763675096e-06,5.039523
FPAC_1,PIK3CB,0.56174463,3.8860581986631295e-06,5.031365
FPAC_1,FMC1,0.4229344,4.581003249302744e-06,4.9982777
FPAC_1,MRPL51,0.1490114,4.828491269006518e-06,4.9871707
FPAC_1,PLD1,0.6673944,4.832134692492911e-06,4.9869137
FPAC_1,SMDT1,0.09196606,5.061603883809888e-06,4.9774933
FPAC_1,ZDHHC24,0.2791954,6.352014508697372e-06,4.9306664
FPAC_1,LINC01645,2.413518,6.70072471450432e-06,4.9196076
FPAC_1,EIF3F,-0.010794533,7.074543775427516e-06,4.9086385
FPAC_1,COX8A,0.10279279,7.169080716882732e-06,4.905702
FPAC_1,OSBPL5,0.54197866,7.986945325330294e-06,4.883185
FPAC_1,PRRT4,2.0314956,9.103088003249979e-06,4.855519
FPAC_1,COX5B,0.06917614,9.613144220105626e-06,4.843886
FPAC_1,CA2,0.7870951,9.95200268855959e-06,4.8367233
FPAC_1,KCNQ1OT1,0.5490561,1.10301712322692e-05,4.8147473
FPAC_1,SF3B6,0.118699715,1.151420157539774e-05,4.805617
FPAC_1,UNCX,1.0808907,1.2780681382862135e-05,4.783387
FPAC_1,C4orf48,0.41968983,1.3393632552803867e-05,4.773367
FPAC_1,ARFGEF1,0.3497562,1.487502420143033e-05,4.751007
FPAC_1,IRAK3,0.33595136,1.5064627893976476e-05,4.748337
FPAC_1,AMPD2,0.3735443,1.5722553786103335e-05,4.739193
FPAC_1,COX6B1,0.06403599,1.7050766259519836e-05,4.721526
FPAC_1,MAZ,0.16092722,1.8016504130128174e-05,4.709833
FPAC_1,SSR2,0.048354324,1.8137539788557144e-05,4.7081976
FPAC_1,EPB41L4A-AS1,0.25925186,1.922634402543028e-05,4.695702
FPAC_1,TMX4,0.28465435,1.9606074728944842e-05,4.691649
FPAC_1,HIGD2A,0.05637152,1.9747775943144054e-05,4.6900134
FPAC_1,NDUFAF8,0.27793255,2.024236531917962e-05,4.6847324
FPAC_1,ERP29,0.032760896,2.3253159573492477e-05,4.6547866
FPAC_1,C15orf61,0.329496,2.5007175516161734e-05,4.638969
FPAC_1,GDI2,0.06069822,2.6751440194459383e-05,4.6240406
FPAC_1,AQP3,1.4780833,2.7530446783638548e-05,4.617763
FPAC_1,GMFG,0.060117733,2.7755176803981477e-05,4.6159673
FPAC_1,DNPH1,0.2753343,2.796455355362547e-05,4.6143527
FPAC_1,LMAN1,0.22270167,2.9655391226608794e-05,4.6014967
FPAC_1,RUVBL2,0.2009104,3.021974998275254e-05,4.597246
FPAC_1,UQCR11,0.14188825,3.059788606835186e-05,4.5944386
FPAC_1,SNRPF,0.22671852,3.1613413324660905e-05,4.586926
FPAC_1,MGMT,0.33132428,3.5678618959571856e-05,4.560251
FPAC_1,AL021155.5,0.5092743,3.6093549240849634e-05,4.5577335
FPAC_1,DMAC1,0.33122998,3.6093549240849634e-05,4.5576615
FPAC_1,ZNRD1,0.24213499,4.453135552263744e-05,4.509732
FPAC_1,CTSH,1.081403,4.4852681415499686e-05,4.508153
FPAC_1,DYNLL1,0.08927959,4.506118639055253e-05,4.5071154
FPAC_1,LTBP4,0.56249326,4.596327216048429e-05,4.502587
FPAC_1,TESC,0.3597809,4.714147060056656e-05,4.4967275
FPAC_1,AK5,0.69104,5.474624548505719e-05,4.463159
FPAC_1,NSA2,0.13567388,5.571910931616955e-05,4.4590135
FPAC_1,SEC11C,0.5098716,5.777764551680688e-05,4.4509115
FPAC_1,PABPC4,0.23003417,6.486043801932979e-05,4.4244237
FPAC_1,QSOX1,0.34676686,7.099351634499136e-05,4.4034986
FPAC_1,SYNGR1,0.17935018,7.28950662967978e-05,4.396971
FPAC_1,AK4,0.815479,7.880511156326213e-05,4.3792744
FPAC_1,HLA-B,0.14007778,8.771519978730021e-05,4.354077
FPAC_1,BIK,0.63425165,8.818344780251552e-05,4.3527446
FPAC_1,PIWIL4,0.8412539,8.818344780251552e-05,4.3526998
FPAC_1,CRACR2B,1.381231,9.423675305302559e-05,4.3373904
FPAC_1,SLC39A11,0.71315646,0.00011022692453632129,4.3009067
FPAC_1,ANKFY1,0.6777669,0.00011191848007018123,4.297478
FPAC_1,SERPINA1,1.2662386,0.00012343604958738272,4.274393
FPAC_1,TKT,0.013112151,0.00013708547637059394,4.249807
FPAC_1,TUBB4B,0.12876971,0.00013739846616831093,4.249139
FPAC_1,SLC7A5,0.53709877,0.0001376241268548323,4.2487187
FPAC_1,TMEM256,0.2086787,0.00014085606765755254,4.243305
FPAC_1,IFRD1,0.30485147,0.00014632750467699344,4.2342763
FPAC_1,ABHD14A,0.3990436,0.0001477695885110189,4.2318096
FPAC_1,SAP30,0.4396133,0.00015371026398022116,4.222256
FPAC_1,HAGHL,0.4151646,0.00016192107545268182,4.20952
FPAC_1,SPCS3,0.26519397,0.00016380106370012188,4.2067013
FPAC_1,GRB10,0.8720634,0.00017067564624811797,4.196613
FPAC_1,KCNE3,0.5541123,0.00018301056411338662,4.1798863
FPAC_1,EDEM3,0.3588246,0.00018411767971584098,4.1782537
FPAC_1,C9orf43,0.75750756,0.00018909624893766874,4.171919
FPAC_1,RAB13,0.24741139,0.0002025676374548738,4.1550665
FPAC_1,ATP6V0E1,0.108355716,0.00020539778439597673,4.1516848
FPAC_1,AGTPBP1,0.45586866,0.0002118121055170486,4.144018
FPAC_1,NPM3,0.47765663,0.0002513260206322419,4.1019306
FPAC_1,PYCR1,0.7204224,0.000251466226665599,4.10175
FPAC_1,ABCA1,0.9181311,0.00025388925199927554,4.0993233
FPAC_1,CCNA1,0.3839943,0.000275062020604986,4.079499
FPAC_1,SLC22A15,1.6714884,0.0003426034627948403,4.02395
FPAC_1,FAM245B,3.0250604,0.0003457906878315689,4.021461
FPAC_1,AP5B1,0.6360855,0.0003582273825454782,4.012616
FPAC_1,BAHCC1,0.22139925,0.0003715516587208392,4.003423
FPAC_1,MROH6,0.7020924,0.0004051348253576021,3.9815726
FPAC_1,EIF1AX,0.15519372,0.00040868513816110137,3.9793959
FPAC_1,IGF1R,0.93820995,0.00042121831784642984,3.971822
FPAC_1,ROMO1,0.29025048,0.0004296254308027087,3.96683
FPAC_1,MEGF6,0.47497752,0.00045601380039283395,3.95141
FPAC_1,MRC2,0.5099053,0.0004679631997249142,3.9445999
FPAC_1,TUFM,0.040230576,0.00048570629549340164,3.934954
FPAC_1,XPOT,0.40974638,0.0005201792115481567,3.9172912
FPAC_1,MT1X,0.877165,0.0005975657461295321,3.881335
FPAC_1,RNASEH2C,0.22502846,0.0006548436077662447,3.8576877
FPAC_1,IFITM2,0.10478393,0.0007194483303995268,3.8322673
FPAC_1,LTK,0.7637403,0.0007266787163274242,3.8295014
FPAC_1,GYPC,0.13993512,0.000733426260854147,3.8271244
FPAC_1,SNHG6,0.08165054,0.000753002986699333,3.8199196
FPAC_1,SERINC5,0.6788527,0.0007677694444563311,3.8149233
FPAC_1,CCDC57,0.30958468,0.0008317722187273562,3.7939818
FPAC_1,TRIB1,0.5168498,0.0008605574543775623,3.7847664
FPAC_1,TRIB3,1.0928861,0.000870464869980798,3.781715
FPAC_1,MRPL41,0.21388309,0.000870846488895632,3.7815475
FPAC_1,ZNF711,0.89671713,0.000870846488895632,3.7815042
FPAC_1,NIFK,0.22592759,0.0008811558069225537,3.778218
FPAC_1,CLEC5A,1.8706715,0.0008813833317226502,3.7781029
FPAC_1,PCBP3,1.2330108,0.0009389836267347472,3.761134
FPAC_1,NOP53,-0.0035379133,0.0009593586677258072,3.755203
FPAC_1,MGST3,0.14876781,0.0009635022077216314,3.754073
FPAC_1,IRS2,0.7103617,0.0010652967997170596,3.7273097
FPAC_1,XBP1,0.059954464,0.0010749740861746434,3.724674
FPAC_1,ATP5PO,0.02753107,0.0011220662084503747,3.7127779
FPAC_1,CIB1,0.1401421,0.0011478957797267301,3.70656
FPAC_1,GOLGA8B,0.55261827,0.001192104014913576,3.6965177
FPAC_1,RAC3,0.836385,0.0011932983080712525,3.6962125
FPAC_1,PDPN,3.3540556,0.0012063537595146624,3.6932957
FPAC_1,UBE2Q2,0.31196335,0.0012150846778463769,3.6913104
FPAC_1,AC097637.3,2.1874228,0.00125068697026991,3.683554
FPAC_1,UQCR10,0.12083083,0.0012658237095870574,3.6800826
FPAC_1,SLC24A3,1.0547293,0.0012823666584265768,3.6765676
FPAC_1,PFDN2,0.16768856,0.0012856920697610328,3.6758559
FPAC_1,VSTM1,0.754964,0.001381361777049788,3.6557205
FPAC_1,TCEAL3,0.5220548,0.0014251439118980176,3.6472032
FPAC_1,BANF1,0.054049958,0.0014877313067815526,3.6352785
FPAC_1,TPM4,0.10081131,0.0014877313067815526,3.63518
FPAC_1,ATP5MD,0.21885939,0.0014891921078878452,3.6348765
FPAC_1,BEND6,1.6758085,0.0015762535355418167,3.619241
FPAC_1,SMIM26,0.15454134,0.0015904006674882592,3.6166756
FPAC_1,ANXA8,3.3842163,0.0016087077174535514,3.6134582
FPAC_1,ARHGAP10,0.7196962,0.0016336106584042469,3.609021
FPAC_1,SNRPD1,0.11249913,0.0017357962957725472,3.592339
FPAC_1,AHCY,0.14508355,0.0017882944095597474,3.5839128
FPAC_1,PGLS,0.03252876,0.0018540029380962105,3.5739768
FPAC_1,ANAPC11,0.08771743,0.001895052612655556,3.5677872
FPAC_1,SLC27A5,0.53340364,0.0019487735097739607,3.5599995
FPAC_1,NCOA4,0.119534075,0.00195986140071639,3.558358
FPAC_1,GDF11,0.6852609,0.002023593809470955,3.5494368
FPAC_1,PKD1,0.4190373,0.0020655392804240415,3.543476
FPAC_1,C1orf162,0.264857,0.0020860350703508952,3.54067
FPAC_1,BNIP3,0.49761072,0.002166419828418107,3.529874
FPAC_1,COQ7,0.52362686,0.002174794022666484,3.5287004
FPAC_1,PEBP1,0.016950313,0.002351768901450829,3.5064256
FPAC_1,TMEM216,0.5397015,0.0023697133081382786,3.5041502
FPAC_1,CNIH4,0.4966028,0.002696884149643525,3.4669306
FPAC_1,NAA80,0.45101827,0.002881727888802427,3.4479837
FPAC_1,ADAMTS1,3.092168,0.00308723042636796,3.4274147
FPAC_1,UQCRFS1,0.061638232,0.0031677117720244567,3.4198258
FPAC_1,MATN4,2.2665482,0.003315118094888259,3.4064944
FPAC_1,DLK1,2.5801895,0.003374433269570309,3.4013484
FPAC_1,POLR2F,0.23037845,0.0034718306367255525,3.393009
FPAC_1,POLR2A,0.13264148,0.0034753255226805933,3.392683
FPAC_1,MICALL2,0.56359047,0.003596669955709854,3.3827155
FPAC_1,SNHG17,0.35415086,0.003633710962527296,3.3797493
FPAC_1,ABCB10,0.5937862,0.003870985202422843,3.3608608
FPAC_1,STK26,0.22735891,0.003880005251553718,3.360067
FPAC_1,CTSC,0.12440589,0.003968799496635771,3.353257
FPAC_1,NOP56,0.18925366,0.003989540348771957,3.351663
FPAC_1,FRMD3,2.3066773,0.004154724951287927,3.3397088
FPAC_1,CRELD2,0.5084693,0.004290673252135696,3.3300507
FPAC_1,CLN6,0.37997293,0.0045722269671219645,3.3108003
FPAC_1,CYB5A,0.44109398,0.004867226213700415,3.291801
FPAC_1,CDCA7L,0.24561024,0.004937109073418798,3.2873368
FPAC_1,ADA2,0.59372836,0.0050866452074178345,3.2783382
FPAC_1,SLC39A4,0.32707062,0.00523526992262241,3.2695801
FPAC_1,FBLN1,2.3514545,0.005288420124340537,3.2664194
FPAC_1,FAAP20,0.15918142,0.005312495466352525,3.2650828
FPAC_1,COX7A2,0.077447675,0.005355910213363837,3.2625756
FPAC_1,MRPS33,0.2768101,0.005632112512707434,3.2472887
FPAC_1,GABRE,4.0822306,0.005828786502340465,3.2369535
FPAC_1,FRMD4A,1.2349789,0.006334183838486209,3.2114806
FPAC_1,AC087239.1,0.45633298,0.006551059976104732,3.2012393
FPAC_1,AIF1L,0.71867645,0.00657286660528825,3.200181
FPAC_1,GNG5,0.04658073,0.006613394492473883,3.1983585
FPAC_1,EMILIN1,0.8130384,0.0066348494849467156,3.197273
FPAC_1,AR,1.0657198,0.006755889115647279,3.191411
FPAC_1,NECTIN1,0.8685914,0.006849104878216831,3.187186
FPAC_1,ZNHIT1,0.13442032,0.006918651018140129,3.1838593
FPAC_1,MT1F,0.78657967,0.006970431202173459,3.1814988
FPAC_1,SMCHD1,0.16273612,0.007106689747939876,3.1753824
FPAC_1,RALGPS2,0.53209865,0.007388367441412507,3.1632292
FPAC_1,ZCWPW2,0.691646,0.0074972874169487325,3.1585631
FPAC_1,PRKCSH,0.11371647,0.007679183493348839,3.1511655
FPAC_1,SPATC1L,0.2721868,0.007961296264580666,3.1398554
FPAC_1,DNAAF3,1.2653393,0.008018576316194386,3.1375022
FPAC_1,PLAAT3,0.7571229,0.008154965737848312,3.1320498
FPAC_1,CDK4,0.12069165,0.008266593389318433,3.1276019
FPAC_1,MIF4GD,0.25374493,0.008714895083539344,3.110479
FPAC_1,ZNF428,0.114462875,0.008849944683682855,3.105632
FPAC_1,ANO7,1.5430225,0.00893634983486916,3.1024551
FPAC_1,AEBP1,0.58750695,0.009360404216561745,3.0877466
FPAC_1,RAB5B,0.3695339,0.009429544930551278,3.085105
FPAC_1,ATP6V0C,0.0012935111,0.00962564724165433,3.0783727
FPAC_1,DDX21,0.1569339,0.00987262711646873,3.0701244
FPAC_1,SURF2,0.4731142,0.010044518406631208,3.064648
FPAC_1,EXOSC5,0.18887208,0.010051613797460758,3.0643864
FPAC_1,INSR,0.5160779,0.010487807501701528,3.050596
FPAC_1,SNHG16,0.1454949,0.010490902975467871,3.050457
FPAC_1,MESD,0.27460134,0.01058186960672716,3.047712
FPAC_1,GALNT3,0.83863455,0.01060808180021211,3.0467508
FPAC_1,CYSTM1,0.48128235,0.010896426405265721,3.037586
FPAC_1,CDK2AP2,0.22941904,0.010947633602753587,3.0361223
FPAC_1,GMCL1,0.36522695,0.011172197758369253,3.02939
FPAC_1,COCH,1.2522469,0.011190271844109834,3.028804
FPAC_1,SSR3,0.14377497,0.01125953258377023,3.026584
FPAC_1,TCF25,0.120711416,0.01138170500280566,3.0231183
FPAC_1,EPHX1,0.66459954,0.01162570751297494,3.0161393
FPAC_1,SEC61A1,0.22501929,0.01196210016177108,3.0061703
FPAC_1,SELENOS,0.39457256,0.01231574847095886,2.996545
FPAC_1,FAN1,0.5343013,0.013049837012501607,2.9778898
FPAC_1,CNPY3,0.04255493,0.013136996503629062,2.9756472
FPAC_1,PDCD5,0.16267712,0.013317686891969103,2.9709005
FPAC_1,ISOC2,0.21662198,0.01351864903257002,2.965995
FPAC_1,POLR2H,0.25422505,0.013631809831730094,2.9631784
FPAC_1,FGF13,2.5108325,0.013780958124092878,2.9595754
FPAC_1,SLC9A3-AS1,1.4623427,0.014488102082123299,2.9429607
FPAC_1,NDUFB7,0.10630264,0.014647117464808837,2.9390752
FPAC_1,ATP5ME,0.3132945,0.01494148708236489,2.9323473
FPAC_1,TOM1,0.354187,0.015548931862843632,2.9189398
FPAC_1,SRSF7,0.02740059,0.015705624633410093,2.915661
FPAC_1,WWC2,1.2569838,0.01596102105669526,2.9101188
FPAC_1,ANKRD35,1.9374242,0.01687659293754665,2.8912244
FPAC_1,SHMT2,0.20149763,0.01700716482116511,2.88865
FPAC_1,MRPL21,0.1935639,0.017559569801509398,2.8776207
FPAC_1,CLNS1A,0.06712742,0.01784736573123449,2.8720832
FPAC_1,ADGRG3,0.65447235,0.01831702218627399,2.8631053
FPAC_1,AC011446.2,0.61246127,0.018535107293874267,2.8591
FPAC_1,DENND3,0.26389873,0.018737659712126965,2.855195
FPAC_1,LMO4,0.623554,0.018891161748552744,2.8523498
FPAC_1,MTCL1,2.067743,0.01940760432262093,2.843209
FPAC_1,RPP25L,0.33058357,0.019558028808995268,2.840545
FPAC_1,KHDRBS3,1.1205368,0.02021053481946351,2.829148
FPAC_1,SELENOP,0.2595808,0.02083934491162845,2.818415
FPAC_1,MRPS26,0.18745531,0.021350132411616287,2.80982
FPAC_1,RPAIN,0.1817577,0.02143569087220725,2.8084311
FPAC_1,BOP1,0.28107834,0.021553033091198107,2.806622
FPAC_1,AOAH,0.43889818,0.02212875578804035,2.797103
FPAC_1,AC096667.1,0.78634316,0.022207953065146127,2.7958472
FPAC_1,TDRD9,2.2808273,0.022451519419993186,2.792066
FPAC_1,MDH2,0.016026244,0.02251399279440146,2.7909255
FPAC_1,FAH,0.2455727,0.023385211531027388,2.7777884
FPAC_1,KCNK5,1.1777726,0.023918037326610794,2.7695954
FPAC_1,SEC31B,0.5330539,0.024257772651439306,2.76449
FPAC_1,AC004687.1,0.14315242,0.025693068950956244,2.7441032
FPAC_1,NIBAN1,0.37937844,0.02580821025991676,2.7424316
FPAC_1,CPT1B,0.52158034,0.025903411176252972,2.7411206
FPAC_1,SH3KBP1,0.17854483,0.026130845489269333,2.7381454
FPAC_1,DCXR,0.11040204,0.02659092122275507,2.7317898
FPAC_1,QARS,0.1359282,0.027010185106225635,2.7259696
FPAC_1,CLMN,0.7589809,0.02800706611041263,2.7127624
FPAC_1,TMPRSS9,0.8571496,0.028476718532104935,2.7066355
FPAC_1,RNASEH2B,0.075125225,0.02867479543232228,2.7042315
FPAC_1,TMEM126A,0.2678325,0.02876690665941654,2.703013
FPAC_1,APMAP,0.25857148,0.02919575633535637,2.6975935
FPAC_1,SRPRB,0.31959578,0.02919575633535637,2.6975815
FPAC_1,RGS3,0.6025459,0.029386246595005446,2.695161
FPAC_1,DOCK5,0.3703487,0.029917199968806974,2.6887815
FPAC_1,PRICKLE1,0.6643169,0.030545602313224757,2.6811717
FPAC_1,USP48,0.17945783,0.031552771755911924,2.6691754
FPAC_1,TMED3,0.17010759,0.03182383197309369,2.6660464
FPAC_1,UBE2S,0.06921587,0.03205244735637607,2.6632311
FPAC_1,IFRD2,0.24076562,0.032156647443707144,2.661884
FPAC_1,SLC25A42,0.8117619,0.032686925257746004,2.655711
FPAC_1,TRERF1,0.5953699,0.03343587527745715,2.6473985
FPAC_1,CNTROB,0.4814334,0.03383357740453527,2.6433468
FPAC_1,CTDP1,0.30839255,0.03395008716691091,2.6420298
FPAC_1,PSMA7,0.0057324506,0.03468672470068899,2.633934
FPAC_1,SERBP1,-0.013720939,0.03479466035706078,2.6327767
FPAC_1,NPDC1,0.19931677,0.03507401492500097,2.6299062
FPAC_1,B4GALT5,0.5774369,0.03514588870252946,2.629057
FPAC_1,BMX,1.2162516,0.03521561521187361,2.628332
FPAC_1,DOC2B,2.313597,0.03531857297965653,2.6270835
FPAC_1,BDH1,0.4833567,0.036138120213936316,2.6180937
FPAC_1,PPP1R16A,0.5819933,0.03615693250678927,2.6178143
FPAC_1,BTBD2,0.30978295,0.03753111223513663,2.604088
FPAC_1,PLTP,0.32639354,0.03801348414950421,2.5992994
FPAC_1,OST4,0.04936428,0.0384972549473244,2.5944958
FPAC_1,LAMC1,1.8607882,0.03915397994674204,2.5878577
FPAC_1,ATP5PD,0.06362398,0.03932517693435166,2.5862012
FPAC_1,ARF4,0.15856741,0.040142801740027496,2.5786915
FPAC_1,IRX5,1.8945572,0.040461150868871434,2.5757568
FPAC_1,BCL2L10,1.3023082,0.0416757136366981,2.5645902
FPAC_1,OSM,0.5412699,0.04203378243108592,2.561364
FPAC_1,CLDN10,0.9021536,0.04233711912486669,2.5585575
FPAC_1,ATXN1,0.8589583,0.042804878674911666,2.55453
FPAC_1,MFSD3,0.41008836,0.04283682383740429,2.554219
FPAC_1,ATP6V1F,0.04718086,0.043522223368032686,2.5481744
FPAC_1,MICOS10,0.12398699,0.04391018234462728,2.5445518
FPAC_1,ORAI3,0.13203883,0.04433489486899764,2.5409443
FPAC_1,FUOM,0.32326669,0.04557315901752316,2.5306299
FPAC_1,JTB,0.029292323,0.04637685547667811,2.52408
FPAC_1,ZNF692,0.3538959,0.0470310000786339,2.5186381
FPAC_1,IMPDH2,0.027001146,0.04717424828088606,2.517442
FPAC_1,MARCKSL1,0.15653144,0.048235920474551476,2.5087903
FPAC_1,NFAM1,1.550763,0.048653357128514346,2.5053844
FPAC_1,TRIM14,0.38633755,0.04876684147456063,2.5044575
FPAC_1,LINC02610,1.5810477,0.04994847027837911,2.4955125
FPAC_1,PNP,0.18552448,0.05247989269416313,2.4760618
FPAC_1,CERS6,0.21809828,0.05326067365859408,2.470409
FPAC_1,ATP11A,0.51997644,0.05376944675949941,2.4667625
FPAC_1,SIRPB2,0.6069286,0.05453400644367598,2.46118
FPAC_1,SIX3,1.0229003,0.05474650179159763,2.4596865
FPAC_1,CPVL,0.3116258,0.056096108295088154,2.4503634
FPAC_1,AC093390.2,2.035795,0.05646048162142429,2.447928
FPAC_1,PLXNB1,0.9753194,0.05914409098371245,2.4300065
FPAC_1,NXT1,0.25590664,0.06121883884977899,2.4166512
FPAC_1,ERN1,0.44123784,0.06217453797467769,2.410538
FPAC_1,FAM201A,3.2240546,0.06256989255615784,2.4079006
FPAC_1,DEFB1,1.5118403,0.06344755118021567,2.4019368
FPAC_1,ARID1B,0.09800864,0.0634533057043271,2.4018517
FPAC_1,MDFI,0.54586095,0.06512447407013772,2.3911276
FPAC_1,CYHR1,0.25577965,0.0661403889356826,2.384814
FPAC_1,ANKRD28,0.07614289,0.06724081426564389,2.3780594
FPAC_1,RTN4R,0.5367593,0.06834945008800328,2.3713973
FPAC_1,NDUFS3,0.09700675,0.06881713774912049,2.3687198
FPAC_1,SLC17A9,0.15122408,0.0693797544249398,2.3654456
FPAC_1,WAKMAR2,0.6831125,0.06963971218309649,2.3637996
FPAC_1,SPRY2,0.48411423,0.0697471623757029,2.363176
FPAC_1,MARVELD1,0.3406703,0.07133754892271,2.35366
FPAC_1,SPIN4,0.58733374,0.07222146054633095,2.348713
FPAC_1,ANKRD36,0.22865453,0.07260575545978967,2.346527
FPAC_1,DHRS11,0.5070073,0.07292362925129599,2.344742
FPAC_1,B4GALT2,0.89811903,0.07586766539487225,2.3285325
FPAC_1,KRT8,0.3952678,0.076031493871943,2.3275669
FPAC_1,UBB,0.01184103,0.07611429486212318,2.3269494
FPAC_1,SORD,0.27859643,0.08070992047500894,2.3028774
FPAC_1,KLHL15,0.5112581,0.08078613189936323,2.3023632
FPAC_1,SMCO4,0.8006758,0.08088543959952743,2.3017933
FPAC_1,VEGFA,0.921643,0.08104342130130186,2.3009503
FPAC_1,RGS18,0.38271052,0.08222473495279649,2.2947862
FPAC_1,GABPB1-AS1,0.16297618,0.08428352395528994,2.2845852
FPAC_1,MACROD1,0.35954127,0.08434177231978117,2.2842355
FPAC_1,SLC35C2,0.25733232,0.08593624500024842,2.2761517
FPAC_1,C9orf16,0.012896273,0.08656870804033946,2.2730286
FPAC_1,MRPL11,0.13025583,0.08684117125109227,2.2715485
FPAC_1,ORMDL1,0.2021724,0.08737540027213266,2.2687542
FPAC_1,REEP6,0.68647116,0.08777494690163423,2.2666402
FPAC_1,RPN1,0.05187682,0.08997881881950856,2.2563915
FPAC_1,TMEM219,0.027385293,0.09036397864243538,2.2545393
FPAC_1,DUT,0.014514868,0.09048295946674287,2.2538753
FPAC_1,MICOS13,0.14015247,0.09070100102398417,2.2527392
FPAC_1,SLC26A2,0.5095135,0.09092137071394203,2.2517002
FPAC_1,REEP5,0.36963573,0.09629045752088648,2.2275743
FPAC_1,DOC2A,1.316376,0.09833119148019305,2.2184708
FPAC_1,CLCN7,0.22339472,0.09859704360741701,2.2173138
FPAC_1,CARD9,0.2944165,0.10025264555178964,2.2100792
FPAC_1,F13A1,0.5024993,0.10154867187345355,2.204688
FPAC_1,EIF3E,-0.044051804,0.10295347942575714,2.1984072
FPAC_1,NOB1,0.16107115,0.10330090859868135,2.196927
FPAC_1,UAP1,0.50830585,0.1053397553219321,2.1886654
FPAC_1,ACY1,0.34277213,0.10664354803318314,2.1832907
FPAC_1,PIR,1.233611,0.10814814217783547,2.1767766
FPAC_1,GRTP1-AS1,2.0820026,0.10905162558139747,2.172776
FPAC_1,VPS28,0.01531596,0.10939617876399231,2.1714215
FPAC_1,DNAJB11,0.2563372,0.10970874883553054,2.1701326
FPAC_1,GAS6-AS1,0.44248948,0.11039338420764941,2.1672966
FPAC_1,NISCH,0.29599932,0.11053142286376756,2.1664832
FPAC_1,SCAND1,0.010685262,0.11055166837401464,2.1663578
FPAC_1,LAGE3,0.12785995,0.1113336030516053,2.163402
FPAC_1,TMCO3,0.20132425,0.11361621532414773,2.1547635
FPAC_1,ATP2B1-AS1,0.1844585,0.11648295114614947,2.1439557
FPAC_1,LARP1B,0.3956012,0.11651862956016291,2.143751
FPAC_1,MRPL24,0.19207627,0.11653059144369748,2.143633
FPAC_1,NCLN,0.25782394,0.11683347419243878,2.1424353
FPAC_1,NBPF19,0.41942498,0.11691535456963692,2.1421018
FPAC_1,COX7B,0.12520334,0.11829443621159194,2.1367152
FPAC_1,CHD7,0.6588627,0.12089604947634451,2.1271827
FPAC_1,PSTPIP1,0.43419474,0.12095097674149557,2.1268404
FPAC_1,POLR2I,0.211839,0.12113667283263836,2.1261168
FPAC_1,MEG8,3.7969265,0.121606553286601,2.124399
FPAC_1,MTHFD2,0.29761085,0.12364074354899283,2.1166995
FPAC_1,LRRC75A,1.158727,0.12428973259670867,2.1142654
FPAC_1,ADAMTS2,1.6186534,0.12625100283859156,2.1070786
FPAC_1,SH3PXD2A,0.53837794,0.12808201935780136,2.100919
FPAC_1,HSD17B11,0.06349554,0.13111100738207987,2.090343
FPAC_1,SLC1A4,0.48309338,0.1328177054082319,2.0845318
FPAC_1,AK2,0.06849134,0.13293722003853803,2.084004
FPAC_1,C19orf48,0.10769643,0.13312962712975973,2.0833595
FPAC_1,TLR2,0.3668526,0.13336640492820728,2.082473
FPAC_1,HSPA4L,2.0827444,0.13461694775766234,2.078067
FPAC_1,AC139493.2,3.0076535,0.1346839380145491,2.0778098
FPAC_1,SND1-IT1,0.98329127,0.13697523646628387,2.070091
FPAC_1,PHB,0.07603402,0.1378197010441957,2.0674357
FPAC_1,GNLY,0.06738111,0.1378197010441957,2.067352
FPAC_1,MLLT1,0.38669965,0.13918724244402667,2.0628085
FPAC_1,ATP5MF,0.06701997,0.1411323916737769,2.0563917
FPAC_1,PSENEN,0.19727096,0.1438696585182957,2.0478086
FPAC_1,CHST13,0.37956128,0.14689559586272163,2.0381026
FPAC_1,PIEZO1,0.13720798,0.14867618860660667,2.0325007
FPAC_1,EEF1A1,0.04458767,0.14874515045926942,2.0321465
FPAC_1,DNM1,0.5785258,0.15102321337137248,2.025317
FPAC_1,LOXL4,2.3611734,0.1515264084448875,2.0237217
FPAC_1,LINC01833,1.5980157,0.15297480496709406,2.0192068
FPAC_1,HES6,0.53883326,0.15300103915325255,2.019081
FPAC_1,ILF2,0.04022333,0.1547780179979547,2.0135987
FPAC_1,NCBP3,0.24140133,0.15756322766320394,2.005032
FPAC_1,RAB40C,0.44040304,0.1575693348173467,2.0049078
FPAC_1,NAA38,0.115760155,0.1585591976305884,2.002003
