bin,x,y,n_cells
4351,6.4945,13.5655,13
4352,6.4945,14.1656,14
4353,6.4945,14.7658,18
4354,6.4945,15.3659,30
4355,6.4945,15.9660,41
4356,6.4945,16.5662,40
4357,6.4945,17.1663,52
4358,6.4945,17.7664,54
4359,6.4945,18.3666,53
4360,6.4945,18.9667,29
4361,6.4945,19.5668,4
4362,6.4945,20.1670,1
4363,6.4945,21.3672,14
4364,6.4945,21.9674,32
4365,6.4945,22.5675,51
4366,6.4945,23.1676,49
4367,6.4945,23.7678,9
4368,6.4945,30.3692,2
4369,6.4945,30.9693,6
4370,6.4945,31.5695,51
4371,6.4945,32.1696,72
4372,6.4945,32.7697,61
4373,6.4945,33.3699,40
4374,6.4945,33.9700,24
4375,6.4945,34.5701,11
4376,7.0785,-23.0426,1
4377,7.0785,-22.4424,18
4378,7.0785,-21.8423,36
4379,7.0785,-21.2422,18
4380,7.0785,-20.6420,16
4381,7.0785,-20.0419,17
4382,7.0785,-19.4418,29
4383,7.0785,-18.8416,15
4384,7.0785,-18.2415,32
4385,7.0785,-17.6414,24
4386,7.0785,-17.0412,14
4387,7.0785,-16.4411,9
4388,7.0785,-15.8410,6
4389,7.0785,-15.2408,3
4390,7.0785,-14.6407,2
4391,7.0785,-14.0406,7
4392,7.0785,-13.4404,3
4393,7.0785,-12.8403,2
4394,7.0785,-11.6400,1
4395,7.0785,-9.8396,3
4396,7.0785,-9.2395,3
4397,7.0785,-8.6394,7
4398,7.0785,-8.0393,19
4399,7.0785,-7.4391,15
4400,7.0785,-6.8390,27
4401,7.0785,-6.2389,27
4402,7.0785,-5.6387,55
4403,7.0785,-5.0386,57
4404,7.0785,-4.4385,40
4405,7.0785,-3.8383,48
4406,7.0785,-3.2382,48
4407,7.0785,-2.6381,50
4408,7.0785,-2.0379,27
4409,7.0785,-1.4378,30
4410,7.0785,-0.8377,23
4411,7.0785,-0.2375,27
4412,7.0785,0.3626,24
4413,7.0785,0.9627,12
4414,7.0785,1.5629,12
4415,7.0785,2.1630,3
4416,7.0785,2.7631,5
4417,7.0785,3.3633,7
4418,7.0785,3.9634,10
4419,7.0785,4.5635,10
4420,7.0785,5.1637,7
4421,7.0785,5.7638,12
4422,7.0785,6.3639,5
4423,7.0785,6.9641,8
4424,7.0785,7.5642,7
4425,7.0785,8.1643,3
4426,7.0785,8.7645,4
4427,7.0785,9.3646,5
4428,7.0785,9.9647,5
4429,7.0785,10.5648,4
4430,7.0785,11.1650,6
4431,7.0785,11.7651,10
4432,7.0785,12.3652,14
4433,7.0785,12.9654,14
4434,7.0785,13.5655,20
4435,7.0785,14.1656,14
4436,7.0785,14.7658,29
4437,7.0785,15.3659,31
4438,7.0785,15.9660,45
4439,7.0785,16.5662,52
4440,7.0785,17.1663,64
4441,7.0785,17.7664,70
4442,7.0785,18.3666,55
4443,7.0785,18.9667,35
4444,7.0785,19.5668,8
4445,7.0785,20.7671,1
4446,7.0785,21.3672,5
4447,7.0785,21.9674,42
4448,7.0785,22.5675,43
4449,7.0785,23.1676,55
4450,7.0785,23.7678,8
4451,7.0785,30.9693,1
4452,7.0785,31.5695,6
4453,7.0785,32.1696,57
4454,7.0785,32.7697,46
4455,7.0785,33.3699,12
4456,7.6625,-22.4424,2
4457,7.6625,-21.8423,22
4458,7.6625,-21.2422,7
4459,7.6625,-20.6420,1
4460,7.6625,-20.0419,1
4461,7.6625,-19.4418,6
4462,7.6625,-18.8416,7
4463,7.6625,-18.2415,23
4464,7.6625,-17.6414,11
4465,7.6625,-17.0412,15
4466,7.6625,-16.4411,14
4467,7.6625,-15.8410,8
4468,7.6625,-15.2408,7
4469,7.6625,-14.6407,13
4470,7.6625,-14.0406,8
4471,7.6625,-13.4404,9
4472,7.6625,-12.8403,3
4473,7.6625,-11.0399,2
4474,7.6625,-10.4398,2
4475,7.6625,-9.8396,3
4476,7.6625,-9.2395,2
4477,7.6625,-8.6394,3
4478,7.6625,-8.0393,11
4479,7.6625,-7.4391,12
4480,7.6625,-6.8390,23
4481,7.6625,-6.2389,30
4482,7.6625,-5.6387,39
4483,7.6625,-5.0386,45
4484,7.6625,-4.4385,55
4485,7.6625,-3.8383,43
4486,7.6625,-3.2382,50
4487,7.6625,-2.6381,44
4488,7.6625,-2.0379,38
4489,7.6625,-1.4378,27
4490,7.6625,-0.8377,21
4491,7.6625,-0.2375,23
4492,7.6625,0.3626,12
4493,7.6625,0.9627,9
4494,7.6625,1.5629,9
4495,7.6625,2.1630,3
4496,7.6625,2.7631,8
4497,7.6625,3.3633,3
4498,7.6625,3.9634,2
4499,7.6625,4.5635,2
4500,7.6625,5.1637,6
4501,7.6625,5.7638,7
4502,7.6625,6.3639,4
4503,7.6625,6.9641,5
4504,7.6625,7.5642,3
4505,7.6625,8.1643,2
4506,7.6625,8.7645,3
4507,7.6625,9.3646,2
4508,7.6625,9.9647,3
4509,7.6625,10.5648,9
4510,7.6625,11.1650,11
4511,7.6625,11.7651,11
4512,7.6625,12.3652,16
4513,7.6625,12.9654,20
4514,7.6625,13.5655,17
4515,7.6625,14.1656,24
4516,7.6625,14.7658,23
4517,7.6625,15.3659,23
4518,7.6625,15.9660,39
4519,7.6625,16.5662,47
4520,7.6625,17.1663,69
4521,7.6625,17.7664,61
4522,7.6625,18.3666,48
4523,7.6625,18.9667,14
4524,7.6625,19.5668,1
4525,7.6625,20.1670,2
4526,7.6625,20.7671,7
4527,7.6625,21.3672,8
4528,7.6625,21.9674,30
4529,7.6625,22.5675,50
4530,7.6625,23.1676,54
4531,7.6625,23.7678,3
4532,7.6625,32.7697,1
4533,7.6625,33.3699,1
4534,8.2465,-21.2422,1
4535,8.2465,-20.6420,7
4536,8.2465,-20.0419,1
4537,8.2465,-19.4418,3
4538,8.2465,-18.8416,12
4539,8.2465,-18.2415,12
4540,8.2465,-17.6414,12
4541,8.2465,-17.0412,20
4542,8.2465,-16.4411,10
4543,8.2465,-15.8410,17
4544,8.2465,-15.2408,13
4545,8.2465,-14.6407,6
4546,8.2465,-14.0406,9
4547,8.2465,-13.4404,5
4548,8.2465,-12.8403,2
4549,8.2465,-12.2402,2
4550,8.2465,-11.6400,1
4551,8.2465,-11.0399,2
4552,8.2465,-9.8396,5
4553,8.2465,-8.6394,1
4554,8.2465,-8.0393,4
4555,8.2465,-7.4391,18
4556,8.2465,-6.8390,30
4557,8.2465,-6.2389,40
4558,8.2465,-5.6387,51
4559,8.2465,-5.0386,51
4560,8.2465,-4.4385,44
4561,8.2465,-3.8383,52
4562,8.2465,-3.2382,40
4563,8.2465,-2.6381,31
4564,8.2465,-2.0379,30
4565,8.2465,-1.4378,25
4566,8.2465,-0.8377,21
4567,8.2465,-0.2375,16
4568,8.2465,0.3626,17
4569,8.2465,0.9627,10
4570,8.2465,1.5629,7
4571,8.2465,2.1630,1
4572,8.2465,2.7631,6
4573,8.2465,3.3633,6
4574,8.2465,3.9634,2
4575,8.2465,4.5635,2
4576,8.2465,5.1637,1
4577,8.2465,5.7638,2
4578,8.2465,6.3639,3
4579,8.2465,6.9641,2
4580,8.2465,7.5642,2
4581,8.2465,8.1643,3
4582,8.2465,8.7645,8
4583,8.2465,9.3646,4
4584,8.2465,9.9647,17
4585,8.2465,10.5648,8
4586,8.2465,11.1650,10
4587,8.2465,11.7651,11
4588,8.2465,12.3652,15
4589,8.2465,12.9654,19
4590,8.2465,13.5655,12
4591,8.2465,14.1656,8
4592,8.2465,14.7658,13
4593,8.2465,15.3659,17
4594,8.2465,15.9660,24
4595,8.2465,16.5662,32
4596,8.2465,17.1663,42
4597,8.2465,17.7664,47
4598,8.2465,18.3666,20
4599,8.2465,18.9667,1
4600,8.2465,20.7671,2
4601,8.2465,21.3672,7
4602,8.2465,21.9674,34
4603,8.2465,22.5675,24
4604,8.2465,23.1676,6
4605,8.2465,30.9693,2
4606,8.2465,31.5695,1
4607,8.2465,32.1696,1
4608,8.8305,-20.0419,1
4609,8.8305,-19.4418,2
4610,8.8305,-18.8416,15
4611,8.8305,-18.2415,31
4612,8.8305,-17.6414,15
4613,8.8305,-17.0412,23
4614,8.8305,-16.4411,23
4615,8.8305,-15.8410,15
4616,8.8305,-15.2408,18
4617,8.8305,-14.6407,5
4618,8.8305,-14.0406,3
4619,8.8305,-13.4404,2
4620,8.8305,-12.8403,4
4621,8.8305,-12.2402,1
4622,8.8305,-11.6400,1
4623,8.8305,-11.0399,3
4624,8.8305,-10.4398,1
4625,8.8305,-9.8396,2
4626,8.8305,-9.2395,3
4627,8.8305,-8.6394,6
4628,8.8305,-8.0393,8
4629,8.8305,-7.4391,9
4630,8.8305,-6.8390,22
4631,8.8305,-6.2389,33
4632,8.8305,-5.6387,42
4633,8.8305,-5.0386,43
4634,8.8305,-4.4385,50
4635,8.8305,-3.8383,40
4636,8.8305,-3.2382,37
4637,8.8305,-2.6381,31
4638,8.8305,-2.0379,36
4639,8.8305,-1.4378,27
4640,8.8305,-0.8377,13
4641,8.8305,-0.2375,16
4642,8.8305,0.3626,7
4643,8.8305,0.9627,2
4644,8.8305,1.5629,4
4645,8.8305,2.1630,5
4646,8.8305,2.7631,4
4647,8.8305,3.3633,8
4648,8.8305,4.5635,2
4649,8.8305,5.1637,4
4650,8.8305,5.7638,5
4651,8.8305,6.3639,5
4652,8.8305,6.9641,1
4653,8.8305,8.1643,2
4654,8.8305,8.7645,2
4655,8.8305,9.3646,5
4656,8.8305,9.9647,7
4657,8.8305,10.5648,13
4658,8.8305,11.1650,9
4659,8.8305,11.7651,3
4660,8.8305,12.3652,1
4661,8.8305,13.5655,5
4662,8.8305,14.1656,5
4663,8.8305,14.7658,3
4664,8.8305,15.3659,12
4665,8.8305,15.9660,21
4666,8.8305,16.5662,18
4667,8.8305,17.1663,19
4668,8.8305,17.7664,23
4669,8.8305,18.3666,8
4670,8.8305,20.1670,1
4671,8.8305,20.7671,1
4672,8.8305,21.3672,7
4673,8.8305,21.9674,3
4674,8.8305,22.5675,1
4675,8.8305,30.9693,6
4676,8.8305,31.5695,6
4677,9.4146,-20.6420,3
4678,9.4146,-20.0419,1
4679,9.4146,-19.4418,1
4680,9.4146,-18.8416,12
4681,9.4146,-18.2415,28
4682,9.4146,-17.6414,19
4683,9.4146,-17.0412,14
4684,9.4146,-16.4411,18
4685,9.4146,-15.8410,7
4686,9.4146,-15.2408,7
4687,9.4146,-14.6407,3
4688,9.4146,-14.0406,2
4689,9.4146,-13.4404,3
4690,9.4146,-12.8403,3
4691,9.4146,-12.2402,9
4692,9.4146,-11.6400,6
4693,9.4146,-10.4398,1
4694,9.4146,-9.2395,3
4695,9.4146,-8.6394,6
4696,9.4146,-8.0393,4
4697,9.4146,-7.4391,5
4698,9.4146,-6.8390,27
4699,9.4146,-6.2389,39
4700,9.4146,-5.6387,53
4701,9.4146,-5.0386,46
4702,9.4146,-4.4385,59
4703,9.4146,-3.8383,44
4704,9.4146,-3.2382,29
4705,9.4146,-2.6381,38
4706,9.4146,-2.0379,31
4707,9.4146,-1.4378,24
4708,9.4146,-0.8377,20
4709,9.4146,-0.2375,10
4710,9.4146,0.3626,5
4711,9.4146,0.9627,5
4712,9.4146,1.5629,2
4713,9.4146,2.1630,3
4714,9.4146,2.7631,3
4715,9.4146,3.3633,1
4716,9.4146,3.9634,1
4717,9.4146,4.5635,1
4718,9.4146,5.1637,1
4719,9.4146,5.7638,1
4720,9.4146,6.9641,1
4721,9.4146,8.1643,1
4722,9.4146,8.7645,2
4723,9.4146,9.3646,3
4724,9.4146,9.9647,4
4725,9.4146,10.5648,2
4726,9.4146,11.1650,3
4727,9.4146,12.3652,3
4728,9.4146,13.5655,2
4729,9.4146,14.1656,4
4730,9.4146,14.7658,10
4731,9.4146,15.3659,11
4732,9.4146,15.9660,4
4733,9.4146,20.1670,1
4734,9.4146,28.5688,1
4735,9.4146,29.1689,1
4736,9.4146,30.9693,11
4737,9.4146,31.5695,12
4738,9.4146,32.7697,7
4739,9.9986,-20.6420,1
4740,9.9986,-19.4418,7
4741,9.9986,-18.8416,15
4742,9.9986,-18.2415,21
4743,9.9986,-17.6414,21
4744,9.9986,-17.0412,19
4745,9.9986,-16.4411,7
4746,9.9986,-15.8410,1
4747,9.9986,-15.2408,3
4748,9.9986,-14.0406,1
4749,9.9986,-13.4404,1
4750,9.9986,-12.8403,2
4751,9.9986,-12.2402,10
4752,9.9986,-11.6400,5
4753,9.9986,-11.0399,1
4754,9.9986,-10.4398,1
4755,9.9986,-9.8396,2
4756,9.9986,-8.6394,3
4757,9.9986,-8.0393,5
4758,9.9986,-7.4391,6
4759,9.9986,-6.8390,27
4760,9.9986,-6.2389,46
4761,9.9986,-5.6387,49
4762,9.9986,-5.0386,50
4763,9.9986,-4.4385,45
4764,9.9986,-3.8383,42
4765,9.9986,-3.2382,39
4766,9.9986,-2.6381,36
4767,9.9986,-2.0379,25
4768,9.9986,-1.4378,17
4769,9.9986,-0.8377,15
4770,9.9986,-0.2375,9
4771,9.9986,0.3626,9
4772,9.9986,0.9627,4
4773,9.9986,1.5629,3
4774,9.9986,2.1630,1
4775,9.9986,3.3633,1
4776,9.9986,4.5635,1
4777,9.9986,8.1643,1
4778,9.9986,8.7645,1
4779,9.9986,9.3646,1
4780,9.9986,9.9647,6
4781,9.9986,10.5648,6
4782,9.9986,11.1650,4
4783,9.9986,11.7651,1
4784,9.9986,12.9654,1
4785,9.9986,13.5655,1
4786,9.9986,14.1656,2
4787,9.9986,14.7658,1
4788,9.9986,17.1663,1
4789,9.9986,30.9693,4
4790,9.9986,31.5695,22
4791,9.9986,32.1696,9
4792,9.9986,32.7697,6
4793,10.5826,-20.0419,1
4794,10.5826,-19.4418,2
4795,10.5826,-18.8416,14
4796,10.5826,-18.2415,11
4797,10.5826,-17.6414,15
4798,10.5826,-17.0412,10
4799,10.5826,-16.4411,4
4800,10.5826,-15.8410,1
4801,10.5826,-15.2408,1
4802,10.5826,-14.0406,2
4803,10.5826,-13.4404,1
4804,10.5826,-12.8403,7
4805,10.5826,-12.2402,5
4806,10.5826,-11.6400,18
4807,10.5826,-11.0399,5
4808,10.5826,-10.4398,1
4809,10.5826,-9.8396,1
4810,10.5826,-8.6394,4
4811,10.5826,-8.0393,4
4812,10.5826,-7.4391,7
4813,10.5826,-6.8390,19
4814,10.5826,-6.2389,40
4815,10.5826,-5.6387,51
4816,10.5826,-5.0386,58
4817,10.5826,-4.4385,46
4818,10.5826,-3.8383,49
4819,10.5826,-3.2382,37
4820,10.5826,-2.6381,27
4821,10.5826,-2.0379,24
4822,10.5826,-1.4378,12
4823,10.5826,-0.8377,12
4824,10.5826,-0.2375,6
4825,10.5826,0.3626,2
4826,10.5826,0.9627,4
4827,10.5826,1.5629,4
4828,10.5826,8.7645,1
4829,10.5826,9.3646,1
4830,10.5826,9.9647,2
4831,10.5826,10.5648,10
4832,10.5826,11.1650,9
4833,10.5826,11.7651,2
4834,10.5826,12.9654,3
4835,10.5826,13.5655,1
4836,10.5826,14.7658,1
4837,10.5826,15.3659,3
4838,10.5826,30.9693,2
4839,10.5826,31.5695,40
4840,10.5826,32.1696,7
4841,11.1666,-21.2422,2
4842,11.1666,-20.0419,3
4843,11.1666,-19.4418,14
4844,11.1666,-18.8416,17
4845,11.1666,-18.2415,15
4846,11.1666,-17.6414,11
4847,11.1666,-17.0412,9
4848,11.1666,-16.4411,5
4849,11.1666,-15.8410,3
4850,11.1666,-15.2408,1
4851,11.1666,-14.6407,2
4852,11.1666,-14.0406,2
4853,11.1666,-13.4404,1
4854,11.1666,-12.8403,28
4855,11.1666,-12.2402,8
4856,11.1666,-11.6400,15
4857,11.1666,-11.0399,23
4858,11.1666,-10.4398,5
4859,11.1666,-9.8396,4
4860,11.1666,-9.2395,2
4861,11.1666,-8.0393,3
4862,11.1666,-7.4391,9
4863,11.1666,-6.8390,18
4864,11.1666,-6.2389,49
4865,11.1666,-5.6387,69
4866,11.1666,-5.0386,62
4867,11.1666,-4.4385,46
4868,11.1666,-3.8383,49
4869,11.1666,-3.2382,41
4870,11.1666,-2.6381,33
4871,11.1666,-2.0379,15
4872,11.1666,-1.4378,10
4873,11.1666,-0.8377,4
4874,11.1666,-0.2375,5
4875,11.1666,0.3626,9
4876,11.1666,0.9627,4
4877,11.1666,1.5629,6
4878,11.1666,2.1630,2
4879,11.1666,6.9641,1
4880,11.1666,9.3646,1
4881,11.1666,9.9647,1
4882,11.1666,10.5648,5
4883,11.1666,11.1650,11
4884,11.1666,11.7651,3
4885,11.1666,12.3652,4
4886,11.1666,12.9654,3
4887,11.1666,13.5655,4
4888,11.1666,14.7658,1
4889,11.1666,16.5662,2
4890,11.1666,17.7664,2
4891,11.1666,30.9693,6
4892,11.1666,31.5695,114
4893,11.1666,32.1696,2
4894,11.7507,-21.2422,4
4895,11.7507,-20.6420,5
4896,11.7507,-20.0419,14
4897,11.7507,-19.4418,7
4898,11.7507,-18.8416,11
4899,11.7507,-18.2415,8
4900,11.7507,-17.6414,13
4901,11.7507,-17.0412,3
4902,11.7507,-16.4411,1
4903,11.7507,-15.8410,3
4904,11.7507,-15.2408,5
4905,11.7507,-14.6407,8
4906,11.7507,-14.0406,3
4907,11.7507,-13.4404,2
4908,11.7507,-12.8403,9
4909,11.7507,-12.2402,23
4910,11.7507,-11.6400,4
4911,11.7507,-11.0399,15
4912,11.7507,-10.4398,12
4913,11.7507,-9.8396,4
4914,11.7507,-9.2395,1
4915,11.7507,-8.6394,3
4916,11.7507,-8.0393,3
4917,11.7507,-7.4391,7
4918,11.7507,-6.8390,23
4919,11.7507,-6.2389,58
4920,11.7507,-5.6387,51
4921,11.7507,-5.0386,51
4922,11.7507,-4.4385,47
4923,11.7507,-3.8383,41
4924,11.7507,-3.2382,33
4925,11.7507,-2.6381,21
4926,11.7507,-2.0379,19
4927,11.7507,-1.4378,10
4928,11.7507,-0.8377,12
4929,11.7507,-0.2375,5
4930,11.7507,0.3626,4
4931,11.7507,0.9627,6
4932,11.7507,1.5629,11
4933,11.7507,2.1630,1
4934,11.7507,5.7638,1
4935,11.7507,7.5642,1
4936,11.7507,8.1643,1
4937,11.7507,8.7645,2
4938,11.7507,9.3646,1
4939,11.7507,9.9647,2
4940,11.7507,11.1650,12
4941,11.7507,11.7651,11
4942,11.7507,12.3652,6
4943,11.7507,12.9654,1
4944,11.7507,14.7658,1
4945,11.7507,16.5662,2
4946,11.7507,17.7664,1
4947,11.7507,31.5695,41
4948,11.7507,32.1696,4
4949,12.3347,-22.4424,29
4950,12.3347,-21.8423,13
4951,12.3347,-21.2422,15
4952,12.3347,-20.6420,12
4953,12.3347,-20.0419,13
4954,12.3347,-19.4418,10
4955,12.3347,-18.8416,2
4956,12.3347,-18.2415,9
4957,12.3347,-17.6414,8
4958,12.3347,-17.0412,3
4959,12.3347,-16.4411,9
4960,12.3347,-15.8410,16
4961,12.3347,-15.2408,27
4962,12.3347,-14.6407,9
4963,12.3347,-14.0406,9
4964,12.3347,-13.4404,3
4965,12.3347,-12.8403,2
4966,12.3347,-12.2402,14
4967,12.3347,-11.6400,5
4968,12.3347,-11.0399,4
4969,12.3347,-10.4398,7
4970,12.3347,-9.8396,6
4971,12.3347,-8.6394,2
4972,12.3347,-8.0393,2
4973,12.3347,-7.4391,15
4974,12.3347,-6.8390,26
4975,12.3347,-6.2389,54
4976,12.3347,-5.6387,50
4977,12.3347,-5.0386,37
4978,12.3347,-4.4385,33
4979,12.3347,-3.8383,29
4980,12.3347,-3.2382,31
4981,12.3347,-2.6381,26
4982,12.3347,-2.0379,23
4983,12.3347,-1.4378,10
4984,12.3347,-0.8377,9
4985,12.3347,-0.2375,7
4986,12.3347,0.3626,10
4987,12.3347,0.9627,4
4988,12.3347,1.5629,6
4989,12.3347,6.9641,1
4990,12.3347,8.1643,2
4991,12.3347,8.7645,4
4992,12.3347,9.3646,4
4993,12.3347,9.9647,6
4994,12.3347,10.5648,7
4995,12.3347,11.1650,20
4996,12.3347,11.7651,16
4997,12.3347,12.3652,8
4998,12.3347,14.7658,1
4999,12.3347,15.3659,2
5000,12.3347,15.9660,4
5001,12.3347,16.5662,2
5002,12.3347,17.1663,1
5003,12.3347,17.7664,1
5004,12.9187,-22.4424,16
5005,12.9187,-21.8423,25
5006,12.9187,-21.2422,14
5007,12.9187,-20.6420,14
5008,12.9187,-20.0419,12
5009,12.9187,-19.4418,8
5010,12.9187,-18.8416,15
5011,12.9187,-18.2415,18
5012,12.9187,-17.6414,9
5013,12.9187,-17.0412,3
5014,12.9187,-13.4404,1
5015,12.9187,-12.8403,3
5016,12.9187,-12.2402,13
5017,12.9187,-11.6400,20
5018,12.9187,-11.0399,8
5019,12.9187,-10.4398,4
5020,12.9187,-8.6394,2
5021,12.9187,-8.0393,1
5022,12.9187,-7.4391,21
5023,12.9187,-6.8390,36
5024,12.9187,-6.2389,54
5025,12.9187,-5.6387,28
5026,12.9187,-5.0386,27
5027,12.9187,-4.4385,26
5028,12.9187,-3.8383,15
5029,12.9187,-3.2382,22
5030,12.9187,-2.6381,19
5031,12.9187,-2.0379,19
5032,12.9187,-1.4378,11
5033,12.9187,-0.8377,2
5034,12.9187,-0.2375,3
5035,12.9187,0.3626,1
5036,12.9187,3.3633,1
5037,12.9187,4.5635,1
5038,12.9187,5.7638,21
5039,12.9187,6.3639,4
5040,12.9187,7.5642,4
5041,12.9187,8.1643,4
5042,12.9187,8.7645,6
5043,12.9187,9.3646,9
5044,12.9187,9.9647,7
5045,12.9187,10.5648,11
5046,12.9187,11.1650,45
5047,12.9187,11.7651,26
5048,12.9187,12.3652,14
5049,12.9187,12.9654,2
5050,12.9187,14.7658,1
5051,12.9187,15.3659,7
5052,12.9187,15.9660,11
5053,12.9187,16.5662,5
5054,12.9187,17.1663,8
5055,13.5027,-23.0426,5
5056,13.5027,-22.4424,33
5057,13.5027,-21.8423,25
5058,13.5027,-21.2422,20
5059,13.5027,-20.6420,30
5060,13.5027,-20.0419,52
5061,13.5027,-19.4418,31
5062,13.5027,-18.8416,15
5063,13.5027,-18.2415,4
5064,13.5027,-14.0406,1
5065,13.5027,-12.2402,11
5066,13.5027,-11.6400,56
5067,13.5027,-11.0399,17
5068,13.5027,-10.4398,5
5069,13.5027,-9.8396,3
5070,13.5027,-8.6394,1
5071,13.5027,-7.4391,3
5072,13.5027,-6.8390,23
5073,13.5027,-6.2389,49
5074,13.5027,-5.6387,34
5075,13.5027,-5.0386,24
5076,13.5027,-4.4385,26
5077,13.5027,-3.8383,14
5078,13.5027,-3.2382,16
5079,13.5027,-2.6381,13
5080,13.5027,-2.0379,11
5081,13.5027,-1.4378,1
5082,13.5027,3.3633,2
5083,13.5027,3.9634,1
5084,13.5027,6.3639,1
5085,13.5027,8.7645,9
5086,13.5027,9.3646,3
5087,13.5027,9.9647,4
5088,13.5027,10.5648,13
5089,13.5027,11.1650,59
5090,13.5027,11.7651,51
5091,13.5027,12.3652,40
5092,13.5027,12.9654,4
5093,13.5027,15.9660,11
5094,13.5027,16.5662,23
5095,13.5027,17.1663,23
5096,14.0867,-23.0426,37
5097,14.0867,-22.4424,48
5098,14.0867,-21.8423,7
5099,14.0867,-21.2422,29
5100,14.0867,-20.6420,66
5101,14.0867,-20.0419,84
5102,14.0867,-19.4418,42
5103,14.0867,-18.8416,3
5104,14.0867,-18.2415,3
5105,14.0867,-17.0412,1
5106,14.0867,-11.6400,12
5107,14.0867,-11.0399,48
5108,14.0867,-10.4398,12
5109,14.0867,-9.8396,6
5110,14.0867,-7.4391,4
5111,14.0867,-6.8390,8
5112,14.0867,-6.2389,17
5113,14.0867,-5.6387,15
5114,14.0867,-5.0386,4
5115,14.0867,-4.4385,2
5116,14.0867,-3.8383,1
5117,14.0867,-3.2382,3
5118,14.0867,-2.6381,1
5119,14.0867,-2.0379,2
5120,14.0867,3.9634,4
5121,14.0867,4.5635,1
5122,14.0867,9.3646,1
5123,14.0867,9.9647,3
5124,14.0867,10.5648,16
5125,14.0867,11.1650,54
5126,14.0867,11.7651,42
5127,14.0867,12.3652,48
5128,14.0867,12.9654,10
5129,14.0867,15.3659,1
5130,14.0867,15.9660,7
5131,14.0867,16.5662,32
5132,14.0867,17.1663,5
5133,14.6708,-22.4424,1
5134,14.6708,-21.2422,4
5135,14.6708,-20.6420,37
5136,14.6708,-20.0419,29
5137,14.6708,-19.4418,1
5138,14.6708,-18.2415,1
5139,14.6708,-17.0412,1
5140,14.6708,-16.4411,1
5141,14.6708,-15.8410,1
5142,14.6708,-15.2408,1
5143,14.6708,-14.6407,1
5144,14.6708,-9.8396,1
5145,14.6708,-9.2395,2
5146,14.6708,-8.0393,3
5147,14.6708,-7.4391,6
5148,14.6708,-6.8390,4
5149,14.6708,-6.2389,7
5150,14.6708,-5.6387,2
5151,14.6708,-4.4385,1
5152,14.6708,-1.4378,2
5153,14.6708,3.9634,1
5154,14.6708,5.1637,1
5155,14.6708,9.9647,1
5156,14.6708,10.5648,9
5157,14.6708,11.1650,63
5158,14.6708,11.7651,43
5159,14.6708,12.3652,66
5160,14.6708,12.9654,13
5161,14.6708,14.7658,4
5162,14.6708,15.3659,2
5163,14.6708,15.9660,10
5164,14.6708,16.5662,15
5165,15.2548,-15.8410,3
5166,15.2548,-15.2408,2
5167,15.2548,-14.6407,2
5168,15.2548,-14.0406,2
5169,15.2548,-11.6400,2
5170,15.2548,-9.8396,2
5171,15.2548,-9.2395,3
5172,15.2548,-8.6394,1
5173,15.2548,-8.0393,10
5174,15.2548,-7.4391,4
5175,15.2548,-6.2389,16
5176,15.2548,-5.6387,4
5177,15.2548,-2.6381,1
5178,15.2548,-1.4378,1
5179,15.2548,0.9627,1
5180,15.2548,2.1630,1
5181,15.2548,2.7631,1
5182,15.2548,3.9634,1
5183,15.2548,4.5635,1
5184,15.2548,11.1650,32
5185,15.2548,11.7651,47
5186,15.2548,12.3652,55
5187,15.2548,12.9654,7
5188,15.2548,15.3659,14
5189,15.2548,15.9660,46
5190,15.2548,16.5662,2
5191,15.8388,-14.6407,1
5192,15.8388,-13.4404,1
5193,15.8388,-12.8403,1
5194,15.8388,-12.2402,1
5195,15.8388,-10.4398,2
5196,15.8388,-9.8396,7
5197,15.8388,-9.2395,7
5198,15.8388,-8.6394,16
5199,15.8388,-8.0393,3
5200,15.8388,-6.2389,8
5201,15.8388,-5.6387,1
5202,15.8388,-2.0379,1
5203,15.8388,2.1630,1
5204,15.8388,2.7631,3
5205,15.8388,3.3633,1
5206,15.8388,3.9634,1
5207,15.8388,4.5635,1
5208,15.8388,5.1637,1
5209,15.8388,5.7638,1
5210,15.8388,6.3639,2
5211,15.8388,11.1650,2
5212,15.8388,11.7651,34
5213,15.8388,12.3652,25
5214,15.8388,15.3659,1
5215,15.8388,15.9660,1
5216,16.4228,-13.4404,1
5217,16.4228,-12.8403,2
5218,16.4228,-12.2402,2
5219,16.4228,-11.6400,8
5220,16.4228,-11.0399,11
5221,16.4228,-10.4398,10
5222,16.4228,-9.8396,13
5223,16.4228,-9.2395,18
5224,16.4228,-8.6394,8
5225,16.4228,1.5629,2
5226,16.4228,2.1630,1
5227,16.4228,2.7631,2
5228,16.4228,3.9634,2
5229,16.4228,4.5635,6
5230,16.4228,5.1637,7
5231,16.4228,5.7638,3
5232,16.4228,11.1650,10
5233,16.4228,11.7651,12
5234,16.4228,12.3652,9
5235,17.0068,-13.4404,1
5236,17.0068,-12.8403,5
5237,17.0068,-12.2402,14
5238,17.0068,-11.6400,26
5239,17.0068,-11.0399,25
5240,17.0068,-10.4398,23
5241,17.0068,-9.8396,35
5242,17.0068,-9.2395,5
5243,17.0068,-8.6394,1
5244,17.0068,-0.2375,1
5245,17.0068,0.3626,7
5246,17.0068,0.9627,6
5247,17.0068,1.5629,9
5248,17.0068,2.1630,5
5249,17.0068,2.7631,7
