Mixture,AML_16,AML_19,AML_6,AML_15,AML_1,AML_8,AML_24,AML_2,AML_9,AML_10,AML_13,AML_4,AML_12,AML_5,AML_11,AML_20,AML_26,AML_7,AML_18,AML_23,AML_14,AML_17,AML_21,AML_3,AML_22,Myeloid_Pro,AML_27,AML_25,0_HSPC,P-value,Correlation,RMSE
TARGET.20.PARGTL.09A,0.0109253309950572,0,0.119275588150843,0,0,0,0.253006561798691,0,0,0.0459104648208835,0,0.0168234224039988,0,0.138083795471382,0,0.134434745211411,0,0.0501382000461258,0,6.37438269986328e-05,0.0602507981109061,0.0333574510746796,0,0.0637312157209692,0,0.0461252805684246,0,0.002239886573727,0.0256335152259019,0,0.629940794235506,0.776574303590018
TARGET.20.PASCFS.09A,0.00607809205435692,0,0,0,0,0,0.0874648972145055,0,0,0.0178640900693727,0,0,0.0766481352205815,0.0596251020839547,0,0.145641390294959,0,0,0.0243886092106877,0.0485340983611428,0.0520407589368766,0.0724374813632032,0.219789553573616,0.114585878942282,0.0132173012885857,0.0309691588185841,0,0,0.0307154525672912,0,0.909702711745455,0.415421974442946
TARGET.20.PAWUEW.09A,0.0909350566304322,0,0,0.0301408362998378,0,0,0.0659127637220659,0,0,0,0,0.0807291511082783,0.157599769794253,0.0337468500683472,0.00542155495687358,0.0164337492948684,0.0160439861453199,0,0.0041673187123754,0.0218248492028327,0.0144013648565045,0.00554874544679231,0.286395763428229,0.101472347743644,0.0025908325625805,0.066635060026766,0,0,0,0,0.951312076218717,0.315895331260426
TARGET.20.PAUNVK.09A,0.0887247820459203,0.0180775137422451,0,0.0249156337943075,0,0,0,0.0891862317444695,0,0.0511625203280469,0.00849920831428205,0.00136940156115008,0.0730650675305577,0.0563821298314891,0.077780634430406,0,0.0523827759030148,0,0.0586111966058849,0.00562846510780902,0,0,0.394214439060417,0,0,0,0,0,0,0,0.966871381540705,0.386761712935475
TARGET.20.PAUWYR.09A,0.142042521005866,0,0,0,0,0,0,0,0,0.0717903857470193,0,0,0.102903016442541,0.102726780557002,0,0.0518603358827322,0,0,0.00932552632366239,0.0217045365743597,0.187875782905807,0.0102229607827826,0.24732720485421,0.0222312960745453,0.0170202720241322,0,0,0,0.0129693808253402,0,0.900747836483331,0.435798224277197
TARGET.20.PASKZW.09A,0.0613180372770057,0.00220593601819002,0,0.0428130649809522,0,0,0.0251336106196506,0,0,0.062988216160634,0,0.0320687145623967,0.178817147864935,0.137400875878583,0.0690501278770589,0.00394608398409745,0,0,0.0417082665788141,0,0,0,0.189912571150923,0.0608870055198363,0.00165262091713655,0.0598187737049652,0.0268029747001885,0,0.00347597220463234,0,0.944345334422234,0.333537826052277
TARGET.20.PAWJJY.09A,0.0997262485974676,0.000361163017832524,0,0.00813641299140108,0,0,0,0.0712349082551653,0,0.0415295001056744,0,0.0170433791928357,0.0495776783347069,0.093810952225494,0.0514754497462591,0.0516206763005984,0,0.0618696929221288,0.0756039608444233,0,0,0,0.320994809585701,0,0,0,0.0457591075872248,0.000205291414670149,0.0110507688784174,0,0.937697669008291,0.401523822691678
TARGET.20.PAKTLL.09A,0.00849125530859332,0.000658863429670632,0,0.00676262257222809,0,0,0,0.00319158439761871,0,0.00175218852181826,0,0.0416921980802015,0.12222288799615,0.119010110320589,0.165241314670608,0,0.0163724890509075,0.0702803011571928,0.00658716653299079,0,0,0,0.261501673619566,0.0313687838183431,0,0.0870451215933265,0.057821438930196,0,0,0,0.956358292386887,0.30549394840713
TARGET.20.PASIZB.09A,0.0163649574107239,0,0,0.027824598281326,0,0,0,0,0,0.0798995480092745,0,0,0.0654388935865369,0.16368858742605,0.12850883424691,0.0678868454800744,0,0,0.0642438758929307,0,0.0072474971341296,0.0349241459540678,0.229304257665852,0,0,0.000563246691559281,0,0.0088632201728766,0.105241492047688,0,0.953303815582143,0.304223418265843
TARGET.20.PANSDI.09A,0,0.00113904926199614,0,0.0191982743276121,0.0306105584131736,0,0,0.163134859209185,0,0.0638208713840874,0.0682488286622205,0,0.00793340824062428,0.115642434930808,0.0902291845641701,0.143522467468253,0.0229861176255628,0.13187883039743,0.00928366472216891,0,0,0,0.0637620655432226,0,0,0,0.0613083523529414,0.00162379332465679,0.00567723957188698,0,0.968609809564676,0.290201461777591
TARGET.20.PASSDX.09A,0,0.000923846740378751,0,0.0120543582699713,0,0,0,0,0.102823008826039,0,0,0.139399816176401,0.0154798195917046,0.0686660677836962,0.0811262883414578,0,0.0672476740406691,0.0737304375710625,0,0,0,0,0.150496844025011,0.0588611293328811,0,0.216874221396575,0.012316487904153,0,0,0,0.951566173853029,0.324589718373264
TARGET.20.PAWMGT.09A,0.164686316245273,0,0,0,0,0.0255550240760162,0.0115698711990341,0,0,0.0205746222729282,0,0,0.192831795783508,0.0807053907610085,0,0.0482447778354287,0,0.0525998960193984,0,0,0.107876379985034,0.0342391194369804,0.173006593577508,0.0263475111166917,0.00963199451406678,0.0223248429072173,0,0,0.0298058642699071,0,0.881235104854792,0.475806404346651
TARGET.20.PATISD.09A,0.0262824169087806,0,0,0,0,0,0,0,0,0.118739919253595,0,0,0.074585163613155,0.177692251631571,0.0915862996063552,0.0905648040729028,0,0.0874935338365187,0.0442487042756616,0,0.00966143519004879,0,0.0782386291120832,0,0.0285013633516794,0,0,0,0.172405479147648,0,0.892144911028508,0.470966782619621
TARGET.20.PAVFWI.09A,0.0462657541116095,0,0,0.015037925730371,0,0,0.227387462745671,0,0,0.0350536958253633,0,0.0370770492969557,0.135730773791833,0.154038466865283,0.0275344554141274,0,0.0124772687410611,0,0,0.0115188914064181,0,0.0081931980083431,0.199972146694628,0.0207683126110872,0,0.0652228225392427,0,0.003721776218006,0,0,0.922098633957211,0.387117256914906
TARGET.20.PAVZBM.09A,0.0522844812654292,0,0,0.0081308939379509,0,0,0.0757016499518193,0.0380703367574645,0,0,0,0.0444582527531006,0.101005321699555,0,0.0402521246003195,0.0365051811002047,0,0.0436147598825034,0,0,0.0670990690670919,0.00978254023372315,0.25935899737403,0.119181065365246,0,0.0784802882527749,0.0252730247168377,0.000802013041949669,0,0,0.919943474765172,0.396143407011406
TARGET.20.PAVSVU.09A,0.062545909718962,0,0.0116900271440296,0.00661292871560262,0,0,0,0.110615221083142,0.0162399314473314,0.0387760532004507,0,0.0188637448215041,0.0179659447520737,0.161252674067068,0.00667025859205614,0,0,0,0.0331794463629631,0,0.00198730709029891,0.00572226353425223,0.368069697963333,0,0.0667932503388183,0,0.00362066336045694,0,0.069394677807658,0,0.964091683828104,0.376843479921333
TARGET.20.PAURDN.09A,0.122342287254412,0,0,0.0039310125790107,0,0,0.106956442237048,0,0,0,0,0,0.149537591783122,0.0747220419082146,0.0164245031385004,0.024999838825569,0,0.00231881832755193,0,0.0427147649233727,0.00495999962342763,0.027470952907395,0.167106382994654,0.144864671260374,0.0385330912808597,0.0731176009564882,0,0,0,0,0.924818548067882,0.394299178395823
TARGET.20.PAWLAN.09A,0.0113926356534465,0.0147027948907825,0,0.0130616813525628,0.0720114293707761,0,0,0.0847883593029382,0,0.0510729720979515,0.0917708081082466,0,0.0470084250715274,0.0350739015295267,0.0833720000597667,0,0.0335184050782092,0,0.0584638801432982,0.0295269583209516,0,0,0.365480446671837,0,0,0,0.00875530234817857,0,0,0,0.964041824501612,0.363460430110636
TARGET.20.PAESJZ.09A,0,0.0221465432250238,0,0.0225491074717906,0.0596467630662246,0,0,0.0436081729200105,0,0.0132820895347692,0.0991806532447886,0.0569569634803365,0.0274422872354775,0,0.178559818113508,0,0.0274914611953092,0,0.0665755049184524,0.0320409219346429,0,0,0.337881694158492,0,0,0.011687723374552,0.000428174056617835,0.000522122070004325,0,0,0.973560279540302,0.318901605592806
TARGET.20.PAVBFN.09A,0.0119652367496084,0.0316136139928247,0,0.0604637304236484,0,0,0,0.0694497297331182,0,0.00468571870288914,0.056939055213495,0.0696734956920564,0.042210388887031,0.0019639098716342,0.211670802917537,0,0.0543428164861075,0,0.0532946867681388,0.0109471438551008,0,0,0.31559085509659,0,0,0.0051888156102212,0,0,0,0,0.976502046059515,0.307598943335901
TARGET.20.PAXHZL.09A,0.101604419172227,0,0,0,0,0.065052975451674,0.150113132418801,0.0233223454568566,0.00748529852420671,0,0,0.00699665983217721,0.0336343574432294,0.0510201250117199,0,0,0,0,0,0.0441130062623708,0.00168232188696449,0.0304049763090678,0.22323565057619,0.122547044536083,0.124177520056255,0.0146101670621769,0,0,0,0,0.91503997183334,0.403478379464257
TARGET.20.PASELF.09A,0.0490473676674986,0,0,0.0307423170601677,0,0,0.0550282580291772,0.019938996389439,0.051042301302013,0.130890453653371,0,0.173591458026674,0,0,0.0780726883513007,0.0182788865900212,0,0.0606711786461723,0.000659313489888242,0,0,0,0.121188166140092,0.0950932975091464,0,0.115755317145039,0,0,0,0,0.863956788132204,0.50798269852516
TARGET.20.PAXCWZ.09A,0.0493799012878454,0.0329176130124553,0,0.00543368990866176,0,0.0921474682558612,0,0.0198751636607069,0,0.00556817709402289,0,0,0.0764926025708385,0.0512315792229171,0.00768132235513998,0,0.00424100773259151,0.0640017423637275,0,0.00210018050657337,0,0.150975808213451,0.316847313085284,0.0674893996116529,0,0.0170458873517741,0,0.0106917780173787,0.0258793657491185,0,0.928544973096148,0.395085821581272
TARGET.20.PATGXW.09A,0.0814709189267186,0,0,0.0100412113573338,0,0,0.0594700214290122,0,0.00573637956691478,0,0,0.0468731307511757,0.264829772609394,0.0166272915914074,0.00593593338635878,0.0545824972979831,0,0.0377973046405742,0.00114988186233051,0,0,0,0.142472116629113,0.132060406197147,0.0169632219080801,0.108354590839504,0.0156353210069529,0,0,0,0.843184901446939,0.540464149863672
TARGET.21.PASFHK.09A,0.0946153424068422,0.0143452797658006,0,0.0379610642031926,0,0,0,0.09102445073712,0,0.0583579658371841,0.00755454342610224,0.046325384044856,0.120340251726814,0.0106237591438015,0.277823302702409,0,0.0164362588598125,0,0.0613547571161204,0,0,0,0.125216455840804,0,0,0.000589397637010785,0,0.0374317865521298,0,0,0.912910050465941,0.412179128226731
TARGET.20.PAVFEM.09A,0,0,0,0.00177775583124242,0,0,0.0701327046126593,0,0,0,0,0.0457547700545387,0.305251971432427,0.0105614433054731,0,0.0543659257000524,0,0.0361265096998369,0,0,0,0.0375866783013636,0.171890952205643,0.137152840212517,0.00366175948583757,0.0896487125624087,0.00296572170082425,0.0263424785135602,0.00677977638161586,0,0.862383991785549,0.507421642039052
TARGET.20.PAXDDY.09A,0.0343001748091214,0.00776134405578804,0.00929698618505935,0.00953112912557445,0,0,0.0458774321867754,0.0376023801353167,0,0.0458714265139457,0,0.253332467099602,0.0583959208461808,0,0.0526696054082403,0.0273985265660604,0,0.0311804819328675,0.0387729184988417,0.0409613450193477,0,0.00625379292542069,0.284561667996462,0.0155524034048858,0,0.000679997290509923,0,0,0,0,0.964438516490115,0.287777614291029
TARGET.20.PAWDCZ.09A,0.0835244722172276,0.00338605437116191,0,0.00187421095021637,0,0.0105962572292666,0.109772319708714,0.0181926366815663,0,0,0.0739542410342219,0.0116464949382295,0.103825332589544,0,0,0,0,0.0960384991294498,0,0.0206712820099421,0,0.0066931127748015,0.199674230132431,0.178264846178843,0.0306971543302979,0.0511888557240857,0,0,0,0,0.935391675679205,0.355150251499782
TARGET.20.PAYCPS.09A,0.110695792750795,0,0,0,0,0,0.0693224403136017,0.0107662955133055,0.0184320434380409,0,0,0.00555430597095503,0,0.0690350747569679,0,0,0,0.187682277209253,0.0267100390466852,0,0,0.00803024439871806,0.233759502272307,0.13255107642188,0.122649827685731,0.00481108022176005,0,0,0,0,0.937860801211302,0.354473923105181
TARGET.20.PAYHVK.Unsorted.09A,0.0177655066028323,0,0,0.00362576292991392,0,0,0.0519086117898063,0,0.00730289540353718,0.00253754799890274,0,0.297680989263979,0.0870424249883263,0.0645435053859652,0,0,0,0,0.03362529318003,0.0443327466421759,0.0091255399579308,0,0.20244641739712,0.0963435790844,0.030342172195659,0.0513770071794216,0,0,0,0,0.927982628198189,0.372854207984822
TARGET.20.PAYISG.09A,0.0454575666214361,0.00501940842994548,0,0,0,0.0285663649824926,0.0268374592194162,0.279214803435015,0.00569391564466454,0,0.0385755478553563,0,0.00723175171503725,0,0,0.0254757218445054,0,0,0.0113456900214517,0.0702012709164769,0,0.00152976189145103,0.268182295612296,0.0538203315951297,0.0734895955283209,0.0219492703970039,0.0310779231356828,0,0.0063313211543179,0,0.958531607668414,0.301222210864901
TARGET.20.PARNIA.09A,0.0960060573956655,0.0263497595368858,0,0.0221460503843959,0,0,0,0.0638959040453546,0.00466179553140445,0.0946781909628658,0.049431912080661,0.0103937469605711,0.0516904248298041,0,0.112712303000124,0,0.0243062953670114,0,0.0402490519828435,0,0,0.0293193462893515,0.326762325038455,0,0,0,0,0.000511067862295883,0.046885768732311,0,0.947536015636881,0.370218397384385
TARGET.20.PARXEC.09A,0.154221469516725,0.00212847399927921,0.0176887947598881,0.00424974165732935,0,0.0515192446052041,0,0,0,0,0,0.0176434582999599,0.153975189207326,0,0,0.0954877482985754,0,0.0568219129972386,0,0.0229895749716245,0.221133527247879,0.0413040192115654,0.0487699967047358,0,0.00407482831556882,0.074404782614656,0,0,0.033587237592445,0,0.710958829813445,0.707577760031087
TARGET.20.PAVTLN.09A,0.150949252273741,0,0,0.00859833704717256,0,0.0460987218946341,0.00171726869240815,0,0.00580639853121105,0,0,0,0.0275392997214099,0.122475407974715,0,0.106843999764666,0,0,0,0.0369222354453251,0.05074179966478,0.0419297162923697,0.264416866075577,0.0351203161422048,0,0.043254789935988,0.057585590543798,0,0,0,0.918627518828157,0.401142112641136
TARGET.20.PARMZC.09A,0,0,0.0115311290698963,0,0,0,0.207629362013648,0,0,0,0,0.13714148338912,0.0846314454450619,0.0125745487642182,0,0.195924749989058,0,0,0,0,0.0237269281113136,0.0453902036584073,0.00402639254565241,0.136514665574041,0,0.0612493812001736,0.0460365574248258,0,0.0336231528145838,0,0.673705323981325,0.740386462594875
TARGET.20.PAUYSN.09A,0.109998581359177,0.0031219901196005,0,0,0,0,0,0,0,0.0613148601230602,0,0.0237187582442167,0.13009088595413,0.0303327048856891,0.122584489226843,0.0707902993131009,0,0.044620056479854,0.0546094780504512,0.0361584972238761,0,0,0.28259113704911,0,0,0.027182038801171,0,0.00288622316971951,0,0,0.955926235782256,0.305422934193838
TARGET.20.PAVAYD.09A,0.083875484917304,0,0,0,0,0,0.108763429520269,0,0,0,0,0.138287942829069,0.0876849789290448,0,0,0.104043567381533,0,0.104794531728421,0.0110331509608552,0,0.0135328350455351,0,0.158235869000373,0.0878232352512202,0.00839903652253077,0.0935259379138451,0,0,0,0,0.935816399724601,0.363402448824327
TARGET.20.PAUSBK.09A,0.178710569546888,0,0,0,0,0.0439513937577247,0.025437212529973,0.00459505782857748,0,0.0174456670571971,0,0,0.00987856989063439,0.0502773719353349,0,0.0653095178856302,0,0.128953157598282,0,0,0.185200153187471,0.0305103817467261,0.248929403271144,0,0.00412322661093584,0,0,0,0.0066783171534817,0,0.923472258452738,0.386971674990995
TARGET.20.PAVBZM.09A,0.0749770046670939,0.00185436753461321,0,0.0564154248973442,0,0,0,0.000152032181596435,0,0.0951437216334979,0,0.00602695396126834,0.105405519949504,0.130966269443845,0.10120953767708,0,0.0205914377522099,0,0.0817148755306204,0,0,0,0.24231180733857,0,0,0,0.0521992141603634,0.0229430591482209,0.00808877412417104,0,0.899667953122797,0.447544523888271
TARGET.20.PAXGZA.09A,0.0482916921937449,0,0,0.0128958950317277,0,0,0,0.0115915484224591,0.00925500666581169,0.100734454856115,0,0.00751657373705336,0.0420337082763279,0.126469371120505,0.117534016720446,0.108546860301311,0,0,0.0222102059028765,0,0.0775831810779174,0,0.256069529736135,0,0.00341008272431935,0,0.0174436316307845,0,0.0384142416024651,0,0.899430974733921,0.453629420083449
TARGET.20.PARYGA.09A,0,0,0,0.0180032934598446,0,0.0278439144919607,0.0213427952793737,0,0.112957367869407,0.0918316097967735,0,0,0.0578716754831291,0.131317576764995,0,0.223618332933005,0,0.019853702708186,0,0,0,0.0800849737799576,0.0128538399026104,0.0337622362089085,0.0073169295577809,0.078121495503804,0,0,0.0832202562602641,0,0.730405264723462,0.687983464661275
TARGET.20.PAWGFC.09A,0.0802995432196675,0.00168022606282513,0,0.0251975141962265,0,0,0,0.0517080283583116,0,0.0744278712592583,0,0.00598644624311531,0.144601300487702,0.048587323726811,0.15856947842295,0,0.0424634253690847,0,0.0766143758428574,0.0311781050135007,0,0,0.218696717611603,0,0,0,0,0.0209727203169254,0.0190169238691608,0,0.862101597405771,0.514870098674913
TARGET.20.PAENSG.09A,0.0818008019906522,0,0,0.000105897790034879,0,0,0.0409351471971106,0,0,0,0,0,0.0988888277544256,0.16415865536269,0,0.100715624458174,0,0.0616188318352011,0.0104045091822149,0,0.241950643576194,0.00525901553993362,0.0540678514880507,0.03014172221623,0.0148080784387303,0.0638975304445492,0,0,0.0312468627258093,0,0.771977375649775,0.642982763687259
TARGET.20.PARCVS.09A,0.0525252360599901,0.00309324295009843,0,0.00095629685226193,0,0,0,0,0.00219177309471299,0.0687722955311581,0,0.0553261790696412,0.06660594006672,0.324493314822735,0.0452072069392529,0,0.0334700509965814,0,0.00806525614527283,0,0,0.0563062658849169,0.258276661466273,0,0.0109114609516695,0,0.00146866595083386,0,0.012330153217882,0,0.935996070112202,0.373256909309221
TARGET.20.PAXFSI.09A,0,0,0,0,0,0,0.0948594243899241,0,0,0.0996053932763497,0,0,0,0.0326704104197377,0.00838518934582145,0.00465200987656378,0,0,0.0412819240494144,0.0572326933998216,0.093639251816929,0.0344280022130126,0.242367582162633,0.19925827912333,0.0195597574633367,0.0700733598569336,0,0.00198672260619184,0,0,0.732679687725118,0.703377673494234
TARGET.20.PAUVWV.09A,0.0582736720078183,0.028195614308077,0,0.02984286853812,0,0.0135717433144083,0,0.0407841775305539,0,0,0.00769278817280256,0.0991911999555803,0.0713245765221235,0,0.186455836638052,0,0.0388981497412779,0,0.00520199403367573,0.00817945174749075,0,0.0284462678863479,0.347538665094459,0.0331498846872665,0,0.000620865444526795,0,0.0026322443774201,0,0,0.967608939561205,0.34627524792352
TARGET.20.PATHWS.09A,0.0199191499196222,0.00980966805708486,0,0.0242507764038375,0,0,0,0,0.00893365531007321,0.089132031411797,0,0.0380673809428807,0,0,0.142578246422507,0.0218962407979651,0.000673008520122565,0.0463985323157925,0.0116775584820542,0,0,0.0303142445752427,0.145866035634247,0.101380132833844,0,0.116410286274947,0,0.135755601921491,0.056937450176491,0,0.866527191554763,0.501670298469767
TARGET.20.PAVBVP.09A,0.0665278660622053,0,0,0.00194096290643961,0,0,0,0,0,0.103053672088758,0,0,0.192214275206403,0.0317060848620424,0.00176694065344899,0,0,0,0.0879042284334803,0,0.0401083941040962,0.0730331515829321,0.310471373611345,0.0258165642658271,0.0264503592889272,0.00261549146727739,0,0,0.036390635466818,0,0.880261051430788,0.492328258040374
TARGET.20.PAYHGK.Sorted.leukemic.09A,0,0.0042143594993244,0,0.0205435930726692,0,0,0.00158468822605166,0,0,0.00101685443125964,0,0.0361970643486582,0.131972071290732,0.0152675350393491,0.229749875419006,0,0.00607969637598737,0,0.00803909749642353,0.0648250453913238,0,0,0.251594740625537,0.167105590827033,0,0.0556512377913278,0.0061585501653168,0,0,0,0.948984942370794,0.319319469537698
TARGET.20.PALKYG.09A,0.0236507692965198,0,0,0.0113649632160023,0,0,0.0197805657543066,0.014635658992464,0,0,0,0.0604203463196989,0.116843032539103,0.0249721433513681,0.194305251763248,0.0233275684329159,0,0.115527685928768,0.0235775757098049,0,0,0,0.165453593508112,0.112558985274781,0,0.0808583018965185,0.0127235580163884,0,0,0,0.889355087088089,0.457075838385071
TARGET.20.PASTWE.09A,0,0.00329428841255613,0.0264118063850327,0,0,0,0.187557763838468,0,0,0.0679000374268263,0,0,0,0.016495106021807,0.0393312241622215,0,0.154880593345441,0.0311000525974774,0,0.0219420404666072,0.0341535428884185,0.0396596857565955,0.0732771724121881,0.13826902471193,0,0.161182597919179,0,0.00454506365525189,0,0,0.808609724986893,0.594962385344024
TARGET.20.PAVHWK.09A,0.086664607347066,0,0,0,0,0,0.0943663059332229,0,0,0,0,0.12463780114534,0.116107753989452,0.0433902479315546,0.0250109105035688,0.0203051761615793,0,0.101742176981689,0.000410174286115424,0,0.0234980004457716,0,0.119388401730376,0.136766893828061,0.00168469878177261,0.106026850934431,0,0,0,0,0.858675547647425,0.51788720931031
TARGET.20.PAUXRA.09A,0.148133005665827,0,0,0.00640412353004592,0,0,0.0062387147740695,0.00855876196593718,0,0.00478842930138759,0,0,0.266670043194374,0.0608917838937953,0,0.0505699696308811,0,0.0490991440427798,0.0616432489971904,0,0.00960303462281846,0,0.199666072579891,0,0.00311940935138282,0.111039554298335,0.0135747041512841,0,0,0,0.824717581056366,0.567351085793479
TARGET.20.PASEYM.09A,0.0657891254879725,0,0,0,0,0.0326938145973613,0.0408767949243499,0,0,0.0282689522284553,0,0,0.118654751867411,0.0821768296923778,0,0.347884787704207,0,0.00613287061478667,0,0,0.158224087830738,0.0197900522687585,0.00741276119430805,0.0360507712954356,0,0.0200007193770595,0,0,0.036043680916778,0,0.786201883929231,0.630986211264731
TARGET.20.PATCYY.09A,0.0642327546458751,0.0108907371992004,0,0.0163339166479353,0,0,0,0.0592315900679582,0,0.121247336965561,0.0203811159047667,0,0.0420987647834763,0.0502314513692265,0,0.0683310922342883,0,0,0.0147437187280942,0.0149409230234891,0,0.0604683912205078,0.262270064784991,0,0.0474561863871486,0.0265682644374459,0.0477103636534344,0.00388013831457558,0.0689831896320251,0,0.964275528368639,0.266535496988351
TARGET.20.PAWYJF.09A,0,0,0,0,0,0,0.153480536803173,0,0,0.0704689300486651,0,0.00714025572270204,0.0400747160638456,0.158346702573524,0.0877392724812572,0,0.069357702293296,0.0195304186613729,0.0434336934154136,0.026375502153294,0,0,0.141471767250731,0.110580032596818,0,0.0714990436622593,0,0.000501426273648485,0,0,0.926494973814438,0.38633761839062
TARGET.20.PAUTAG.09A,0.0463923948408216,0.023016409433757,0,0,0,0,0.0987242799275685,0.0153998987059156,0,0,0.0543558757359776,0.035510277071399,0.0480660914153753,0.016421369213454,0.13177867893441,0,0.0227075627696502,0.132848626038155,0,0.0185923620376937,0,0.00252583466675471,0.202309674597844,0.144505169572367,0.00243941337592659,0.0044060816629307,0,0,0,0,0.953587206090858,0.301717536987624
TARGET.20.PAUSKR.09A,0.287362253342894,0,0,0.00386197838503886,0,0,0,0,0.00372834057454246,0.0425482827869006,0,0.0103108862691314,0.0922972453467365,0.0444844359754386,0.00270062802291467,0.058483040779031,0,0.0216998942672228,0.0389103210399228,0,0.107200899178169,0.0142931034342239,0.243604013140372,0,0,0.011006007769085,0,0,0.017508669688376,0,0.916465903919651,0.400608498424706
TARGET.20.PAPAJE.09A,0.0829657285114635,0,0,0.00975883438466609,0,0,0,0,0.0244615931635749,0.0743662688237976,0,0.0168860669308641,0.27170133098934,0.0972559558669687,0.0286373652744527,0.0526554047984343,0,0,0.0330374934468394,0,0.089269614819021,0,0.184516269091807,0,0.018415017627953,0,0,0,0.0160730562708173,0,0.812512514873347,0.584115595706476
TARGET.20.PAEFGR.09A,0.120981951777934,0,0.0599067393154791,0.0353239653558837,0,0,0,0,0.0261021084972335,0.137749237225038,0,0.220167876123963,0,0.10634005044391,0.0155257406074412,0.0397919097795492,0,0,0,0,0.0596118090633477,0.00665829269118137,0.105394014747474,0,0,0,0.00906540251132962,0.000948749584824889,0.0564321522754114,0,0.871757230899939,0.497841367922254
TARGET.20.PAWVUX.09A,0.138274039306407,0,0,0.0279435126751034,0,0,0.0421039457137797,0.0133842807268195,0,0.0214976683638716,0,0.117506803786935,0.0700704979238562,0,0.0939312997331372,0,0.00317832199156183,0.0517460879801652,0.0206026334780186,0.0108336823462331,0,0.0215578798657424,0.315511128112511,0.0275236558598368,0,0.0220852068178169,0,0.00224935531820574,0,0,0.966310108097072,0.299349103878133
TARGET.20.PARLMY.09A,0.0930559332460881,0.00830958404483266,0,0.0245217878784032,0,0.00407117842832298,0.0789319718826948,0,0,0.0140650273914883,0,0.0492427153878136,0.0455920853028502,0.0636661418537448,0.218614218877321,0,0.00716782069786551,0.077570758560444,0,0.0500098912562278,0,0.0233329114755613,0.214686300718971,0.0271616729973711,0,0,0,0,0,0,0.967309644673546,0.256488058794899
TARGET.20.PARNIL.09A,0,0,0,0.00214577811327647,0,0,0.00812831415501021,0,0.280665270293082,0,0,0.193219912250735,0.109714743583215,0.0337765038365625,0.0152881478300642,0.0739658584124341,0.0127384662542736,0,0,0,0,0.00850785025303783,0.0816289830481916,0.0978571962670067,0,0.0823629757031109,0,0,0,0,0.87530363610425,0.497994120090368
TARGET.20.PAUTFD.09A,0,0,0.027507889383643,0,0,0,0.00387296753891707,0,0,0,0,0.0843004006959237,0.00723589827022284,0.0221960748170415,0,0.00253453858708629,0,0,0.041356471286364,0.0169254235877931,0,0.00653269726694423,0.121610735867196,0.558313017154053,0.0527583652566208,0.054855520288195,0,0,0,0,0.547906017007156,0.862474229689667
TARGET.20.PARUBE.09A,0.095843516626052,0.00563725154283692,0,0.0030834322159042,0,0.0522541897566318,0.00420104857232997,0.0299501991492475,0.00484527579086912,0.0589478447319722,0,0,0,0.0811271299619547,0.0597352093249393,0.127282689587915,0,0.00710060631910822,0,0,0.181626241735557,0.0531672326628289,0.195933933522532,0,0,0.00477271781487125,0,0.00281137404012329,0.0316801066443269,0,0.902076850912537,0.431839573153758
TARGET.20.PATIVW.09A,0,0.000421395206724994,0,0.0134724239864698,0,0.0453360515736468,0.0667173373112104,0.0315214479323824,0.191183546295664,0.0144301189128001,0,0.100747736182431,0,0,0,0.00718990152575064,0.0904918961300729,0.0112083629326622,0,0,0.0715443825714771,0.0380971315431221,0.11364308388337,0.04145845310646,0.0208373332545163,0.141699397651239,0,0,0,0,0.902409066750057,0.455665159676809
TARGET.20.PAWHFV.09A,0.144491811953303,0.0114873825344293,0,0.0353964805299011,0,0.00535979521924037,0,0.0354794666920993,0,0,0,0.0335516752538933,0.185810087997518,0.0263426785443441,0.0854963140290323,0.0138279672844445,0,0.0294773034301385,0,0,0,0.0307983973671421,0.314673660628024,0.028104224018429,0,0.0181920766153332,0,0,0.00151067790272748,0,0.961935362294826,0.306196132572548
TARGET.20.PAWEVC.09A,0.0652356195616149,0,0,0.00165029366519354,0,0,0,0.00460988493008023,0.013056689587919,0.0355875388992359,0,0,0.0241688462949817,0.262202871454321,0.0639680061821647,0.0290096019291528,0,0,0.0148296646608131,0,0.0822457210960928,0.0211121191863344,0.236298278634528,0.0383127398007054,0.011073462939875,0,0.0814002476250518,0,0.0152384135519356,0,0.895896045096571,0.455000024667685
TARGET.20.PAWKHN.09A,0,0.0830567948906173,0.0155305710218073,0.00331027335766688,0,0,0,0,0,0.0282116908687084,0,0,0.0940204668032828,0.0896551887813687,0,0.0347659374607191,0,0,0.0938600481699914,0,0.055640950432756,0.0183158571893836,0.251959011886855,0.0623886927621185,0.0120329681733068,0.00554269571116229,0,0.0138516888188235,0.137857163671432,0,0.895059286279991,0.45103628390579
TARGET.20.PAWTLZ.09A,0.103809882849391,0.165931441845692,0,0.0337462127428261,0,0,0.028909558831061,0.0187664814202161,0,0.0565106257760094,0,0,0.105351956110971,0.0354697176268359,0,0.0499224424396619,0,0.0462311358572699,0.0241602949456766,0,0,0.0216693234184079,0.224851227134381,0,0.0396413690064738,0,0,0.0388290425436046,0.00619928745152097,0,0.909505293575724,0.420619319375274
