names,scores,logfoldchanges,pvals,pvals_adj
AC092332.1,-0.025553096,-18.67228,0.9796137973548935,1.0
OOSP3,-0.025553096,-18.694756,0.9796137973548935,1.0
SLC7A14-AS1,-0.025553096,-19.001276,0.9796137973548935,1.0
HOTTIP,-0.025553096,-18.696234,0.9796137973548935,1.0
AC103739.2,-0.025553096,-18.654491,0.9796137973548935,1.0
AC053503.5,-0.025553096,-18.777239,0.9796137973548935,1.0
ANKRD2,-0.025553096,-18.523209,0.9796137973548935,1.0
AC117394.2,-0.025553096,-18.854212,0.9796137973548935,1.0
HLCS-IT1,-0.025553096,-18.6881,0.9796137973548935,1.0
AC016549.1,-0.025553096,-18.644861,0.9796137973548935,1.0
COL1A1,-0.025553096,-18.305468,0.9796137973548935,1.0
AC099850.3,-0.025553096,-18.52009,0.9796137973548935,1.0
FOXA2,-0.025553096,-18.859556,0.9796137973548935,1.0
PRR9,-0.025553096,-18.79671,0.9796137973548935,1.0
LINC02068,-0.025553096,-18.694017,0.9796137973548935,1.0
AL731702.1,-0.025553096,-18.761053,0.9796137973548935,1.0
AL359237.1,-0.025553096,-19.202108,0.9796137973548935,1.0
AC012379.2,-0.025553096,-18.495678,0.9796137973548935,1.0
AL360091.1,-0.025553096,-18.703613,0.9796137973548935,1.0
AL121917.2,-0.025553096,-18.468998,0.9796137973548935,1.0
AL627230.1,-0.025553096,-19.05993,0.9796137973548935,1.0
AC112487.1,-0.025553096,-18.270695,0.9796137973548935,1.0
COL4A6,-0.025553096,-18.834019,0.9796137973548935,1.0
AC068707.1,-0.025553096,-18.590094,0.9796137973548935,1.0
BX322557.2,-0.025553096,-18.538794,0.9796137973548935,1.0
ABLIM3,-0.025553096,-18.78353,0.9796137973548935,1.0
NES,-0.025553096,-18.420246,0.9796137973548935,1.0
AC141930.2,-0.025553096,-18.387909,0.9796137973548935,1.0
AC103810.5,-0.025553096,-18.508123,0.9796137973548935,1.0
C1QTNF9B,-0.025553096,-18.358768,0.9796137973548935,1.0
AC009754.2,-0.025553096,-18.636517,0.9796137973548935,1.0
AC135012.1,-0.025553096,-18.908854,0.9796137973548935,1.0
SLC25A18,-0.025553096,-18.703058,0.9796137973548935,1.0
TMEM169,-0.025553096,-18.987144,0.9796137973548935,1.0
AC021755.3,-0.025553096,-18.731255,0.9796137973548935,1.0
AL137847.2,-0.025553096,-18.805023,0.9796137973548935,1.0
AC012435.3,-0.025553096,-18.630987,0.9796137973548935,1.0
BMP10,-0.025553096,-18.579355,0.9796137973548935,1.0
MYO3B,-0.025553096,-18.409811,0.9796137973548935,1.0
AC011472.4,-0.025553096,-18.901241,0.9796137973548935,1.0
PCP4L1,-0.025553096,-18.52072,0.9796137973548935,1.0
CD207,-0.025553096,-18.893885,0.9796137973548935,1.0
AL357568.2,-0.025553096,-18.248545,0.9796137973548935,1.0
AL512283.2,-0.025553096,-18.57906,0.9796137973548935,1.0
NPIPA7,-0.025553096,-18.510519,0.9796137973548935,1.0
CARNMT1-AS1,-0.025553096,-18.657944,0.9796137973548935,1.0
AC020661.3,-0.025553096,-18.353367,0.9796137973548935,1.0
AF241728.2,-0.025553096,-18.638657,0.9796137973548935,1.0
LRP1B,-0.025553096,-19.027473,0.9796137973548935,1.0
ADGRB2,-0.025553096,-18.752672,0.9796137973548935,1.0
PDZD9,-0.025553096,-18.507431,0.9796137973548935,1.0
AC005393.1,-0.025553096,-18.665083,0.9796137973548935,1.0
FRZB,-0.025553096,-18.231184,0.9796137973548935,1.0
AC253536.3,-0.025553096,-19.060955,0.9796137973548935,1.0
AC012213.3,-0.025553096,-18.43587,0.9796137973548935,1.0
EDNRB,-0.025553096,-18.800741,0.9796137973548935,1.0
AC016245.1,-0.025553096,-18.422369,0.9796137973548935,1.0
TECTA,-0.025553096,-18.903725,0.9796137973548935,1.0
FCRL6,-0.025553096,-19.00471,0.9796137973548935,1.0
AC007389.3,-0.025553096,-18.645142,0.9796137973548935,1.0
PIGR,-0.025553096,-18.571033,0.9796137973548935,1.0
LINC01214,-0.025553096,-19.527376,0.9796137973548935,1.0
LINC01873,-0.025553096,-18.604362,0.9796137973548935,1.0
TCP10L2,-0.025553096,-18.35389,0.9796137973548935,1.0
IGLV2-11,-0.025553096,-19.599207,0.9796137973548935,1.0
NTF3,-0.025553096,-18.151356,0.9796137973548935,1.0
AC000068.2,-0.025553096,-18.552074,0.9796137973548935,1.0
AC084125.4,-0.025553096,-18.82202,0.9796137973548935,1.0
AC107398.5,-0.025553096,-18.58513,0.9796137973548935,1.0
AC092634.8,-0.025553096,-18.358122,0.9796137973548935,1.0
CLEC6A,-0.025553096,-18.890514,0.9796137973548935,1.0
LRRC18,-0.025553096,-18.55587,0.9796137973548935,1.0
C11orf16,-0.025553096,-18.599236,0.9796137973548935,1.0
FLRT1,-0.025553096,-18.520582,0.9796137973548935,1.0
AL035427.1,-0.025553096,-18.60907,0.9796137973548935,1.0
ERI3-IT1,-0.025553096,-18.681696,0.9796137973548935,1.0
ACTL8,-0.025553096,-18.545008,0.9796137973548935,1.0
AC091736.1,-0.025553096,-19.154064,0.9796137973548935,1.0
AF107885.2,-0.025553096,-18.349604,0.9796137973548935,1.0
AC010809.3,-0.025553096,-18.671038,0.9796137973548935,1.0
LINC02352,-0.025556542,-0.17785077,0.9796110495604878,1.0
PCAT14,-0.025608215,-0.18836227,0.979569832673451,1.0
AC011495.2,-0.025618551,-0.35806566,0.9795615893025852,1.0
PITPNM3,-0.025634054,-0.5142311,0.979549224250379,1.0
AC006547.2,-0.025651278,-0.766304,0.9795354853092465,1.0
AC019171.1,-0.025651278,-0.7467187,0.9795354853092465,1.0
AL355377.4,-0.025654724,-0.87592846,0.9795327375217483,1.0
AL512380.2,-0.025665058,-1.0056646,0.979524494160711,1.0
ZBTB20-AS1,-0.025668504,-0.8881321,0.9795217463741843,1.0
CAMSAP2,-0.025690896,0.11658239,0.9795038857676855,1.0
AC119800.1,-0.025697786,-0.2137968,0.9794983901985218,1.0
FP236383.3,-0.025704676,-0.09188179,0.9794928946303311,1.0
ULBP3,-0.025711566,0.052162606,0.9794873990631138,1.0
LINC01135,-0.025716733,-0.2257685,0.9794832773883395,1.0
DNAH11,-0.02572879,-0.34246528,0.9794736601493301,1.0
LILRA4,-0.025746016,-0.4230728,0.9794599212416352,1.0
ARHGAP35,-0.025832139,0.018443711,0.9793912267946344,1.0
AC092650.1,-0.025837308,-0.31553173,0.9793871051326692,1.0
PAN3-AS1,-0.025868312,0.008380532,0.9793623751724385,1.0
LMNB2,-0.026101708,-0.018795379,0.9791762141656654,1.0
MNS1,-0.026380751,0.1444523,0.9789536467760727,1.0
MAP3K7CL,-0.026660657,0.10435025,0.9787303940960963,1.0
AL008635.1,-0.0266641,-18.790262,0.978727646381147,1.0
AL358937.1,-0.0266641,-19.069042,0.978727646381147,1.0
FOXA1,-0.0266641,-18.316168,0.978727646381147,1.0
GAL3ST3,-0.0266641,-18.290745,0.978727646381147,1.0
CLRN1-AS1,-0.0266641,-18.932594,0.978727646381147,1.0
SPEGNB,-0.0266641,-19.32607,0.978727646381147,1.0
CCIN,-0.0266641,-18.618446,0.978727646381147,1.0
AC007879.3,-0.0266641,-18.877026,0.978727646381147,1.0
GRIN3A,-0.0266641,-18.515402,0.978727646381147,1.0
AP001107.6,-0.0266641,-18.916313,0.978727646381147,1.0
AL133163.2,-0.0266641,-18.864468,0.978727646381147,1.0
AC092535.2,-0.0266641,-18.845844,0.978727646381147,1.0
LINC02700,-0.0266641,-19.182285,0.978727646381147,1.0
AC007849.1,-0.0266641,-18.42837,0.978727646381147,1.0
LBP,-0.0266641,-18.501617,0.978727646381147,1.0
AC062028.1,-0.0266641,-18.635086,0.978727646381147,1.0
AL138689.2,-0.0266641,-18.795065,0.978727646381147,1.0
AL512652.1,-0.0266641,-18.706627,0.978727646381147,1.0
AC027682.5,-0.0266641,-18.750984,0.978727646381147,1.0
AC007192.2,-0.0266641,-18.849262,0.978727646381147,1.0
FOXP3,-0.0266641,-18.667192,0.978727646381147,1.0
LPIN3,-0.0266641,-18.589943,0.978727646381147,1.0
AC084024.1,-0.0266641,-18.446043,0.978727646381147,1.0
ANTXR1,-0.0266641,-18.677067,0.978727646381147,1.0
C17orf82,-0.0266641,-19.171404,0.978727646381147,1.0
GSG1,-0.0266641,-18.99175,0.978727646381147,1.0
AD000671.3,-0.0266641,-18.810892,0.978727646381147,1.0
NOX5,-0.0266641,-18.945272,0.978727646381147,1.0
GADL1,-0.0266641,-18.743557,0.978727646381147,1.0
AL357033.3,-0.0266641,-18.935555,0.978727646381147,1.0
AC016575.1,-0.0266641,-18.682909,0.978727646381147,1.0
AP001318.1,-0.0266641,-18.737503,0.978727646381147,1.0
AC000123.1,-0.0266641,-18.684683,0.978727646381147,1.0
NT5DC4,-0.0266641,-19.044863,0.978727646381147,1.0
CABCOCO1,-0.0266641,-18.802664,0.978727646381147,1.0
ZFPM2,-0.0266641,-18.587543,0.978727646381147,1.0
AC018946.1,-0.0266641,-18.72572,0.978727646381147,1.0
IGLV3-19,-0.0266641,-18.737226,0.978727646381147,1.0
AC073651.1,-0.0266641,-18.760458,0.978727646381147,1.0
IGKV1-27,-0.0266641,-19.950163,0.978727646381147,1.0
STPG3,-0.0266641,-18.742867,0.978727646381147,1.0
L1CAM,-0.0266641,-18.862057,0.978727646381147,1.0
C6orf141,-0.0266641,-18.823187,0.978727646381147,1.0
AC024270.4,-0.0266641,-18.761774,0.978727646381147,1.0
AC104534.1,-0.0266641,-18.551556,0.978727646381147,1.0
AC007743.1,-0.0266641,-18.83836,0.978727646381147,1.0
AL139351.3,-0.0266641,-19.29239,0.978727646381147,1.0
CHRNB4,-0.0266641,-18.583635,0.978727646381147,1.0
AL096840.2,-0.0266641,-18.641619,0.978727646381147,1.0
VSIG2,-0.0266641,-18.696,0.978727646381147,1.0
RD3L,-0.0266641,-18.907145,0.978727646381147,1.0
FOXP2,-0.0266641,-18.912931,0.978727646381147,1.0
LINC02163,-0.0266641,-18.659369,0.978727646381147,1.0
WNT1,-0.0266641,-18.683216,0.978727646381147,1.0
AC110792.2,-0.0266641,-18.528198,0.978727646381147,1.0
AC087742.1,-0.0266641,-18.798693,0.978727646381147,1.0
AL358944.1,-0.0266641,-18.672216,0.978727646381147,1.0
AL096799.1,-0.0266641,-18.7137,0.978727646381147,1.0
AC079385.1,-0.0266641,-18.698603,0.978727646381147,1.0
LINC00858,-0.0266641,-18.271505,0.978727646381147,1.0
AC022113.1,-0.0266641,-19.107439,0.978727646381147,1.0
LINC01976,-0.0266641,-18.993328,0.978727646381147,1.0
TMEM213,-0.0266641,-18.45855,0.978727646381147,1.0
AC027309.1,-0.0266641,-18.595898,0.978727646381147,1.0
SMAD1-AS2,-0.0266641,-18.65127,0.978727646381147,1.0
AC009041.4,-0.0266641,-18.877745,0.978727646381147,1.0
OR52H1,-0.0266641,-18.65595,0.978727646381147,1.0
LINC02556,-0.0266641,-19.02839,0.978727646381147,1.0
AC090948.2,-0.0266641,-18.864475,0.978727646381147,1.0
LINC02623,-0.0266641,-18.731504,0.978727646381147,1.0
AL590068.3,-0.0266641,-18.871729,0.978727646381147,1.0
HRK,-0.0266641,-18.9927,0.978727646381147,1.0
ZNF883,-0.0266641,-18.548353,0.978727646381147,1.0
AC105916.1,-0.0266641,-18.562773,0.978727646381147,1.0
AC007325.1,-0.0266641,-19.003674,0.978727646381147,1.0
ELOVL4,-0.0266641,-19.109089,0.978727646381147,1.0
AC099332.1,-0.0266641,-18.428547,0.978727646381147,1.0
ABLIM2,-0.0266641,-18.641827,0.978727646381147,1.0
ZNF345,-0.026700273,0.105129145,0.9786987953894233,1.0
AC018557.1,-0.026723526,-0.18996908,0.978680248338027,1.0
PRRT1,-0.026729556,0.007219868,0.9786754398451016,1.0
RAB40A,-0.02673903,-0.37745303,0.9786678836434987,1.0
AC016542.1,-0.026749363,-0.67669773,0.9786596405166602,1.0
AC010326.3,-0.026768312,-0.83856267,0.9786445281233759,1.0
PLAC4,-0.026788982,-1.2698004,0.9786280418848984,1.0
AL360020.1,-0.026792426,-1.1966125,0.9786252941793728,1.0
EDA,-0.026800178,-0.25347123,0.9786191118428677,1.0
CAMSAP3,-0.026806206,-1.4870319,0.978614303359807,1.0
AL590428.1,-0.026834628,-0.00076076324,0.9785916348072766,1.0
AC022167.1,-0.026858741,-0.3788555,0.9785724008974747,1.0
AC092198.1,-0.026893191,-0.48634726,0.9785449239050847,1.0
H3F3C,-0.026900081,-0.1097653,0.9785394285096605,1.0
AC091180.3,-0.026903527,-0.011349167,0.9785366808123304,1.0
AC069224.1,-0.026943143,-0.029675184,0.9785050823113451,1.0
LRRC69,-0.02695348,-0.19229202,0.9784968392296766,1.0
WFS1,-0.02700343,-0.22664008,0.978456997700665,1.0
SLC25A35,-0.027032712,0.0801857,0.9784336423465683,1.0
AL158212.3,-0.027103335,-0.20999067,0.978377314803965,1.0
CDK5R1,-0.027139507,-0.49744278,0.9783484641531481,1.0
AC005070.3,-0.027150704,0.048653856,0.9783395341955383,1.0
AC068205.2,-0.027451277,-0.1444358,0.978099800197959,1.0
PDIA5,-0.027599411,0.0997726,0.9779816512177273,1.0
AL139327.2,-0.027775105,-18.930635,0.9778415216582815,1.0
SHISA2,-0.027775105,-18.93783,0.9778415216582815,1.0
SULT4A1,-0.027775105,-18.175491,0.9778415216582815,1.0
TRIL,-0.027775105,-18.438124,0.9778415216582815,1.0
AL513220.1,-0.027775105,-18.638348,0.9778415216582815,1.0
BCL2L2-PABPN1,-0.027775105,-18.762547,0.9778415216582815,1.0
LINC01915,-0.027775105,-18.520962,0.9778415216582815,1.0
AL513128.3,-0.027775105,-18.845232,0.9778415216582815,1.0
LINC00689,-0.027775105,-18.823647,0.9778415216582815,1.0
AC009951.5,-0.027775105,-18.799343,0.9778415216582815,1.0
AL512288.1,-0.027775105,-18.83856,0.9778415216582815,1.0
AL133259.1,-0.027775105,-18.923447,0.9778415216582815,1.0
FAM167B,-0.027775105,-18.810192,0.9778415216582815,1.0
FMO1,-0.027775105,-18.69916,0.9778415216582815,1.0
SAMSN1-AS1,-0.027775105,-18.6127,0.9778415216582815,1.0
LINC02806,-0.027775105,-18.978691,0.9778415216582815,1.0
AC239803.1,-0.027775105,-18.950932,0.9778415216582815,1.0
FBLL1,-0.027775105,-18.941393,0.9778415216582815,1.0
C1QL3,-0.027775105,-18.58991,0.9778415216582815,1.0
AC018521.6,-0.027775105,-18.665062,0.9778415216582815,1.0
AC093849.3,-0.027775105,-18.942944,0.9778415216582815,1.0
LINC01388,-0.027775105,-19.538408,0.9778415216582815,1.0
AC023490.2,-0.027775105,-18.77532,0.9778415216582815,1.0
AC130352.1,-0.027775105,-18.760769,0.9778415216582815,1.0
SEC14L5,-0.027775105,-18.443594,0.9778415216582815,1.0
LCNL1,-0.027775105,-19.092714,0.9778415216582815,1.0
FCRL2,-0.027775105,-18.758814,0.9778415216582815,1.0
AC116447.1,-0.027775105,-18.638294,0.9778415216582815,1.0
AL359399.1,-0.027775105,-18.499659,0.9778415216582815,1.0
LINC01254,-0.027775105,-18.243092,0.9778415216582815,1.0
AL512310.9,-0.027775105,-18.509262,0.9778415216582815,1.0
AC011840.2,-0.027775105,-18.547592,0.9778415216582815,1.0
AL139349.1,-0.027775105,-19.121523,0.9778415216582815,1.0
HGFAC,-0.027775105,-18.802183,0.9778415216582815,1.0
LRP2,-0.027775105,-18.273449,0.9778415216582815,1.0
RIMBP3B,-0.027775105,-18.932413,0.9778415216582815,1.0
OR13D1,-0.027775105,-18.845802,0.9778415216582815,1.0
PLA1A,-0.027775105,-18.965527,0.9778415216582815,1.0
AC010320.1,-0.027775105,-18.469864,0.9778415216582815,1.0
OR13C3,-0.027775105,-18.641275,0.9778415216582815,1.0
KCNE1B,-0.027775105,-18.82732,0.9778415216582815,1.0
FP671120.4,-0.027775105,-18.803701,0.9778415216582815,1.0
AC073842.2,-0.027775105,-18.708574,0.9778415216582815,1.0
AL645608.4,-0.027775105,-18.61772,0.9778415216582815,1.0
AP001059.1,-0.027775105,-18.460709,0.9778415216582815,1.0
AL392023.2,-0.027775105,-18.611433,0.9778415216582815,1.0
AC019254.1,-0.027775105,-18.789078,0.9778415216582815,1.0
AC244090.3,-0.027775105,-18.67492,0.9778415216582815,1.0
AF228727.1,-0.027775105,-18.595484,0.9778415216582815,1.0
AC015818.2,-0.027775105,-18.700155,0.9778415216582815,1.0
AC120049.1,-0.027775105,-18.947474,0.9778415216582815,1.0
CHRNA2,-0.027775105,-18.910723,0.9778415216582815,1.0
AC004990.1,-0.027775105,-18.732813,0.9778415216582815,1.0
AC138904.1,-0.027775105,-18.263042,0.9778415216582815,1.0
ADAMTSL3,-0.027775105,-18.68816,0.9778415216582815,1.0
AC005695.1,-0.027775105,-18.782866,0.9778415216582815,1.0
DNAJB5-DT,-0.027775105,-18.796389,0.9778415216582815,1.0
MYH15,-0.027775105,-18.885847,0.9778415216582815,1.0
AC083806.2,-0.027775105,-18.774782,0.9778415216582815,1.0
AL592463.1,-0.027775105,-18.804817,0.9778415216582815,1.0
AC002378.1,-0.027775105,-18.756548,0.9778415216582815,1.0
AL138762.1,-0.027804388,0.76030684,0.9778181667980728,1.0
LINC02804,-0.027828502,0.18718973,0.97779893339806,1.0
EAF1-AS1,-0.027828502,-0.016205868,0.97779893339806,1.0
AL021707.1,-0.027835391,-0.25830865,0.9777934381432838,1.0
LINC00526,-0.027843144,0.113448754,0.9777872559829202,1.0
TFCP2L1,-0.027850894,0.022286635,0.9777810738238908,1.0
C2orf16,-0.027852617,-0.38897744,0.9777797000109544,1.0
VSNL1,-0.027856061,-0.5177064,0.9777769523852793,1.0
PRKG1-AS1,-0.027859507,-0.54000795,0.977774204759868,1.0
AL513320.1,-0.027862951,-0.08502833,0.9777714571347202,1.0
AC011466.1,-0.027862951,-0.7036143,0.9777714571347202,1.0
AC018628.2,-0.027864674,-0.6959604,0.9777700833222452,1.0
AC008555.1,-0.027866397,0.24476312,0.9777687095098363,1.0
AL353804.1,-0.027878454,-0.8162345,0.9777590928248198,1.0
TMEM145,-0.027883621,-0.9285269,0.9777549713893736,1.0
AC134349.1,-0.027900847,-0.27601057,0.9777412332755093,1.0
SMCR5,-0.02790946,-1.3134762,0.9777343642210528,1.0
FGD6,-0.02791807,0.12048017,0.9777274951682473,1.0
CRLF1,-0.027955966,-0.40593678,0.9776972713555314,1.0
AL442128.2,-0.028002473,-0.10985301,0.9776601785382365,1.0
AL591686.2,-0.028007641,-0.68523616,0.977656057117073,1.0
AC100786.1,-0.028007641,-0.14724715,0.977656057117073,1.0
LINC01550,-0.028045535,-0.054356672,0.9776258333801073,1.0
AC073389.2,-0.028107544,-0.41854122,0.9775763764252876,1.0
AC090229.1,-0.028222952,-0.15113471,0.9774843317667974,1.0
UNC5CL,-0.028240176,-0.05680373,0.97747059378375,1.0
AC010210.1,-0.028257402,-0.2746188,0.9774568558073854,1.0
SPINT1,-0.028275488,-0.078393,0.9774424309393991,1.0
TCF7L1,-0.028342664,-0.5360307,0.9773888529229289,1.0
CASD1,-0.028444292,0.062301323,0.97730779919455,1.0
RADIL,-0.028489938,0.42014864,0.9772713937825823,1.0
ASF1A,-0.028524388,0.020210316,0.9772439180313097,1.0
PANK3,-0.028548501,0.036375508,0.9772246850214816,1.0
USP35,-0.028551947,0.04514667,0.9772219374497296,1.0
C8orf31,-0.028571755,0.14090924,0.9772061389174014,1.0
LINC00920,-0.028626014,0.1668778,0.9771628647224836,1.0
LSM1,-0.028684579,-0.015577251,0.9771161561430821,1.0
ZNF30,-0.028751755,0.20119953,0.9770625787515775,1.0
SNTG2-AS1,-0.02888611,-18.361502,0.9769554242792569,1.0
AL078645.1,-0.02888611,-18.694872,0.9769554242792569,1.0
LINC01589,-0.02888611,-18.853947,0.9769554242792569,1.0
AC010163.1,-0.02888611,-18.80128,0.9769554242792569,1.0
AC006115.2,-0.02888611,-18.851503,0.9769554242792569,1.0
HES2,-0.02888611,-19.000523,0.9769554242792569,1.0
AC109133.1,-0.02888611,-18.697502,0.9769554242792569,1.0
AC114341.1,-0.02888611,-18.695559,0.9769554242792569,1.0
AC007620.3,-0.02888611,-18.851732,0.9769554242792569,1.0
AL138960.1,-0.02888611,-18.449408,0.9769554242792569,1.0
CER1,-0.02888611,-18.270424,0.9769554242792569,1.0
EXD1,-0.02888611,-19.069517,0.9769554242792569,1.0
LINC01072,-0.02888611,-18.510424,0.9769554242792569,1.0
AC001226.1,-0.02888611,-18.907578,0.9769554242792569,1.0
AC000403.1,-0.02888611,-19.182861,0.9769554242792569,1.0
TNFRSF17,-0.02888611,-18.791515,0.9769554242792569,1.0
IGKV1-22,-0.02888611,-18.522186,0.9769554242792569,1.0
AC104463.2,-0.02888611,-19.383854,0.9769554242792569,1.0
AC009248.2,-0.02888611,-18.936203,0.9769554242792569,1.0
AC107241.1,-0.02888611,-18.87806,0.9769554242792569,1.0
EOMES,-0.02888611,-18.945625,0.9769554242792569,1.0
AC005329.3,-0.02888611,-18.997227,0.9769554242792569,1.0
LINC01251,-0.02888611,-18.955118,0.9769554242792569,1.0
CT45A3,-0.02888611,-19.268633,0.9769554242792569,1.0
AC006273.1,-0.02888611,-18.92611,0.9769554242792569,1.0
AC015674.1,-0.02888611,-18.512655,0.9769554242792569,1.0
NOX3,-0.02888611,-19.275013,0.9769554242792569,1.0
Z82214.1,-0.02888611,-18.373133,0.9769554242792569,1.0
SFTPD,-0.02888611,-19.080542,0.9769554242792569,1.0
CR1L,-0.02888611,-18.924915,0.9769554242792569,1.0
KLC3,-0.02888611,-18.862303,0.9769554242792569,1.0
FGF8,-0.02888611,-18.907516,0.9769554242792569,1.0
GOLT1A,-0.02888611,-18.630966,0.9769554242792569,1.0
PTHLH,-0.02888611,-18.6731,0.9769554242792569,1.0
LINC00592,-0.02888611,-18.656338,0.9769554242792569,1.0
AC005041.3,-0.02888611,-18.919582,0.9769554242792569,1.0
PCDHGA1,-0.02888611,-18.685896,0.9769554242792569,1.0
IQCJ-SCHIP1-AS1,-0.02888611,-18.59525,0.9769554242792569,1.0
APOBEC3B-AS1,-0.02888611,-18.548609,0.9769554242792569,1.0
AL583856.2,-0.02888611,-18.995092,0.9769554242792569,1.0
YIPF7,-0.02888611,-19.106174,0.9769554242792569,1.0
FOXP1-AS1,-0.02888611,-18.817503,0.9769554242792569,1.0
AC114730.3,-0.02888611,-18.842548,0.9769554242792569,1.0
WSCD2,-0.02888611,-18.350426,0.9769554242792569,1.0
FCRL1,-0.02888611,-19.036968,0.9769554242792569,1.0
AL122020.2,-0.02888611,-18.741816,0.9769554242792569,1.0
AC100778.2,-0.02888611,-19.012997,0.9769554242792569,1.0
AP006259.1,-0.02888611,-18.720932,0.9769554242792569,1.0
SIX4,-0.02888611,-19.301031,0.9769554242792569,1.0
TMEM74B,-0.02888611,-19.133938,0.9769554242792569,1.0
AL391095.3,-0.02888611,-18.862715,0.9769554242792569,1.0
AC136469.1,-0.02888611,-18.670902,0.9769554242792569,1.0
KRT16,-0.02888611,-18.516048,0.9769554242792569,1.0
AL512631.2,-0.02888611,-18.72627,0.9769554242792569,1.0
BRWD1-IT1,-0.02888611,-18.830873,0.9769554242792569,1.0
ADGRG7,-0.02888611,-19.49316,0.9769554242792569,1.0
AC099313.1,-0.02888611,-18.923996,0.9769554242792569,1.0
AL118556.1,-0.02888611,-18.627033,0.9769554242792569,1.0
AP000569.1,-0.02888611,-18.946033,0.9769554242792569,1.0
AC116651.1,-0.02888611,-18.996058,0.9769554242792569,1.0
LINC01781,-0.02888611,-19.243578,0.9769554242792569,1.0
AC089984.1,-0.02888611,-18.790903,0.9769554242792569,1.0
ATP1A4,-0.02888611,-19.067556,0.9769554242792569,1.0
OR2B6,-0.02888611,-18.949245,0.9769554242792569,1.0
RNF157-AS1,-0.02888611,-18.308962,0.9769554242792569,1.0
AC109925.2,-0.02888611,-18.919622,0.9769554242792569,1.0
MT1H,-0.02888611,-19.459768,0.9769554242792569,1.0
AP001625.2,-0.02888611,-18.496147,0.9769554242792569,1.0
AC139887.5,-0.02888611,-18.645725,0.9769554242792569,1.0
AL627308.3,-0.028931756,0.10131481,0.9769190193287205,1.0
AL161668.3,-0.028933477,0.4241452,0.976917645557943,1.0
MAGEE1,-0.028936062,0.046771746,0.9769155849019052,1.0
AC090519.2,-0.028943812,-0.22691032,0.9769094029347161,1.0
AC026401.2,-0.028947258,-0.09539433,0.9769066553941883,1.0
AC009121.3,-0.028953286,0.07161219,0.9769018471989239,1.0
P2RY12,-0.028954148,-0.46487722,0.9769011603139547,1.0
IGHV4-4,-0.02895587,-0.5531163,0.9768997865440676,1.0
SUOX,-0.028956732,0.07349894,0.9768990996591497,1.0
FMR1-AS1,-0.028964482,-0.5354992,0.9768929176956599,1.0
AC010834.1,-0.028971372,-0.68715805,0.9768874226181673,1.0
NUDT4B,-0.02897654,-0.73640853,0.9768833013107677,1.0
CCR9,-0.02897654,-0.65070426,0.9768833013107677,1.0
AL359962.3,-0.028977402,-0.15395556,0.9768826144262611,1.0
AJ239328.1,-0.029001515,-0.06732404,0.9768633816670379,1.0
AL137003.2,-0.029019602,-1.2513055,0.9768489571064469,1.0
AL355304.1,-0.029026492,-0.10129532,0.9768434620377368,1.0
AL356804.1,-0.029049745,0.465115,0.9768249161889548,1.0
AL136172.1,-0.029083334,-0.13509846,0.9767981277628341,1.0
ASPRV1,-0.029085917,-0.50088316,0.9767960671157545,1.0
VPS35L,-0.029166013,0.015716791,0.9767321871331645,1.0
LRRC63,-0.029217688,-0.115337886,0.9766909743203399,1.0
AL671710.1,-0.029220272,-0.18561947,0.9766889136813312,1.0
AC119403.1,-0.029249554,-0.15505472,0.9766655597834413,1.0
AL132989.1,-0.029290032,-0.5093308,0.976633276486946,1.0
PPP1R26-AS1,-0.029296061,-0.36732486,0.9766284683396776,1.0
NDUFA3,-0.029400272,-0.054758728,0.9765453562141123,1.0
AC123912.2,-0.029444195,-0.42399648,0.9765103255597324,1.0
AL139260.1,-0.0296552,-0.04098276,0.9763420416763715,1.0
ZFP1,-0.02989118,0.23782067,0.9761538397239089,1.0
XRCC1,-0.029954912,0.033551667,0.9761030116866168,1.0
AC026725.1,-0.029997114,-18.84069,0.9760693553369316,1.0
LINC02151,-0.029997114,-18.144146,0.9760693553369316,1.0
ASB15,-0.029997114,-18.836443,0.9760693553369316,1.0
DEPDC1-AS1,-0.029997114,-18.294065,0.9760693553369316,1.0
SLC22A11,-0.029997114,-18.735432,0.9760693553369316,1.0
LINC01967,-0.029997114,-18.894108,0.9760693553369316,1.0
AC090115.1,-0.029997114,-18.77095,0.9760693553369316,1.0
DGAT2L6,-0.029997114,-18.613192,0.9760693553369316,1.0
CLMP,-0.029997114,-18.980415,0.9760693553369316,1.0
AL034417.3,-0.029997114,-18.797161,0.9760693553369316,1.0
LINC01852,-0.029997114,-18.86208,0.9760693553369316,1.0
AC245427.2,-0.029997114,-19.07526,0.9760693553369316,1.0
AC012184.1,-0.029997114,-19.143185,0.9760693553369316,1.0
ARHGEF4,-0.029997114,-18.612411,0.9760693553369316,1.0
OR13C5,-0.029997114,-19.005846,0.9760693553369316,1.0
AL022337.1,-0.029997114,-19.115063,0.9760693553369316,1.0
LRRC32,-0.029997114,-19.046124,0.9760693553369316,1.0
AC015849.4,-0.029997114,-19.022182,0.9760693553369316,1.0
AC087292.1,-0.029997114,-18.822908,0.9760693553369316,1.0
FAM135B,-0.029997114,-19.642975,0.9760693553369316,1.0
LHFPL3-AS2,-0.029997114,-19.228897,0.9760693553369316,1.0
AC133919.1,-0.029997114,-19.271303,0.9760693553369316,1.0
IL21-AS1,-0.029997114,-18.986776,0.9760693553369316,1.0
