LS,gene,log2FC,padj
LS_13,JADE3,1.2007469,1.8934041668248952e-05
LS_13,VILL,1.200693,1.7709026058122832e-29
LS_13,ZFYVE21,1.1998163,3.649189264574306e-28
LS_13,SNX15,1.1992456,4.1410618365697935e-53
LS_13,ACP2,1.1991097,3.1477445010120034e-15
LS_13,EEF1E1,1.1989082,7.093893739467453e-94
LS_13,MYL9,1.1987102,5.166041477322734e-05
LS_13,ZNF681,1.1986812,9.699920897510284e-08
LS_13,ADGRA3,1.1984419,1.5795800695917396e-20
LS_13,CCDC69,1.1984221,5.906990146888287e-62
LS_13,PEMT,1.1982718,1.3738592426526518e-64
LS_13,PDRG1,1.1975031,2.005602541737405e-50
LS_13,WDCP,1.1972911,4.053466639126019e-06
LS_13,NET1,1.1971865,1.2123235170849216e-56
LS_13,HCG11,1.1970152,9.609236686876353e-38
LS_13,URGCP,1.1968826,1.5706534439854414e-19
LS_13,THAP4,1.1967357,5.161530866197154e-70
LS_13,SLC5A6,1.1966807,2.3419139527507013e-26
LS_13,TADA2A,1.1965793,5.851940650064669e-25
LS_13,CPSF4,1.196398,9.786772193173017e-37
LS_13,CLNS1A,1.1956762,1.8654361979395625e-145
LS_13,UBA6-AS1,1.1953638,1.2556711952803314e-17
LS_13,ING5,1.1950673,1.0222494103714409e-81
LS_13,XPO7,1.1949022,4.37321400714744e-41
LS_13,SNRPN,1.1948344,2.7962735325935043e-73
LS_13,C8orf82,1.1946363,3.682577993242713e-69
LS_13,WDHD1,1.1946329,1.0656960655828634e-19
LS_13,PNPLA4,1.1940655,1.425374600002747e-21
LS_13,CTU2,1.1937453,1.382370837772686e-17
LS_13,TULP4,1.1932597,2.511239841756315e-16
LS_13,HCCS,1.1930037,1.0084238395258669e-23
LS_13,TMEM62,1.1928531,1.0822589086542993e-19
LS_13,DLST,1.1928422,1.69045979851154e-80
LS_13,APEX2,1.1928045,4.006683645697981e-33
LS_13,RWDD2B,1.1926966,7.646200391690119e-14
LS_13,STMN1,1.1925924,2.987712600076893e-119
LS_13,GTF2A1,1.1921479,8.90441867674054e-32
LS_13,AP003068.2,1.1920012,1.2451018875246691e-12
LS_13,AC073111.4,1.1915869,1.2215982559696601e-20
LS_13,OXNAD1,1.1912915,6.260088084631982e-17
LS_13,NDUFV2,1.190886,1.5474917252341715e-148
LS_13,HTRA2,1.1908642,4.254363932417259e-85
LS_13,ANKRA2,1.1907945,6.16889460335419e-29
LS_13,ZWINT,1.190609,1.0357720691097321e-24
LS_13,AIMP2,1.1904399,3.244486036467439e-85
LS_13,FGD6,1.1904072,0.00037649896853102536
LS_13,FBXL14,1.1903964,6.659851309559355e-07
LS_13,FKBP7,1.1903956,4.716323869163427e-12
LS_13,NCOA5,1.1903803,1.5128310113926016e-21
LS_13,C1orf50,1.1903408,3.861178510208957e-44
LS_13,COPS3,1.1903074,8.330477934296172e-118
LS_13,HSD17B8,1.1902825,4.015673692777018e-46
LS_13,SLC38A5,1.1899886,5.29097337865888e-28
LS_13,GTF2H3,1.1896709,4.039777512463437e-56
LS_13,ZNF250,1.1893924,1.2944650921667843e-10
LS_13,SPNS1,1.188524,1.4431508635437204e-104
LS_13,AGPAT1,1.1884506,1.3962085248331639e-70
LS_13,ANKRD16,1.1883162,3.5731989562624265e-20
LS_13,SGTB,1.1877382,4.7017440692687483e-07
LS_13,LDLRAD4,1.1875,5.36143608215226e-54
LS_13,NIPSNAP2,1.1871927,1.248974219288163e-91
LS_13,MRRF,1.1870636,6.614115593396517e-59
LS_13,EXOSC8,1.187026,8.513322599271172e-88
LS_13,PGAP3,1.1868103,2.100515610922075e-13
LS_13,MFAP1,1.1866633,1.6537602574105197e-39
LS_13,SYNC,1.1866245,9.675350104103763e-98
LS_13,EFCAB13,1.1865972,2.057049878009378e-06
LS_13,PCMT1,1.1864674,3.3499652596082235e-116
LS_13,SREBF2,1.1864058,6.453126404409161e-70
LS_13,DSN1,1.1862197,9.868354230943251e-26
LS_13,IP6K2,1.1862005,2.6148167936994494e-103
LS_13,PABPC4,1.185942,2.0890583019448264e-126
LS_13,RPAIN,1.1853988,2.2430951357671968e-123
LS_13,PUM3,1.1853964,2.946576913793957e-79
LS_13,TRIM44,1.1851133,4.250628903842091e-111
LS_13,MLH1,1.1846914,7.881148780933817e-49
LS_13,SNHG1,1.1846797,6.243375873656966e-125
LS_13,CXorf40B,1.1846186,1.0896146635090613e-35
LS_13,SHLD1,1.1844543,2.7013063085989732e-17
LS_13,ASB8,1.184297,1.0792718983585433e-64
LS_13,NOP10,1.1840359,6.30028930319337e-132
LS_13,CCDC58,1.1836972,1.5488499075429468e-26
LS_13,TRIP4,1.1836855,1.882103218834366e-26
LS_13,CCDC144A,1.1833866,2.0537635978226982e-17
LS_13,SMAD5,1.1825393,9.98817857753833e-59
LS_13,CTPS2,1.1822797,1.980174244460497e-17
LS_13,MYNN,1.1820561,1.7674823460606647e-33
LS_13,AL135925.1,1.1814115,3.6976961087316e-73
LS_13,MCM3,1.1813682,2.651140370811018e-78
LS_13,ZDHHC13,1.180863,1.496754338004142e-14
LS_13,WDR76,1.1807091,2.8281135936502258e-12
LS_13,MTMR2,1.1803423,1.9500208021047618e-33
LS_13,TOP1,1.1802962,1.8321613923243214e-126
LS_13,MZT1,1.1798673,3.760818780355021e-64
LS_13,BDH2,1.1796584,2.799541807875777e-38
LS_13,PRKACB,1.1795137,1.6129089380363194e-110
LS_13,ATP1A1-AS1,1.1793861,5.750825242208392e-07
LS_13,FLAD1,1.1790558,2.3771980151685306e-65
LS_13,ARIH2OS,1.1788814,8.652023976940441e-23
LS_13,USP47,1.178629,3.358160588669455e-87
LS_13,GNPDA2,1.1784943,7.824709720079745e-11
LS_13,ELAVL1,1.1781482,2.816504541097791e-115
LS_13,SPRYD4,1.1780269,9.807710680024655e-30
LS_13,DHFR,1.1778204,6.218823382628667e-46
LS_13,ZNF273,1.1775224,1.0051072767926304e-28
LS_13,HDAC2,1.1775107,1.3089093100166695e-132
LS_13,CNDP2,1.1772851,1.220139104727696e-103
LS_13,CCDC120,1.1769863,0.0005717337197483195
LS_13,SLC1A3,1.1764601,1.3916098896365546e-08
LS_13,HSPA8,1.1764523,9.124750504924716e-184
LS_13,C11orf49,1.1745952,1.6450538506768158e-59
LS_13,EEF2KMT,1.1738203,1.2412257937510577e-18
LS_13,BCL2L1,1.1737794,1.566726173787832e-51
LS_13,MAP4K3-DT,1.1733794,1.8053929619022802e-13
LS_13,RASA1,1.1732074,9.776704323528787e-44
LS_13,GNG5,1.1726044,1.8176859489347164e-206
LS_13,SNAPC1,1.1723703,2.384501605226384e-32
LS_13,TNKS2,1.1722964,8.937171844803908e-102
LS_13,CAAP1,1.1713115,9.333218278840153e-51
LS_13,CCT5,1.170572,7.988870429577017e-135
LS_13,RAD51B,1.1703078,3.1726974736411434e-16
LS_13,COQ10A,1.1702534,2.725025823169943e-22
LS_13,PAQR4,1.1697145,9.222575775242875e-27
LS_13,RMDN1,1.1697084,9.606375825577172e-64
LS_13,MPHOSPH6,1.1696662,2.3981754337828255e-28
LS_13,NPM3,1.1696018,2.55274222166885e-58
LS_13,CCDC169,1.1695644,5.3513661318491516e-06
LS_13,RBBP4,1.1694945,1.5948945638614688e-143
LS_13,TSG101,1.1694703,2.584489952837568e-73
LS_13,GATD3A,1.1694063,1.895138321974694e-09
LS_13,NUP58,1.169352,7.392234348545159e-75
LS_13,QSER1,1.1692858,2.9953352935668254e-62
LS_13,WDR43,1.1691421,6.581514719548054e-95
LS_13,SVBP,1.168415,6.440961817491093e-93
LS_13,IFT52,1.1682684,1.7032726334611294e-52
LS_13,CRY1,1.1680816,6.111271719091431e-20
LS_13,SDAD1,1.1678542,1.6567295125429045e-73
LS_13,DCLRE1B,1.1675402,1.9459927814811156e-08
LS_13,TMEM214,1.1674062,1.541792270506442e-38
LS_13,NPHP3,1.1672692,2.2173621611905723e-46
LS_13,POC5,1.1672643,3.2135141693044298e-24
LS_13,DBF4,1.1667259,1.2181943367866901e-46
LS_13,ZFAND6,1.1661854,9.104537664362465e-82
LS_13,IMPACT,1.1660703,9.274300421925824e-45
LS_13,AHSA1,1.1657696,1.128246729384387e-97
LS_13,PAQR8,1.1654483,1.1310605516613662e-09
LS_13,METAP1,1.165373,1.1273687335737026e-67
LS_13,ETFA,1.165007,1.902343338338645e-119
LS_13,RETSAT,1.164819,4.904587440610161e-16
LS_13,TOMM34,1.1646454,6.853815679144134e-49
LS_13,BRWD3,1.1644644,7.096459190836375e-37
LS_13,TP53I3,1.1644573,2.7739927086072633e-67
LS_13,DPCD,1.1644075,3.6564106229622245e-16
LS_13,CACYBP,1.1641062,2.2055517207801263e-119
LS_13,RRP36,1.1635598,2.780786759033126e-54
LS_13,NME7,1.1634018,5.791672235397666e-33
LS_13,RPP40,1.1633967,3.7538696723642965e-26
LS_13,VAPB,1.163205,1.531469388307404e-37
LS_13,COX7C,1.1631786,6.8436176652225e-191
LS_13,CCNE1,1.1631643,9.273705731465254e-07
LS_13,SNRPE,1.1626713,5.842969810274755e-119
LS_13,GINS3,1.1626397,0.00012901414684920277
LS_13,MRS2,1.1623808,8.966740185487278e-46
LS_13,SCLT1,1.1622235,4.3753938726919164e-63
LS_13,ERCC2,1.1621307,4.8404563254868616e-39
LS_13,SUPV3L1,1.1619078,8.721774415017562e-48
LS_13,MRPS9,1.1615797,2.1393608395516516e-46
LS_13,SMIM12,1.1614568,4.885011077052433e-83
LS_13,TPM2,1.1613212,2.888267927623482e-09
LS_13,LTBP4,1.1607949,1.7080731574773763e-55
LS_13,TRAF3IP1,1.1606121,6.410198981092148e-13
LS_13,MSH6,1.1605544,4.3759497259652295e-62
LS_13,HGH1,1.1599501,3.959541763021313e-32
LS_13,FBXO5,1.1593313,9.605677208777843e-10
LS_13,RAD23B,1.159317,3.8101304456528894e-117
LS_13,ZNF552,1.1588868,0.00035624540579091177
LS_13,EGFL8,1.158514,2.7800322563422724e-05
LS_13,TRIM24,1.1582115,4.039042257208838e-115
LS_13,IMMP2L,1.1580716,8.176645401509776e-51
LS_13,MOSMO,1.1578739,1.0038734495544815e-12
LS_13,MANEA,1.157444,1.6828150035430553e-18
LS_13,SF3B3,1.1573523,5.303111073121253e-99
LS_13,B3GNT2,1.157288,1.1524594243595301e-87
LS_13,CD320,1.1570585,4.128622607631558e-42
LS_13,EIF4E2,1.1568618,1.4130605915351302e-102
LS_13,DLAT,1.1566638,8.273697269408493e-37
LS_13,CCDC102A,1.1566558,2.5990054863717306e-16
LS_13,TTK,1.1565317,0.00010392364354608896
LS_13,FRG1,1.1564362,8.085692200100091e-94
LS_13,UBR7,1.1563389,5.9709395178966954e-36
LS_13,ARRDC3,1.1561123,5.789748589720968e-35
LS_13,CD68,1.1557817,9.054946991858444e-123
LS_13,RRNAD1,1.1557733,7.327588500088501e-29
LS_13,NOLC1,1.1553047,2.066958216774234e-102
LS_13,B4GALT3,1.1546787,9.513475627049114e-71
LS_13,SNRPB2,1.1545664,1.0770488720246102e-101
LS_13,RFC4,1.1545072,3.6421876642330175e-33
LS_13,DTNB,1.1542408,3.7998812161661855e-19
LS_13,CNOT7,1.1534617,4.123113889445904e-119
LS_13,NUS1,1.1534151,1.381583779863992e-58
LS_13,CLOCK,1.1534038,2.61390974061924e-11
LS_13,MRPS18A,1.1531494,1.126062970510706e-55
LS_13,SCYL1,1.1528097,3.3111398144961075e-76
LS_13,USP21,1.1526773,9.459651305334797e-31
LS_13,TMEM182,1.1526325,1.1329532036219152e-05
LS_13,FBXO9,1.1520159,1.0088629420286407e-94
LS_13,FNIP2,1.1516676,4.8247772929749885e-12
LS_13,HSP90AB1,1.1515347,5.0968658333595327e-290
LS_13,LARP1B,1.151278,8.04048309110393e-48
LS_13,COPZ1,1.1509602,8.310356734858814e-105
LS_13,DVL2,1.1508018,8.221096979317485e-35
LS_13,ARHGEF39,1.1505368,0.0002865729288338804
LS_13,IBTK,1.1505115,9.185316074971107e-71
LS_13,AP2M1,1.1503764,1.2506605049879867e-151
LS_13,ERI3,1.1502938,1.2794936583224195e-85
LS_13,ALG14,1.150244,0.0001021869674389329
LS_13,CDKAL1,1.1500599,3.128791556345509e-28
LS_13,GSTCD,1.1500441,9.508262841838753e-09
LS_13,CCDC138,1.1500082,1.030065129238558e-10
LS_13,THOC5,1.149649,4.2653255386761466e-40
LS_13,SIKE1,1.1493199,1.7815225000347618e-57
LS_13,RPP21,1.1492414,3.0212418158012953e-62
LS_13,ZNF141,1.1491022,2.5817392114602574e-40
LS_13,SPRYD7,1.1489015,3.3228586657483223e-19
LS_13,ASL,1.1486586,1.1211883631056896e-58
LS_13,CNP,1.1484048,1.4961576978676165e-54
LS_13,COX10-AS1,1.148402,1.6013488693404497e-05
LS_13,NEPRO,1.1472132,5.3264036605742676e-37
LS_13,ANKRD26,1.1467942,3.835037559703127e-36
LS_13,AVEN,1.1466125,4.647978936053879e-41
LS_13,APTR,1.1462505,9.333975946467709e-12
LS_13,NUDC,1.1459364,6.184358711268188e-124
LS_13,ZNF507,1.1457956,3.1381240600424434e-17
LS_13,CDK8,1.1456064,4.862144343426237e-31
LS_13,TTC5,1.1455443,4.330875668561104e-39
LS_13,CEP57L1,1.1455188,3.183700745943429e-26
LS_13,KATNA1,1.1454844,1.7207218011256115e-38
LS_13,NLE1,1.1454579,6.249024992479945e-40
LS_13,MPHOSPH10,1.1452721,2.844275284028627e-63
LS_13,SRM,1.1446158,6.838357500518561e-119
LS_13,TUFM,1.1444002,6.32059126951245e-151
LS_13,DEXI,1.1435959,3.545383344538104e-48
LS_13,LRRC75B,1.1435925,0.000600083224989249
LS_13,TRMT13,1.1430701,3.241887392930496e-32
LS_13,IRF2BP1,1.1429349,1.6993754031400797e-29
LS_13,SLC25A20,1.1429296,1.7698342143981532e-47
LS_13,RNF167,1.1425978,9.862073617664071e-113
LS_13,SRD5A3,1.1422371,1.740860533781779e-52
LS_13,ZNF212,1.1415408,4.4809673300801386e-10
LS_13,UTP20,1.1413742,9.908296526549083e-31
LS_13,PTOV1,1.1406211,1.5245491163484697e-126
LS_13,MICALL2,1.1403061,7.585561197679394e-46
LS_13,UBE2T,1.1402334,1.040810578007384e-22
LS_13,ILF2,1.1401826,3.0342160336154467e-138
LS_13,MRPL20-AS1,1.1400247,6.330877014969195e-33
LS_13,TMEM14B,1.1399987,2.378260589536074e-131
LS_13,CISD1,1.1399635,3.359040685554491e-41
LS_13,HELLS,1.1399167,5.301669908123617e-33
LS_13,FASTKD1,1.1397752,3.112103788581954e-47
LS_13,RBM19,1.1393354,2.4802012481095857e-48
LS_13,HIST1H4A,1.1391078,1.5202524784772376e-05
LS_13,IDE,1.1390817,1.1649128904123907e-31
LS_13,SESTD1,1.1387899,1.1029306132768502e-25
LS_13,TMEM168,1.1387042,5.410183720740479e-20
LS_13,ZNF23,1.1385382,1.6066271969983664e-06
LS_13,BET1L,1.1381794,6.904121721705009e-51
LS_13,AMPD3,1.1378837,1.6507917608553694e-21
LS_13,RARS2,1.1377885,1.3688345373268276e-30
LS_13,TYMS,1.1375957,9.942105539105365e-58
LS_13,NOP16,1.1374935,3.1426989131070984e-79
LS_13,SMARCAD1,1.1363401,1.7228511336507467e-52
LS_13,ARFIP1,1.1363077,3.6143125251478766e-34
LS_13,THEM6,1.135833,1.7036677103569193e-26
LS_13,ENTPD1-AS1,1.1357399,1.1984982879282397e-33
LS_13,DDX1,1.1355706,1.3638570004577545e-61
LS_13,XRCC2,1.1354755,2.9918583999269794e-06
LS_13,SNAPC3,1.1350424,1.4052351249704777e-32
LS_13,TBCCD1,1.134983,4.1720355185406644e-19
LS_13,TMEM167A,1.1347758,9.567345981031105e-97
LS_13,PTGES2,1.1345621,1.1803668848151025e-69
LS_13,C19orf12,1.1339827,1.9032900437535595e-22
LS_13,FAM207A,1.1338453,9.424303633602894e-69
LS_13,PDF,1.1335956,1.665714237940828e-29
LS_13,RINT1,1.1335549,8.442157224113538e-15
LS_13,DPH5,1.1335493,1.282067147472281e-32
LS_13,BTAF1,1.1334373,3.9723195700896555e-85
LS_13,LRRC41,1.1333394,2.2185245384140122e-80
LS_13,FAM214A,1.132933,4.66292217341236e-42
LS_13,PSMC3IP,1.1327103,8.398106306343202e-05
LS_13,STIP1,1.1325012,2.2554382918415634e-101
LS_13,YIPF5,1.1324437,1.3616016853504973e-44
LS_13,ACAA2,1.132425,7.355258860937755e-82
LS_13,CEP295,1.1324046,1.1870508728198028e-31
LS_13,PRKCQ-AS1,1.132316,7.849095068216533e-73
LS_13,CLPTM1L,1.1321946,4.189228279014395e-82
LS_13,IMPA2,1.1319338,1.5602206919825541e-100
LS_13,MIEF1,1.1316277,4.187285625612648e-26
LS_13,SLC1A5,1.1314706,1.5601390934917154e-67
LS_13,GPN2,1.1314296,1.0516308524581164e-28
LS_13,KLHL42,1.1314282,8.122495130118554e-36
LS_13,C5orf15,1.1314096,3.401968945498599e-48
LS_13,HLCS,1.1313485,1.5927634942860182e-07
LS_13,CLK2,1.1312051,3.121502181284457e-56
LS_13,TMEM79,1.1312026,1.490565378641522e-06
LS_13,NLRC3,1.130346,8.644159155422178e-16
LS_13,NHLRC4,1.1302693,3.0905937298180906e-07
LS_13,PLGRKT,1.1302,1.0551627987742734e-54
LS_13,SPATA7,1.1300365,2.685922996036534e-10
LS_13,FAF2,1.1298066,5.339226256505372e-50
LS_13,DTD2,1.1296577,6.660731305409445e-25
LS_13,AUH,1.1295512,8.437416220183842e-30
LS_13,SUOX,1.1293436,1.2785381367966195e-13
LS_13,EVI5,1.128984,2.7518763588923004e-22
LS_13,MCRS1,1.1289772,2.739423848149574e-77
LS_13,FUZ,1.1288842,1.8410112685902531e-35
LS_13,ARL5A,1.1283368,2.2284860814599874e-92
LS_13,GEMIN6,1.1281173,6.46629576208714e-25
LS_13,ZFAND1,1.1280267,3.4466967599175215e-86
LS_13,NADK2,1.1271119,1.7667632729332195e-42
LS_13,IMPDH2,1.1271021,2.411323137637988e-119
LS_13,OLA1,1.1269971,5.11003941814084e-124
LS_13,PSMC6,1.1263324,3.378979097849232e-94
LS_13,MRPL3,1.1262589,1.335677311163085e-106
LS_13,FAM136A,1.1262017,8.065244366563897e-94
LS_13,PSMD11,1.1261204,3.6167167085462784e-92
LS_13,GPATCH4,1.1260762,1.7224936148499745e-58
LS_13,PRIM2,1.1260757,1.520070448177066e-21
LS_13,TIMM50,1.1257768,2.3098951405403913e-84
LS_13,NUTF2,1.1255424,2.0816644748663646e-129
LS_13,PPP2R2D,1.1254529,8.566950066360137e-58
LS_13,XRCC3,1.1253297,5.226684410180658e-10
LS_13,FAM217B,1.1246676,5.7507058535739686e-39
LS_13,AC017083.1,1.124368,3.055730826927401e-05
LS_13,TACO1,1.1240448,1.6379548003466016e-32
LS_13,PLEKHA2,1.1238828,5.53073012466111e-66
LS_13,MGST2,1.1237252,1.6218761833661348e-96
LS_13,MRPS22,1.123612,4.570351914819484e-59
LS_13,HDDC3,1.1234068,4.3196551231485156e-69
LS_13,L3HYPDH,1.1231859,1.1082279540213237e-26
LS_13,TMEM260,1.1228921,1.2760075237217296e-32
LS_13,CAB39,1.1227294,2.9800592015741364e-76
LS_13,TUBD1,1.1223574,7.371080793541843e-09
LS_13,METTL5,1.1220658,7.500536896765729e-100
LS_13,UQCC2,1.1219186,9.254634321254304e-80
LS_13,GPATCH1,1.1213987,4.4032993502728715e-12
LS_13,PAQR3,1.1209152,1.459015635141142e-20
LS_13,VAPA,1.1204672,6.124964654563476e-144
LS_13,LINS1,1.1201133,1.2070964117598168e-16
LS_13,FAM185A,1.1200933,1.4673435681927107e-13
LS_13,ADH5,1.1199987,1.4464128355245121e-108
LS_13,NUP153,1.1195214,4.771358209178302e-64
LS_13,CHTF8,1.1192019,1.6176055255034036e-33
LS_13,PUS7L,1.1191336,9.702566501874394e-44
LS_13,AC007216.4,1.1189624,4.814020924829078e-05
LS_13,FLOT1,1.1182194,1.574825848949346e-82
LS_13,TPRA1,1.1182172,5.60002784594454e-64
LS_13,LINC00526,1.1172683,0.0003416956362954528
LS_13,SMIM30,1.1171917,1.2030223783832659e-75
LS_13,TTI2,1.1171747,4.1700612880779096e-14
LS_13,AARS2,1.1168594,1.7539202102155203e-17
LS_13,MRPS26,1.1165273,2.980117742266253e-96
LS_13,TMBIM1,1.11596,1.997860217510751e-84
LS_13,MMP15,1.1154567,0.0004587525350607322
LS_13,DNAJC17,1.1150069,2.096187607106685e-32
LS_13,USP53,1.1149402,1.5165470826205544e-07
LS_13,SNRPF,1.1147676,2.78849007725451e-112
LS_13,ZSCAN30,1.1147654,4.622194416887084e-20
LS_13,KTN1-AS1,1.1144913,0.0005302686963710492
LS_13,WARS2,1.1139802,4.583617164974167e-30
LS_13,AL359643.3,1.1138949,9.775944090880183e-05
LS_13,DECR1,1.1135689,9.101249169853488e-87
LS_13,ZNF16,1.1131146,0.00027473111689632314
LS_13,RAB35,1.1129901,5.911387774511385e-32
LS_13,AC009126.1,1.112698,8.693297978609678e-10
LS_13,TOMM70,1.1125054,2.6402020258859015e-70
LS_13,SNRPD1,1.1123221,1.5032450376938772e-119
LS_13,GART,1.1122497,1.5901190932922263e-79
LS_13,PHOSPHO2,1.1122483,7.8835789586718e-09
LS_13,MCM10,1.1120069,9.094861219058622e-07
LS_13,GLOD4,1.1117136,1.9301239331359185e-69
LS_13,KPNA1,1.1116453,1.7878969602360297e-47
LS_13,ENOPH1,1.111589,3.632109909157583e-57
LS_13,MRPL32,1.1111594,2.2277793227008092e-72
LS_13,NHEJ1,1.1110836,3.4696670801457274e-26
LS_13,MRPL48,1.1110429,4.6114794046534886e-59
LS_13,TMEM91,1.1107948,3.632384459608698e-46
LS_13,DYRK4,1.1103835,3.1488165316695396e-42
LS_13,STEAP3,1.1102318,2.457627946296221e-16
LS_13,TMEM115,1.110157,6.617867197999218e-43
LS_13,AC046134.2,1.1098586,9.129488278100687e-07
LS_13,MRTO4,1.1097454,1.4319744475199991e-66
LS_13,RANGRF,1.1089019,1.0459193293060126e-69
LS_13,ZNF787,1.1087697,3.129652067749012e-54
LS_13,PPP2CB,1.1087434,1.3702345158258903e-14
LS_13,TAF1D,1.1085418,1.07120729831608e-116
LS_13,CSNK2A2,1.1081606,1.3554841534809576e-35
LS_13,ESF1,1.1079669,2.4923498462716428e-46
LS_13,CCT6A,1.1074715,3.136162054364984e-129
LS_13,HINFP,1.1072137,3.4350023337658603e-22
LS_13,SAP25,1.1070893,2.5274474839843606e-35
LS_13,TSPAN32,1.1070577,1.0388465155327488e-76
LS_13,BCCIP,1.1065105,5.701254702094349e-91
LS_13,SCOC,1.1061991,5.627976314896251e-46
LS_13,CDC27,1.1060454,1.75882334770697e-52
LS_13,CLEC2B,1.1058732,1.0777163135508467e-89
LS_13,ZNF37A,1.105866,1.6910483762158858e-44
LS_13,HIST1H2BB,1.1058251,1.5962901646837153e-10
LS_13,PCCA-DT,1.1057435,1.972819372799374e-05
LS_13,SAAL1,1.1056921,5.8227118325822366e-33
LS_13,KRBOX4,1.1055626,3.873816284458678e-21
LS_13,SP100,1.1051772,1.1830343444538625e-111
LS_13,EPB41L4A-AS1,1.104957,9.73381311369475e-99
LS_13,PAXIP1-AS1,1.1048632,1.016476544884892e-34
LS_13,ATAD1,1.1043135,8.800298711235977e-54
LS_13,MRPL13,1.1042225,1.0959694534550218e-78
LS_13,ZNF197,1.1040539,9.516482482782822e-12
LS_13,FAM114A2,1.1034105,2.2132723808908712e-23
LS_13,ILK,1.1033632,1.1429970835924484e-100
LS_13,AC006449.6,1.1032137,3.178071419052899e-05
LS_13,NSDHL,1.1028293,1.0739718982613096e-17
LS_13,MRPS18B,1.102606,4.4480863846959046e-95
LS_13,SRSF8,1.1024766,7.974028448882104e-72
LS_13,CUL1,1.1023418,9.879291789746515e-59
LS_13,UBE2L3,1.1022995,2.161699568448802e-118
LS_13,FAM3C,1.1020545,4.121487096511038e-24
LS_13,ZNF420,1.1018777,3.448880382677885e-07
LS_13,CHAMP1,1.1016903,4.862278498156269e-31
LS_13,PRKCE,1.1016072,2.5337069480178918e-27
LS_13,UPF3A,1.1014377,3.7956591425107295e-99
LS_13,ATE1,1.1012281,3.643858234660354e-45
LS_13,DCAF12,1.1011558,1.5836891709798318e-53
LS_13,C5orf34,1.1010392,0.0009455672193100387
LS_13,ANKH,1.1003468,0.00027956699963362883
LS_13,RPGRIP1L,1.1001104,0.00018817033248555594
LS_13,C1orf131,1.1000012,2.6316956231910438e-37
LS_13,MYO19,1.0997224,8.601426225938045e-39
LS_13,MARCH2,1.0996646,8.783887263017993e-44
LS_13,DLD,1.0995548,1.4595860356324128e-84
LS_13,TANC2,1.099179,5.593016539182358e-06
LS_13,ZNF571,1.0990227,0.00043623408307647536
LS_13,ACTL6A,1.0987442,1.50180230522843e-52
LS_13,FDXR,1.0985701,2.4054762971749934e-27
LS_13,POLR2D,1.0985631,1.006158829359168e-68
LS_13,HNRNPF,1.0980645,2.912981952948226e-132
LS_13,VPS25,1.0978658,9.680059048958433e-81
LS_13,MMUT,1.0978488,2.6999544239310487e-22
LS_13,SLIRP,1.0977194,2.4804955871607214e-68
LS_13,WDR11,1.0976532,6.188738843661418e-51
LS_13,RAPGEF2,1.0976406,1.807917734330609e-39
LS_13,KLHL6,1.0974413,9.204050726556572e-52
LS_13,ARL6IP4,1.0972956,1.0019429874368214e-177
LS_13,ADAR,1.0968268,2.3811374910098535e-115
LS_13,GNPNAT1,1.0968181,8.954415125354004e-17
LS_13,MRPL14,1.0967777,4.046771602415926e-95
LS_13,UBXN2A,1.0967398,1.2777409186533205e-46
LS_13,SOX4,1.0965308,2.0414966296666798e-107
LS_13,TTI1,1.0961257,1.2592361794550649e-23
LS_13,KIAA0586,1.0953127,5.795267559106519e-37
LS_13,LRP12,1.0952457,3.782497277615017e-08
LS_13,KLHL28,1.0952082,8.099417832567675e-38
LS_13,L3MBTL1,1.0950723,3.837217337199578e-06
LS_13,GPS1,1.0949571,2.032378987830447e-98
LS_13,SAMD9L,1.094933,2.4472758985061776e-54
LS_13,ERH,1.094725,8.144709196291847e-117
LS_13,BOP1,1.0943326,2.943200541484778e-78
LS_13,DZIP3,1.0939323,1.3801483950012217e-07
LS_13,MED20,1.0935957,1.0856335853484153e-17
LS_13,ANKRD50,1.0931867,1.489765652360895e-21
LS_13,ARRDC1-AS1,1.0930209,2.984940299622087e-15
LS_13,IMMP1L,1.0929855,3.54074617083912e-21
LS_13,SLC30A9,1.0928319,1.5539952943113874e-70
LS_13,GPAM,1.0925212,6.06565026065048e-06
LS_13,SNAP47,1.0924082,7.299052869398376e-26
LS_13,RIOX1,1.0922122,5.298717682020179e-13
LS_13,RARS,1.0919226,5.345076463914392e-57
LS_13,OCIAD2,1.0918624,8.117761282008916e-74
LS_13,PAAF1,1.0917816,1.6529333287273113e-30
LS_13,MCM6,1.0917392,6.618228692618718e-40
LS_13,PUS3,1.0916301,2.809727629330787e-11
LS_13,PPA1,1.0914644,2.4376391419513058e-98
LS_13,NELFA,1.091182,2.941387090960257e-49
LS_13,ANO10,1.091111,6.7179080028762325e-15
LS_13,CCT4,1.0908973,5.1122444258988594e-133
LS_13,SUMO1,1.090867,1.0368202277466716e-114
LS_13,UBE2N,1.0906694,1.8189090877626798e-100
LS_13,SMAD2,1.090646,1.3091020922335855e-89
LS_13,IL6ST,1.0905457,2.9863254980283605e-24
LS_13,ERCC4,1.0903736,7.343437523101485e-17
LS_13,COMMD2,1.090262,4.382489131537652e-68
LS_13,DBF4B,1.090235,3.118880518073551e-10
LS_13,MLST8,1.0902327,2.9081637060801264e-69
LS_13,NGRN,1.090188,9.73685534228787e-66
LS_13,CREB3L2,1.0901109,7.109460938610984e-69
LS_13,ASXL2,1.0900142,1.6875530019912685e-61
