names,scores,logfoldchanges,pvals,pvals_adj
AC053503.2,0.09715301,0.8222826,0.9226048835229486,1.0
AC005534.1,0.09715301,0.5269254,0.9226048835229486,1.0
OR52N2,0.09715301,1.1736064,0.9226048835229486,1.0
LINC01422,0.09713561,1.3382053,0.9226187026138875,1.0
AC125257.2,0.09713561,1.0833333,0.9226187026138875,1.0
PDCD1,0.09713561,1.1079865,0.9226187026138875,1.0
LINC00632,0.09713561,1.3379247,0.9226187026138875,1.0
AC104984.3,0.09711821,1.1582085,0.922632521728185,1.0
SNHG27,0.09711821,0.6551488,0.922632521728185,1.0
AL121845.1,0.09711821,0.39481288,0.922632521728185,1.0
AC092757.2,0.09711821,1.1522208,0.922632521728185,1.0
AC092535.5,0.09710081,0.6597581,0.922646340865837,1.0
AC125807.2,0.097083405,0.9948802,0.9226601600268391,1.0
AL450468.2,0.097066,0.73402417,0.9226739792111877,1.0
CCL22,0.097066,1.0456154,0.9226739792111877,1.0
PCDHGB5,0.097066,0.7143356,0.9226739792111877,1.0
AC023480.1,0.097066,1.0017626,0.9226739792111877,1.0
ASIP,0.097066,0.35919076,0.9226739792111877,1.0
GOLGA8S,0.0970312,0.20494485,0.9227016176499064,1.0
LINC02100,0.0969964,0.109724745,0.9227292561819602,1.0
AC005519.1,0.0969964,0.32391047,0.9227292561819602,1.0
AC125437.1,0.09697899,0.037564665,0.9227430754829774,1.0
CC2D2B,0.096961595,0.09350444,0.9227568948073158,1.0
TRBV16,0.09692679,0.22500852,0.9227845335259399,1.0
CLEC9A,0.09687459,-0.02889039,0.9228259917786823,1.0
AC069547.2,0.096648365,0.08243147,0.9230056466286239,1.0
UNC5CL,0.09661356,-0.29462048,0.9230332861851733,1.0
PAX5,0.09658746,-0.2276364,0.923054015913577,1.0
CCDC40,0.09656136,-0.23125128,0.9230747456942439,1.0
AC027290.1,0.09596971,-0.09561677,0.9235446347099445,1.0
TMEM229B,0.09585659,-0.11977836,0.923634469476552,1.0
BMP6,0.09512573,0.6250529,0.9242149637065696,1.0
AL390198.1,0.09508222,0.24652351,0.9242495182102678,1.0
SAMD8,0.09506482,-0.22256114,0.924263340051772,1.0
AC112512.1,0.09503872,0.46048662,0.9242840728568993,1.0
TMEM129,0.09497781,-0.2116341,0.9243324496021881,1.0
AC002458.1,0.094803795,1.7515489,0.9244706704158352,1.0
SLC38A3,0.09473419,1.739895,0.9245259593800096,1.0
AL157893.2,0.09466459,1.2798885,0.9245812487087659,1.0
GDA,0.09466459,0.26763332,0.9245812487087659,1.0
PEX5L,0.09462978,1.2305332,0.9246088935097794,1.0
TNFRSF8,0.094621085,0.31624043,0.92461580472426,1.0
AP002336.3,0.09461238,1.1795126,0.9246227159444304,1.0
AC018690.1,0.09460368,0.32525435,0.9246296271702902,1.0
XIRP2,0.09459498,0.93344617,0.9246365384018388,1.0
AC099050.1,0.09459498,1.1395676,0.9246365384018388,1.0
PHACTR2-AS1,0.094560176,0.66727,0.924664183384911,1.0
IGHV1-2,0.094560176,0.7376528,0.924664183384911,1.0
AC017071.1,0.094551474,0.16162933,0.9246710946448958,1.0
AC016866.1,0.09454277,1.071629,0.9246780059105665,1.0
PCDHGB4,0.09454277,1.1318722,0.9246780059105665,1.0
AC096586.2,0.09454277,0.8192206,0.9246780059105665,1.0
AL356481.3,0.09454277,0.76175845,0.9246780059105665,1.0
AC072022.2,0.094525374,1.0791391,0.9246918284589627,1.0
LINC01962,0.094525374,1.0714874,0.9246918284589627,1.0
C4orf47,0.09450797,0.81332487,0.9247056510300955,1.0
KDM2B-DT,0.09449057,0.64854574,0.9247194736239609,1.0
C19orf18,0.09449057,0.63345057,0.9247194736239609,1.0
TMEM52,0.09448187,0.2575211,0.924726384929417,1.0
MPPED2-AS1,0.09447317,0.5976544,0.9247332962405544,1.0
AC007622.2,0.09445576,0.7326077,0.9247471188798723,1.0
AL356356.1,0.09445576,0.6598508,0.9247471188798723,1.0
AC007463.1,0.09442096,0.69528383,0.9247747642266636,1.0
PABPC3,0.09441226,0.34869346,0.9247816755775576,1.0
OR10H1,0.094403565,0.5211094,0.924788586934129,1.0
AC080013.1,0.094403565,0.4508277,0.924788586934129,1.0
SGK2,0.09438616,0.5417711,0.9248024096643019,1.0
AL512306.2,0.094368756,0.612689,0.9248162324171781,1.0
CEMP1,0.094368756,0.48406172,0.9248162324171781,1.0
AC010271.1,0.09435136,0.4681735,0.9248300551927537,1.0
AC012485.1,0.094333954,0.30921578,0.9248438779910244,1.0
LINC01619,0.09431656,0.027095998,0.9248577008119861,1.0
PPP1R3B,0.094238244,-0.056399904,0.9249199037870031,1.0
AL353796.1,0.09420344,0.1807386,0.9249475497010428,1.0
AL136962.1,0.093994625,0.21172166,0.9251134270875466,1.0
MEIS1-AS2,0.09397722,0.17345601,0.9251272503501529,1.0
FSD1,0.09385541,-0.42856562,0.9252240138211304,1.0
AC012507.1,0.09353348,0.0075510545,0.9254797511731399,1.0
AL109917.1,0.09320285,-0.27934057,0.9257424083608929,1.0
AL360270.1,0.09314194,-0.08283338,0.9257907934633712,1.0
TBC1D3L,0.09308104,-0.22168602,0.9258391788403323,1.0
IDH1-AS1,0.09301143,-0.18700786,0.925894476749875,1.0
IQCH-AS1,0.09294183,-0.20219544,0.9259497750174276,1.0
OBI1-AS1,0.092872225,-0.0687645,0.9260050736427246,1.0
UBE2D3-AS1,0.09285482,-0.26032668,0.9260188983549152,1.0
FARP1,0.092680804,-0.2599068,0.926157146704742,1.0
DICER1-AS1,0.0926373,-0.27987897,0.9261917091407478,1.0
NME8,0.09252419,0.44856414,0.926281572126078,1.0
L3MBTL1,0.09230667,-0.15296341,0.9264543882017245,1.0
LINC01301,0.09217616,0.21073431,0.9265580795131959,1.0
TGFB3,0.09196734,0.25398362,0.9267239882054599,1.0
AC067838.1,0.091932535,0.8862387,0.9267516399641363,1.0
MST1R,0.09189773,0.6408423,0.926779291811286,1.0
AL110114.1,0.09184553,0.79218143,0.926820769747825,1.0
AC026369.3,0.09184553,0.52139753,0.926820769747825,1.0
SLC12A5-AS1,0.09182813,0.23015004,0.9268345957708718,1.0
AP005482.3,0.09182813,0.4484794,0.9268345957708718,1.0
AL672277.1,0.091775924,0.57345706,0.9268760739725561,1.0
AC004034.1,0.09174112,0.4028208,0.9269037262174238,1.0
AC136604.2,0.09172372,0.41341156,0.9269175523729687,1.0
AC244502.3,0.09172372,0.34111437,0.9269175523729687,1.0
PSTPIP2,0.091688916,-0.14310136,0.9269452047502595,1.0
C9orf147,0.091654114,0.17989954,0.9269728572157911,1.0
PLCD4,0.091619305,0.014600936,0.9270005097695301,1.0
AC012065.4,0.09160191,0.114305995,0.9270143360794669,1.0
AC021236.1,0.0915845,0.4167891,0.9270281624114433,1.0
LINC00824,0.0915845,0.32399222,0.9270281624114433,1.0
LINC01841,0.09156711,0.40109995,0.9270419887654548,1.0
AC007686.3,0.0915497,0.2654714,0.9270558151414975,1.0
AL627309.5,0.0914801,0.040400755,0.927111120865896,1.0
CAPRIN2,0.09141049,-0.23209193,0.9271664269424599,1.0
HOXA5,0.09131478,-0.0661395,0.9272424733722673,1.0
AC100858.3,0.09128868,0.0974171,0.9272632134230456,1.0
WDR92,0.09119297,-0.15498634,0.9273392606986125,1.0
AL590822.3,0.091184266,-0.013740829,0.9273461741202236,1.0
AC010247.1,0.091027655,-0.2743783,0.9274706166466438,1.0
DLGAP2,0.09101025,-0.14398557,0.9274844437035911,1.0
AC009118.3,0.09094065,-0.04759226,0.927539752150321,1.0
ZFP57,0.090470806,-0.013105698,0.9279130933098841,1.0
AC020656.1,0.09003577,-0.20744024,0.9282587937207124,1.0
TLCD5,0.089835644,0.0322176,0.9284178204606982,1.0
SLC27A5,0.08950502,-0.23518212,0.9286805665527574,1.0
FANK1,0.08946151,-0.118222184,0.9287151389864499,1.0
POTEE,0.0893571,0.5947142,0.9287981133761671,1.0
CMYA5,0.0893571,0.618348,0.9287981133761671,1.0
AL009031.1,0.0893397,0.46812764,0.9288119425164071,1.0
SCAT2,0.0893049,0.3788283,0.9288396008613813,1.0
AP003064.2,0.0893049,0.82412,0.9288396008613813,1.0
KLRF1,0.089252695,0.5146103,0.9288810885400165,1.0
SLC26A1,0.08924399,0.17176694,0.9288880031719192,1.0
LINC01376,0.08923529,0.371635,0.9288949178091912,1.0
AP005131.6,0.08916569,0.41942474,0.9289502351005945,1.0
EGR2,0.089130886,-0.06716686,0.9289778938750605,1.0
FAM182A,0.08911348,0.31993195,0.9289917232944701,1.0
DLL4,0.08902647,0.19569853,0.9290608707131176,1.0
AC145207.8,0.08899167,0.08468895,0.9290885298305789,1.0
AP000786.1,0.08897427,0.2617248,0.9291023594214363,1.0
B4GALT1-AS1,0.08897427,0.24112418,0.9291023594214363,1.0
AC016355.1,0.088965565,-0.13917935,0.9291092742248948,1.0
AC016957.2,0.088939466,0.10804657,0.9291300186673835,1.0
CEACAM19,0.08893076,0.26077378,0.9291369334922492,1.0
LINC01353,0.08886986,0.0022086424,0.9291853374160925,1.0
AC022395.1,0.08885246,0.013988595,0.9291991671567486,1.0
AL136982.3,0.08855663,-0.5281463,0.9294342760161377,1.0
AC005498.3,0.08833041,0.058488756,0.9296140693009342,1.0
ARHGAP5-AS1,0.08829561,-0.07814088,0.929641730125394,1.0
AC105339.6,0.08811289,-0.21628106,0.9297869508475817,1.0
ZNF391,0.087782264,-0.02263966,0.9300497371418639,1.0
ZSCAN31,0.08754734,-0.22886631,0.9302364583559259,1.0
MT1E,0.08749513,-0.22312285,0.930277952480931,1.0
ZDHHC1,0.0871819,-0.27259335,0.9305269212071955,1.0
AC138150.1,0.0871819,-0.15471071,0.9305269212071955,1.0
AL391839.2,0.087129705,0.17169316,0.9305684166565644,1.0
ESRP2,0.08672947,0.6492729,0.9308865546973326,1.0
RNF165,0.08660766,0.61897326,0.9309833815127608,1.0
EFHB,0.08657285,0.24128485,0.9310110465048547,1.0
ZNF835,0.08653805,0.53320616,0.9310387115803036,1.0
LY6K,0.086477146,0.2855884,0.9310871256628122,1.0
AC097717.1,0.08645104,0.200229,0.9311078746333856,1.0
NIPAL4,0.08643364,2.8741083,0.9311217073064476,1.0
CYP1B1,0.08643364,3.046673,0.9311217073064476,1.0
DDC,0.08641624,2.378655,0.9311355400003151,1.0
AL158198.2,0.08641624,2.4973512,0.9311355400003151,1.0
AL136988.1,0.08641624,2.5279443,0.9311355400003151,1.0
GPR176,0.08641624,3.0808039,0.9311355400003151,1.0
AC016027.3,0.08639883,2.2751577,0.9311493727149839,1.0
AC027811.1,0.08639883,2.2495904,0.9311493727149839,1.0
ARHGEF4,0.08639883,2.3125038,0.9311493727149839,1.0
AC103810.5,0.08639883,2.1298327,0.9311493727149839,1.0
AL031670.1,0.08639883,2.1996455,0.9311493727149839,1.0
FCRL1,0.08639883,2.1027446,0.9311493727149839,1.0
GAS1RR,0.08639883,2.087737,0.9311493727149839,1.0
CATSPERZ,0.08639883,2.4763927,0.9311493727149839,1.0
AF107885.2,0.08639883,2.7065527,0.9311493727149839,1.0
DNAJB5-DT,0.086381435,1.6791037,0.9311632054504498,1.0
HORMAD2,0.086381435,2.2560718,0.9311632054504498,1.0
NYAP2,0.086381435,2.1213055,0.9311632054504498,1.0
SLC6A12,0.086381435,1.4545491,0.9311632054504498,1.0
AL133375.1,0.086381435,1.9904287,0.9311632054504498,1.0
ATRNL1,0.086381435,2.0390549,0.9311632054504498,1.0
DPYD-IT1,0.086381435,2.1269827,0.9311632054504498,1.0
PCOLCE-AS1,0.086381435,2.0100245,0.9311632054504498,1.0
AL662890.1,0.086381435,2.057762,0.9311632054504498,1.0
AC099063.1,0.08636403,1.5503347,0.9311770382067088,1.0
LRRD1,0.08636403,1.8304179,0.9311770382067088,1.0
AL021707.8,0.08636403,1.6877115,0.9311770382067088,1.0
AC008764.2,0.08636403,1.8481618,0.9311770382067088,1.0
HLTF-AS1,0.08636403,1.8369982,0.9311770382067088,1.0
AC004593.2,0.08636403,1.9771526,0.9311770382067088,1.0
AC025188.1,0.08636403,1.9821051,0.9311770382067088,1.0
PNPLA3,0.08636403,1.5835541,0.9311770382067088,1.0
DIPK1C,0.08636403,2.7808585,0.9311770382067088,1.0
OR2D2,0.08636403,1.9476995,0.9311770382067088,1.0
AC005096.1,0.08636403,1.9705155,0.9311770382067088,1.0
AC015818.7,0.08636403,1.8599153,0.9311770382067088,1.0
CTNNA2,0.08636403,0.93167025,0.9311770382067088,1.0
AL161443.1,0.08636403,2.2420015,0.9311770382067088,1.0
TRIM74,0.08636403,2.2545042,0.9311770382067088,1.0
GLIS2-AS1,0.08636403,2.173547,0.9311770382067088,1.0
AC107398.2,0.08636403,1.943488,0.9311770382067088,1.0
AP006259.1,0.086346634,1.5465467,0.9311908709837566,1.0
CR936218.1,0.086346634,1.9436234,0.9311908709837566,1.0
HNF1A,0.086346634,1.7507665,0.9311908709837566,1.0
CITED1,0.086346634,1.8752304,0.9311908709837566,1.0
LINC01123,0.086346634,1.623796,0.9311908709837566,1.0
AC010536.2,0.086346634,1.2265444,0.9311908709837566,1.0
ZKSCAN7-AS1,0.086346634,1.5255394,0.9311908709837566,1.0
RSPO1,0.086346634,0.73565066,0.9311908709837566,1.0
AC113361.1,0.086346634,1.9151361,0.9311908709837566,1.0
AC106820.2,0.086346634,1.7172456,0.9311908709837566,1.0
AC133919.1,0.08632923,0.5935793,0.9312047037815891,1.0
LINC01107,0.08632923,1.4786674,0.9312047037815891,1.0
AC032044.1,0.08632923,0.8676792,0.9312047037815891,1.0
LINC00964,0.08632923,0.75318646,0.9312047037815891,1.0
U91328.2,0.08632923,1.1156374,0.9312047037815891,1.0
AL008718.3,0.08632923,0.77263534,0.9312047037815891,1.0
HPN-AS1,0.08632923,0.8047333,0.9312047037815891,1.0
AC006581.2,0.08632923,1.6829919,0.9312047037815891,1.0
AL358333.3,0.08632923,0.92334247,0.9312047037815891,1.0
FGF10-AS1,0.08632923,1.4509934,0.9312047037815891,1.0
FOXA2,0.08632923,1.3727566,0.9312047037815891,1.0
PXDNL,0.08632923,1.5918137,0.9312047037815891,1.0
AL096678.1,0.086311825,0.12704915,0.9312185366002023,1.0
AC011978.2,0.08629443,0.13432655,0.9312323694395916,1.0
SATB2-AS1,0.08627702,0.19036037,0.9312462022997534,1.0
MROH7,0.086259626,0.14941281,0.9312600351806831,1.0
AGAP6,0.08620742,0.007061043,0.9313015339480392,1.0
FAM201A,0.08612041,-0.051372748,0.9313706989752726,1.0
CABP4,0.08610301,0.006643371,0.9313845320429279,1.0
C1S,0.086033404,0.06284037,0.9314398645207723,1.0
DPPA4,0.08592899,-0.24957284,0.9315228638587516,1.0
SNAI3,0.085876785,-0.23485272,0.9315643638070437,1.0
MMP16,0.08580718,0.011873448,0.9316196973608278,1.0
WIPI1,0.08573758,-0.34625128,0.9316750312451049,1.0
SNHG19,0.08557226,-0.3664812,0.931806450543261,1.0
TRPV1,0.08552006,-0.2964977,0.9318479517606704,1.0
AC095057.3,0.085441746,-0.14317445,0.9319102039341582,1.0
ANKDD1B,0.08530254,-0.09445086,0.932020875492985,1.0
CEP83-DT,0.08519813,0.026449353,0.9321038800247003,1.0
LONRF3,0.0849197,0.21880168,0.9323252290499738,1.0
IFT74,0.08470218,-0.14926538,0.9324981616183701,1.0
FRY-AS1,0.084693484,-0.35276204,0.9325050789874332,1.0
KCNJ14,0.08457167,-0.19000317,0.9326019226893073,1.0
DNASE1L2,0.08421494,0.20877293,0.932885542121502,1.0
C6orf163,0.08414533,0.18528257,0.9329408834931243,1.0
AC079915.1,0.084101826,0.58674234,0.9329754720150065,1.0
AL139383.1,0.08396261,0.11657608,0.9330861561351342,1.0
SUGCT,0.083849505,1.5242381,0.9331760879354651,1.0
AC008443.2,0.0838321,1.5880998,0.9331899236727879,1.0
BNIPL,0.083823405,0.18835913,0.9331968415490183,1.0
AVPR1A,0.0837799,1.426309,0.9332314310058414,1.0
AC105150.1,0.0837799,1.284176,0.9332314310058414,1.0
PLA2G10,0.0837625,0.9893494,0.933245266823874,1.0
CCDC151,0.0837625,1.1262246,0.933245266823874,1.0
AC022382.1,0.0837625,1.2855577,0.933245266823874,1.0
AC087752.4,0.0837625,0.74615246,0.933245266823874,1.0
LIX1-AS1,0.08374509,1.3605578,0.9332591026620737,1.0
AC139887.1,0.08374509,1.2695463,0.9332591026620737,1.0
ORM1,0.08374509,1.146433,0.9332591026620737,1.0
KF459542.1,0.08374509,1.3534236,0.9332591026620737,1.0
FITM1,0.0837364,0.2707328,0.9332660205887349,1.0
PCDHGA7,0.083727695,1.1109136,0.9332729385204364,1.0
AC139100.2,0.083727695,1.579857,0.9332729385204364,1.0
ARMH2,0.083727695,1.2190272,0.9332729385204364,1.0
SMIM18,0.083727695,1.1432476,0.9332729385204364,1.0
SOGA3,0.08371029,1.143269,0.9332867743989577,1.0
C5AR1,0.08370159,0.041284274,0.9332936923457766,1.0
BOC,0.08369289,1.0038743,0.9333006102976337,1.0
AC018628.2,0.08369289,1.0341674,0.9333006102976337,1.0
AP000593.3,0.08369289,1.0134534,0.9333006102976337,1.0
AC011462.4,0.08369289,0.87495744,0.9333006102976337,1.0
AL355075.6,0.08367549,0.7424619,0.9333144462164602,1.0
AL732314.4,0.08367549,0.8275015,0.9333144462164602,1.0
AC083900.1,0.08367549,0.8253495,0.9333144462164602,1.0
GNAO1,0.083658084,0.9184006,0.933328282155433,1.0
AC005082.2,0.083658084,0.8986706,0.933328282155433,1.0
AP3B2,0.083658084,0.6820128,0.933328282155433,1.0
ZBTB7C,0.083658084,0.86390567,0.933328282155433,1.0
CCDC38,0.083658084,0.86196274,0.933328282155433,1.0
SLITRK5,0.083658084,0.88510454,0.933328282155433,1.0
AC093307.1,0.08364069,0.95559,0.9333421181145478,1.0
AL158151.3,0.08364069,0.73602605,0.9333421181145478,1.0
AC021739.2,0.08364069,0.75589937,0.9333421181145478,1.0
AC015674.1,0.08364069,0.8553247,0.9333421181145478,1.0
AL096869.2,0.08364069,0.8648074,0.9333421181145478,1.0
AC020978.6,0.08364069,0.7292563,0.9333421181145478,1.0
WWC2-AS2,0.08364069,0.31053528,0.9333421181145478,1.0
ASH1L-IT1,0.08362328,0.6231456,0.9333559540938008,1.0
TLDC2,0.08362328,0.53310233,0.9333559540938008,1.0
AL391832.1,0.083605886,0.48261833,0.9333697900931874,1.0
AC005759.1,0.08358848,0.36562574,0.9333836261127038,1.0
AL591002.1,0.08357108,0.670853,0.9333974621523456,1.0
AC134508.2,0.083510175,-0.13605718,0.9334458884495203,1.0
DNAJB4,0.08346667,-0.18423201,0.9334804788125991,1.0
NOS3,0.083440565,-0.15531893,0.9335012330907396,1.0
AL355482.1,0.08340576,0.04085827,0.9335289055319067,1.0
RAD21-AS1,0.08333616,-0.19448929,0.9335842506551894,1.0
AL138820.1,0.08331005,0.029848006,0.9336050051592034,1.0
ZNF703,0.08321435,-0.18829365,0.9336811053932825,1.0
SLX1A,0.082727104,-0.0012308386,0.9340685341490425,1.0
AC046134.2,0.08265749,-0.062832855,0.9341238823911313,1.0
AL133477.2,0.08265749,-0.2650884,0.9341238823911313,1.0
CLDN7,0.08259659,-0.0077380603,0.9341723123641935,1.0
PLXNB1,0.08257919,-0.10557901,0.9341861495441106,1.0
SCOC-AS1,0.08254439,-0.27122498,0.9342138239635932,1.0
CAPS,0.08234427,-0.37897155,0.9343729534174567,1.0
HLX,0.08197013,-0.13634855,0.9346704633385142,1.0
AC083973.1,0.081735216,0.11676256,0.9348572765594373,1.0
RPP38-DT,0.0816308,0.12857354,0.9349403058096486,1.0
FOXF1,0.08145679,0.42470708,0.9350786894654761,1.0
AL358790.1,0.08140458,0.2796226,0.93512020494492,1.0
TNFRSF19,0.081352375,2.0562646,0.9351617206007926,1.0
TOGARAM2,0.081317574,0.45509532,0.9351893978026683,1.0
AC104113.1,0.08128277,1.507647,0.9352170750828737,1.0
AL121972.1,0.08121317,1.1542385,0.9352724298781397,1.0
LGALS8-AS1,0.08121317,0.56557405,0.9352724298781397,1.0
LGALS9B,0.081195764,0.99681234,0.9352862686258602,1.0
AL139099.2,0.08116096,0.9393918,0.9353139461799568,1.0
LINC02415,0.08116096,1.0097783,0.9353139461799568,1.0
TUBB3,0.08116096,0.17352955,0.9353139461799568,1.0
AP002478.1,0.08114356,1.0674568,0.9353277849863245,1.0
SLC10A5,0.08112615,0.8585675,0.9353416238122331,1.0
SUN3,0.08112615,0.89576787,0.9353416238122331,1.0
SPATA32,0.08112615,0.9197432,0.9353416238122331,1.0
CFI,0.08109135,0.92130494,0.9353693015226557,1.0
AC244093.5,0.08109135,0.84462905,0.9353693015226557,1.0
AC025442.2,0.081073955,0.73749584,0.9353831404071616,1.0
METTL14-DT,0.081073955,0.76680154,0.9353831404071616,1.0
AC012184.4,0.081073955,0.75138026,0.9353831404071616,1.0
THRB,0.08105655,0.6885774,0.9353969793111916,1.0
MAFA,0.08105655,0.72331405,0.9353969793111916,1.0
DRP2,0.081039146,0.41877615,0.9354108182347415,1.0
KRT1,0.081039146,0.44182497,0.9354108182347415,1.0
CNR2,0.08102175,0.080781,0.9354246571778072,1.0
AL021707.5,0.08102175,0.57604516,0.9354246571778072,1.0
DIP2C,0.08102175,0.53072286,0.9354246571778072,1.0
AL031428.1,0.081004344,0.3998818,0.9354384961403845,1.0
AC008946.1,0.08098695,0.4647732,0.9354523351224694,1.0
ZNF311,0.08098695,0.16732359,0.9354523351224694,1.0
AC011446.1,0.08098695,0.45804825,0.9354523351224694,1.0
LRRC4,0.08096954,0.42593938,0.9354661741240574,1.0
LINC01887,0.08095214,0.19365552,0.9354800131451447,1.0
AC010761.1,0.08095214,0.17834453,0.9354800131451447,1.0
RIMS2,0.08093474,0.33645064,0.9354938521857269,1.0
AC022973.5,0.080917336,0.18988855,0.9355076912457999,1.0
LCN12,0.080917336,0.5795129,0.9355076912457999,1.0
FCRLA,0.08089994,0.09086479,0.9355215303253597,1.0
AC106028.3,0.080882534,0.13768302,0.9355353694244017,1.0
AC092683.2,0.080882534,0.28973904,0.9355353694244017,1.0
AC021097.2,0.08086513,0.20782916,0.9355492085429222,1.0
AL121929.2,0.08084773,0.32003343,0.9355630476809169,1.0
FCGR3B,0.08081293,-0.17610069,0.935590726015312,1.0
AL365330.1,0.080760725,0.03570799,0.9356322436628567,1.0
LINC02569,0.08070852,0.07247122,0.935673761485444,1.0
AC004771.3,0.08067372,0.03450232,0.935701440131026,1.0
AC102953.2,0.08037789,-0.24895106,0.9359367117527904,1.0
AC107884.1,0.08034308,-0.2793481,0.9359643911353052,1.0
CCDC168,0.08030828,-0.004547892,0.9359920705952169,1.0
LINC00853,0.08008206,-0.19746196,0.9361719889688949,1.0
AC027601.2,0.07990804,-0.2261574,0.9363103899363379,1.0
AC005674.2,0.07974273,-0.116858445,0.9364418726380549,1.0
MTRR,0.07964702,-0.18436302,0.9365179949946664,1.0
RAB43,0.07917718,-0.24178945,0.9368916949667943,1.0
ABCB6,0.07906407,0.067616366,0.9369816618542695,1.0
SEZ6L,0.07895096,-0.53851324,0.9370716295463185,1.0
ADAMTS14,0.078794345,0.12577811,0.937196201522978,1.0
AC087276.2,0.07872474,-0.21968023,0.9372515673395618,1.0
ANKRD31,0.07861163,0.81104666,0.9373415374384685,1.0
RASA2-IT1,0.07855942,0.48744878,0.9373830623693934,1.0
SLC8A3,0.07855942,0.06288231,0.9373830623693934,1.0
AC021613.1,0.078542024,0.769247,0.9373969040508853,1.0
PPL,0.078542024,0.6487308,0.9373969040508853,1.0
AJ239328.1,0.07852462,0.6004557,0.9374107457512955,1.0
EPB41L1,0.07847241,0.70198596,0.9374522709659934,1.0
AC012306.3,0.07846372,0.043455962,0.9374591918516515,1.0
TAS2R19,0.07836801,0.48432684,0.9375353219056183,1.0
GPR22,0.0783506,0.41089204,0.9375491637949813,1.0
AC234582.2,0.0783506,0.495363,0.9375491637949813,1.0
LINC01046,0.07833321,0.45926327,0.9375630057032167,1.0
GRAPL,0.078324504,0.055580303,0.9375699266644103,1.0
FKBP10,0.0783158,0.4947347,0.9375768476303203,1.0
AC010422.2,0.078281,0.10314941,0.9376045315411156,1.0
SLC18B1,0.0782723,0.13908197,0.9376114525306005,1.0
AL449106.1,0.07825489,0.18793742,0.9376252945237101,1.0
FAT1,0.0782462,0.30147916,0.9376322155273337,1.0
SATL1,0.078228794,0.4033186,0.9376460575487159,1.0
AC064805.1,0.078228794,-0.023666564,0.9376460575487159,1.0
PSMG3-AS1,0.07819399,0.039673418,0.9376737416480058,1.0
AC136475.2,0.07815919,0.18169862,0.9377014258226353,1.0
PLEKHG5,0.078141786,0.25610247,0.9377152679381919,1.0
AC006547.3,0.078141786,0.09988086,0.9377152679381919,1.0
AP005432.2,0.07812438,0.2734874,0.937729110072571,1.0
PCSK6,0.07811569,0.16327472,0.9377360311468176,1.0
KIF3A,0.07811569,-0.10210685,0.9377360311468176,1.0
TEAD3,0.078106984,-0.11768272,0.9377429522257682,1.0
AC244453.2,0.078106984,0.016504359,0.9377429522257682,1.0
C14orf178,0.07803737,-0.31293952,0.9377983210266562,1.0
MARCO,0.07803737,-0.4604649,0.9377983210266562,1.0
F5,0.07800257,-0.52222073,0.9378260055399011,1.0
LINC01770,0.077950366,0.20085159,0.9378675324506761,1.0
RGMA,0.077889465,0.0548689,0.9379159807268225,1.0
SCAMP5,0.0772108,-0.34717935,0.9384558484548698,1.0
ZFP69,0.0771499,-0.18722531,0.9385042995097752,1.0
FSIP1,0.07708029,-0.2018159,0.9385596724227159,1.0
GIMAP7,0.077045485,-0.14450306,0.9385873589906123,1.0
MAF,0.076706156,-0.08125598,0.9388573069131247,1.0
AC019129.2,0.07668006,-0.2619692,0.9388780724293657,1.0
DAB2IP,0.076114506,0.8771573,0.9393280021301189,1.0
AC018607.1,0.0760971,-0.3615266,0.939341846428788,1.0
FAM83A,0.0760797,0.93089396,0.9393556907457898,1.0
C3orf70,0.07594049,0.19880053,0.9394664459412839,1.0
AC009630.3,0.07594049,0.71071565,0.9394664459412839,1.0
DAND5,0.075801276,0.51458216,0.9395772023076743,1.0
AL049796.1,0.075731665,0.34488794,0.9396325809292886,1.0
AP001020.2,0.07571427,0.5260961,0.9396464256303156,1.0
PILRA,0.07571427,-0.24228735,0.9396464256303156,1.0
GARNL3,0.07569686,0.3720395,0.9396602703495839,1.0
CHI3L2,0.075679466,0.22482505,0.9396741150870889,1.0
TRAF1,0.07562726,-0.18309908,0.9397156494089838,1.0
PCP2,0.07562726,0.2929685,0.9397156494089838,1.0
ODF3L1,0.07562726,0.0938968,0.9397156494089838,1.0
IGHG1,0.075609855,0.077430405,0.9397294942193948,1.0
AL133410.2,0.07559246,0.47534877,0.9397433390480218,1.0
AL121832.3,0.07559246,0.18341058,0.9397433390480218,1.0
TXNDC12-AS1,0.07555765,19.908453,0.9397710287599073,1.0
AC104564.2,0.07555765,19.379574,0.9397710287599073,1.0
VAX2,0.07555765,20.582783,0.9397710287599073,1.0
LINC01589,0.07555765,19.5222,0.9397710287599073,1.0
AP005131.7,0.07555765,20.153862,0.9397710287599073,1.0
GDNF,0.07555765,19.755636,0.9397710287599073,1.0
IGHV3-35,0.07555765,19.866028,0.9397710287599073,1.0
AC134407.1,0.07555765,19.600317,0.9397710287599073,1.0
AC018445.6,0.07555765,19.388763,0.9397710287599073,1.0
LINC01877,0.07555765,19.703896,0.9397710287599073,1.0
AL023806.2,0.07555765,19.518373,0.9397710287599073,1.0
AC007570.1,0.07555765,19.83859,0.9397710287599073,1.0
MFAP5,0.07555765,19.319855,0.9397710287599073,1.0
AL807776.1,0.07555765,19.52941,0.9397710287599073,1.0
AL133299.1,0.07555765,20.203781,0.9397710287599073,1.0
LINC00501,0.07555765,19.83922,0.9397710287599073,1.0
