group,gene,label,cov_pct,rec_pct,HSPC,Myeloid,n_contrib_patients,clinical
PPAC_4,ATRNL1,ATRNL1,0.0,0.0,0.0,0.0,21,False
PPAC_4,AVPR1A,AVPR1A,0.1,0.0,0.19,0.0,21,False
PPAC_4,AVPR1B,AVPR1B,0.15,0.0,1.3,0.0,21,False
PPAC_4,AVPR2,AVPR2,0.1,0.0,0.0,0.0,21,False
PPAC_4,AXL,AXL,1.03,0.0,0.0,0.24,21,False
PPAC_4,BACE2,BACE2,3.15,4.76,4.27,0.6,21,False
PPAC_4,BAMBI,BAMBI,8.8,14.29,1.3,0.84,21,False
PPAC_4,BCAM,BCAM,2.9,4.76,4.82,0.6,21,False
PPAC_4,BCAN,BCAN,0.0,0.0,0.0,0.0,21,False
PPAC_4,BEST2,BEST2,0.0,0.0,0.0,0.0,21,False
PPAC_4,BEST4,BEST4,0.44,0.0,0.74,0.12,21,False
PPAC_4,BMPR1A,BMPR1A,1.97,0.0,0.19,0.6,21,False
PPAC_4,BOC,BOC,0.0,0.0,0.0,0.0,21,False
PPAC_4,BTC,BTC,0.0,0.0,0.56,0.0,21,False
PPAC_4,BTLA,BTLA,1.28,0.0,0.0,0.24,21,False
PPAC_4,BTN1A1,BTN1A1,0.05,0.0,0.0,0.0,21,False
PPAC_4,BTN2A2,BTN2A2,7.67,4.76,6.31,5.07,21,False
PPAC_4,BTN3A1,BTN3A1,10.62,14.29,7.79,3.5,21,False
PPAC_4,BTN3A3,BTN3A3,9.25,19.05,7.24,2.41,21,False
PPAC_4,BTNL3,BTNL3,0.0,0.0,0.0,0.0,21,False
PPAC_4,BTNL9,BTNL9,0.0,0.0,0.0,0.0,21,False
PPAC_4,BVES,BVES,0.34,0.0,0.0,0.0,21,False
PPAC_4,C11orf24,C11orf24,14.9,19.05,7.79,8.08,21,False
PPAC_4,C14orf132,C14orf132,0.0,0.0,0.19,0.0,21,False
PPAC_4,C19orf18,C19orf18,0.39,0.0,0.0,0.0,21,False
PPAC_4,C1orf159,C1orf159,9.74,14.29,5.75,5.19,21,False
PPAC_4,C3AR1,C3AR1,2.8,0.0,0.0,0.36,21,False
PPAC_4,C5AR1,C5AR1,0.79,0.0,0.74,1.57,21,False
PPAC_4,C5AR2,C5AR2,1.67,0.0,0.19,0.48,21,False
PPAC_4,CA12,CA12,0.0,0.0,0.0,0.0,21,False
PPAC_4,CA14,CA14,0.0,0.0,0.0,0.0,21,False
PPAC_4,CA4,CA4,0.0,0.0,0.0,0.0,21,False
PPAC_4,CACHD1,CACHD1,1.33,0.0,2.78,0.24,21,False
PPAC_4,CACNA1C,CACNA1C,2.66,0.0,1.48,0.36,21,False
PPAC_4,CACNA1G,CACNA1G,0.1,0.0,0.37,0.12,21,False
PPAC_4,CACNA1I,CACNA1I,0.0,0.0,0.0,0.0,21,False
PPAC_4,CACNG4,CACNG4,0.0,0.0,0.0,0.0,21,False
PPAC_4,CACNG6,CACNG6,0.0,0.0,0.0,0.0,21,False
PPAC_4,CACNG7,CACNG7,0.0,0.0,0.0,0.0,21,False
PPAC_4,CACNG8,CACNG8,0.0,0.0,0.0,0.0,21,False
PPAC_4,CADM1,CADM1,2.36,0.0,0.19,0.12,21,False
PPAC_4,CADM2,CADM2,0.05,0.0,0.37,0.0,21,False
PPAC_4,CADM3,CADM3,0.15,0.0,0.0,0.0,21,False
PPAC_4,CADM4,CADM4,0.15,0.0,0.0,0.12,21,False
PPAC_4,CALCRL,CALCRL,1.72,0.0,8.35,0.72,21,False
PPAC_4,CALY,CALY,0.0,0.0,0.0,0.0,21,False
PPAC_4,CASR,CASR,0.0,0.0,0.0,0.0,21,False
PPAC_4,CATSPERD,CATSPERD,0.39,0.0,0.0,0.12,21,False
PPAC_4,CATSPERG,CATSPERG,1.52,0.0,1.86,0.84,21,False
PPAC_4,CCKBR,CCKBR,0.0,0.0,0.19,0.0,21,False
PPAC_4,CCR1,CCR1,2.46,0.0,0.37,3.38,21,False
PPAC_4,CCR10,CCR10,0.54,0.0,0.19,0.48,21,False
PPAC_4,CCR2,CCR2,4.23,0.0,0.37,7.36,21,False
PPAC_4,CCR3,CCR3,0.1,0.0,0.0,0.0,21,False
PPAC_4,CCR4,CCR4,0.05,0.0,0.0,0.0,21,False
PPAC_4,CCR5,CCR5,0.84,0.0,0.0,0.48,21,False
PPAC_4,CCR6,CCR6,0.39,0.0,0.19,0.12,21,False
PPAC_4,CCR7,CCR7,2.21,0.0,1.11,0.24,21,False
PPAC_4,CCR8,CCR8,0.0,0.0,0.0,0.0,21,False
PPAC_4,CCR9,CCR9,0.05,0.0,0.19,0.0,21,False
PPAC_4,CCRL2,CCRL2,3.39,0.0,2.04,1.21,21,False
PPAC_4,CD101,CD101,0.44,0.0,0.19,0.97,21,False
PPAC_4,CD160,CD160,0.25,0.0,0.19,0.24,21,False
PPAC_4,CD163,CD163,1.57,0.0,0.0,2.41,21,False
PPAC_4,CD163L1,CD163L1,0.89,0.0,0.0,0.24,21,False
PPAC_4,CD164L2,CD164L2,0.0,0.0,0.19,0.0,21,False
PPAC_4,CD177,CD177,0.05,0.0,0.0,0.0,21,False
PPAC_4,CD19,CD19,4.77,14.29,1.48,1.81,21,False
PPAC_4,CD1A,CD1A,0.1,0.0,0.0,0.24,21,False
PPAC_4,CD1B,CD1B,0.05,0.0,0.0,0.6,21,False
PPAC_4,CD1C,CD1C,1.08,0.0,0.19,1.21,21,False
PPAC_4,CD1E,CD1E,0.69,0.0,0.0,0.97,21,False
PPAC_4,CD2,CD2,3.25,0.0,0.19,0.97,21,False
PPAC_4,CD200R1,CD200R1,4.48,4.76,0.19,0.12,21,False
PPAC_4,CD200R1L,CD200R1L,0.0,0.0,0.0,0.0,21,False
PPAC_4,CD22,CD22,0.74,0.0,3.34,0.24,21,False
PPAC_4,CD226,CD226,1.08,0.0,0.19,0.0,21,False
PPAC_4,CD24,CD24,8.41,4.76,1.48,0.97,21,False
PPAC_4,CD248,CD248,0.39,0.0,0.74,0.24,21,False
PPAC_4,CD27,CD27,0.39,0.0,0.37,0.48,21,False
PPAC_4,CD274,CD274,0.25,0.0,0.37,0.0,21,False
PPAC_4,CD276,CD276,1.52,4.76,0.0,0.6,21,False
PPAC_4,CD28,CD28,0.25,0.0,0.37,0.0,21,False
PPAC_4,CD300C,CD300C,5.76,0.0,1.11,9.41,21,False
PPAC_4,CD300E,CD300E,0.64,0.0,0.0,1.33,21,False
PPAC_4,CD300LD,CD300LD,0.0,0.0,0.0,0.0,21,False
PPAC_4,CD300LG,CD300LG,0.0,0.0,0.0,0.0,21,False
PPAC_4,CD40,CD40,1.48,0.0,4.27,0.84,21,False
PPAC_4,CD40LG,CD40LG,0.79,0.0,0.56,0.0,21,False
PPAC_4,CD5,CD5,0.74,0.0,0.74,0.12,21,False
PPAC_4,CD6,CD6,1.38,0.0,0.37,0.12,21,False
PPAC_4,CD7,CD7,10.28,19.05,9.09,3.26,21,False
PPAC_4,CD70,CD70,3.64,9.52,0.0,0.6,21,True
PPAC_4,CD79A,CD79A,9.15,23.81,7.24,1.21,21,False
PPAC_4,CD80,CD80,0.0,0.0,0.0,0.0,21,False
PPAC_4,CD86,CD86,6.0,9.52,0.19,9.53,21,False
PPAC_4,CD8A,CD8A,0.25,0.0,0.0,0.0,21,False
PPAC_4,CD8B,CD8B,0.39,0.0,0.19,0.36,21,False
PPAC_4,CD9,CD9,28.38,57.14,7.61,6.51,21,False
PPAC_4,CD96,CD96,34.97,71.43,2.41,3.02,21,True
PPAC_4,CDH1,CDH1,0.25,0.0,0.19,0.0,21,False
PPAC_4,CDH10,CDH10,0.05,0.0,0.0,0.0,21,False
PPAC_4,CDH11,CDH11,0.0,0.0,0.0,0.0,21,False
PPAC_4,CDH12,CDH12,0.54,0.0,0.0,0.0,21,False
PPAC_4,CDH13,CDH13,0.15,0.0,0.0,0.0,21,False
PPAC_4,CDH15,CDH15,0.1,0.0,0.0,0.0,21,False
PPAC_4,CDH18,CDH18,0.0,0.0,0.0,0.0,21,False
PPAC_4,CDH2,CDH2,1.28,4.76,5.19,0.36,21,False
PPAC_4,CDH20,CDH20,0.15,0.0,0.19,0.0,21,False
PPAC_4,CDH22,CDH22,0.05,0.0,0.0,0.12,21,False
PPAC_4,CDH23,CDH23,1.38,0.0,0.93,1.09,21,False
PPAC_4,CDH24,CDH24,1.57,0.0,1.3,0.72,21,False
PPAC_4,CDH26,CDH26,3.49,4.76,8.16,1.81,21,False
PPAC_4,CDH3,CDH3,0.15,0.0,0.0,0.12,21,False
PPAC_4,CDH4,CDH4,1.08,4.76,1.86,0.36,21,False
PPAC_4,CDH5,CDH5,0.0,0.0,0.0,0.12,21,False
PPAC_4,CDH6,CDH6,0.1,0.0,0.0,0.0,21,False
PPAC_4,CDH7,CDH7,0.05,0.0,5.38,0.12,21,False
PPAC_4,CDH8,CDH8,0.0,0.0,0.0,0.0,21,False
PPAC_4,CDH9,CDH9,0.54,0.0,2.23,0.0,21,False
PPAC_4,CDHR1,CDHR1,0.0,0.0,0.0,0.0,21,False
PPAC_4,CDHR2,CDHR2,0.05,0.0,0.0,0.0,21,False
PPAC_4,CDHR3,CDHR3,0.1,0.0,0.0,0.24,21,False
PPAC_4,CDHR4,CDHR4,0.15,0.0,0.0,0.0,21,False
PPAC_4,CDHR5,CDHR5,0.0,0.0,0.0,0.12,21,False
PPAC_4,CDON,CDON,0.1,0.0,0.0,0.0,21,False
PPAC_4,CEACAM1,CEACAM1,0.25,0.0,1.3,0.0,21,False
PPAC_4,CEACAM19,CEACAM19,0.2,0.0,0.74,0.48,21,False
PPAC_4,CEACAM21,CEACAM21,5.8,0.0,8.16,1.57,21,False
PPAC_4,CEACAM3,CEACAM3,0.05,0.0,0.0,0.0,21,False
PPAC_4,CEACAM6,CEACAM6,0.44,0.0,0.0,0.6,21,False
PPAC_4,CEACAM8,CEACAM8,0.15,0.0,0.0,0.24,21,False
PPAC_4,CELSR1,CELSR1,0.44,0.0,0.19,0.24,21,False
PPAC_4,CELSR2,CELSR2,0.25,0.0,0.37,0.36,21,False
PPAC_4,CELSR3,CELSR3,2.02,0.0,0.93,0.72,21,False
PPAC_4,CHL1,CHL1,0.0,0.0,0.19,0.0,21,False
PPAC_4,CHODL,CHODL,0.2,0.0,0.0,0.0,21,False
PPAC_4,CHRM4,CHRM4,0.05,0.0,0.0,0.0,21,False
PPAC_4,CHRM5,CHRM5,0.05,0.0,0.19,0.0,21,False
PPAC_4,CHRNA1,CHRNA1,0.0,0.0,0.0,0.0,21,False
PPAC_4,CHRNA10,CHRNA10,1.28,0.0,0.56,0.84,21,False
PPAC_4,CHRNA2,CHRNA2,0.1,0.0,0.0,0.0,21,False
PPAC_4,CHRNA3,CHRNA3,0.0,0.0,0.0,0.0,21,False
PPAC_4,CHRNA5,CHRNA5,0.84,0.0,3.53,0.48,21,False
PPAC_4,CHRNA6,CHRNA6,0.15,0.0,0.0,0.0,21,False
PPAC_4,CHRNA7,CHRNA7,0.98,0.0,0.74,0.72,21,False
PPAC_4,CHRNA9,CHRNA9,0.05,0.0,0.19,0.0,21,False
PPAC_4,CHRNB2,CHRNB2,0.0,0.0,0.0,0.0,21,False
PPAC_4,CHRNB4,CHRNB4,0.05,0.0,0.0,0.0,21,False
PPAC_4,CHRND,CHRND,0.0,0.0,0.0,0.0,21,False
PPAC_4,CHRNE,CHRNE,0.79,0.0,0.74,0.72,21,False
PPAC_4,CHRNG,CHRNG,0.05,0.0,0.19,0.0,21,False
PPAC_4,CLCNKB,CLCNKB,0.2,0.0,0.19,0.0,21,False
PPAC_4,CLDN1,CLDN1,0.0,0.0,0.0,0.0,21,False
PPAC_4,CLDN11,CLDN11,0.0,0.0,0.0,0.0,21,False
PPAC_4,CLDN12,CLDN12,2.46,0.0,1.48,0.6,21,False
PPAC_4,CLDN16,CLDN16,0.0,0.0,0.0,0.0,21,False
PPAC_4,CLDN19,CLDN19,0.25,0.0,0.0,0.24,21,False
PPAC_4,CLDN20,CLDN20,0.05,0.0,0.0,0.0,21,False
PPAC_4,CLDN22,CLDN22,0.0,0.0,0.0,0.0,21,False
PPAC_4,CLDN24,CLDN24,0.0,0.0,0.0,0.0,21,False
PPAC_4,CLDN3,CLDN3,0.0,0.0,0.0,0.0,21,False
PPAC_4,CLDN4,CLDN4,0.0,0.0,0.0,0.0,21,False
PPAC_4,CLDN6,CLDN6,0.79,0.0,0.0,0.0,21,False
PPAC_4,CLDN7,CLDN7,2.26,0.0,1.86,0.12,21,False
PPAC_4,CLDN9,CLDN9,0.2,0.0,0.0,0.0,21,False
PPAC_4,CLEC12B,CLEC12B,1.92,0.0,0.0,0.97,21,False
PPAC_4,CLEC14A,CLEC14A,6.0,9.52,1.3,0.48,21,False
PPAC_4,CLEC17A,CLEC17A,0.0,0.0,0.19,0.12,21,False
PPAC_4,CLEC1A,CLEC1A,0.0,0.0,0.0,0.0,21,False
PPAC_4,CLEC1B,CLEC1B,1.77,0.0,0.19,0.0,21,False
PPAC_4,CLEC2D,CLEC2D,12.3,9.52,6.12,5.31,21,False
PPAC_4,CLEC4G,CLEC4G,0.74,0.0,0.93,3.98,21,False
PPAC_4,CLEC4M,CLEC4M,0.0,0.0,0.0,0.0,21,False
PPAC_4,CLEC7A,CLEC7A,0.69,0.0,0.56,4.7,21,False
PPAC_4,CLEC9A,CLEC9A,0.54,0.0,6.68,0.24,21,False
PPAC_4,CLMP,CLMP,0.15,0.0,0.0,0.0,21,False
PPAC_4,CLSTN2,CLSTN2,1.52,0.0,0.19,0.36,21,False
PPAC_4,CLSTN3,CLSTN3,6.3,0.0,7.24,2.65,21,False
PPAC_4,CMKLR1,CMKLR1,0.15,0.0,0.0,0.24,21,False
PPAC_4,CNNM4,CNNM4,5.21,0.0,6.86,2.53,21,False
PPAC_4,CNR1,CNR1,0.1,0.0,0.19,0.0,21,False
PPAC_4,CNR2,CNR2,0.74,0.0,0.37,0.12,21,False
PPAC_4,CNTN1,CNTN1,0.15,0.0,0.37,0.0,21,False
PPAC_4,CNTN2,CNTN2,0.15,0.0,0.19,0.0,21,False
PPAC_4,CNTN4,CNTN4,1.28,0.0,0.19,0.0,21,False
PPAC_4,CNTN5,CNTN5,0.1,0.0,0.19,0.0,21,False
PPAC_4,CNTNAP1,CNTNAP1,0.3,0.0,0.0,0.12,21,False
PPAC_4,CNTNAP2,CNTNAP2,0.05,0.0,0.0,0.0,21,False
PPAC_4,CNTNAP3,CNTNAP3,0.0,0.0,0.0,0.0,21,False
PPAC_4,CNTNAP3B,CNTNAP3B,0.0,0.0,0.0,0.0,21,False
PPAC_4,CNTNAP5,CNTNAP5,0.0,0.0,0.0,0.0,21,False
PPAC_4,CORIN,CORIN,0.0,0.0,0.0,0.0,21,False
PPAC_4,CPM,CPM,4.82,0.0,0.19,9.29,21,False
PPAC_4,CR1,CR1,5.07,4.76,1.67,4.22,21,False
PPAC_4,CR2,CR2,0.84,0.0,0.0,0.0,21,False
PPAC_4,CRB1,CRB1,0.05,0.0,0.0,0.0,21,False
PPAC_4,CRB2,CRB2,0.0,0.0,0.0,0.24,21,False
PPAC_4,CRB3,CRB3,0.0,0.0,0.0,0.0,21,False
PPAC_4,CRHR1,CRHR1,0.0,0.0,0.0,0.0,21,False
PPAC_4,CRHR2,CRHR2,0.0,0.0,0.0,0.0,21,False
PPAC_4,CRIM1,CRIM1,7.48,9.52,8.91,1.09,21,False
PPAC_4,CRLF2,CRLF2,2.51,4.76,0.37,0.24,21,False
PPAC_4,CRTAM,CRTAM,0.69,0.0,0.56,1.09,21,False
PPAC_4,CSF1,CSF1,5.07,4.76,1.11,0.36,21,False
PPAC_4,CSF2RB,CSF2RB,9.2,4.76,9.46,2.41,21,False
PPAC_4,CSMD1,CSMD1,0.05,0.0,0.0,0.24,21,False
PPAC_4,CSMD2,CSMD2,0.05,0.0,0.0,0.0,21,False
PPAC_4,CSPG4,CSPG4,1.03,0.0,0.0,0.12,21,False
PPAC_4,CSPG5,CSPG5,0.79,0.0,0.0,0.12,21,False
PPAC_4,CTLA4,CTLA4,0.05,0.0,0.19,0.0,21,False
PPAC_4,CTNS,CTNS,7.33,0.0,5.38,3.38,21,False
PPAC_4,CUZD1,CUZD1,0.74,0.0,0.0,0.0,21,False
PPAC_4,CX3CR1,CX3CR1,2.51,0.0,0.19,1.81,21,False
PPAC_4,CXADR,CXADR,4.77,4.76,0.37,0.0,21,False
PPAC_4,CXCL16,CXCL16,0.54,0.0,0.74,1.33,21,False
PPAC_4,CXCR1,CXCR1,0.25,0.0,0.0,0.12,21,False
PPAC_4,CXCR2,CXCR2,0.98,0.0,0.19,1.69,21,False
PPAC_4,CXCR3,CXCR3,0.89,0.0,0.37,0.24,21,False
PPAC_4,CXCR5,CXCR5,0.15,0.0,0.0,0.36,21,False
PPAC_4,CXCR6,CXCR6,0.15,0.0,0.0,0.36,21,False
PPAC_4,CYSLTR2,CYSLTR2,2.12,0.0,0.56,0.6,21,False
PPAC_4,DAG1,DAG1,7.67,9.52,6.49,2.53,21,False
PPAC_4,DAGLA,DAGLA,0.44,0.0,0.19,1.21,21,False
PPAC_4,DCBLD1,DCBLD1,1.97,0.0,0.93,0.72,21,False
PPAC_4,DCBLD2,DCBLD2,5.95,4.76,8.35,1.57,21,False
PPAC_4,DCC,DCC,0.0,0.0,0.0,0.0,21,False
PPAC_4,DCHS1,DCHS1,0.84,0.0,2.78,0.12,21,False
PPAC_4,DCHS2,DCHS2,0.0,0.0,0.0,0.0,21,False
PPAC_4,DCSTAMP,DCSTAMP,0.05,0.0,0.37,0.0,21,False
PPAC_4,DCT,DCT,0.0,0.0,0.0,0.0,21,False
PPAC_4,DDR1,DDR1,0.1,0.0,0.37,0.84,21,False
PPAC_4,DDR2,DDR2,0.05,0.0,0.56,0.12,21,False
PPAC_4,DISP1,DISP1,1.67,0.0,1.67,0.6,21,False
PPAC_4,DISP2,DISP2,0.54,0.0,0.37,0.24,21,False
PPAC_4,DLK1,DLK1,1.38,0.0,4.82,0.0,21,False
PPAC_4,DLK2,DLK2,0.39,0.0,0.19,0.0,21,False
PPAC_4,DLL1,DLL1,0.49,0.0,0.56,0.0,21,False
PPAC_4,DLL3,DLL3,1.92,0.0,0.56,0.48,21,False
PPAC_4,DLL4,DLL4,0.49,0.0,0.19,0.12,21,False
PPAC_4,DNER,DNER,0.0,0.0,0.0,0.0,21,False
PPAC_4,DPEP1,DPEP1,0.44,0.0,0.0,0.0,21,False
PPAC_4,DPEP3,DPEP3,4.87,4.76,3.53,1.81,21,False
PPAC_4,DPP10,DPP10,6.3,9.52,2.41,0.24,21,False
PPAC_4,DPP4,DPP4,0.15,0.0,0.19,0.24,21,False
PPAC_4,DPP6,DPP6,0.05,0.0,0.0,0.0,21,False
PPAC_4,DRD2,DRD2,0.0,0.0,0.0,0.0,21,False
PPAC_4,DRD4,DRD4,0.69,0.0,0.19,0.36,21,False
PPAC_4,DSC1,DSC1,0.0,0.0,0.0,0.0,21,False
PPAC_4,DSC2,DSC2,1.97,9.52,0.56,0.24,21,False
PPAC_4,DSC3,DSC3,0.0,0.0,0.0,0.0,21,False
PPAC_4,DSCAML1,DSCAML1,0.05,0.0,0.0,0.0,21,False
PPAC_4,DSG3,DSG3,0.0,0.0,0.0,0.0,21,False
PPAC_4,DUOX1,DUOX1,0.2,0.0,0.19,0.12,21,False
PPAC_4,DUOX2,DUOX2,0.0,0.0,0.0,0.0,21,False
PPAC_4,DUOXA1,DUOXA1,0.0,0.0,0.0,0.0,21,False
PPAC_4,DYNAP,DYNAP,0.2,0.0,0.0,0.0,21,False
PPAC_4,ECE1,ECE1,5.16,0.0,2.41,0.12,21,False
PPAC_4,ECSCR,ECSCR,0.39,0.0,0.0,0.0,21,False
PPAC_4,EDA,EDA,0.25,0.0,0.74,0.12,21,False
PPAC_4,EDA2R,EDA2R,1.92,0.0,1.48,0.24,21,False
PPAC_4,EDAR,EDAR,0.0,0.0,0.0,0.0,21,False
PPAC_4,EDNRB,EDNRB,0.0,0.0,0.19,0.12,21,False
PPAC_4,EFNA1,EFNA1,2.51,0.0,6.86,0.24,21,False
PPAC_4,EFNA2,EFNA2,0.0,0.0,0.0,0.0,21,False
PPAC_4,EFNA3,EFNA3,2.31,0.0,2.6,0.97,21,False
PPAC_4,EFNA4,EFNA4,4.18,0.0,5.19,1.81,21,False
PPAC_4,EFNA5,EFNA5,0.79,0.0,0.0,0.0,21,False
PPAC_4,EFNB1,EFNB1,3.89,0.0,6.12,2.05,21,False
PPAC_4,EFNB2,EFNB2,2.07,0.0,1.3,0.24,21,False
PPAC_4,EFNB3,EFNB3,0.1,0.0,0.0,0.0,21,False
PPAC_4,EGF,EGF,1.03,0.0,0.37,0.0,21,False
PPAC_4,ELFN1,ELFN1,0.0,0.0,0.19,0.0,21,False
PPAC_4,ELFN2,ELFN2,0.2,0.0,0.0,0.12,21,False
PPAC_4,EMCN,EMCN,0.0,0.0,4.08,0.0,21,False
PPAC_4,EMP1,EMP1,9.3,14.29,9.28,4.95,21,False
PPAC_4,EMP2,EMP2,2.31,4.76,1.11,0.36,21,False
PPAC_4,ENPEP,ENPEP,0.15,0.0,0.19,0.0,21,False
PPAC_4,ENPP1,ENPP1,0.2,0.0,0.0,0.0,21,False
PPAC_4,ENPP4,ENPP4,4.08,0.0,5.75,1.57,21,False
PPAC_4,ENPP5,ENPP5,0.2,0.0,1.67,0.0,21,False
PPAC_4,ENPP6,ENPP6,0.0,0.0,0.19,0.12,21,False
PPAC_4,ENTPD1,ENTPD1,6.3,0.0,2.6,9.05,21,False
PPAC_4,ENTPD3,ENTPD3,0.0,0.0,0.0,0.0,21,False
PPAC_4,EPCAM,EPCAM,3.84,4.76,4.27,2.17,21,False
PPAC_4,EPGN,EPGN,0.25,0.0,0.56,0.0,21,False
PPAC_4,EPHA1,EPHA1,2.31,0.0,2.41,1.81,21,False
PPAC_4,EPHA10,EPHA10,0.05,0.0,0.0,0.12,21,False
PPAC_4,EPHA2,EPHA2,0.2,0.0,0.0,0.0,21,False
PPAC_4,EPHA3,EPHA3,0.49,0.0,0.0,0.0,21,False
PPAC_4,EPHA4,EPHA4,2.66,4.76,0.19,0.0,21,False
PPAC_4,EPHA5,EPHA5,0.0,0.0,0.0,0.0,21,False
PPAC_4,EPHA7,EPHA7,0.05,0.0,0.0,0.0,21,False
PPAC_4,EPHA8,EPHA8,0.0,0.0,0.0,0.0,21,False
PPAC_4,EPHB1,EPHB1,0.3,0.0,0.0,0.12,21,False
PPAC_4,EPHB2,EPHB2,0.59,0.0,0.19,1.33,21,False
PPAC_4,EPHB3,EPHB3,1.97,0.0,0.0,2.05,21,False
PPAC_4,EPHB4,EPHB4,5.46,4.76,6.12,3.98,21,False
PPAC_4,EPOR,EPOR,12.05,4.76,3.71,2.53,21,False
PPAC_4,EQTN,EQTN,0.0,0.0,0.0,0.0,21,False
PPAC_4,ERBB2,ERBB2,2.31,0.0,1.48,0.48,21,False
PPAC_4,ERBB3,ERBB3,0.15,0.0,0.0,0.0,21,False
PPAC_4,ERBB4,ERBB4,0.05,0.0,0.0,0.0,21,False
PPAC_4,ERMAP,ERMAP,13.92,4.76,4.64,4.22,21,False
PPAC_4,ERVFRD-1,ERVFRD-1,0.64,0.0,0.0,0.12,21,False
PPAC_4,ERVK13-1,ERVK13-1,5.71,0.0,6.68,2.17,21,False
PPAC_4,ERVMER34-1,ERVMER34-1,0.0,0.0,0.0,0.0,21,False
PPAC_4,ERVW-1,ERVW-1,0.05,0.0,0.19,0.12,21,False
PPAC_4,ESAM,ESAM,6.44,14.29,8.91,0.48,21,False
PPAC_4,ESYT3,ESYT3,0.39,0.0,0.37,0.0,21,False
PPAC_4,EVA1C,EVA1C,1.18,0.0,5.94,1.09,21,False
PPAC_4,EVC2,EVC2,0.3,0.0,3.15,0.84,21,False
PPAC_4,F2RL2,F2RL2,1.28,0.0,3.34,0.6,21,False
PPAC_4,F2RL3,F2RL3,0.98,0.0,0.0,0.0,21,False
PPAC_4,F3,F3,1.08,0.0,0.19,0.72,21,False
PPAC_4,FAIM2,FAIM2,0.0,0.0,0.0,0.0,21,False
PPAC_4,FAM171A1,FAM171A1,8.21,14.29,0.56,0.12,21,False
PPAC_4,FAM171A2,FAM171A2,2.12,0.0,7.24,0.84,21,False
PPAC_4,FAM171B,FAM171B,0.98,0.0,9.65,0.6,21,False
PPAC_4,FAM174B,FAM174B,2.56,4.76,6.12,0.84,21,False
PPAC_4,FAM187B,FAM187B,0.0,0.0,0.0,0.0,21,False
PPAC_4,FAP,FAP,0.0,0.0,0.0,0.0,21,False
PPAC_4,FAS,FAS,7.67,9.52,4.08,7.48,21,False
PPAC_4,FASLG,FASLG,0.15,0.0,0.0,0.0,21,False
PPAC_4,FAT1,FAT1,0.15,0.0,0.0,0.0,21,False
PPAC_4,FAT2,FAT2,0.05,0.0,0.0,0.0,21,False
PPAC_4,FAT3,FAT3,0.0,0.0,0.19,0.0,21,False
PPAC_4,FAT4,FAT4,0.05,0.0,2.41,0.0,21,False
PPAC_4,FCAMR,FCAMR,0.0,0.0,0.0,0.0,21,False
PPAC_4,FCAR,FCAR,0.74,0.0,0.19,3.98,21,False
PPAC_4,FCGR1B,FCGR1B,2.75,0.0,0.19,5.19,21,False
PPAC_4,FCGR2A,FCGR2A,12.35,23.81,0.74,7.0,21,False
PPAC_4,FCGR2B,FCGR2B,3.2,0.0,0.19,2.17,21,False
PPAC_4,FCGR3A,FCGR3A,0.25,0.0,0.0,0.36,21,False
PPAC_4,FCGR3B,FCGR3B,0.15,0.0,0.0,0.0,21,False
PPAC_4,FCRL1,FCRL1,0.15,0.0,0.19,0.12,21,False
PPAC_4,FCRL2,FCRL2,0.1,0.0,0.56,0.0,21,False
PPAC_4,FCRL3,FCRL3,0.1,0.0,0.19,0.0,21,False
PPAC_4,FCRL4,FCRL4,0.1,0.0,0.0,0.0,21,False
PPAC_4,FCRL5,FCRL5,0.15,0.0,0.37,0.0,21,False
PPAC_4,FCRL6,FCRL6,0.1,0.0,0.0,0.0,21,False
PPAC_4,FFAR1,FFAR1,0.05,0.0,0.0,0.0,21,False
PPAC_4,FFAR2,FFAR2,0.05,0.0,0.0,0.6,21,False
PPAC_4,FFAR3,FFAR3,0.15,0.0,0.0,0.0,21,False
PPAC_4,FFAR4,FFAR4,0.1,0.0,0.0,0.24,21,False
PPAC_4,FGFR1,FGFR1,21.64,47.62,5.57,6.03,21,False
PPAC_4,FGFR2,FGFR2,1.03,0.0,0.0,0.0,21,False
PPAC_4,FGFR3,FGFR3,0.93,0.0,0.19,0.0,21,False
PPAC_4,FGFR4,FGFR4,0.25,0.0,0.19,0.0,21,False
PPAC_4,FGFRL1,FGFRL1,3.98,0.0,5.94,2.05,21,False
PPAC_4,FKRP,FKRP,4.53,0.0,3.53,2.05,21,False
PPAC_4,FLRT1,FLRT1,0.0,0.0,0.0,0.0,21,False
PPAC_4,FLRT2,FLRT2,0.05,0.0,0.0,0.0,21,False
PPAC_4,FLRT3,FLRT3,0.25,0.0,0.0,0.0,21,False
PPAC_4,FLT1,FLT1,0.39,0.0,0.19,0.36,21,False
PPAC_4,FLT3LG,FLT3LG,6.0,0.0,6.68,3.74,21,False
PPAC_4,FLT4,FLT4,2.26,0.0,0.19,0.12,21,False
PPAC_4,FLVCR1,FLVCR1,7.72,0.0,9.46,5.19,21,False
PPAC_4,FLVCR2,FLVCR2,0.44,0.0,0.74,0.6,21,False
PPAC_4,FNDC4,FNDC4,0.1,0.0,0.0,0.0,21,False
PPAC_4,FNDC5,FNDC5,0.0,0.0,0.0,0.0,21,False
PPAC_4,FNDC9,FNDC9,0.0,0.0,0.19,0.0,21,False
PPAC_4,FOLH1,FOLH1,0.93,0.0,0.74,0.12,21,False
