LS,LSn,LSC_Eppert,HSC,prognosis
LS6,6,0.24023179716073945,0.0514405331718461,ns
LS19,19,0.3899029904500426,0.10228643292599354,poor
LS30,30,0.13763904597826954,0.049375217462594934,ns
LS32,32,0.26707374356093405,0.1580807061703249,ns
LS22,22,0.008353576996716239,-0.0696886835370514,ns
LS22,22,0.05852480305434257,-0.08557118409316762,ns
LS6,6,0.31144211618966683,0.10726723350475204,ns
LS16,16,0.2845448813952458,0.055284033513133574,ns
LS22,22,0.008324163756095793,-0.0710360552091403,ns
LS22,22,0.08275949011698289,-0.06327833028978909,ns
LS23,23,0.24916612000908442,0.07500367213858808,ns
LS26,26,-0.00565514618416349,-0.004993181545333736,ns
LS16,16,0.22132250478453702,0.06849140518582048,ns
LS16,16,0.20000296530396217,0.1677125191828702,ns
LS16,16,0.23250439320183797,0.0983635568585943,ns
LS10,10,0.1504042819738059,-0.016364315251767153,ns
LS4,4,0.20040430258810604,0.07019585903958303,ns
LS30,30,0.08191981182829358,0.034816069497148425,ns
LS3,3,0.17397092214983492,0.11358094050478781,ns
LS4,4,0.02511281996086212,-0.024842476156592463,ns
LS8,8,0.23228347837218313,-0.00651761988362079,favorable
LS22,22,0.1480473165246518,0.04658498966582128,ns
LS28,28,0.26953291281675684,-0.03158840245914171,poor
LS18,18,0.1527994848461167,-0.08435974313535842,poor
LS16,16,0.2617064392661996,0.1261756605632502,ns
LS1,1,0.22966044120693915,-0.004449068328774994,favorable
LS19,19,0.13044456059130094,0.05121935455546936,poor
LS19,19,0.2306981661249397,0.16750295746219745,poor
LS18,18,0.09294310581069495,-0.054238412653097354,poor
LS38,38,0.09854722213639944,-0.14655142877006055,ns
LS37,37,0.12215947145136519,-0.015297657677849602,ns
LS28,28,0.04063237676418022,-0.05107670629386281,poor
LS14,14,0.1192099826540341,0.013657180849168976,ns
LS4,4,0.11092267011458928,0.027155224291123242,ns
LS16,16,0.3842758965419941,0.11349706383593966,ns
LS1,1,0.1123854282443307,0.012325479701302655,favorable
LS22,22,0.04724875461440589,-0.03946386948145014,ns
LS8,8,0.194082772859963,0.05578704552342087,favorable
LS16,16,0.2709892100462218,0.09120109957738495,ns
LS16,16,0.2561273230380975,0.09827069511391348,ns
LS10,10,0.09099564343271815,0.0025055365721292078,ns
LS10,10,0.23078525523229643,0.10222046765588638,ns
LS22,22,0.11219819360506378,-0.07616196089355087,ns
LS7,7,0.24792982679377057,0.1286375500060928,ns
LS18,18,0.14158516992443287,-0.09133134319345221,poor
LS22,22,0.11331372383313301,-0.014545226623670915,ns
LS23,23,0.1976917709632455,0.06245078064679252,ns
LS12,12,0.2234999543877058,0.0010769132120453662,ns
LS16,16,0.1971469939100141,0.18438029832982908,ns
LS4,4,0.21351804541331992,0.1400379376683938,ns
LS3,3,0.16630458700318357,0.22172719491663945,ns
LS6,6,0.07037280156062198,-0.022432218462435538,ns
LS19,19,0.21115264598088124,0.10618339776172017,poor
LS16,16,0.34476177509014416,0.041036047803402864,ns
LS22,22,0.08829100729513997,0.04406497495279593,ns
LS22,22,0.06494714459802353,-0.03222334111029172,ns
LS3,3,0.21139586211762745,0.06472674472296264,ns
LS1,1,0.12629661844031095,0.1136533768902731,favorable
LS10,10,0.12486126470868172,0.053453567385275735,ns
LS22,22,0.1424368402666713,-0.1235776713727724,ns
LS5,5,-0.013598249870323431,-0.11823058826654027,ns
LS22,22,0.1938671430740798,-0.02709145429534532,ns
LS30,30,0.27516271813631643,0.16535357575340548,ns
LS11,11,0.18506059417850818,0.054227848254007255,ns
LS22,22,0.0711264409143339,-0.06596400773750638,ns
LS38,38,0.1452967935861357,-0.08809125975123984,ns
LS19,19,0.204682127450628,0.1811759104005652,poor
LS29,29,0.28643978046325735,0.11243119149647249,ns
LS22,22,0.14348153933895036,-0.0361249168130921,ns
LS16,16,0.2556571129566715,0.045395545601863735,ns
LS19,19,0.1542958243017457,0.05307424003924738,poor
LS38,38,0.325132556680743,0.041434429684506585,ns
LS16,16,0.3456532099965455,0.09303529057599472,ns
LS16,16,0.3381393786005189,0.14813480420635639,ns
LS12,12,0.30768531986527914,-0.059648530260119084,ns
LS19,19,0.32065782949291444,0.06673669095299747,poor
LS9,9,0.1742795718613491,-0.028962783334644276,poor
LS12,12,0.28447335923970285,-0.006526828586256528,ns
LS16,16,0.2382450929383519,0.11972350530733997,ns
LS26,26,0.12001034232056237,0.007405924863983504,ns
LS31,31,0.20822294060113117,0.05619295588060427,ns
LS16,16,0.2138841322443194,0.15880049182275022,ns
LS16,16,0.32406887141738616,0.2753392022100901,ns
LS16,16,0.265370856180709,0.06095349136206263,ns
LS10,10,0.10362059070217997,0.03679962319834279,ns
LS16,16,0.32553093013337475,0.12445013911900496,ns
LS5,5,0.019222140147858863,-0.012684761682977795,ns
LS19,19,0.17364349764899378,0.020733348611464253,poor
LS4,4,0.21052053265904208,0.21023123768273633,ns
LS11,11,0.15578469738409415,0.1632212689011148,ns
LS8,8,0.2780415955936084,0.06460030525772822,favorable
LS37,37,0.16098467561539326,-0.023350190305651747,ns
LS16,16,0.26614229377386883,0.10730562613655795,ns
LS16,16,0.2473485077383895,0.04333834579691634,ns
LS16,16,0.28464810119241857,0.1876042071808623,ns
LS16,16,0.2931212548023747,0.11308021507022756,ns
LS19,19,0.22816044166129518,0.07654142869200081,poor
LS4,4,0.1547376550128054,0.0053499546175279356,ns
LS22,22,0.08678050918095295,-0.01301806012324297,ns
LS32,32,0.2869982491980448,0.19483202367596414,ns
LS38,38,0.2115235319471504,0.001331019195723121,ns
LS8,8,0.20990547661877282,0.06551333933991338,favorable
LS19,19,0.16578164533179163,0.07065714465429657,poor
LS16,16,0.2736889450287799,0.22745427798936946,ns
LS19,19,0.13530743296296924,0.016136888227538032,poor
LS18,18,0.15661261605598525,0.016615223161030562,poor
LS4,4,0.1918847163189598,0.1884647431208682,ns
LS16,16,0.26567474251645373,0.062464103539119714,ns
LS16,16,0.3123069113202091,0.06459853539659552,ns
LS22,22,0.09783786724249391,0.011467744728170415,ns
LS30,30,0.3099334796729875,0.06579295216421918,ns
LS6,6,0.3244530483484597,0.13524445333279303,ns
LS4,4,0.21811123225588364,0.07069966730554506,ns
LS11,11,0.20423944166681476,0.11253825110352703,ns
LS16,16,0.34147555801143387,0.07728788356559771,ns
LS28,28,0.18800426469481546,-0.09442776244144167,poor
LS16,16,0.24099036028209653,0.09257233686716362,ns
LS18,18,0.12706295294244987,0.027396231544680086,poor
LS16,16,0.35505166170779157,0.1352140607359576,ns
LS11,11,0.08798185274362369,-0.029035797329261148,ns
LS16,16,0.3128616905159815,0.21187857381431652,ns
LS27,27,0.3377593119084622,0.1196710450676663,favorable
LS19,19,0.3217420133638552,0.21952881312750389,poor
LS19,19,0.29786460420005345,0.12331074577829773,poor
LS34,34,0.21677652468916664,0.04373639439458113,ns
LS19,19,0.16205977026279683,-0.013795068224736251,poor
LS19,19,0.3070943068301082,0.14545839373435668,poor
LS34,34,0.20475053537440818,0.053347050212373015,ns
LS41,41,0.27289185420126505,0.08830977533272868,ns
LS19,19,0.2617409303558408,0.0941620145597408,poor
LS16,16,0.21961560918504552,0.08348545274279404,ns
LS34,34,0.08430574773131633,0.02500324060361167,ns
LS12,12,0.26230408884389755,0.08471733290451725,ns
LS1,1,0.13708932307064287,0.11912015118176425,favorable
LS22,22,0.132254889493216,-0.06800902759452396,ns
LS22,22,0.045248201473836624,-0.03802981467312924,ns
LS23,23,0.19001196289903904,0.027635177900008162,ns
LS16,16,0.1796650861556582,0.11316124151510792,ns
LS18,18,0.07484807618432773,-0.07065289614659095,poor
LS4,4,0.26366389221746733,0.1660721607086018,ns
LS16,16,0.16716476810645692,0.11116185188040908,ns
LS16,16,0.309099862619573,0.09206762979055991,ns
LS21,21,0.2109626799468531,0.05069249930330508,poor
LS22,22,0.00967443511937649,0.021279583691502596,ns
LS4,4,0.11584832880626478,-0.0033432456978700342,ns
LS4,4,0.09803823823931462,0.0017907511713797786,ns
LS16,16,0.17506601792707038,0.03181721746059715,ns
LS30,30,0.19412852503690045,0.05623882516550127,ns
LS20,20,0.21096338987810603,0.050680828988504706,poor
LS22,22,0.15777628172650168,-0.03617366790569446,ns
LS3,3,0.1651558372512283,0.058461930581203914,ns
LS34,34,0.1023061997902962,0.019510220574673498,ns
LS12,12,0.21634350238439295,0.1004148028789767,ns
LS7,7,0.2617413805048427,0.08263925631466412,ns
LS19,19,0.23299208231658558,-0.010738272874273619,poor
LS8,8,0.1401361749952478,0.00935817419690263,favorable
LS4,4,0.21373073135094106,0.006582743267558172,ns
LS8,8,0.1895916499413174,-0.018802250088868017,favorable
LS4,4,0.06842520613626962,0.03878757443874295,ns
LS28,28,0.16644667842876557,-0.03616714526533506,poor
LS32,32,0.2220288558804302,0.08657300652200456,ns
LS10,10,0.045905271771528006,0.07514692279950436,ns
LS8,8,0.1417514242546138,0.017800779147178675,favorable
LS38,38,0.1785752922501944,-0.0010456284718533548,ns
LS29,29,0.27553900483885774,0.008241246980439099,ns
LS1,1,0.08229555372433259,-0.02153008369424385,favorable
LS19,19,0.20119222005208334,0.005068954745374943,poor
LS19,19,0.3097782445276017,0.12722148516440654,poor
LS19,19,0.3061260037228921,0.10845642340372039,poor
LS6,6,0.23409759357411375,0.12770087851930503,ns
LS23,23,0.3215625427431202,0.08831691704566158,ns
LS22,22,0.05646018571751091,0.0018376769381088232,ns
LS38,38,0.06345104126027046,-0.10479278318218165,ns
LS22,22,0.05468573621524278,0.00461764904624494,ns
LS16,16,0.2503214673888168,0.03614111539134471,ns
LS19,19,0.30246409733564295,0.11640471531219587,poor
LS19,19,0.32297191509439294,0.16723181604991796,poor
LS19,19,0.1955787063400904,0.14124830745108885,poor
LS32,32,0.152510503911433,0.03219578069534651,ns
LS10,10,0.2688733109568051,0.09885382031265513,ns
LS16,16,0.29484835136419885,0.1786263773738186,ns
LS10,10,0.1276377479925542,-0.01173418623986533,ns
LS22,22,0.018217577433369186,-0.01492545691203731,ns
LS11,11,0.12268644973927373,-0.06140120753632797,ns
LS4,4,0.2484000884109468,0.09887763819864487,ns
LS23,23,0.2698126804214027,0.11135335841122576,ns
LS30,30,0.15378406693989954,0.0009816754287938767,ns
LS8,8,0.2970171987040825,0.002686799920518901,favorable
LS8,8,0.13377581781219577,0.009639940776535044,favorable
LS19,19,0.1275989226411452,0.03753607120436131,poor
LS16,16,0.3503541991110508,0.10399153512272125,ns
LS22,22,0.06630602874208952,-0.01739187175443027,ns
LS36,36,0.09959410779693745,-0.06693280736089706,ns
LS12,12,0.16223096781799803,0.04295124742705833,ns
LS19,19,0.2762750857521228,0.04691625546300371,poor
LS8,8,0.08009000556804866,0.032235276540591884,favorable
LS22,22,0.08258463562701668,-0.04958719569023848,ns
LS19,19,0.268926040443271,0.17870435668757817,poor
LS19,19,0.18216093519288118,0.05566952013753493,poor
LS27,27,0.07660248721963878,-0.006261654146634002,favorable
LS4,4,0.14723203988781242,0.06500589453462488,ns
LS23,23,0.23181124156849886,0.10771796498900468,ns
LS23,23,0.15743879513336934,0.019676435709088003,ns
LS22,22,0.1696383126813385,0.05471339508876111,ns
LS16,16,0.2449122129934104,0.05363674512335535,ns
LS22,22,0.049535453697522214,-0.03793104509258982,ns
LS28,28,0.20304143425515772,-0.052604927720422995,poor
LS16,16,0.14179297363853405,0.12345642597769649,ns
LS16,16,0.23227035884262942,0.007956356212033472,ns
LS27,27,0.29463524262307594,0.010513448258096858,favorable
LS20,20,0.1746067355281892,0.011365817910337805,poor
LS22,22,0.1497832835460123,0.04227002280589719,ns
LS22,22,0.15244836862467853,-0.00293300304995725,ns
LS28,28,0.20201304361844544,-0.04832386075234957,poor
LS3,3,0.08497916748282466,0.11982266294912641,ns
LS1,1,0.03057694205049316,-0.003997484063402612,favorable
LS12,12,0.26896596592518457,0.12271051131582292,ns
LS23,23,0.22301082122020233,0.13537405505093733,ns
LS3,3,0.2844534927338715,0.11940067085786163,ns
LS16,16,0.2331678917955557,0.1443317412723961,ns
LS12,12,0.20302954001435902,0.04560341611516394,ns
LS16,16,0.13736964442166608,0.14523991714638365,ns
LS12,12,0.2545621107851864,0.02061853042617892,ns
LS18,18,0.08465731147238134,-0.11329222988712351,poor
LS8,8,0.05150856247347907,0.039425948762103175,favorable
LS4,4,0.08302645582057638,-0.0229684048225286,ns
LS1,1,0.1878526317931944,-0.022860397493730034,favorable
LS19,19,0.32434204770475494,0.1721607703853478,poor
LS8,8,0.12860176627025283,-0.06271072084838938,favorable
LS16,16,0.29338540917820666,0.15006305293936859,ns
LS18,18,0.010334772152581218,-0.07001421420631392,poor
LS16,16,0.2770742464236461,-0.0017753597235478924,ns
LS16,16,0.1793566120863947,0.09763059962080556,ns
LS19,19,0.22910092913614744,0.1299710221162041,poor
LS19,19,0.22656352230100418,0.17602601987528516,poor
LS16,16,0.2623114658184278,0.09880454798483707,ns
LS16,16,0.25685396028807383,0.12030780984779438,ns
LS8,8,0.16149042117421475,0.00011216549479123317,favorable
LS19,19,0.2020522938768562,0.12667196716370013,poor
LS22,22,0.03590324334543468,-0.11655345865430157,ns
LS4,4,0.11506544291430806,0.1442729418992832,ns
LS29,29,0.2669712789202644,0.13101575889928851,ns
LS4,4,0.21011389245137652,0.07300507617346544,ns
LS8,8,0.21708764075444098,0.04279328439139843,favorable
LS41,41,0.15085751891366236,0.08945702255343574,ns
LS41,41,0.24345268163268216,0.1459807721874382,ns
LS16,16,0.12072998543301,0.15798166587275597,ns
LS17,17,0.25906524994763125,0.0685249068387124,ns
LS16,16,0.25259271836786973,0.15339649227310634,ns
LS16,16,0.27254606930059866,0.18973269539612794,ns
LS7,7,0.2857457295836645,0.01597278247059647,ns
LS16,16,0.2640834068969356,0.07419479258591691,ns
LS16,16,0.19682489757469476,0.13274490370992117,ns
LS1,1,0.14986162840383324,0.09199224184847542,favorable
LS34,34,0.16639103980178768,-0.046501543946036616,ns
LS16,16,0.2370786874590743,0.15341698532544934,ns
LS31,31,0.21186431472479622,0.04343258597248345,ns
LS16,16,0.3314775730382321,0.1429360542602442,ns
LS23,23,0.1857770010561926,0.008487105077874146,ns
LS9,9,0.08648482544349184,-0.07666688048986678,poor
LS22,22,0.12483018654780445,-0.03759536870448596,ns
LS22,22,0.039624791846053165,-0.11092679564348376,ns
LS12,12,0.22121144524283207,0.01529877850908476,ns
LS16,16,0.2828115647838962,0.10392228896243738,ns
LS19,19,0.3298999269967702,0.12851120830750248,poor
LS16,16,0.28764421511919075,0.1647682306719915,ns
LS13,13,0.1917291267338225,0.1935641783601203,ns
LS12,12,0.18050528716409964,-0.05567904829404394,ns
LS16,16,0.3334941711509921,0.029457276989157122,ns
LS38,38,0.01867619091924766,-0.09213708677847982,ns
LS16,16,0.21879670611419133,0.12585875763364543,ns
LS16,16,0.29092657543063527,0.16692734051543737,ns
LS16,16,0.2224543013781728,0.1174943691504392,ns
LS16,16,0.2121229211193555,0.13391046355850433,ns
LS16,16,0.4010520895092094,0.10659534480004645,ns
LS16,16,0.2667245289035036,0.11312011475091036,ns
LS19,19,0.31237877319100343,0.09149797008323074,poor
LS16,16,0.222168218014751,0.031691843478029724,ns
LS4,4,0.13194647958070277,-0.052843359836133696,ns
LS16,16,0.3596485664866206,0.07581014696315883,ns
LS10,10,0.24418286117667298,0.07414685967526544,ns
LS5,5,0.016754804579127675,-0.04445072398790079,ns
LS16,16,0.25044509218782307,0.20273589619160282,ns
LS34,34,0.20130544935404715,0.07874589051983627,ns
LS16,16,0.20763531525272427,0.014238284193707401,ns
LS16,16,0.21711992737607322,0.05577091156227296,ns
LS3,3,0.10923423903817342,0.02791895585812461,ns
LS17,17,0.15665269719689942,-0.034625742156515316,ns
LS23,23,0.18137183345839902,0.034856748361215245,ns
LS12,12,0.21254036174781532,0.03837069554902456,ns
LS31,31,0.1217043950007512,-0.04342045265514147,ns
LS32,32,0.291678717618216,0.11658851440083798,ns
LS16,16,0.25511216762343947,0.09569663534754888,ns
LS19,19,0.33714607855095036,0.12866499133928558,poor
LS21,21,0.2534205381752605,0.13096179730823615,poor
LS16,16,0.24579202606226408,0.23473375424585644,ns
LS4,4,0.2993106005899763,0.10136155093677796,ns
LS16,16,0.22136124915119565,0.12919422636774092,ns
LS16,16,0.3597007227693341,0.07132650973098423,ns
LS23,23,0.2120037021011172,0.12910236598866878,ns
LS28,28,0.10076752003474373,-0.14858444770332943,poor
LS16,16,0.19471285104554384,0.09912746916963325,ns
LS19,19,0.23200792092280442,0.1194027570109582,poor
LS16,16,0.201082512009134,0.13095510666744542,ns
LS16,16,0.3202733664858397,0.08584797751454629,ns
LS23,23,0.26563294912653257,0.06517513267671043,ns
LS16,16,0.20342338883847222,0.0768967751672249,ns
LS20,20,0.1628246344184297,-0.005051187319584066,poor
LS19,19,0.25173111109159063,0.1761722643290414,poor
LS9,9,0.1540610158545339,0.04719663829812559,poor
LS16,16,0.2698086101488861,0.21453175332345334,ns
LS5,5,0.10196358065714284,-0.16298899779373555,ns
LS14,14,0.299522216897843,0.04603797997858089,ns
LS19,19,0.28148199291245024,0.08323364342668854,poor
LS7,7,0.14555909162321,0.01942434715496069,ns
LS5,5,-0.00934452743677519,-0.012676677508889844,ns
LS32,32,0.14827032959556524,-0.041933166732614324,ns
LS28,28,0.2156881538014587,-0.14879515962286033,poor
LS16,16,0.1924615990928227,0.08021321280276231,ns
LS16,16,0.27040690339758666,0.09478344314968767,ns
LS30,30,0.13689363604246632,0.012210811398606511,ns
LS1,1,0.11371297970401836,0.02678669110792091,favorable
LS19,19,0.2384791977648108,0.15398343578561066,poor
LS16,16,0.24605059774907329,0.09367502262124972,ns
LS9,9,0.11168868172947685,-0.06846834108691985,poor
LS16,16,0.3160597867205809,-0.0004133270451164017,ns
LS32,32,0.1970233543865077,0.08517498994023862,ns
LS16,16,0.42985059697666805,0.17039550414347282,ns
LS23,23,0.16388372458601771,0.04758232322374864,ns
LS16,16,0.23257589327063086,0.14569060547511828,ns
LS9,9,0.14732940669621122,-0.019867499774621517,poor
LS16,16,0.2132046607232863,0.1111911256663988,ns
LS18,18,0.09652333802548457,-0.05117536273006918,poor
LS16,16,0.29307269234942573,0.17038761280545311,ns
LS22,22,0.17876534873472286,0.029721256615934888,ns
LS34,34,0.15462203823833182,-0.02134829004414096,ns
LS7,7,0.18846151406093836,0.02285315543563113,ns
LS19,19,0.24664538656675952,0.09274242141098929,poor
LS16,16,0.29476443012785514,0.1566504397285445,ns
LS12,12,0.203924325796274,0.05376391596956012,ns
LS16,16,0.2353491518889901,0.06718285615511993,ns
LS12,12,0.1694951495225021,0.09743418419022068,ns
LS12,12,0.1981717539057115,0.022464897422857205,ns
LS7,7,0.182322513442543,0.012574197104355894,ns
LS22,22,0.1870398698906153,-0.05637347852392639,ns
LS19,19,0.1692166335003613,-0.017788942291678378,poor
LS18,18,0.028509815764026225,-0.01370612086838606,poor
LS41,41,0.14275407015472066,0.0584998572505977,ns
LS4,4,0.2446128165784341,-0.009050702687561446,ns
LS22,22,0.016648196043441005,-0.012627944574537392,ns
LS19,19,0.3182228704704409,0.1707808091348652,poor
LS4,4,0.15157676972335843,0.060316078319784916,ns
LS4,4,0.05724624579098064,-0.05154879915342386,ns
LS19,19,0.21447818904400262,0.11140510298855874,poor
LS16,16,0.3578038117035644,0.19767770774788376,ns
LS28,28,0.12361802468458943,-0.11009570625801787,poor
LS18,18,0.04831629243802854,0.009601809997299982,poor
LS16,16,0.27961823090331633,0.2227701331288574,ns
LS5,5,0.05699248112756622,-0.09729612384911507,ns
LS23,23,0.24108767555474514,0.10985642289668346,ns
LS19,19,0.23759797640270133,0.09046485074135557,poor
LS16,16,0.30005461380177373,0.15130048533325938,ns
LS17,17,0.19443139327864098,-0.07579438661242256,ns
LS16,16,0.22248290266778994,-0.0408687452044845,ns
LS22,22,0.10225734915784612,-0.059117448787670016,ns
LS41,41,0.22699720826003056,0.0007163935600148774,ns
LS3,3,0.09563187945470816,-0.0009889231111518404,ns
LS16,16,0.32674199922833524,0.07461157023392143,ns
LS16,16,0.28563230044919996,0.1610415152236634,ns
LS8,8,0.14546440572557223,0.053654229714831164,favorable
LS47,47,0.23334146420226665,0.12839434364956887,ns
LS16,16,0.20874169735925602,0.08847046001477363,ns
LS19,19,0.2813647164764699,0.14449636078406164,poor
LS22,22,0.14052659406259693,0.08265710269727354,ns
LS16,16,0.1971274902579342,-0.002781343295926386,ns
LS8,8,0.12994294840999634,-0.06674283659374187,favorable
LS3,3,0.1753101164820702,0.050866655315687875,ns
LS20,20,0.07532524464378221,0.0134031920682815,poor
LS4,4,0.2434381748448728,0.08574011385311392,ns
LS8,8,0.2081844738964736,-0.07200935282549877,favorable
LS16,16,0.26827763866911525,0.06236260598332541,ns
LS28,28,0.1116580063888512,-0.10345888679786845,poor
LS31,31,0.20548640909292237,0.1133344971813531,ns
LS19,19,0.24957174527799586,0.14132390197799163,poor
LS1,1,0.12283043536661346,-0.0068092328159430615,favorable
LS16,16,0.20154191746276573,0.1723517245821046,ns
LS32,32,0.17933163617904235,0.09065269695286224,ns
LS28,28,0.17303046622748278,-0.1686041479008183,poor
LS16,16,0.3475665756911327,0.1047086818435044,ns
LS12,12,0.20468582645539313,0.10954315943596987,ns
LS8,8,0.07083224119612883,-0.03896351461661554,favorable
LS34,34,0.21278766393332826,0.026439371771191433,ns
LS16,16,0.24689737219504165,0.07788137281656352,ns
LS41,41,0.11857999491895366,0.16175249009925133,ns
LS22,22,-0.013977800153128078,0.021776485922957722,ns
LS12,12,0.13513206311550097,-0.05111199749658235,ns
LS12,12,0.3645736193702936,0.10666910875311442,ns
LS22,22,0.0023275353805335686,-0.07125141477314612,ns
LS10,10,0.13085827171424547,0.06349330037574974,ns
LS16,16,0.3064086184147997,0.14052839277659515,ns
LS11,11,0.041908230504156097,0.06797292402352412,ns
LS22,22,0.08287194743444351,-0.06599121963527646,ns
LS19,19,0.3187794313307205,0.1205570313885179,poor
LS16,16,0.22558111207098025,0.26213057288539643,ns
LS18,18,0.05375592715818428,0.012246276930627242,poor
LS35,35,0.3115467379695954,0.09576599046743417,favorable
LS16,16,0.4189600664490604,0.19928267423230633,ns
LS9,9,0.18071840431922256,0.13980095425271347,poor
LS47,47,0.13672457143627384,0.05896748112998307,ns
LS16,16,0.2647300206960841,0.20173343268310068,ns
LS23,23,0.17011959137980986,0.06640148885131014,ns
LS16,16,0.20917060416626282,0.07615761537432172,ns
LS22,22,0.0848455289720273,-0.11477480530202165,ns
LS6,6,0.19331538660781983,-0.015429379289593842,ns
LS34,34,0.2038421557236875,-0.05400466179482784,ns
LS4,4,0.21074567552371426,0.0016382058099520813,ns
LS9,9,-0.0003731756260285102,-0.0778702272170997,poor
LS3,3,0.1707339553685763,0.02580288161249536,ns
LS28,28,0.05895769336449072,-0.0457470987656442,poor
LS19,19,0.3106650559409841,0.13442537081354622,poor
LS22,22,0.07774930438096112,-0.03288465247026194,ns
LS4,4,0.25171796632003685,0.02218868996492035,ns
LS14,14,0.0889639695353964,-0.024211729894306422,ns
LS22,22,0.13469142193369604,-0.07882204667964127,ns
LS11,11,0.12746893265111278,0.05899922344797112,ns
LS1,1,0.05289992097655305,-0.008147578201306072,favorable
LS19,19,0.22602485065654776,0.06836025926383787,poor
LS5,5,0.06999696342945755,-0.10787617815392583,ns
LS18,18,0.04920179074153053,-0.08537027686463404,poor
LS19,19,0.28100523989424747,0.1581162623976267,poor
LS19,19,0.2632164083501344,0.05072437201722638,poor
LS22,22,0.0889608637176337,-0.0410844939636809,ns
LS14,14,0.18949731006943094,-0.06550341413647537,ns
LS16,16,0.29848857066635914,0.15173011191043675,ns
LS16,16,0.1884652183244535,-0.04024767868852572,ns
LS22,22,0.05256822531894445,-0.05579315522143753,ns
LS3,3,0.16336054206387476,0.08736672693121944,ns
LS30,30,0.17130246516065492,0.0349410381592922,ns
LS28,28,0.19848463901449306,-0.009365766507186069,poor
LS18,18,-0.005723628782193985,-0.02640765866803438,poor
LS1,1,0.007563424563979765,-0.02557299975955911,favorable
LS16,16,0.26553980719790105,0.10355537335351514,ns
LS16,16,0.41282219435841966,0.1625716017525136,ns
LS30,30,0.21757979349620685,0.1020678515404212,ns
LS37,37,0.20830123076795182,-0.0418875029516273,ns
LS16,16,0.3178700472587457,0.20793988088588897,ns
LS19,19,0.3425292590119998,0.22230622985720236,poor
LS17,17,0.16805839801511718,0.03920345898370585,ns
LS19,19,0.14856389931551775,0.1262143594860923,poor
LS9,9,0.14173416293354313,0.026176795921085266,poor
LS22,22,0.08147787278698337,-0.018558536271133214,ns
LS28,28,0.06585661701699869,-0.10843206408619722,poor
LS3,3,0.12608760626545482,0.08334188176933899,ns
LS26,26,0.06796769172914566,-0.0027889759634884825,ns
LS41,41,0.09867820287493592,-0.008654992094636438,ns
LS16,16,0.19376610986516601,0.1489829775653308,ns
LS17,17,0.1131802925170865,-0.01950095335145817,ns
LS16,16,0.21819364212747117,0.048875326509477235,ns
LS16,16,0.27355602065623547,0.09036985491994112,ns
LS4,4,0.14115982434294067,0.08347941810224441,ns
LS28,28,0.1749985124047939,-0.1515430895632262,poor
LS19,19,0.2834658921175763,0.08130262758852938,poor
LS16,16,0.4014981598245365,0.14755902799229825,ns
LS15,15,0.19583472017088904,-0.023089004402651603,ns
LS37,37,0.08146519814768144,-0.09212639806987963,ns
LS31,31,0.17775129976106935,0.1508189816614069,ns
LS34,34,0.14583704811434853,-0.14046021139184195,ns
LS4,4,0.11879544801083614,0.05901440008799977,ns
LS6,6,0.13886771716130214,0.06433963914031443,ns
LS12,12,0.22519348960689256,0.06613751214399513,ns
LS22,22,0.1239632800291286,0.022220403653990306,ns
LS18,18,0.03872301455598445,-0.062161142877473985,poor
LS16,16,0.3604795099915241,0.1654148177571244,ns
LS23,23,0.2774522842899445,0.09818171166835726,ns
LS4,4,0.16447376580418455,0.1410744893084289,ns
LS16,16,0.39079842936871045,0.12261609413393862,ns
LS22,22,0.06309415408655866,0.05368690569517842,ns
LS9,9,0.17238575819934207,0.04121772229093773,poor
LS4,4,0.20072222873465828,0.03940304211215015,ns
LS8,8,0.18118082829536666,0.0320139704174387,favorable
LS23,23,0.23975265772177695,0.1857413937294043,ns
LS17,17,0.10883149030552378,0.06678504341771607,ns
LS28,28,0.15525820500468762,-0.12148827021483502,poor
LS18,18,0.1370482632763497,-0.05545209708162539,poor
LS9,9,0.2392290807933823,0.019357799184340663,poor
LS18,18,0.13759882600635479,-0.028794740293308946,poor
LS32,32,0.21261293670511255,0.09273539318333021,ns
LS17,17,0.09632859021006193,-0.08117674552853232,ns
LS34,34,0.1267793685370383,-0.030404099892284486,ns
LS34,34,0.1578634065933585,0.03914575392421693,ns
LS29,29,0.27529667848261524,0.0591968274332445,ns
LS26,26,0.0948689925890834,-0.01348581165083193,ns
LS16,16,0.2167168294624221,0.17972927440002645,ns
LS16,16,0.19980068748438365,0.10400354690353758,ns
LS16,16,0.36089861764374076,0.15497788574273702,ns
LS5,5,0.10299239830435683,-0.08639104945775432,ns
LS21,21,0.1399593442670235,0.1063980403779125,poor
LS11,11,0.11774793130029554,0.0308800901335482,ns
LS12,12,0.22931034202775516,0.012226676506534223,ns
LS12,12,0.28128321321338606,0.11404130534722667,ns
LS19,19,0.15371012155234665,0.1129448483729096,poor
LS35,35,0.19032049586630276,0.0960442721177622,favorable
LS22,22,0.09869800417226701,0.009406049960839352,ns
LS19,19,0.24700380929547755,0.09274062409276432,poor
LS12,12,0.17685526870714915,0.029982514273065308,ns
LS6,6,0.2936707394886253,0.03430350918706951,ns
LS20,20,0.08752601903300658,-0.032549740637922736,poor
LS16,16,0.2865379834129096,0.14101719468094892,ns
LS8,8,0.18705415686267382,0.09087100011060745,favorable
LS4,4,0.07003531128636464,-0.0086630214151516,ns
