subtype,n,LS,mean_pct,pval,fdr,neglog10fdr
WT1-mut,31,LS_13,0.6435116416414399,0.008566784003044552,0.04195975838225902,1.3771670212781402
WT1-mut,31,LS_14,2.845869467788122,0.09859805079535744,0.30731859988163357,0.5124111540895218
WT1-mut,31,LS_15,0.7489923005199683,0.9985680950798512,1.0,-0.0
WT1-mut,31,LS_16,1.803039451298791,0.6506024742489772,1.0,-0.0
WT1-mut,31,LS_17,2.7354557702109368,0.6009805217992541,1.0,-0.0
WT1-mut,31,LS_18,2.7455054530165466,5.731404428103746e-05,0.0005731404428103746,3.241738945111136
WT1-mut,31,LS_19,2.9302213105504875,0.04436213706557623,0.16394776687651333,0.7852944944555044
WT1-mut,31,LS_20,5.344150651982038,0.001091848817872093,0.007082262602413577,2.1498279741234088
WT1-mut,31,LS_21,1.8720755051985851,0.07639462414717184,0.2511604081550855,0.6000488198509981
WT1-mut,31,LS_22,1.1131084365419177,0.9146378377832455,1.0,-0.0
WT1-mut,31,LS_23,1.5432615652100408,0.034893067813667536,0.13506993992387434,0.8694412933005351
WT1-mut,31,LS_24,0.791618421289169,0.20193427592616198,0.5570600715204468,0.2540979694166881
WT1-mut,31,LS_25,1.7915494925541495,0.001549102889676481,0.009294617338058886,2.03176848554678
WT1-mut,31,LS_26,3.5911409878912157,0.1686427738763735,0.4761678321215252,0.32223994703276365
WT1-mut,31,LS_27,1.2990287613703169,0.9998959266293423,1.0,-0.0
WT1-mut,31,LS_28,1.860766908154216,0.26004258153184195,0.6434043254396089,0.19151602377561014
WT1-mut,31,LS_29,2.041206645180811,0.6028014073430564,1.0,-0.0
WT1-mut,31,LS_30,4.951946166412621,0.5678767259800541,1.0,-0.0
WT1-mut,31,LS_31,0.7281284585065864,0.9945103318542605,1.0,-0.0
WT1-mut,31,LS_32,0.6708902504698346,6.403747821357538e-05,0.0006147597908503237,3.2112945458289226
WT1-mut,31,LS_33,1.6641038354280349,0.017688931980128456,0.07861747546723759,1.1044809061818077
WT1-mut,31,LS_34,1.1814708387880881,0.8974515068367444,1.0,-0.0
WT1-mut,31,LS_35,1.6570781440244844,0.3068452379892773,0.7149791953148209,0.14570659524986565
WT1-mut,31,LS_36,1.4384503690416046,0.9306908804251509,1.0,-0.0
WT1-mut,31,LS_37,1.2390770185819668,0.14391254698027744,0.42460114615465017,0.37201883784790946
WT1-mut,31,LS_38,2.1149719818801906,0.9030326606627789,1.0,-0.0
WT1-mut,31,LS_39,2.939403375609885,0.03765036268377288,0.14342995308103954,0.8433601436514028
WT1-mut,31,LS_40,1.536344695192866,0.020822732881776482,0.0861630326142475,1.0646790239109152
WT1-mut,31,LS_41,1.3568899061200923,0.8437596696405323,1.0,-0.0
WT1-mut,31,LS_42,2.9256614491655832,0.12406044125443905,0.37218132376331714,0.4292454237631166
WT1-mut,31,LS_43,2.4670573484010196,0.9949734832522731,1.0,-0.0
WT1-mut,31,LS_44,5.205596284193931,0.696020085020426,1.0,-0.0
WT1-mut,31,LS_45,0.6471079205312787,0.2828917270155209,0.6821804145320316,0.16610075338767327
WT1-mut,31,LS_46,2.6856010079830566,0.7258051991492459,1.0,-0.0
WT1-mut,31,LS_47,3.1251265172544875,0.22299138074346297,0.5946436819825679,0.2257431910826782
WT1-mut,31,LS_48,1.6224472308810651,0.9915441318810774,1.0,-0.0
