LS,gene,log2FC,padj
LS_24,BEX3,1.9664117,9.294185141033962e-104
LS_24,PBX3,1.9580666,1.0533608052090488e-29
LS_24,RGL2,1.9347682,2.283498457940308e-99
LS_24,AZU1,1.9311147,4.839310550794652e-93
LS_24,SDSL,1.9194695,8.819083812475668e-24
LS_24,MAMDC2,1.9165493,4.1544884725674247e-23
LS_24,SERPING1,1.8975493,2.106846885375172e-62
LS_24,EHD2,1.8755199,2.1978326462856257e-14
LS_24,GCSAML,1.8558891,5.399297935321934e-17
LS_24,HOXB6,1.8434933,1.2425935741975447e-17
LS_24,PTMS,1.8328544,6.523524453571981e-77
LS_24,TTC9,1.8276875,0.000264142426418762
LS_24,GPR27,1.8067101,9.943089273332543e-16
LS_24,AC004865.2,1.8065125,2.0543185096337143e-22
LS_24,SUPT3H,1.806098,1.796843479457559e-33
LS_24,SPACA9,1.7979248,5.115521094637415e-11
LS_24,SH2D1A,1.7921441,1.6831530189785636e-33
LS_24,HOXA10-AS,1.7846256,0.00034851474015700206
LS_24,SYTL1,1.7837809,1.4565053142585552e-147
LS_24,KRT18,1.7805874,4.2930468423559143e-73
LS_24,CD9,1.7777368,6.08755634638262e-85
LS_24,TSPAN32,1.767318,9.639920357937957e-83
LS_24,COL4A5,1.7637316,6.738301569931079e-06
LS_24,IL3RA,1.7449358,2.9020760698434916e-82
LS_24,DNMT3B,1.7390416,4.6146341477933185e-15
LS_24,AC008105.3,1.7348151,5.250387866826635e-47
LS_24,TMPRSS9,1.7339934,0.00020056056521358944
LS_24,C3orf80,1.7311068,4.31530454717577e-12
LS_24,CCDC144A,1.7296655,6.257635479202886e-10
LS_24,MAP7,1.7231828,5.034674842642974e-42
LS_24,HOXA10,1.7192802,9.618620252914772e-51
LS_24,CRNDE,1.7077599,8.775898049845487e-78
LS_24,APOC2,1.7061584,3.859759484863276e-73
LS_24,MLLT6,1.6543545,4.607033252533442e-49
LS_24,SH3D21,1.6386169,2.589861138683139e-16
LS_24,CRIP1,1.6296997,3.3061482719289443e-75
LS_24,KDM5D,1.6230537,4.2534440541294566e-20
LS_24,SNHG8,1.6225238,2.981065444062423e-200
LS_24,CAT,1.6209333,6.933902926612457e-162
LS_24,NOG,1.6148036,3.987036362948898e-14
LS_24,SPATA6,1.6043026,0.00045072667537278405
LS_24,NR6A1,1.5967681,1.3794637871998926e-08
LS_24,CCDC88B,1.5966604,7.416799119907601e-54
LS_24,CCL28,1.5941344,1.4578609197378078e-08
LS_24,HSPA1A,1.5620912,1.5246763924561238e-46
LS_24,LINC02256,1.5609765,1.218849317652756e-66
LS_24,ENKD1,1.5497925,1.217816600067768e-09
LS_24,IL18,1.5393763,1.4833693335912813e-103
LS_24,MROH6,1.5351853,6.169815597702894e-13
LS_24,GSAP,1.5333568,7.730285578549047e-07
LS_24,LFNG,1.526496,3.095471246557315e-07
LS_24,MAPK12,1.5258981,6.780309220534863e-22
LS_24,AMN,1.5234374,4.473099708242715e-33
LS_24,SPNS2,1.519973,2.1608018369132332e-17
LS_24,AC124248.1,1.5189137,0.0003715665120889876
LS_24,NPM2,1.5176324,1.866143384936896e-12
LS_24,USP9Y,1.5093957,9.765085036525857e-10
LS_24,SNX10,1.4980425,4.559317429654054e-34
LS_24,CASS4,1.4863707,2.6819509572406122e-08
LS_24,NRG4,1.4859008,7.562247485572152e-11
LS_24,FRMD4B,1.4791262,3.567731563221538e-22
LS_24,RAB13,1.472512,1.2008154050792986e-77
LS_24,AC025171.3,1.4629227,2.6866738342649487e-06
LS_24,CTSF,1.460009,2.3637919934723254e-16
LS_24,CD44,1.4584619,2.5674822375722487e-134
LS_24,TBKBP1,1.4548554,1.9068921223986951e-06
LS_24,ANGPTL6,1.452502,1.5986062911034222e-06
LS_24,SFXN3,1.4465637,1.4963131982226198e-25
LS_24,JUND,1.4437274,5.304837663933086e-171
LS_24,C16orf86,1.4385406,3.911127132079684e-08
LS_24,SMC4,1.4351358,1.3526922318508239e-76
LS_24,MBD6,1.433981,1.0016685129789869e-36
LS_24,HIST1H2BK,1.432962,1.1725968426741651e-59
LS_24,COL9A2,1.4314264,1.456542005101283e-14
LS_24,ITGAX,1.4273823,1.2190881859808526e-24
LS_24,IFT80,1.423989,3.1996524397360056e-08
LS_24,C9orf43,1.4225975,1.3979464963726577e-06
LS_24,CFD,1.4182479,3.407599762220578e-65
LS_24,SLC2A5,1.4117014,1.8644710270367893e-20
LS_24,PRICKLE1,1.4096391,0.0005259839545049931
LS_24,LTBP3,1.4091129,4.197050370086179e-25
LS_24,DDX3Y,1.4065253,3.818367859789846e-40
LS_24,HOXB4,1.4058623,2.2170420763753892e-16
LS_24,ERMP1,1.4026915,4.545955902267654e-12
LS_24,QPRT,1.3992779,5.690793485631391e-25
LS_24,TMEM14A,1.3946246,3.347194584657617e-08
LS_24,ZBTB38,1.3929479,6.683565759945607e-05
LS_24,ADAM8,1.3888228,1.0369766823081668e-31
LS_24,ZFAS1,1.3877877,2.3393361892824573e-228
LS_24,ARHGAP33,1.3849953,1.6782116314600565e-09
LS_24,CA2,1.3836614,8.342648103938363e-22
LS_24,TTC30B,1.3810737,0.0009487127961693666
LS_24,CPNE8,1.3746748,1.2422648678941936e-11
LS_24,TMEM65,1.3724979,2.6456335679944585e-16
LS_24,CD52,1.3696041,1.2579937480974768e-61
LS_24,ARL4C,1.3679196,2.2732633719894557e-06
LS_24,CPEB2,1.3673086,2.128837000560767e-05
LS_24,ACAP1,1.3616967,5.045955480761528e-100
LS_24,CSF2RA,1.3613008,3.621751789557603e-12
LS_24,LINC01637,1.3601019,1.2655257878507954e-07
LS_24,EIF4E3,1.3520447,1.6546010149662897e-17
LS_24,PLEC,1.3475127,7.764739222338414e-26
LS_24,SPN,1.3465996,2.4864669177781516e-138
LS_24,AL121944.1,1.3458775,0.00010526652377131972
LS_24,GTSF1,1.3390115,4.751338636694411e-59
LS_24,GAS5,1.3324085,6.276952736693393e-177
LS_24,DENND2D,1.329408,1.408450067412415e-13
LS_24,ABCA2,1.3290741,1.0399407626274699e-11
LS_24,HTATIP2,1.3268417,7.04382286786993e-21
LS_24,ARHGEF3,1.32563,6.042158585012357e-07
LS_24,WDR49,1.3217634,2.5878934886430287e-09
LS_24,ACTA2,1.3211038,8.322409792309886e-07
LS_24,CACNA2D4,1.3162575,7.384126796520191e-41
LS_24,C9orf139,1.312842,4.406617491548221e-16
LS_24,HSH2D,1.3115033,5.713130761824754e-94
LS_24,AC025171.2,1.3104934,8.429512634438598e-15
LS_24,MORN2,1.2918986,1.5526654577652847e-05
LS_24,LAT2,1.2859563,6.993472332325986e-78
LS_24,DLEU2,1.2804618,2.094855192364197e-15
LS_24,RSPH3,1.2758995,1.1651185298541453e-05
LS_24,MEGF6,1.2749969,1.0638500042088326e-17
LS_24,ITPRIPL2,1.2630777,0.0005152020839157679
LS_24,AL133415.1,1.2605017,1.2317930092449099e-36
LS_24,CYTH4,1.2578783,2.38313205417644e-26
LS_24,LZTFL1,1.2393774,1.1289406075124722e-07
LS_24,ZNF521,1.2372293,2.031077648286674e-19
LS_24,SREBF1,1.236377,3.104013123510297e-08
LS_24,RAMP1,1.2332851,6.69409496534269e-28
LS_24,C11orf74,1.2323663,7.180962746214114e-13
LS_24,RTL8A,1.2274767,3.4141297024703667e-06
LS_24,RTL8C,1.2261658,5.366499897195936e-11
LS_24,GIHCG,1.2227184,7.436613207767512e-92
LS_24,PPM1F,1.2217025,7.545382133248418e-18
LS_24,HS6ST1,1.2085694,1.860996996715085e-06
LS_24,TESMIN,1.2078733,5.824974312450836e-24
LS_24,ADGRG1,1.1983365,6.33960652707794e-11
LS_24,MYO15B,1.1969587,6.046163843952793e-54
LS_24,PPFIBP1,1.1903752,1.5149280775674628e-07
LS_24,SUSD3,1.1895491,2.4845996454970776e-05
LS_24,SNHG7,1.1886923,4.714186887366938e-103
LS_24,TNFAIP2,1.1875148,1.513179664240214e-29
LS_24,LTB,1.1857911,6.904119755393591e-19
LS_24,PPM1M,1.1850278,8.32661400409121e-06
LS_24,PSPH,1.1849296,1.1146378150115121e-10
LS_24,MSI2,1.184748,2.2630360195290658e-43
LS_24,PURA,1.1837053,2.06899821125678e-25
LS_24,SMIM26,1.1826768,2.821135353504222e-76
LS_24,CARMIL2,1.1782607,3.8701430104380077e-07
LS_24,AIF1,1.1771144,2.738049247710303e-106
LS_24,DHRS4L2,1.1714289,1.801446247028215e-20
LS_24,VIM,1.170962,8.191696999803713e-80
LS_24,MAN2A2,1.1707747,6.106305294044465e-38
LS_24,HSPA1B,1.16813,1.3942927160582566e-12
LS_24,VEGFB,1.1637553,1.1989789228441589e-19
LS_24,PCAT18,1.1614709,5.440960327383556e-14
LS_24,TRG-AS1,1.1595811,1.294107229854669e-19
LS_24,JMY,1.1535013,6.802907468197272e-06
LS_24,RSL1D1,1.1487306,1.827918922412919e-117
LS_24,NOP53,1.14786,2.7289444433409377e-149
LS_24,ZSCAN18,1.1461208,1.411911682260608e-11
LS_24,CFAP36,1.1353434,1.7085928734206774e-17
LS_24,RPARP-AS1,1.1314384,7.299044509396983e-06
LS_24,MICALL2,1.1301963,6.790561344208192e-10
LS_24,BAHCC1,1.129292,5.500298738465449e-44
LS_24,KIAA1522,1.1276468,0.00020705680667869967
LS_24,SCARF1,1.1270558,2.7518310970605237e-07
LS_24,HIST1H2BC,1.1255447,1.666163638502398e-18
LS_24,CAVIN2,1.1253752,4.420363872593366e-14
LS_24,S1PR4,1.1228597,5.722572435531997e-62
LS_24,AC127502.2,1.1208905,1.4293711555927747e-06
LS_24,SELPLG,1.1195343,5.74335587099467e-38
LS_24,PTPN7,1.1189421,3.999968474337745e-53
LS_24,RASGRP4,1.1188977,1.5144599030717275e-13
LS_24,PXN,1.1187764,3.248618717292016e-09
LS_24,DNAJC1,1.114996,9.76179715055642e-68
LS_24,C11orf21,1.1135029,3.158548513571596e-19
LS_24,SNHG6,1.1134056,1.672022626577392e-98
LS_24,GIPC1,1.11138,0.0005635352521724974
LS_24,SLC25A28,1.1102018,1.5429788063617648e-09
LS_24,CD33,1.1090381,2.5906560747748797e-42
LS_24,SNHG29,1.1082089,4.930466281877766e-154
LS_24,PLXND1,1.1071172,5.914387388251685e-41
LS_24,SPATA20,1.1060779,1.214706679274317e-16
LS_24,NR1H3,1.104348,1.2380616557820205e-09
LS_24,BST2,1.1001527,9.531704776952317e-75
LS_24,EVA1B,1.0996221,6.220882512705527e-42
LS_24,CAST,1.0984254,1.8073833723203962e-33
LS_24,AC090559.1,1.0966761,1.3011414813375812e-13
LS_24,TMEM238,1.09399,5.281731749986549e-10
LS_24,IGF2BP2,1.0932404,9.734146332124287e-40
LS_24,PWWP2B,1.0870534,2.9521176715151112e-08
LS_24,RASSF7,1.0865476,1.2856827434513225e-13
LS_24,TMEM173,1.0860028,5.9343787637195734e-71
LS_24,EPDR1,1.0857025,1.726194464983603e-08
LS_24,DEXI,1.08531,4.349151584808709e-11
LS_24,UBR5-AS1,1.0828341,2.5543040761633997e-06
LS_24,PCBD1,1.0743309,1.1070805165983151e-36
LS_24,C7orf50,1.0722708,1.2098610960640592e-16
LS_24,TMEM18,1.0708685,1.8201287595364893e-26
LS_24,S100A4,1.0696628,2.5896400728519544e-64
LS_24,D2HGDH,1.0665749,2.997339843388115e-13
LS_24,TMEM42,1.065951,2.335706442974688e-10
LS_24,TAGLN2,1.0653944,7.313200944107306e-112
LS_24,CD69,1.0638494,1.2780217694107791e-48
LS_24,TWISTNB,1.0601362,8.614181031068864e-34
LS_24,NIPBL-DT,1.0549914,2.2323033061185986e-14
LS_24,SERPINB1,1.0542682,2.0615460765318004e-101
LS_24,EMID1,1.0518641,1.0486543711490351e-31
LS_24,TFEC,1.0516361,6.55548137046475e-19
LS_24,TOMM7,1.0501567,7.12090470391595e-86
LS_24,TMEM38B,1.0497177,0.00014303236711736756
LS_24,LITAF,1.048377,2.9896444491066864e-46
LS_24,TMCO3,1.048026,3.869882678317565e-37
LS_24,EEF1B2,1.0452889,1.7273116468408593e-175
LS_24,UBE2E3,1.0446563,4.3936088597451376e-32
LS_24,C11orf71,1.0446078,1.2579870012855757e-05
LS_24,MAGEF1,1.0434446,1.1227364287357854e-12
LS_24,COMMD6,1.0423449,4.993524191416231e-113
LS_24,IMPDH2,1.03863,3.397576265642002e-79
LS_24,VIM-AS1,1.0369258,2.158759111111881e-15
LS_24,GKAP1,1.0334847,3.6357267614823366e-07
LS_24,DUSP18,1.0310369,0.00037361486370968757
LS_24,COMMD3,1.0257163,2.411412092386803e-42
LS_24,MARF1,1.0246574,3.116606399224087e-18
LS_24,ITGB7,1.0226185,6.242525529268986e-08
LS_24,ADCY7,1.0136217,6.987861685606537e-08
LS_24,WDR60,1.01352,8.335438488380022e-09
LS_24,PEX6,1.0058056,2.816928048732798e-13
LS_24,TEN1,1.0043045,5.543299120443276e-12
LS_24,GOLGA8N,1.003346,0.00046097810483266617
LS_24,CCS,1.0010196,1.349909574432189e-41
LS_25,GSX1,7.1728244,1.5479555013615948e-148
LS_25,AGBL4,5.5659704,0.00014381518589501777
LS_25,BCL11B,5.244451,7.238493733469668e-234
LS_25,USP6,5.2261987,0.0002885413693188519
LS_25,AC093390.2,5.102769,2.1578072832664056e-50
LS_25,VWF,4.976229,2.3740130884410155e-209
LS_25,TRBC1,4.881995,4.366720790763015e-296
LS_25,MYO18B,4.8770933,5.281496685942357e-274
LS_25,TBL1Y,4.814382,5.520106203808155e-09
LS_25,GXYLT2,4.687359,2.5540723779123386e-58
LS_25,CD3G,4.6512985,3.3113447199167265e-100
LS_25,ST6GALNAC3,4.612072,0.00020379605702036826
LS_25,AP005482.1,4.5615244,2.2286486339251143e-31
LS_25,CD3D,4.539424,0.0
LS_25,MYT1L,4.530473,9.346014469772101e-13
LS_25,CD2,4.467141,9.366275281820678e-101
LS_25,RFLNA,4.3053155,4.024340555966003e-12
LS_25,AC092127.2,4.1891146,7.988403195733796e-41
LS_25,ACP5,4.1384354,5.587162910155738e-192
LS_25,GJA1,4.09253,7.012592307965525e-46
LS_25,WASIR1,4.020792,0.0004227273920136731
LS_25,CD247,3.9960868,1.077135708881239e-10
LS_25,NDST3,3.9858947,7.408778395542623e-161
LS_25,IL9R,3.9732387,1.0632858636470142e-124
LS_25,SPINK2,3.9210625,0.0
LS_25,MIR4458HG,3.8501778,1.071231904375838e-05
LS_25,DRC7,3.8031883,2.6213158410294926e-05
LS_25,ADRA2A,3.6835098,4.892588351148285e-19
LS_25,CD3E,3.6710217,3.096473759368074e-41
LS_25,TRBC2,3.6444883,0.0
LS_25,AC005833.2,3.591022,5.166207938612103e-10
LS_25,TBX18,3.5432978,3.778617882580279e-06
LS_25,ATP1A3,3.4835064,7.177346721826419e-17
LS_25,AC000065.1,3.4670472,6.118230426963016e-05
LS_25,KIAA1217,3.4505398,2.6152860478297146e-09
LS_25,CDH4,3.3554227,3.634270100591602e-13
LS_25,TERT,3.3427043,5.6384615007001375e-24
LS_25,VSIG10L,3.3280475,1.99588270170499e-08
LS_25,TMC3-AS1,3.291158,7.965385406653065e-34
LS_25,TSHZ3,3.2737012,2.6822573149623722e-06
LS_25,EVC,3.2019722,0.0008162261867943189
LS_25,PRF1,3.193634,2.635969323232049e-17
LS_25,AC132807.2,3.1839406,1.047567670483731e-53
LS_25,LTB,3.1659873,2.3679517879486895e-230
LS_25,ZNF385D,3.1540194,1.338506716104346e-94
LS_25,TRGV10,3.1076732,2.782874530824599e-08
LS_25,CD7,3.1046069,7.123577756966975e-221
LS_25,AC026471.3,3.083594,1.4150534617991971e-05
LS_25,TRBV28,3.067777,3.856315419680209e-78
LS_25,SUCNR1,3.0631258,1.0850369782269297e-217
LS_25,CLGN,3.0513906,1.5699534887621172e-11
LS_25,ZAP70,3.016554,1.755329870656526e-127
LS_25,PRR5L,3.0118175,2.7012448327913224e-115
LS_25,LGALS3BP,2.9684782,1.4222108888578247e-252
LS_25,AC008403.3,2.956408,1.1169896419733714e-06
LS_25,LINC01597,2.9540133,1.4320856324919971e-09
LS_25,SLC14A1,2.924336,9.243574496256204e-12
LS_25,MED12L,2.8817875,1.6663184979083407e-138
LS_25,MYO7B,2.8690913,1.9052573376212488e-32
LS_25,THBD,2.8663142,0.00014233331254427575
LS_25,SPNS3,2.8573313,0.0
LS_25,SARDH,2.8457484,2.1108515783554076e-05
LS_25,LCK,2.8269494,7.573557703930447e-05
LS_25,RASD1,2.8161156,1.007479325375049e-52
LS_25,MZB1,2.81422,4.565376099714289e-254
LS_25,TSPAN7,2.811269,1.3564933439020633e-97
LS_25,LINC02762,2.7706375,0.00018864935991580128
LS_25,NEGR1,2.7599652,2.9299683912636815e-87
LS_25,AC092171.3,2.7521307,7.30750330607121e-15
LS_25,STAG3,2.7412944,2.8486418082864613e-112
LS_25,UMODL1,2.7403862,1.9620660079807265e-138
LS_25,RETREG1,2.716564,2.7397953485559858e-11
LS_25,CRIM1,2.705752,6.692259512195399e-49
LS_25,C21orf91,2.7055342,5.102850145857892e-169
LS_25,GYPC,2.6757498,0.0
LS_25,PTPRS,2.6734972,4.157862488233329e-07
LS_25,INPP4B,2.6677568,5.291340470071019e-56
LS_25,AC244502.1,2.6655753,3.9790093450640016e-245
LS_25,LRRC28,2.622272,2.878550930773099e-172
LS_25,F2RL1,2.6005042,9.785950125323137e-09
LS_25,LINC00189,2.590429,0.00018977641223513566
LS_25,ARHGAP10,2.5395947,8.430330681351891e-79
LS_25,CD34,2.5275307,8.231146238786074e-269
LS_25,AC002454.1,2.5240307,1.363959328963466e-150
LS_25,HSH2D,2.5239058,0.0
LS_25,WT1-AS,2.5058885,1.8830817270911243e-31
LS_25,KLHL13,2.5042262,4.372323596305312e-53
LS_25,PLCG1,2.4930933,4.6131106595374234e-39
LS_25,TRAT1,2.481584,6.427245451419188e-22
LS_25,LPAR4,2.4616508,2.8751274217050278e-05
LS_25,P2RY10,2.4510243,9.506491994655293e-05
LS_25,AKT3,2.4342282,1.8653979636661616e-35
LS_25,LINC00957,2.4222744,1.6815542345939945e-06
LS_25,DFFB,2.414953,2.936709480417528e-60
LS_25,LINC00539,2.4103413,4.630561165565989e-109
LS_25,LINC02595,2.4002633,2.6774077906055287e-06
LS_25,LAT2,2.3949814,8.148903482254962e-283
LS_25,SPON2,2.3914714,5.694114051814052e-67
LS_25,BEND4,2.3722882,4.208812652645781e-14
LS_25,ST18,2.3628554,4.182387355849297e-83
LS_25,EMP1,2.3502946,6.109776524236048e-65
LS_25,LSP1,2.3465924,3.153423003395001e-250
LS_25,CARD11,2.3402786,1.4558357600559858e-16
LS_25,IGF2R,2.319523,1.2930490313686269e-54
LS_25,MFSD2B,2.2990382,4.0702292262931045e-25
LS_25,PHGDH,2.2978945,5.913658993175007e-52
LS_25,CD96,2.2914999,2.058989075699662e-220
LS_25,BCL2,2.2885273,8.101723176172635e-190
LS_25,AL392086.3,2.2878861,5.75476140910272e-47
LS_25,SCUBE1,2.2862146,1.6957316135524806e-14
LS_25,GATM,2.2737675,3.5371535749196558e-09
LS_25,LINC02265,2.262548,0.0005288723811921562
LS_25,SIGLEC12,2.2536573,8.066469874108044e-52
LS_25,COL23A1,2.2490258,2.9634000637498646e-106
LS_25,BCAS4,2.2479615,1.691753115536651e-08
LS_25,GCNT1,2.2204316,2.2416903693263703e-145
LS_25,CD9,2.2192616,1.8513885904987174e-174
LS_25,LINC01114,2.208615,1.847642811362961e-08
LS_25,LIME1,2.2019885,6.774231299119336e-96
LS_25,KCTD1,2.2007463,1.7390114115384151e-12
LS_25,IL2RG,2.2006931,4.366720790763015e-296
LS_25,AMN,2.1942647,3.897562838912857e-106
LS_25,KCNA3,2.1905327,0.0005195990675395743
LS_25,LDLRAD4,2.1885424,1.8769045925633275e-85
LS_25,C20orf197,2.186101,8.672156765768575e-11
LS_25,GRAMD1C,2.1792119,0.00012473415154293536
LS_25,AP003717.4,2.1771579,9.527883360966497e-08
LS_25,AC245060.5,2.1722476,4.1959205226067906e-60
LS_25,SDK2,2.170092,3.944344225788046e-07
LS_25,ADRB2,2.1685026,4.145729602104783e-105
LS_25,WASF1,2.1520507,6.057532272800865e-69
LS_25,TRAC,2.1483803,9.620293190997562e-06
LS_25,CTSF,2.147074,5.9612191070124085e-59
LS_25,PYHIN1,2.14251,5.258838315936205e-15
LS_25,GALNT6,2.1320887,3.51459838746738e-45
LS_25,TRIP6,2.1293883,1.687866441991768e-24
LS_25,RHOH,2.128754,1.0242630537005064e-86
LS_25,DLGAP2,2.1134346,0.0008203718855111484
LS_25,ADGRG1,2.1039917,1.6975596241704036e-61
LS_25,DNAJC12,2.1027832,2.1665638042805007e-11
LS_25,IL17RE,2.097034,3.0070104895666507e-59
LS_25,LNCAROD,2.0836568,4.947595390451462e-46
LS_25,LINC02767,2.0819347,2.3185566514993505e-10
LS_25,KDM5D,2.0789254,9.862287928995775e-52
LS_25,SBF2-AS1,2.0736685,1.0796665141467272e-06
LS_25,OLFML2B,2.07189,4.5814702755345885e-05
LS_25,GRAP2,2.058417,0.00011903959729013968
LS_25,SELL,2.0385504,2.6876490085622326e-212
LS_25,TSEN54,2.0355866,1.4874141749424256e-115
LS_25,BAHCC1,2.0270426,3.2588659877645376e-172
LS_25,CRNDE,2.0202253,5.936142804807245e-123
LS_25,NOG,2.0179381,2.0886386784952304e-37
LS_25,FUT7,2.0130224,2.0446445114230375e-71
LS_25,PAX8,2.0102603,6.971487951160512e-05
LS_25,PROSER2,2.007677,9.710065413706791e-15
LS_25,NUCB2,2.0061693,0.0
LS_25,ADAMTS6,1.9806937,1.6477657134968855e-07
LS_25,CSRP2,1.9732757,1.1166378451465697e-25
LS_25,CHST12,1.9696888,4.509126157001748e-181
LS_25,RFX8,1.9615262,4.8803416753993107e-29
LS_25,ZNF667,1.9597465,1.4230602346350623e-05
LS_25,AC125603.2,1.9514112,1.4371278530211063e-122
LS_25,MEST,1.9472337,9.592926144930138e-140
LS_25,STT3B,1.9472295,9.22440070894285e-225
LS_25,CACNA1C-AS1,1.9417402,1.8708765922992274e-11
LS_25,AC013402.1,1.941042,1.3784695330695119e-05
LS_25,C9orf139,1.940651,1.5623093060088913e-61
LS_25,CD320,1.9249874,8.583221465097145e-54
LS_25,GNPDA1,1.9222763,1.698160208304817e-46
LS_25,AC011472.2,1.9221509,1.965399558662822e-35
LS_25,AC005332.4,1.9203895,0.00013982770320622318
LS_25,PCAT18,1.9193838,4.373150397659328e-66
LS_25,DNTT,1.9056627,5.136672243049735e-85
LS_25,SH3BP5,1.9000497,3.5253444129784443e-32
LS_25,SSPN,1.8889838,0.0006053186118778289
LS_25,MGLL,1.8850521,6.372133605085164e-130
LS_25,CACNA2D4,1.8663254,3.6385907453312803e-106
LS_25,GPR174,1.8636602,1.7514381908391106e-53
LS_25,H1F0,1.8600932,1.445042307643969e-116
LS_25,CD109,1.8395561,1.171837766263464e-22
LS_25,MCM3AP-AS1,1.8384736,2.4910848126802743e-08
LS_25,H2AFY2,1.8379334,4.5558615091762935e-09
LS_25,SLC16A7,1.8377334,3.28658376200024e-36
LS_25,GUCY1B1,1.8320345,2.2583926948659972e-55
LS_25,CDCA7,1.8288186,5.513801630677133e-119
LS_25,FBXO44,1.8279175,1.88461334668011e-13
LS_25,DGKE,1.8263246,8.899726866052131e-18
LS_25,CYFIP2,1.8160663,3.9328480261382853e-97
LS_25,MIR3936HG,1.814336,0.0006030948082019806
LS_25,PCBP3,1.8088789,2.9496020787302604e-08
LS_25,TMEM17,1.8031292,0.00076370879488605
LS_25,RAB40B,1.7965484,9.771705720011344e-08
LS_25,CD47,1.7926884,3.4156249008481795e-203
LS_25,ITGA6,1.7908634,3.9616789369584833e-75
LS_25,GPR35,1.7861463,1.492496693753787e-06
LS_25,CYTH4,1.7839065,2.170719577112403e-82
LS_25,CKLF,1.7822763,6.271139904368509e-181
LS_25,BCL7A,1.7745287,2.0251854602053608e-56
LS_25,ADGRG5,1.7727258,6.041911887287618e-42
LS_25,SYNJ2,1.7707759,9.407967984308887e-23
LS_25,ITM2C,1.763409,1.4708211727866701e-185
LS_25,ARHGAP5,1.7630187,2.082620210699279e-37
LS_25,RTL6,1.7617409,2.906535269738101e-12
LS_25,SH2D3C,1.7582538,3.5541294136501604e-31
LS_25,MKRN3,1.7575381,3.720349610399665e-05
LS_25,TASP1,1.7546648,2.4745575221777545e-43
LS_25,EIF1AY,1.7511718,8.56393454297681e-56
LS_25,C15orf39,1.7484454,1.2383484647867242e-109
LS_25,UTY,1.7430074,6.237999207555188e-47
LS_25,ZNF232,1.7391838,0.00043459396261085896
LS_25,PLD6,1.7340858,1.3763778708504017e-05
LS_25,ATP2A3,1.7333132,5.737049181121204e-167
LS_25,CLIP4,1.719676,1.7048404142657247e-12
LS_25,KIT,1.7148383,3.0520528180368905e-124
LS_25,PAX8-AS1,1.7103941,3.4008298096325944e-18
LS_25,MED9,1.7095855,6.1546449803020214e-18
LS_25,TMIGD2,1.7070128,1.0420730374031548e-54
LS_25,PLAAT4,1.7025496,5.736708080980393e-99
LS_25,MYC,1.7017057,2.609500259284447e-116
LS_25,FAM106A,1.6991949,0.0004058594291715643
LS_25,GFI1B,1.6937954,3.888766945162374e-37
LS_25,GNB5,1.6903936,7.621414649460374e-28
LS_25,GIHCG,1.6810882,1.786972540230574e-196
LS_25,LRRC61,1.674872,0.00018176749906165124
LS_25,ABCG1,1.6632713,4.1402950043963855e-09
LS_25,SH2D1A,1.6565982,6.494822539428677e-37
LS_25,CD82,1.6555471,9.197762299577734e-156
LS_25,CD99,1.6511294,5.021452976833625e-235
LS_25,AFF3,1.6482217,5.1969093499061725e-65
LS_25,MIR181A1HG,1.6475141,4.732950008497096e-131
LS_25,IGSF10,1.6446157,5.1480012416010365e-54
LS_25,AC090152.1,1.6434774,9.953136052320719e-86
LS_25,TM7SF3,1.6421549,3.2409131355493466e-168
LS_25,AC073111.4,1.6406813,1.3414607901730223e-12
LS_25,KANSL1-AS1,1.6406804,4.735406644937262e-12
LS_25,AP002387.2,1.6352282,5.213327034851352e-12
LS_25,LGALS12,1.633847,1.2594916265862168e-12
LS_25,AC141424.1,1.6322004,8.254956142993837e-06
LS_25,MVB12B,1.6234012,1.5032975918463933e-09
LS_25,RAP1GDS1,1.6205626,6.074327121072061e-75
LS_25,PTPRCAP,1.6189828,7.184554219683659e-20
LS_25,USP9Y,1.616619,5.148481541334321e-16
LS_25,PPM1K,1.6108462,2.5941262067797965e-61
LS_25,ARMH1,1.6090553,4.155637648341625e-156
LS_25,LINC00649,1.6035509,5.116866559172276e-19
LS_25,XBP1,1.6031474,6.956759872185452e-203
LS_25,AC138649.1,1.6027467,5.7604000754577876e-24
LS_25,ZNF749,1.601853,4.868054147154864e-17
LS_25,SFXN2,1.5972524,4.4745618332054324e-07
LS_25,ADA,1.5916853,7.822001928685231e-132
LS_25,FAM102A,1.5907943,0.0003353996898171086
LS_25,PHYHD1,1.5856245,0.00013163950921550125
LS_25,TSPAN13,1.5854579,2.4019108262916995e-47
LS_25,CDADC1,1.5834643,2.525655041116589e-39
LS_25,ASCL2,1.5833164,2.03187780095368e-20
LS_25,HIP1R,1.5751979,2.48114187670003e-06
LS_25,PRXL2B,1.5731813,9.141968495969878e-11
LS_25,PGGHG,1.56995,3.472963419338207e-17
LS_25,IQGAP2,1.5693778,5.338166902483035e-148
LS_25,SLC22A5,1.5642483,3.5396528804475277e-07
LS_25,PAQR8,1.5522867,1.1436496823777667e-06
LS_25,RTN4R,1.550629,9.565503941408376e-28
LS_25,TRGV9,1.5485249,2.6406519852626617e-11
LS_25,SASH3,1.5456972,3.5469483912723534e-101
LS_25,EFHC2,1.5429665,3.163530602617394e-05
LS_25,INSIG1,1.5365466,2.5662361952953647e-45
