LS,LSC_Eppert,HSC
LS_23,0.10428328575889434,-0.06680373108037846
LS_42,0.06136949705886946,-0.010184112084340599
LS_27,0.05268771305930886,-0.11782452551138287
LS_42,0.003247627319302282,-0.08015280304290462
LS_35,0.014183373105470076,-0.08619832867037018
LS_35,-0.010879350425061829,-0.1195471727698418
LS_27,0.0573485905321498,-0.10457676035463478
LS_35,-0.03648551554925718,-0.09447863590767194
LS_27,0.05474734352349511,-0.051521964442154775
LS_23,0.09800523327242944,-0.08988207575186513
LS_23,0.20197165199702588,-0.014279764192689365
LS_35,-0.02469356453776983,-0.15288412820345187
LS_35,-0.03719508210785108,-0.14590019960283734
LS_23,0.08459697415225925,-0.0735239777585964
LS_35,0.06111870832209221,-0.11791400277294486
LS_23,0.09675667770381535,-0.00906918923055891
LS_27,0.0735213829526436,-0.04457679709339603
LS_23,0.18625974904941991,-0.05526654208263951
LS_23,0.022424122042849215,0.013110153776477645
LS_23,0.13255048803892677,-0.04757280085565528
LS_35,-0.10124917710027911,-0.10037528959777066
LS_20,0.09151338682971381,-0.020635271266850164
LS_7,0.10614585929052339,-0.14021920765376272
LS_1,0.05709842969012517,0.020414616739489154
LS_35,-0.0016677344768935426,-0.051455806588528046
LS_29,0.06206479636571742,-0.08360078564248823
LS_23,0.1430278543535921,-0.10810944378537007
LS_23,0.0690666274456469,-0.11312932882273097
LS_26,0.06645657466008115,-0.06804077268044553
LS_35,-0.01351344043110106,-0.05580424544202733
LS_23,0.18867460387056117,-0.06633042434054748
LS_23,0.08173380668478164,-0.0735633061943743
LS_35,-0.04679370708691703,-0.12531805956214043
LS_23,0.07438617177268575,-0.0377343461003497
LS_30,0.0691683327228135,0.013721711061925275
LS_23,0.15767608255534124,0.020585723565004987
LS_23,0.1580291981535376,-0.056344402200696725
LS_35,-0.01781883691998598,-0.08116741647256152
LS_32,0.04633638304654382,-0.0354189928150879
LS_35,-0.0271029586728887,-0.09781404758597019
LS_1,0.0018638082861341665,0.0422621211941973
LS_1,0.024138000210619265,-0.04496986229700921
LS_23,0.15271010502725058,-0.04425953962585569
LS_23,0.10019201084638649,-0.1011970487592281
LS_23,0.032669105245812624,-0.020573348871738922
LS_1,0.0570490947267981,-0.049317750172635004
LS_29,-0.0016356889689497778,-0.11608572604765952
LS_23,0.14562015728021016,-0.05533556003993828
LS_15,0.06229213423264862,-0.09297575781162395
LS_18,0.03007157932867316,-0.18503048600650973
LS_23,0.15445299151188946,-0.04668253620867571
LS_35,-0.038036211022733815,-0.095509817211199
LS_29,-0.025980835549917508,-0.11241285252271836
LS_27,-0.01981676594429449,-0.09587454200075073
LS_35,0.05138895115248915,-0.1028687800323614
LS_23,0.08121880572592222,-0.008631707157070151
LS_35,0.013513128061349772,-0.15906174152964828
LS_23,0.14251781449950296,-0.02822657000695894
LS_23,0.10459877815593657,-0.10113233165539937
LS_23,0.11576293406816496,-0.07890829946282468
LS_35,-0.01514297666252562,-0.16782146510882914
LS_35,-0.07014295421818052,-0.10632010201365821
LS_23,0.18301095218411284,-0.05173128512026767
LS_23,0.1366516588672252,-0.03539588028745286
LS_23,0.16004478027579344,-0.10198018543927714
LS_35,-0.007706324785315105,-0.103780558764521
LS_7,0.01141877459664628,-0.04953427813541939
LS_23,0.14384210974117728,0.0225559002274357
LS_27,0.1289376952216288,-0.08938413721721725
LS_29,0.036852548166448035,-0.1190505023780727
LS_27,0.05503234042916247,-0.10727583079209022
LS_35,0.03399882646575922,-0.10757086207178347
LS_35,-0.03770676768775942,-0.041908832374476984
LS_23,0.04096519569079349,-0.01858838894920173
LS_23,0.049372273106728815,-0.06842903665336827
LS_35,-0.04414427993643996,-0.10296340367784061
LS_35,-0.011799148399704307,-0.12328080082778158
LS_1,0.006729101786312405,0.012801130032250196
LS_35,-0.019114589770043378,-0.10809321064330545
LS_1,0.04909520481846896,0.04254719669690964
LS_23,0.1124630621191487,-0.03894175640651909
LS_27,0.08316956849541252,-0.033069306597808906
LS_1,0.0822444076474981,-0.0036315497071123942
LS_23,0.10034496895301301,0.009729633196942922
LS_35,-0.0002173036460150768,-0.16226095938656038
LS_41,-0.011006027665518198,0.030247961596584973
LS_27,0.05238071354355145,-0.11649288981403186
LS_35,-0.02865464515780694,-0.06895945844341654
LS_23,0.08690333359820601,-0.03231287333402244
LS_35,-0.015405535007726068,-0.11598462170636803
LS_23,0.11102104975824223,-0.0579825208106414
LS_23,0.15769288741691007,-0.11031176383878827
LS_3,0.010276809158093814,-0.07284451373508247
LS_35,0.0030162670344796305,-0.0883301419693057
LS_35,0.030307324885138792,-0.1334553993895463
LS_23,0.13889637314191958,-0.058711389623754814
LS_35,0.05455883942197304,-0.14300387137636125
LS_35,-0.011637834665168573,-0.09652690531988908
LS_35,0.016524815776310653,-0.1565096215786087
LS_23,0.060833738761924994,-0.062084048721574525
LS_26,0.008882049295505873,-0.11505228809542363
LS_35,-0.02681826309359761,-0.1445278151763533
LS_15,0.1357760927648889,-0.11286830664703854
LS_35,-0.053038917890684906,-0.08902296122147947
LS_27,0.038425833652392244,-0.03390894114456591
LS_23,0.17819304528037871,0.026031424396782188
LS_23,0.11766583485020929,0.011234623246460379
LS_35,-0.015225281884987757,-0.13817069720024844
LS_23,0.12268104584775158,-0.06795226385467015
LS_35,-0.06443145395409874,-0.05115482218594731
LS_30,0.1184814143910499,-0.0407717999497256
LS_27,-0.003399109294797753,-0.11614314862513882
LS_35,0.006643278985960871,-0.13894412879197313
LS_30,-0.06278648986479846,-0.09364397100874203
LS_3,0.10009974292200857,-0.05865565360043867
LS_35,-0.03180015938387845,-0.16116574339288048
LS_35,-0.09141314552281887,-0.05073281451748006
LS_7,0.040149687668953105,-0.07940169564432956
LS_1,0.05985122651215062,-0.027095043186312805
LS_32,0.09123115970768284,-0.03791489222059689
LS_35,0.033494460277068316,-0.10378529696284977
LS_23,0.06443372967817054,-0.04897879133865454
LS_23,0.14267457363064506,-0.04716047215566538
LS_6,0.006615772568098199,-0.10370914221731739
LS_23,0.07966132593904279,-0.031830757706418245
LS_27,0.01856298002290896,-0.11571143231498733
LS_30,0.08649282505402461,-0.058299308527539395
LS_1,0.11848296046355619,-0.0549968955337632
LS_10,0.1562397927662082,-0.05049958567227622
LS_23,0.056401947164522404,-0.06807113500174547
LS_7,0.06159415401503965,-0.0636485063400216
LS_35,0.041550165896314495,-0.13974082021034911
LS_1,0.030285440071049163,0.01719421640075583
LS_35,-0.02656676810669248,-0.09624518869312239
LS_27,0.054815578960274614,-0.07242619522698418
LS_3,0.031481277722447326,-0.027126445338910538
LS_23,0.13172787229055738,-0.014891518713603252
LS_29,0.016482915633764028,-0.08842115202708224
LS_23,0.09665503342814899,-0.03231214849911379
LS_35,0.01888587358473154,-0.11630316698401542
LS_35,-0.01902488180517592,-0.12670477152337944
LS_35,0.041783104332018595,-0.15206140494246861
LS_30,0.005296177334255636,0.004275373056097667
LS_23,0.15778385011953266,-0.0636386947506572
LS_27,0.0017451161946479554,-0.15612519781794454
LS_35,-0.032640630166196005,-0.13659980805847935
LS_23,0.14075911810879937,-0.001371680441994233
LS_35,-0.030071247501546855,-0.08706865384286885
LS_23,0.04498699936026673,-0.019499688254316416
LS_1,0.07123700087478675,-0.022105405207035377
LS_23,0.1651730475624238,-0.08584554504649909
LS_35,-0.08660478831192071,-0.07272675326678543
LS_20,0.036991470143392075,-0.0423370698026022
LS_30,-0.044291934067794775,-0.06366248988706198
LS_23,0.1791759729714048,-0.0873321810501573
LS_9,0.0038218370705292437,-0.044458796724059134
LS_35,0.012125857710542504,-0.13867327957472542
LS_23,0.04812445797011777,-0.061467488169019785
LS_20,0.1889893589908504,0.021764909505755714
LS_9,-0.06691745834834392,-0.014389739135811687
LS_35,-0.06409102219801682,-0.10399471266997908
LS_23,0.07669115132262697,-0.03265274491933158
LS_35,-0.02001056797352578,-0.0728949893967377
LS_23,0.04370352674325961,-0.08959797662759533
LS_23,0.1877291721189387,-0.04445361348571342
LS_1,-0.011367473386686172,-0.0023709702015705936
LS_1,0.07243302784118569,0.06865492531268452
LS_35,-0.060511854091294046,-0.12433480617890298
LS_22,0.15823616782988534,-0.017735348426653585
LS_30,0.04990596892191482,-0.04950883526032043
LS_35,0.028226914470242448,-0.09090660668096263
LS_35,0.03653504219402254,-0.10660132160316074
LS_23,0.16386866773295608,-0.09902819108738245
LS_35,-0.06677418580750707,-0.06068807306648797
LS_1,0.05965844178811097,-0.057046606189511004
LS_23,0.2618404059229983,0.03132123038473414
LS_35,-0.008798409928163303,-0.11740316606465742
LS_10,0.06569725901159601,-0.04135094577936191
LS_35,-0.06825598600254526,-0.06332313824897032
LS_15,0.13269322944601145,-0.05510932458077791
LS_4,0.07778018954571267,-0.10708659706804674
LS_1,0.11287622528034101,0.015563932765016962
LS_22,-0.00491721576851592,-0.057307006054955964
LS_35,0.01753355551594246,-0.1633088435089239
LS_35,0.03161904803313664,-0.1613803997748699
LS_23,0.10931290362799567,-0.06088673629142505
LS_23,0.1681654020088055,-0.04942007861357864
LS_35,-0.025683083546072905,-0.09320703610216724
LS_30,-0.005267726707826603,-0.0010590495753102641
LS_35,0.041550828498817194,-0.1393892040811323
LS_10,0.07460205608206999,-0.07734136563742491
LS_41,-0.017856822186079035,-0.07194342832685016
LS_35,0.05002226512689119,-0.06248949122728164
LS_23,0.18325008858259234,-0.11993009793443339
LS_23,0.06866569403350464,-0.1014561563583446
LS_35,-0.019326633088411926,-0.1849549616729864
LS_1,0.10472025212618419,-0.019129303192272823
LS_35,-0.03331044767393959,-0.14889767698663048
LS_23,0.10271158105320663,-0.0852303402156536
LS_23,0.11503579618518661,0.0007628744571973323
LS_35,0.030975087273373947,-0.1337995840415795
LS_35,-0.009522718603630048,-0.12017718837849764
LS_23,0.13743171029292028,-0.06955982889325227
LS_10,0.13572649118293567,-0.07723209508792128
LS_23,0.1150904819266606,-0.03398930460875979
LS_23,0.07791312601338213,-0.09820149557411553
LS_1,0.06326490832913309,0.004349381122717405
LS_23,0.1300760273897914,-0.04782987358926066
LS_1,0.0464350876809481,-0.02171619149450465
LS_35,-0.0160161594993522,-0.1034920856044881
LS_23,0.11368039964413493,-0.031623192574979
LS_23,0.16641921723615316,-0.11183758447700735
LS_35,-0.04526717083691431,-0.10112920906778476
LS_23,0.08903587242444094,-0.09947537997536571
LS_3,0.011662539221019758,-0.03474399628676346
LS_35,0.008363589656757264,-0.14789645724122058
LS_35,-0.04484395189393081,-0.11408889323597672
LS_35,-0.028222613864474833,-0.1080953302742547
LS_30,0.0052967649995705746,-0.004419870812485932
LS_27,0.05799690921805534,-0.08498758124406103
LS_26,0.13404788134806014,-0.10022057073676077
LS_3,0.05299117028105185,-0.08170894458949152
LS_23,0.18968973404321915,-0.08074300730735416
LS_23,0.14780869338017438,-0.0969036911662924
LS_1,-0.003380828302097877,-0.05020791479265984
LS_27,-0.07135494753845736,-0.028792681733680908
LS_20,-0.021963712956775863,0.01698221988858803
LS_35,-0.08327545500472126,-0.05098217122225582
LS_35,-0.05254748257389074,-0.06439570981588323
LS_23,0.09950826080633582,-0.04699412350381596
LS_23,0.19332323055935197,-0.05493107249149484
LS_29,-0.046549010612039754,-0.12778243699333158
LS_3,0.07289501323757797,-0.0872525688374638
LS_3,0.07289885422859368,-0.08064322435504193
LS_23,0.036282315607862325,0.007925362327102503
LS_35,-0.007907055480637304,-0.13996585854963256
LS_27,-0.014218772381240086,-0.15381228158701388
LS_23,0.14829678426342363,-0.13329080612779037
LS_23,0.14914127430838264,-0.005497838778930425
LS_35,-0.03890975119162435,-0.10956508319930099
LS_42,0.1709805455193363,-0.09053823829082343
LS_35,0.05490439293763841,-0.10837708204569539
LS_1,0.08681170513783075,-0.03173826855942895
LS_42,0.05063371156114567,-0.04899379778107839
LS_30,0.06307320743347286,-0.05622006173823561
LS_20,0.0034212307526383656,-0.04382141543977764
LS_15,0.0630140407111055,-0.12128353101723176
LS_23,0.08794254148371267,-0.024229147479567115
LS_35,-0.03745533133591704,-0.0661691322486271
LS_35,0.026472383009555872,-0.15071612880818513
LS_3,0.0060150374188251005,-0.02377968871184978
LS_14,0.07940786155025462,0.060190395894466536
LS_1,0.07567256615120482,-0.006924619321619571
LS_23,0.16991134487895684,0.03111442641480533
LS_35,-0.008616174256666859,-0.07789514773061584
LS_35,0.009854109253737448,-0.18499880994214174
LS_35,-0.021594039921199182,-0.11332259557237186
LS_23,0.13028513317039792,-0.05778267509218407
LS_23,0.15548741603837646,-0.017258562389353777
LS_3,0.09181253029881414,-0.05245502415959041
LS_23,0.18343151545833547,0.0017399551769818333
LS_35,-0.05198476016767958,-0.11677991795240586
LS_26,0.046732553082916545,-0.11842643705870816
LS_35,-0.07725153897529731,-0.0826523417354697
LS_1,-0.029473676279224176,-0.0706971491729864
LS_9,0.10330982224028201,-0.04425339296228912
LS_23,0.15950993700135274,-0.08145309823226465
LS_42,0.07734093141516346,-0.08949588930750163
LS_23,0.11363210223218709,-0.08242030539986668
LS_23,0.02894607693293813,-0.01849640658911833
LS_20,-0.020517826737666,-0.027725958936541874
LS_1,0.07518964514510179,0.022517686400093537
LS_23,0.24757645246507315,0.012114844497220834
LS_35,0.02369578087793292,-0.15455651636074663
LS_35,0.00018938231277570994,-0.06977608652793214
LS_35,0.011557031867587608,-0.16309510554229864
LS_23,0.10152994307861662,-0.03311816420029057
LS_35,-0.007240000920155032,-0.15688269706949529
LS_32,0.003198994924978091,-0.043183289212661805
LS_23,0.11412056438318785,-0.043426712559009595
LS_35,0.018817306320825677,-0.08552755691017566
LS_1,0.13657866426167622,-0.02522589905674532
LS_35,-0.04843768384590075,-0.12357754886898535
LS_7,0.04297962193979454,-0.13034118269277917
LS_35,-0.04337187157802619,-0.1151565870979341
LS_23,0.1263213082716621,-0.05806399060977627
LS_9,0.05786415733251157,-0.008117659754510911
LS_35,0.04130177462367207,-0.022558097522154333
LS_35,-0.013475062599318868,-0.04802870491059754
LS_23,0.06499027896920018,-0.11809340890613972
LS_23,0.09036764666039587,-0.024667651193272355
LS_35,0.0012140281935976716,-0.08036621604504446
LS_10,0.09396430247737775,-0.1144246309631034
LS_35,-0.046908357829011635,-0.08159202033006996
LS_35,-0.08401912639776733,-0.07431435091415582
LS_35,-0.01928446080555163,-0.06681619428690508
LS_27,0.10380577863593846,-0.04045686861713724
LS_23,0.1605608540196573,-0.04753068025179963
LS_6,0.2648537285833409,0.0575323896143915
LS_6,0.13260746133666018,-0.017161311954772884
LS_39,0.1717733462585836,-0.029736380190435396
LS_37,0.24171167252180104,0.12731864579267768
LS_6,0.19710532567834343,0.06082120577881542
LS_1,0.15552616461203517,0.05448128762029754
LS_1,0.1785173839467072,0.07923358430120439
LS_12,0.10115305267157287,-0.05802895549141587
LS_6,0.1696502952691376,-0.024646630677863213
LS_6,0.22529550199506038,-0.019133823561053448
LS_6,0.24997141238313286,0.0594550096839043
LS_6,0.2032242431304065,-0.03903614866689986
LS_39,0.10471380069165775,-0.05007650024727625
LS_7,0.15670765218637456,-0.0031062213288961804
LS_32,0.15769426731291575,-0.037149222968815565
LS_9,0.20091657320395429,-0.026154276509070568
LS_1,0.17396860304107536,0.06456525370349987
LS_32,0.06700176557693924,-0.03205827958287971
LS_21,0.18820909721515444,-0.022145345217216478
LS_4,0.12439209480801003,-0.04479159840107544
LS_4,0.1735188452902332,0.05863900858178672
LS_3,0.10694643351405259,-0.010410401492949473
LS_6,0.2636869581468118,0.09497461613441485
LS_27,0.1580374733225715,-0.04502394584129249
LS_1,0.07584901772355257,0.06398162125568825
LS_6,0.1465766092683778,0.03270632493963785
LS_6,0.2065330528509594,-0.063398362297065
LS_6,0.21106292223976375,0.02222345813932855
LS_3,0.11341331404104094,0.02768990584497172
LS_24,0.2625204800967839,0.10543745901680468
LS_12,0.02884076467913177,0.05165891795332392
LS_1,0.1292979984793546,0.0215022246758442
LS_15,0.16327826050578775,0.049808480053797566
LS_6,0.1772187671813881,-0.0021592948303012505
LS_4,0.12195386063602298,0.04531883765855499
LS_4,0.1832431081178138,-0.0014351023044710254
LS_25,0.1267779055527823,0.022345767342673656
LS_6,0.2042852253962523,-0.009311987731070476
LS_32,0.09330388761467276,-0.018300300661988844
LS_6,0.2118418283097041,-0.0031423519327064553
LS_27,0.10254637216252993,-0.014508354203578905
LS_17,0.21986444166681474,0.058254095141864026
LS_6,0.187213628457077,0.0663073775159764
LS_15,0.11256745461757628,0.06602625612750168
LS_14,0.1468297591839147,-0.07720100923486384
LS_20,0.08064969853984116,-0.10689014024473362
LS_19,0.10190271798789352,0.0632142999920891
LS_24,0.17066981018756355,0.0703795574522203
LS_21,0.2091021257752323,0.008812157349227578
LS_6,0.19808395171185184,0.014383774446194764
LS_41,0.18614310787044216,0.1753520731817116
LS_5,0.19975984697996635,0.01947888679963028
LS_4,0.11921366903779917,0.005682096374747703
LS_6,0.2634947792307746,-0.012257329672993256
LS_4,0.15082783852854087,-0.02544529209083421
LS_6,0.2445187259712987,0.07161305946134724
LS_27,0.09524116116448281,0.02551391304161177
LS_10,0.09435616664923285,-0.08192049149429954
LS_12,0.2085948509719045,0.002419707247415498
LS_4,0.17967821620271196,0.06055401772312757
LS_6,0.27612045325948936,0.12827586243765174
LS_14,0.10754200588549206,-0.08523708610399303
LS_6,0.09947788942146146,-0.024087523626110635
LS_3,0.09659571577965603,-0.06884862400643066
LS_6,0.11654213988685658,-0.007908675142923316
LS_14,0.033060394110415364,0.06310058514146658
LS_4,0.114163083480612,-0.028971302195516135
LS_4,0.10504476012426336,0.008552946356682523
LS_3,0.08707315546440164,-0.03453324339499786
LS_17,0.18448162157738673,-0.05611015987764964
LS_6,0.25821280025863963,0.057733328090773
LS_10,0.08734401159126104,-0.034073436998296874
LS_6,0.17264714436916273,0.04525674341417055
LS_10,0.07020333255655281,-0.10412146529557371
LS_27,0.12338939526865295,0.046982020714558176
LS_33,0.09417217034822917,-0.04589419943013123
LS_27,0.10207466544084784,-0.06793148391713127
LS_6,0.2367415184944433,0.0682025126724966
LS_4,0.20836841550647706,0.07146868602962198
LS_12,0.17010544849750187,-0.0172552973794379
LS_6,0.19053520221568215,0.04245897990832306
LS_33,0.2140787080986164,0.03532492766585632
LS_17,0.17820979650269736,-0.009219234178243163
LS_6,0.10779285457201954,-0.03650476043428014
LS_14,0.13652211797444463,0.023878584912719686
LS_14,0.07683482037321546,-0.007999047060701259
LS_20,0.08820537170628917,-0.07596653314548732
LS_4,0.13583068174536245,-0.058785949393062725
LS_3,0.15692034969324575,-0.021087802700885033
LS_22,0.14222081712628648,-0.08338392376994425
LS_6,0.2394648789373482,-0.0666370815319326
LS_6,0.2534259641535327,0.06266759326224242
LS_24,0.18625733107616005,0.05403683572860793
LS_33,0.16042235852734,-0.017850349522844144
LS_1,0.102665283543892,0.022926803989106334
LS_6,0.211590827119426,-0.03401002576306844
LS_6,0.2692852435704923,0.052761715556168404
LS_6,0.22361199310866475,0.08986786730770185
LS_34,0.07649383986656877,0.026801308110181915
LS_6,0.053342460041240713,-0.04600129718213797
LS_6,0.19890946397973314,-0.0290500936452113
LS_14,0.044452057221325614,-0.006909076395090863
LS_15,0.1956475307568723,0.0015184437519576988
LS_10,0.07908990069595223,-0.0655189350912691
LS_6,0.17094075676492332,0.03819514308388178
LS_24,0.19031970389854952,0.0506761617071074
LS_22,0.12414063926173008,0.03676197390821259
LS_6,0.2699156814545746,0.014974901639684707
LS_18,0.10706449876253621,-0.019803383797257212
LS_14,0.028505208573132323,-0.012047982790429596
LS_33,0.17218336048026306,-0.015601336461660148
LS_37,0.21602801419435075,0.09672512900784488
LS_1,0.029346886238579853,0.016187257000490937
LS_17,0.08826274256552419,-0.015950991853453667
LS_7,0.11154661344239497,-0.06059725805710611
LS_5,0.15926960055611833,0.002337077906384183
LS_6,0.23287126253484064,0.04627673735678445
LS_3,0.07145203957716756,0.033297173763873394
LS_6,0.20947724819051883,-0.01620234979435864
LS_36,0.16332143484346462,0.004691130983255576
LS_6,0.2703417306568197,0.0723732699744814
LS_6,0.19854066889247257,0.11081647948184312
LS_21,0.195678704627,-0.011217799534466055
LS_22,0.040138507566407355,-0.016014705379347294
LS_6,0.25411617404210984,0.1123812870696202
LS_22,0.14719034956939164,0.027547375311456762
LS_9,0.14404529732450957,-0.020102134901779867
LS_24,0.20705683066360475,0.07232927146916873
LS_1,0.10585589391783576,0.12795419288410181
LS_3,0.05654499568260829,-0.08328310278195533
LS_4,0.16844931140496838,0.028158824026227908
LS_9,0.08681791887685616,-0.0192654486082853
LS_14,0.21567779406391627,-0.10387940961648762
LS_22,0.08008031895050896,0.01828572418873961
LS_47,0.257521492343058,0.013881744567408816
LS_1,0.0289225314055917,-0.043736263379903675
LS_33,0.11394572461772168,-0.0193482732704639
LS_4,0.13010187730139733,0.016613096781980585
LS_3,0.06748892355793462,-0.05549509719130183
LS_6,0.1889277085608479,-0.028578034647376932
LS_10,0.04894249229546849,-0.07173459198659118
LS_6,0.20916917694150688,0.09892049051683513
LS_6,0.258908456108739,0.07264590732349596
LS_3,0.04508805413005568,-0.002139455394139761
LS_33,0.09723461288902296,-0.03275933947314916
LS_15,0.1896277344322152,0.04700428772942439
LS_47,0.18136736562438072,-0.0016506696124935771
LS_6,0.20997965339132668,0.03978783105567668
LS_10,0.09649853828625804,-0.04801035239013232
LS_6,0.17059332061675025,0.030979332389243608
LS_6,0.18525243758629395,-0.017763381213696333
LS_6,0.16322388608231503,0.071985735867237
LS_6,0.15812389456867548,0.06270807529997191
LS_14,0.12064928886217946,-0.008039965351016448
LS_4,0.096795411552974,-0.024785005795640608
LS_29,0.09567271470037542,-0.1622011478494887
LS_22,0.1318699458363893,-0.03354180455555078
LS_14,0.09703471938670422,-0.09350450364318882
LS_6,0.16909566331836584,0.06308197523349107
LS_6,0.2651219227309393,0.14932791186265476
LS_39,0.20522755974411205,-0.04733999224134905
LS_27,0.1231495100241704,-0.06329668410835448
LS_6,0.14887488180854153,0.0005319399258120749
LS_25,0.22970775838788296,0.04612513242602051
LS_6,0.26071639858989437,0.02411328252042086
LS_29,0.12497003353887726,0.014371543655165187
LS_18,0.11655837154467308,-0.06121721153043097
LS_1,0.07864318881312252,0.0539631102841623
LS_10,0.1862471238423682,-0.01310465355923568
LS_9,0.12504914827770128,0.0014798553646207524
LS_6,0.18333173803892677,-0.06857592863183201
LS_12,0.12869349464687857,-0.02562520498062909
LS_6,0.20144378392861378,0.06909033633548758
LS_4,0.1907462085085465,-0.01072288736638663
LS_31,0.12894768789841976,-0.050279406886012123
LS_6,0.2152944574810961,0.044510321068843284
LS_21,0.25600350892409035,0.020827215843348124
LS_33,0.16468949866156818,-0.00922694667139129
LS_10,0.11015616838419967,-0.03951954225142448
LS_1,0.118150388172319,0.023638244387671745
LS_37,0.2998474327236751,0.02305410409477529
LS_14,-0.03325116894019678,0.019014745566509172
LS_25,0.20538403490275303,-0.01533897336866194
LS_22,0.1474050043830209,0.015577559023866677
LS_10,0.12007655524208355,-0.023863108507512665
LS_22,0.17580441689734488,-0.02069420873863101
LS_33,0.17286959475382385,0.04237403635263731
LS_6,0.17345465909097024,-0.014192219203789158
LS_14,0.08249117396638384,-0.015269278702130545
LS_3,0.21271797708154283,-0.02929820878028011
LS_1,0.010686994815023942,0.005512658446454224
LS_6,0.22260797572655222,0.013585052805415138
LS_22,0.21958040395715134,-0.0004317984452951451
LS_19,0.10293128426685655,0.004522155613018108
LS_1,0.10337173403016063,-0.008386379985143605
LS_30,0.10558233268996525,-0.00839648981429239
LS_22,0.12063985150939083,-0.010822983640690259
LS_14,0.13592261310973902,-0.02512021092791203
LS_6,0.15988969237540818,-0.01504636125780251
LS_14,0.1148808029423018,-0.03977332530615915
LS_22,0.1817956876583851,0.08719766434077064
LS_4,0.10536433015607227,0.043932643486505024
LS_9,0.15365816405038385,0.011724703410792958
LS_6,0.14475550413591856,-0.10850541254870624
LS_18,0.19219867736799578,-0.06166990390363608
LS_24,0.1885883445939579,0.07830937974856167
LS_47,0.24022335371170483,-0.060877509819464326
LS_6,0.21290651273556507,-0.02718475684858998
LS_30,0.0869105496549856,0.01699568222819306
LS_33,0.2529597675501232,-0.009446507400327625
LS_1,0.00796589037587829,0.02050633098884544
LS_4,0.13006813400600908,0.03375274111081669
LS_4,0.0927074664809798,0.04846770649876586
LS_22,0.025068214191429405,-0.13733614997384938
LS_12,0.09243098664684729,0.045367027542536936
LS_10,0.12655546463387118,-0.06395239058480878
LS_17,0.13964920527750313,0.0009555036780074244
LS_6,0.20181609817138874,-0.011688924223416608
LS_6,0.21791519867608067,0.07142000032187226
LS_6,0.14387465930031057,-0.01362547522145277
LS_1,0.09425245831418308,0.09956328806865267
LS_22,0.0480272173717195,0.007595042920732625
LS_4,0.19590693963668482,0.07724053355749805
LS_15,0.2600915602228351,0.08276801353023439
LS_14,0.12672402650356163,-0.0641159734750702
LS_6,0.2729461223979873,0.031255443312973946
LS_1,0.16470835864264546,0.10151612095064823
LS_4,0.12270189573983692,-0.0180557172383414
LS_15,0.19612362432782238,0.01604959344366369
LS_3,0.11874061186911156,0.02144429441364848
LS_1,0.046706269850308874,-0.02920623745657392
LS_33,0.16597715303659238,0.03486342312174512
LS_14,0.11554514609127292,0.05022689775291447
LS_3,0.10999716061154835,-0.08213931517507317
LS_6,0.21462213575659228,0.001759256674358084
LS_22,-0.0041370086838201925,-0.040137278165524815
LS_1,0.10811981735460875,0.03678617064752453
LS_39,0.12214970910782519,0.04662135635213538
LS_6,0.17538106648561086,-0.03803099141359062
LS_22,0.03274310006561573,-0.029070988320665375
LS_8,0.1794670826480972,0.051774183149768616
LS_14,0.18269284513655992,-0.02727362992027213
LS_6,0.19612859069134275,0.01858786421366132
LS_6,0.2572378837473963,0.09235330889471366
LS_36,0.21145363369361408,0.008314300968664534
LS_10,0.08852348611609223,0.0575536484347329
LS_1,0.1562340039341845,0.056709349445225626
LS_6,0.25550488791979803,-0.04361230380378167
LS_6,0.18226537291655892,-0.09258602873310876
LS_6,0.1214147525153148,0.07197045020699516
LS_3,0.02551473570750834,-0.013650849049743313
LS_5,0.0863882632238463,-0.004535930830128793
LS_10,0.1296728853026401,-0.01075663902226548
LS_4,0.20062075063549262,0.005689300093431854
LS_9,0.10144662239152538,0.049987983632899635
LS_25,0.18560781339524962,0.041558386757871185
LS_12,0.11442474100193373,-0.09008340020849256
LS_1,0.0593900856710118,0.012189875860776397
LS_20,-0.011551188870438683,-0.06415762748009105
LS_1,0.09630779606072672,0.0532494706765593
LS_4,0.09135772099270123,-0.06583391195333305
LS_4,0.13274849890873786,-0.022259695318680772
LS_47,0.1746231617597565,0.0415810203319901
LS_33,0.1924265926456793,0.008654945453946655
LS_24,0.13375938001137844,0.05465514406954092
LS_6,0.26563933535255874,0.05292674548974083
LS_12,0.1989144208775035,0.009157196949248186
LS_24,0.12250270691002113,-0.008431914746587693
LS_6,0.22112279639021898,0.032288442987183724
LS_9,0.10813921583168823,0.06990697703228418
LS_10,0.009968744219581993,-0.05144140214133609
LS_5,0.25738827979101236,0.03221429059404568
LS_10,0.12806629194580949,-0.06463365047186727
LS_6,0.18045231367163267,0.019168198608088105
LS_14,0.11118851675617814,-0.11237238034448926
LS_22,-0.02047256783148063,0.008224355433869984
LS_6,0.2753401073437931,-0.005780964676565192
LS_10,0.0693730916206522,-0.05271761350589793
LS_6,0.2266399761123174,-0.00045884098392201533
LS_1,0.1312417891980664,-0.0073140133488551334
LS_10,0.128517083566906,-0.0028156006754811724
LS_6,0.28198969788152983,0.11892469442595957
LS_6,0.17953885722364116,0.06384213263058738
LS_8,0.2683766314830207,0.0164502010059574
LS_27,0.17435394951815378,0.0348350813009875
LS_6,0.17905598933091332,0.0631768375071648
LS_6,0.21463363979813943,0.022627110266848383
